problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,raw_generated_count,feasible_generated_count,boundary_dist50,boundary_dist90,query_width90,query_obj_dist50,query_obj_dist90,feasible_rate
LIRCMOP6_BC,1,30000,30100,136,32,1,32,0,0.00941303791194381,0.0516993074970313,32,20,20,3,0.00228558879762289,0.00475165707012479,0,0.00888983029983244,0.0138596209231018,0.15
LIRCMOP6_BC,1,50000,50120,227,63,1,63,0,0.0377097923245036,0.156630451591599,63,20,20,9,0.00993087039629139,0.0475656462551002,0,0.0161105964627362,0.0653192350605367,0.45
LIRCMOP6_BC,1,70000,70140,318,10,1,10,0,0.0855365738615413,0.176270671548699,10,20,20,1,0.00447721688108464,0.0057967248873534,0,0.00979760605974726,0.0116249983952638,0.05
LIRCMOP6_BC,1,100000,100060,454,10,1,10,0,0.00941323839240683,0.0373146340090986,10,20,20,0,0.0109052655455657,0.0117774220257654,0,0.0128977846933071,0.0140249898506186,0
LIRCMOP7_BC,1,10000,10043,45,18,1,18,0,0.0226496939752189,0.0577814742841972,18,20,20,11,0.00460787827326794,0.0232631934876391,0,0.0160273307409133,0.0233229466136941,0.55
LIRCMOP7_BC,1,30000,30063,136,43,1,43,0,0.00843733954135401,0.0332457953836362,43,20,20,0,0.00364442052127568,0.00677661237213688,0,0.005932008836888,0.0090132478089514,0
LIRCMOP7_BC,1,50000,50083,227,47,1,47,0,0.0254487442047155,0.0858142940097923,47,20,20,0,0.0114694710484782,0.0158241976517259,0,0.013184749884164,0.0171855338451504,0
LIRCMOP7_BC,1,70000,70103,318,47,1,47,0,0.0236486949053073,0.0952207893984667,47,20,20,0,0.00866826678778889,0.0145759866012969,0,0.0117074993577919,0.0185276152196575,0
LIRCMOP7_BC,1,100000,100023,454,65,1,65,0,0.0233736586579055,0.109226618218252,65,20,20,5,0.00430181746858409,0.00737350607159405,0,0.00708886888139282,0.0102014789628271,0.25
LIRCMOP8_BC,1,10000,10036,45,31,1,31,0,0.014264803115051,0.0725695922456498,31,20,20,17,0.00625697683315922,0.0156274473885062,0,0.00836590589953004,0.0176265243319934,0.85
LIRCMOP8_BC,1,30000,30056,136,11,1,11,0,0.00242433471182906,0.00617749639744552,11,20,20,3,0.0186646487309767,0.0239634081578974,0,0.0261911117078129,0.0324250872778891,0.15
LIRCMOP8_BC,1,50000,50076,227,26,1,26,0,0.00540854956106014,0.0235365546940079,26,20,20,0,0.00412560884832251,0.00793699379920294,0,0.00898664977494978,0.0122459501173997,0
LIRCMOP8_BC,1,70000,70096,318,50,1,50,0,0.017430220413534,0.0608964609122412,50,20,20,1,0.00649692183920533,0.00810079601045247,0,0.00676684335252574,0.0161456569861615,0.05
LIRCMOP8_BC,1,100000,100016,454,72,1,72,0,0.02427137715593,0.0715813052667503,72,20,20,10,0.00229066153687655,0.00367064548385093,0,0.00402527258142924,0.0100816578219291,0.5
LIRCMOP9_BC,1,10000,10044,45,10,1,10,0,0.00580712055690357,0.0205393855415642,10,20,20,13,0.0113609117705499,0.0831157058255475,0,0.0155901022873704,0.103941889614579,0.65
LIRCMOP9_BC,1,30000,30020,137,6,1,6,0,0.000244855307528065,0.00153029525956395,6,17,17,17,1.65729108041006e-05,2.79291162408023e-05,0,0.000497826016265828,0.0017867886680339,1
LIRCMOP9_BC,1,50000,50113,229,11,1,11,0,0.00345940738114525,0.0104171568001896,11,20,20,20,1.37838739280882e-05,6.18482639975587e-05,0,8.97446697987903e-05,0.000167469061739073,1
LIRCMOP9_BC,1,70000,70117,320,7,1,7,0,0.00284699188379463,0.0077986410688541,7,20,20,19,2.57179277107367e-05,5.03380310451948e-05,0,0.000127322427579532,0.00203929908106055,0.95
LIRCMOP9_BC,1,100000,100037,456,12,1,12,0,0.00161526205791166,0.00582464516540122,12,20,20,11,0.000580777264114586,0.00157690456387035,0,0.000872425731283354,0.00260491322121184,0.55
LIRCMOP10_BC,1,10000,10027,45,5,1,5,0,0.00267605425355595,0.0044634377393212,5,20,20,20,0.0204892860066916,0.0215479322073463,0,0.0225069278077886,0.0243848840314796,1
LIRCMOP10_BC,1,30000,30202,137,8,1,8,0,0.00365890201487867,0.00775136409042692,8,20,20,20,0.0514105067739868,0.119514977932681,0,0.0632873192745825,0.128838176937834,1
LIRCMOP10_BC,1,50000,50002,227,7,1,7,0,0.00199668163021608,0.00522509753967801,7,20,20,14,0.000277208316736665,0.0171535884181832,0,0.00518264376195774,0.0215545276290655,0.7
LIRCMOP10_BC,1,70000,70022,318,8,1,8,0,0.00384538287864228,0.00873872441157221,8,20,20,11,0.00113062243838313,0.0204313574115909,0,0.00343568267749062,0.0362063248436436,0.55
LIRCMOP10_BC,1,100000,100162,455,12,1,12,0,0.0061060873857304,0.00841746336220968,12,20,20,7,0.000319673020095663,0.00114375671292077,0,0.0013290860094694,0.00263678545484289,0.35
