problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,raw_generated_count,feasible_generated_count,boundary_dist50,boundary_dist90,query_width90,query_obj_dist50,query_obj_dist90,feasible_rate
DASCMOP4_BC,2,50000,50044,249,12,1,12,0,0.00992657750538176,0.0305716266411834,12,17,17,0,1.91154586688892,1.92228584613004,0,1.9124810383404,1.92311606028063,0
DASCMOP4_BC,2,70000,70063,340,85,1,81,4,0.000617679947681994,0.0611300101930661,85,20,20,0,2.45624367502807,2.4657528655706,0,2.47070517684877,2.48013680864987,0
DASCMOP4_BC,2,100000,100203,477,92,1,92,0,0.00031328263850049,0.00810687799782082,92,20,20,0,1.55090629863072,1.61121320350549,0,1.56740791181104,1.63356091601934,0
DASCMOP4_BC,3,10000,10098,48,92,1,88,4,0.00302628925520182,0.141217945195123,92,20,20,0,1.50800845423935,1.57595759196579,0,1.52303513915378,1.59283413853824,0
DASCMOP4_BC,3,30000,30118,139,95,1,94,1,0.00102933648881613,0.0159714983073735,95,20,20,0,1.57499186581154,1.58998190892685,0,1.58590556952289,1.60501939498311,0
DASCMOP4_BC,3,50000,50138,230,96,1,95,1,0.000417984678696532,0.0134552101257098,96,20,20,0,1.53790873433898,1.55144735520746,0,1.55152085290942,1.58131868140866,0
DASCMOP4_BC,3,70000,70158,321,96,1,95,1,0.000388573486032498,0.0134552101257098,96,20,20,0,1.58279201953288,1.61288300462951,0,1.60037642714249,1.65241097700736,0
DASCMOP4_BC,3,100000,100078,457,96,1,95,1,0.000250077168508474,0.0134552101257098,96,20,20,0,0.482441166789056,0.755269807032272,0,0.51650317872634,0.770441101024189,0
DASCMOP5_BC,1,10000,10000,49,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,1,30000,30000,149,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,1,50000,50000,249,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,1,70000,70020,345,83,1,79,4,0.00134538281111277,0.117053145230916,83,20,20,0,2.26574919032573,2.28182549982767,0,2.27525446074379,2.29093877375851,0
DASCMOP5_BC,1,100000,100160,482,100,1,100,0,0.000541724502590055,0.00364049522104764,100,20,20,0,2.36585391840688,2.38710235759319,0,2.37369640010533,2.40019791447912,0
DASCMOP5_BC,2,10000,10000,49,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,2,30000,30000,149,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,2,50000,50000,249,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,2,70000,70000,349,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,2,100000,100000,499,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,3,10000,10000,49,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,3,30000,30000,149,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,3,50000,50000,249,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,3,70000,70000,349,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,3,100000,100000,499,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
LIRCMOP5_BC,1,10000,10100,45,100,1,37,63,0.0112270656600382,0.0828834113616672,100,20,20,20,0.00125771123590301,0.00905133007807678,0,0.0201002924409179,0.037689761210315,1
LIRCMOP5_BC,1,30000,30120,136,100,1,92,8,0.00135184699250799,0.124557624903265,100,20,20,20,0.000602661432174019,0.0222932718388686,0,0.00444272452143995,0.0549999002062316,1
LIRCMOP5_BC,1,50000,50140,227,100,1,100,0,0.00121176257844429,0.0276071987488264,100,20,20,0,0.00107233908520234,0.00183459453870096,0,0.0198898316488051,0.0233285103951097,0
LIRCMOP5_BC,1,70000,70160,318,100,1,100,0,0.00109650774185081,0.00441299195311855,100,20,20,3,0.000358783645527549,0.00363714779354108,0,0.0122270831102666,0.0233338120259548,0.15
LIRCMOP5_BC,1,100000,100080,454,100,1,100,0,0.00106518104350451,0.00381971020895694,100,20,20,3,0.00316079982721205,0.00957392846431374,0,0.0274452391647572,0.0313520010710575,0.15
LIRCMOP5_BC,2,10000,10100,45,100,1,0,100,NaN,NaN,100,20,20,20,0.00254315720252803,0.0124150665463675,0,0.0343569649071222,0.11760609552993,1
LIRCMOP5_BC,2,30000,30120,136,100,1,61,39,0.00151879679450141,0.0607312492245422,100,20,20,20,0.00100234154374636,0.0275818210841315,0,0.0131163275879685,0.0424047092132855,1
LIRCMOP5_BC,2,50000,50140,227,100,1,100,0,0.00170026576277392,0.0382049039283941,100,20,20,20,0.00711110032035011,0.0404852163561523,0,0.0332853074491788,0.0717353187912537,1
LIRCMOP5_BC,2,70000,70160,318,100,1,100,0,0.0014585120729329,0.0255891574998597,100,20,20,4,0.000382776903337755,0.00366236806140337,0,0.0140811190089543,0.0220890622147875,0.2
LIRCMOP5_BC,2,100000,100080,454,100,1,100,0,0.00133265898376486,0.00948341290319637,100,20,20,2,0.000359522672671052,0.0188561970567645,0,0.011795568258036,0.03679291458479,0.1
LIRCMOP5_BC,3,10000,10100,45,100,1,98,2,0.00604620126553343,0.147669354925593,100,20,20,10,0.00239140173320187,0.0118623696687372,0,0.0155078358007449,0.0206269417356193,0.5
LIRCMOP5_BC,3,30000,30120,136,100,1,100,0,0.00221034980575246,0.0145002273075246,100,20,20,8,0.00645248007644325,0.0134278563864245,0,0.028421033456229,0.0406132452013158,0.4
LIRCMOP5_BC,3,50000,50140,227,100,1,100,0,0.00143597851835754,0.0145002273075246,100,20,20,2,0.00119740541275824,0.00661769730683844,0,0.0174824112869573,0.037537462223084,0.1
LIRCMOP5_BC,3,70000,70160,318,100,1,100,0,0.00107259168605792,0.00429958305478776,100,20,20,6,0.000867649353560156,0.00555159484201857,0,0.00972763347915529,0.022353252635734,0.3
LIRCMOP5_BC,3,100000,100080,454,100,1,100,0,0.000942627037855628,0.00429958305478776,100,20,20,10,0.000836577943872583,0.00139253374059794,0,0.00624202950127481,0.0134162310751256,0.5
LIRCMOP6_BC,1,10000,10100,45,100,1,70,30,0.00911204339122929,0.333288347792968,100,20,20,18,0.00536242088351398,0.00987297843340796,0,0.0326905563254285,0.0873761894450826,0.9
LIRCMOP6_BC,1,30000,30120,136,100,1,93,7,0.00141148021155821,0.0543380648094917,100,20,20,9,0.000609111845029253,0.00214690839575936,0,0.0186206243913886,0.0835268615291214,0.45
LIRCMOP6_BC,1,50000,50140,227,100,1,100,0,0.00101016517683961,0.106084324154208,100,20,20,6,0.000985840208760829,0.00237608358966739,0,0.00515530517574902,0.0152614399429991,0.3
LIRCMOP6_BC,1,70000,70160,318,100,1,100,0,0.000850145065803587,0.0728100239838105,100,20,20,1,0.00483861112203663,0.00666171685050847,0,0.00921416075322453,0.0275554459649849,0.05
LIRCMOP6_BC,1,100000,100080,454,100,1,100,0,0.000776426215511061,0.0728100239838105,100,20,20,2,0.00509811184454502,0.00852525714218622,0,0.00844636097104956,0.0178118107609588,0.1
LIRCMOP6_BC,2,10000,10100,45,100,1,9,91,0.0235747626829724,0.0995883604321024,100,20,20,20,0.00402515813923134,0.0117683315381502,0,0.0384380065827887,0.0601019793927777,1
LIRCMOP6_BC,2,30000,30120,136,100,1,93,7,0.00172799281053955,0.012076332715068,100,20,20,9,0.000909210507845626,0.0355228627006436,0,0.0161596482042747,0.122970481953322,0.45
LIRCMOP6_BC,2,50000,50140,227,100,1,93,7,0.00133195100576367,0.012076332715068,100,20,20,9,0.00110944963141453,0.010396724396365,0,0.0144758526410077,0.0637732252585136,0.45
LIRCMOP6_BC,2,70000,70160,318,100,1,100,0,0.00132303220198799,0.067831437967364,100,20,20,4,0.000227353894069539,0.00382148033073293,0,0.0112007144838386,0.0161893989016577,0.2
LIRCMOP6_BC,2,100000,100080,454,100,1,100,0,0.00121304489632185,0.00551396056058335,100,20,20,5,0.0006849140182565,0.019923245566948,0,0.0109147547199775,0.0246156281240674,0.25
LIRCMOP6_BC,3,10000,10100,45,100,1,50,50,0.00972673516939255,0.148892176517698,100,20,20,20,0.00186843148680979,0.0169180952894921,0,0.033543715454496,0.0698513416985141,1
LIRCMOP6_BC,3,30000,30120,136,100,1,81,19,0.0018038469162327,0.544541413993723,100,20,20,20,0.00426573621848928,0.0212326658073852,0,0.0790247460545411,0.0861880253693363,1
LIRCMOP6_BC,3,50000,50140,227,100,1,100,0,0.00150437229439729,0.0112466199144048,100,20,20,6,0.000824679575732954,0.0139784785441613,0,0.00999706526854287,0.0190255217200788,0.3
LIRCMOP6_BC,3,70000,70160,318,100,1,100,0,0.0012199722817239,0.00857842528979364,100,20,20,5,0.00360524654730921,0.0120946347156093,0,0.0244995266641618,0.0328372120849485,0.25
LIRCMOP6_BC,3,100000,100080,454,100,1,100,0,0.00111932343017344,0.00642244170054855,100,20,20,12,0.0009560391122422,0.00446109003482963,0,0.00594153196696825,0.0213691425971385,0.6
LIRCMOP7_BC,1,10000,10100,45,100,1,74,26,0.0070857755290358,0.208812945056331,100,20,20,20,0.00435258779728832,0.00693909263104821,0,0.0181493382506962,0.029720269382127,1
LIRCMOP7_BC,1,30000,30120,136,100,1,89,11,0.00141228706223644,0.0284006569806753,100,20,20,12,0.000354875831745002,0.00446114404543137,0,0.0328154042006866,0.0929413665757605,0.6
LIRCMOP7_BC,1,50000,50140,227,100,1,100,0,0.00119522961404275,0.109937192280928,100,20,20,4,0.000211307676334637,0.00138922019042901,0,0.0162949130760428,0.0177362033603716,0.2
LIRCMOP7_BC,1,70000,70160,318,100,1,100,0,0.00102424867849212,0.0046353993018123,100,20,20,6,0.000461684722216289,0.00208575377578101,0,0.0109344783451745,0.0232834519087472,0.3
LIRCMOP7_BC,1,100000,100080,454,100,1,100,0,0.000801232784127349,0.00301499391310999,100,20,20,2,0.000279261310855841,0.000824454257086231,0,0.00690932936450372,0.019014591657763,0.1
LIRCMOP7_BC,2,10000,10100,45,100,1,38,62,0.0103075843915568,0.294367199875139,100,20,20,20,0.00277713458520585,0.00593887268808722,0,0.0336665223681218,0.0618382827504143,1
LIRCMOP7_BC,2,30000,30120,136,100,1,80,20,0.00125115431734853,0.04713723552725,100,20,20,20,0.0014631762503062,0.00578212742304367,0,0.0278394317631985,0.0641737445306855,1
LIRCMOP7_BC,2,50000,50140,227,100,1,86,14,0.00112720563867573,0.0623732770818888,100,20,20,20,0.00909014788241053,0.0145503303094527,0,0.0130050622161198,0.0189625955826039,1
LIRCMOP7_BC,2,70000,70160,318,100,1,100,0,0.00115980643879729,0.00386281649615973,100,20,20,5,0.000687046338440921,0.00565522120651272,0,0.0131527515715787,0.0222250584707558,0.25
LIRCMOP7_BC,2,100000,100080,454,100,1,100,0,0.00103613697542907,0.00242530447303526,100,20,20,3,0.000267180324212222,0.0046880730344326,0,0.0130136451970872,0.0214107661814655,0.15
LIRCMOP7_BC,3,10000,10100,45,100,1,92,8,0.00334552269177398,0.10650249880245,100,20,20,10,0.00903772131000199,0.0456623507765499,0,0.0403705816273136,0.05756125259333,0.5
LIRCMOP7_BC,3,30000,30120,136,100,1,96,4,0.00167030574831724,0.00977883890764636,100,20,20,4,0.000818162561423275,0.083065735419041,0,0.0396435379845574,0.211652493056133,0.2
LIRCMOP7_BC,3,50000,50140,227,100,1,96,4,0.000726445864769437,0.00977883890764636,100,20,20,9,0.0015195531204144,0.0106630633184171,0,0.00873346366662793,0.0523991037434349,0.45
LIRCMOP7_BC,3,70000,70160,318,100,1,100,0,0.000681356764021965,0.00755736067797663,100,20,20,2,0.00328234938385893,0.0169983277194467,0,0.00823795899029825,0.0412844642601299,0.1
LIRCMOP7_BC,3,100000,100080,454,100,1,100,0,0.000625761348528966,0.00181600038332305,100,20,20,4,0.00107184468243243,0.00439549288005768,0,0.0052483759549369,0.0167232350882099,0.2
LIRCMOP8_BC,1,10000,10100,45,100,1,80,20,0.00545957792138655,0.218734864191396,100,20,20,20,0.00379867996259865,0.00876729102929925,0,0.0826470947436039,0.173584305569691,1
LIRCMOP8_BC,1,30000,30120,136,100,1,100,0,0.00147384240582992,0.148524597681801,100,20,20,5,0.00436210491127057,0.0128501181236214,0,0.0120634612458205,0.0233114262271983,0.25
LIRCMOP8_BC,1,50000,50140,227,100,1,100,0,0.000892591572016951,0.148524597681801,100,20,20,9,0.000957028797413764,0.00403634286332491,0,0.0129410884040541,0.0270929568579189,0.45
LIRCMOP8_BC,1,70000,70160,318,100,1,100,0,0.000621632415025389,0.118157641958612,100,20,20,5,0.00122214988394299,0.00647323930525871,0,0.0098768858322722,0.0148796140509428,0.25
LIRCMOP8_BC,1,100000,100080,454,100,1,100,0,0.000582203195141923,0.00268212901281609,100,20,20,11,0.00213206607846164,0.00685156691450445,0,0.00960908017293838,0.0239532169970593,0.55
LIRCMOP8_BC,2,10000,10100,45,100,1,66,34,0.0076312293374398,0.0841132507467442,100,20,20,20,0.00455050896105519,0.0442174565469781,0,0.0358124332640458,0.129564459352698,1
LIRCMOP8_BC,2,30000,30120,136,100,1,100,0,0.00188179895511811,0.0142546340525092,100,20,20,9,0.000490244963582452,0.00347644104897129,0,0.00637519861575529,0.0124236946704296,0.45
LIRCMOP8_BC,2,50000,50140,227,100,1,100,0,0.000625884264526212,0.00261896088429417,100,20,20,2,0.00103798754237053,0.00375974313479482,0,0.005585982402966,0.0199280609979987,0.1
LIRCMOP8_BC,2,70000,70160,318,100,1,100,0,0.000530233910749111,0.00180926443508826,100,20,20,8,0.000335506567456743,0.000835474389688685,0,0.0031723251679104,0.0150193386183521,0.4
LIRCMOP8_BC,2,100000,100080,454,100,1,100,0,0.000404331339263739,0.00121560810089432,100,20,20,1,0.0011845058409377,0.00954189213545713,0,0.00275330085322218,0.0101819336997213,0.05
LIRCMOP8_BC,3,10000,10100,45,100,1,61,39,0.00630133966488336,0.147858458544847,100,20,20,20,0.000614761938621967,0.00129406707385193,0,0.0515890444091538,0.105530483926985,1
LIRCMOP8_BC,3,30000,30120,136,100,1,80,20,0.00155151940614362,0.0993247157464048,100,20,20,20,0.00309625265045207,0.00684750612410783,0,0.0185899473296734,0.0379938442626514,1
LIRCMOP8_BC,3,50000,50140,227,100,1,100,0,0.00148910792204299,0.0163760617474816,100,20,20,4,0.00193799340057977,0.00294074177801987,0,0.0167567645998594,0.024291927292452,0.2
LIRCMOP8_BC,3,70000,70160,318,100,1,100,0,0.00124364788737737,0.00467686235068343,100,20,20,0,0.00155082413891535,0.00228014729861685,0,0.0204086469318847,0.024903512012705,0
LIRCMOP8_BC,3,100000,100080,454,100,1,100,0,0.00110825140128706,0.0031526215533708,100,20,20,0,0.000397595415507456,0.000623230330379093,0,0.0130595871125213,0.0164475046334951,0
LIRCMOP9_BC,1,10000,10100,45,100,1,33,67,0.0080687166507346,0.313239296742409,100,20,20,14,0.000128944558323166,0.000274031051055345,0,0.0516087096218597,0.0651819934676704,0.7
LIRCMOP9_BC,1,30000,30120,136,100,1,100,0,0.00224589971111065,0.704716957405159,100,20,20,2,0.00327231198002512,0.00370097475641212,0,0.0390362069871481,0.07763953793634,0.1
LIRCMOP9_BC,1,50000,50140,227,100,1,100,0,0.000847639395339755,0.146509896971366,100,20,20,20,0.0692802810923148,0.0705012173076235,0,0.0971365793750399,0.10292625529731,1
LIRCMOP9_BC,1,70000,70160,318,100,1,100,0,0.000699350367173624,0.111542440593335,100,20,20,0,0.00018012059369556,0.000226190856579378,0,0.0262099270412531,0.0271114763909575,0
LIRCMOP9_BC,1,100000,100080,454,100,1,100,0,0.000509227960787675,0.00590983450496562,100,20,20,0,0.00162431534493639,0.00207157613166084,0,0.0155986616584309,0.0198541793520895,0
LIRCMOP9_BC,2,10000,10100,45,100,1,58,42,0.00423428879207915,0.0622762799628061,100,20,20,20,0.000890256076240723,0.00109672670284068,0,0.0350950197029416,0.0451049348418343,1
LIRCMOP9_BC,2,30000,30120,136,100,1,100,0,0.0012165104994103,0.976987069530237,100,20,20,0,0.000628298222392322,0.00193614331257594,0,0.0421828505517105,0.137386351560678,0
LIRCMOP9_BC,2,50000,50140,227,100,1,100,0,0.000595994303102588,0.0156683257661614,100,20,20,20,2.00332371518646e-05,2.4678653699048e-05,0,0.0276738721567738,0.0425672071383714,1
LIRCMOP9_BC,2,70000,70160,318,100,1,100,0,0.000476730540198645,0.0156683257661614,100,20,20,0,0.000869351775241254,0.00205344985704914,0,0.0240753300280894,0.0262645538218932,0
LIRCMOP9_BC,2,100000,100080,454,100,1,100,0,0.000245678611397636,0.0156683257661614,100,20,20,20,0.00888322618664818,0.0392045959833028,0,0.0146845914134677,0.0439454028868182,1
LIRCMOP9_BC,3,10000,10100,45,100,1,29,71,0.00546113701855476,0.529584267004968,100,20,20,20,0.0270830047488827,0.0293719355622428,0,0.146878100326383,0.150640654274477,1
LIRCMOP9_BC,3,30000,30120,136,100,1,100,0,0.00170892459035076,1.0106598369839,100,20,20,20,0.00466414412027216,0.00636793773527693,0,0.0134420418812594,0.0433541512788092,1
LIRCMOP9_BC,3,50000,50140,227,100,1,100,0,0.000886829597853432,0.0467894482612186,100,20,20,20,4.86456030949696e-05,5.10934661942078e-05,0,0.0309738549900932,0.0340338546801554,1
LIRCMOP9_BC,3,70000,70160,318,100,1,100,0,0.000743014556429826,0.0467894482612186,100,20,20,0,0.000122622610575582,0.000222839938115389,0,0.0214761307333284,0.0252300795037118,0
LIRCMOP9_BC,3,100000,100080,454,100,1,100,0,0.000340344888308595,0.0142923633564544,100,20,20,3,0.00848696804705797,0.00898701736675396,0,0.0150607120080938,0.0243656137308919,0.15
LIRCMOP10_BC,1,10000,10100,45,100,1,4,96,0.011855367380732,0.0139487116531794,100,20,20,20,0.00572063679879777,0.00889289868491158,0,0.224252032994709,0.248264040850987,1
LIRCMOP10_BC,1,30000,30120,136,100,1,88,12,0.00162310316166998,0.0330387258868618,100,20,20,20,0.00794073613634484,0.0116215457365154,0,0.0154907038699495,0.0187774831362664,1
LIRCMOP10_BC,1,50000,50140,227,100,1,100,0,0.0014957718841563,0.113925125966412,100,20,20,2,0.00198928447687029,0.00225933506296977,0,0.0107579030827218,0.0183402654324683,0.1
LIRCMOP10_BC,1,70000,70160,318,100,1,100,0,0.00107776965655694,0.0053572451541975,100,20,20,11,0.00115131164570776,0.00501692570462207,0,0.00529005579763058,0.0114895539222791,0.55
LIRCMOP10_BC,1,100000,100080,454,100,1,100,0,0.000770721974137677,0.0053572451541975,100,20,20,7,0.00210766812188112,0.00440094427596266,0,0.00662875704194271,0.0120321458727399,0.35
LIRCMOP10_BC,2,10000,10100,45,100,1,39,61,0.00753255220066461,0.532775635169692,100,20,20,20,0.000912957933594412,0.00106225997165507,0,0.0120302939818414,0.0140108038892393,1
LIRCMOP10_BC,2,30000,30120,136,100,1,98,2,0.00941642938595369,0.183381993973598,100,20,20,0,0.00470760493609358,0.00542237486480164,0,0.0130241568818524,0.0375044837172122,0
LIRCMOP10_BC,2,50000,50140,227,100,1,100,0,0.00685721723179775,0.0817117971984376,100,20,20,20,0.0337897287741053,0.0355525334058555,0,0.0432238005585652,0.0660527249460686,1
LIRCMOP10_BC,2,70000,70160,318,100,1,100,0,0.00161219520287153,0.0621586273485025,100,20,20,20,0.00262869879868104,0.00267639047568922,0,0.0128109742236653,0.0340324130554282,1
LIRCMOP10_BC,2,100000,100080,454,100,1,100,0,0.000365749184693,0.0236389952599254,100,20,20,20,0.32465746698311,0.330730480265033,0,0.331949458228901,0.333610903722139,1
LIRCMOP10_BC,3,10000,10100,45,100,1,73,27,0.0102767689455855,0.982131873363507,100,20,20,20,0.00388221959438979,0.00522281294463805,0,0.0131680076391023,0.0248892809815531,1
LIRCMOP10_BC,3,30000,30120,136,100,1,97,3,0.00714913368087514,0.503250744217902,100,20,20,20,0.00442352418648772,0.00480542111516087,0,0.0195223556708152,0.0282999757516638,1
LIRCMOP10_BC,3,50000,50140,227,100,1,100,0,0.00635005531403553,0.0945040249343845,100,20,20,9,0.00029232308903279,0.000714451802850837,0,0.00377761949201853,0.0243266122464311,0.45
