scope,name,family,problemCount,runCount,candidateCount_mean,candidateCount_median,selectedSeedCount_mean,selectedSeedCount_median,M1_mean,M1_median,M1_eligible_mean,M1_selected_mean,M2_mean,M2_median,M3_mean,M3_median,M3_downstream_mean,M4_mean,M4_median,M4_tight_mean,M4_recover_mean,M5_boundaryEce_mean,M5_boundaryEce_median,M5_boundaryGap_mean,M5_boundaryGap_median,M5_validRunCount,auditReadyRunCount,validUpdateCount_mean,auditReadyUpdateCount_mean,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
problem,DASCMOP9_BC,DASCMOP_BC,1,5,17633.6,17614,6895.4,6957,0.0435710196255824,0.0398758258245894,0.0448705334088044,0.030944738399046,0.999451943659613,0.999425039528532,0,0,0.656783216783217,1,1,0.0740536527009551,0.00592903467976337,0.490505267051318,0.487983110942729,0.490505267051318,0.487983110942729,5,5,874.8,874.8,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
problem,DASCMOP1_BC,DASCMOP_BC,1,5,25640.2,25571,7083.8,7043,0.0676220767070585,0.0662825059118549,0.0719852512096407,0.0416264923769702,0.973318591429658,0.970848813946842,0,0,0.0593657775522096,1,1,0.613641557736298,0.0593970195784045,0.189265660820326,0.180959242512507,0.175332764321608,0.173995995557687,5,5,865,865,probe3_only,"Finder ablation: three probes only, no local refine",beta,181.488044583333
problem,DASCMOP2_BC,DASCMOP_BC,1,5,32636.2,32523,7225.2,7244,0.036345808249123,0.0374511485687904,0.0376688318306435,0.0203531670630277,0.909623562460828,0.908061844284925,0.0138024459085961,0.0136363636363636,0.0325169118507,1,1,0.607299372624101,0.121157629135618,0.146086607752601,0.149088788247456,0.139896526170485,0.141522177541682,5,5,693.4,693.4,probe3_only,"Finder ablation: three probes only, no local refine",beta,181.488044583333
problem,DASCMOP3_BC,DASCMOP_BC,1,5,4677.2,4431,2229.2,2036,0.051937208174186,0.0640593131448906,0.0474174401998548,0.0482852414538251,0.949964358212455,0.959434822242479,0.00131578947368421,0,0.0190621166219844,1,1,0.458484807046698,0.0439705602924293,0.188111691178445,0.16949519909318,0.181280063384619,0.168145685873315,5,5,948,948,probe3_only,"Finder ablation: three probes only, no local refine",beta,181.488044583333
problem,DASCMOP4_BC,DASCMOP_BC,1,5,7283,6815,3243.2,3154,0.0319315878229337,0.030177700858799,0.0333714837398552,0.0286999356271016,0.996706158913476,0.996328437917223,0,0,0.0842857142857143,1,1,0.515039324643334,0.00717688012322221,0.406990598715744,0.383845391987319,0.406990598715744,0.383845391987319,5,5,520.8,520.8,probe3_only,"Finder ablation: three probes only, no local refine",beta,181.488044583333
problem,DASCMOP5_BC,DASCMOP_BC,1,5,9239,9392,3822.2,3782,0.0238903026835596,0.0208836756505515,0.0268109978682905,0.0185719376088186,0.998923671101661,0.998858121610048,0,0,0.200732600732601,1,1,0.510570289914728,0.00281955156653152,0.453031006839608,0.46713336876195,0.453031006839608,0.46713336876195,5,5,538.6,538.6,probe3_only,"Finder ablation: three probes only, no local refine",beta,181.488044583333
problem,DASCMOP6_BC,DASCMOP_BC,1,5,3084.4,3174,1355.4,1320,0.018449480565863,0.0178900755313746,0.017685426114412,0.0176670358679869,0.998092132093031,0.998774509803922,0.0166666666666667,0,0.233333333333333,1,1,0.489001663185292,0.00455309772825101,0.490125857635194,0.493068510309971,0.490125857635194,0.493068510309971,5,5,549.4,549.4,probe3_only,"Finder ablation: three probes only, no local refine",beta,181.488044583333
problem,DASCMOP7_BC,DASCMOP_BC,1,5,14160.6,13288,4418.4,4300,0.0310404070784741,0.0242738835409825,0.0333772682984689,0.0173570489459501,0.999334295987465,0.99953488372093,0.133333333333333,0.166666666666667,0.52952380952381,1,1,0.530282703673111,0.00221447181966037,0.445925003401758,0.4726617098901,0.445925003401758,0.4726617098901,4,4,561.8,561.8,probe3_only,"Finder ablation: three probes only, no local refine",beta,181.488044583333
problem,DASCMOP8_BC,DASCMOP_BC,1,5,14032.8,14189,4423.8,4623,0.0308689912798619,0.0254826667197045,0.0332518330146838,0.0168499756713775,0.998679911142196,0.998702983138781,0.104273504273504,0.0769230769230769,0.367094017094017,1,1,0.508673443702533,0.00329635984671039,0.470382871856866,0.482894836695598,0.470382871856866,0.482894836695598,5,5,580.8,580.8,probe3_only,"Finder ablation: three probes only, no local refine",beta,181.488044583333
problem,DASCMOP9_BC,DASCMOP_BC,1,5,18088.8,17893,6980.8,6984,0.0627144164652078,0.0636819896189299,0.0638767065420076,0.0491957851750445,0.998293490322058,0.998217468805704,0.0670834912214223,0.0476190476190476,0.480863963622584,1,1,0.592507873889728,0.0142839761789951,0.291240577021817,0.31712282635743,0.282123625890145,0.31712282635743,5,5,913.2,913.2,probe3_only,"Finder ablation: three probes only, no local refine",beta,181.488044583333
problem,DASCMOP1_BC,DASCMOP_BC,1,5,25562.4,25690,7058.4,7038,0.0419171618779655,0.040555153783401,0.0453328978475047,0.0229151668783185,0.950682577405255,0.949439775910364,0,0,0.0281366670290329,1,1,0.688240258749434,0.117109502126575,0.173070615249068,0.164216039083548,0.165842196334013,0.163894341269363,5,5,709,709,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,185.895081083333
problem,DASCMOP2_BC,DASCMOP_BC,1,5,32838.4,33296,7227.8,7282,0.0286169937296596,0.0284791635325926,0.0306685578572509,0.013743935323922,0.876990027549853,0.884647074979401,0.0104265904072585,0.010597302504817,0.0339324199609665,1,1,0.622756537511993,0.144714469829108,0.110429503505811,0.122941945076705,0.106724482978994,0.122941945076705,5,5,615.8,615.8,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,185.895081083333
problem,DASCMOP3_BC,DASCMOP_BC,1,5,4797.8,4393,1775.6,1563,0.0545648458653533,0.0629192966238397,0.0438955084784926,0.0456223677499486,0.964042342451355,0.963662790697674,0.0102756892230576,0,0.0432085458401248,1,1,0.611897919615146,0.178458067055657,0.215724730713866,0.171185497885535,0.20887216297021,0.153922675338103,5,5,681.6,681.6,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,185.895081083333
problem,DASCMOP4_BC,DASCMOP_BC,1,5,7023.2,6732,3042.8,3099,0.0315706088151626,0.026666880638806,0.03134310396009,0.0284327805881729,0.995695974098652,0.997422680412371,0.184010989010989,0.230769230769231,0.118321123321123,1,1,0.489616484681198,0.0138334323715567,0.370607156510434,0.391224115854036,0.370607156510434,0.391224115854036,4,4,496,496,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,185.895081083333
problem,DASCMOP5_BC,DASCMOP_BC,1,5,9962.8,9778,3894,3880,0.0402947391006231,0.0470142399421514,0.0435760812547082,0.0320792588791739,0.995023548067721,0.997386987196237,0.346826758147513,0.304043126684636,0.141595197255575,1,1,0.557745403328473,0.0179325086129527,0.340262468212705,0.391588683404697,0.327535876148278,0.391588683404697,5,5,547.4,547.4,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,185.895081083333
problem,DASCMOP6_BC,DASCMOP_BC,1,5,2807.2,2872,1216.8,1251,0.0118980940269059,0.0125727104018119,0.0117026784089433,0.0115862974306436,0.994305574787369,0.995203836930456,0.114097744360902,0.0526315789473684,0.149624060150376,1,1,0.531787604812805,0.0093471791465045,0.468378704421855,0.461993248368529,0.468378704421855,0.461993248368529,5,5,558.4,558.4,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,185.895081083333
problem,DASCMOP7_BC,DASCMOP_BC,1,5,13140,12772,4357.4,4267,0.0455928542835274,0.0420723558832643,0.0485878124111646,0.0316640309206437,0.995592466736216,0.997174476100777,0.302794117647059,0.1875,0.243937908496732,1,1,0.591569211225885,0.0103382797527467,0.354104211637073,0.331001897106797,0.354104211637073,0.331001897106797,5,5,587.8,587.8,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,185.895081083333
problem,DASCMOP8_BC,DASCMOP_BC,1,5,14910,15008,4438.2,4500,0.0480366064084963,0.0518673222521983,0.0514120585978488,0.0298008348953252,0.995130761887147,0.996,0.493024986709197,0.522727272727273,0.138819776714514,1,1,0.556278358691378,0.0122947624432751,0.376541555773648,0.364382455070833,0.376541555773648,0.364382455070833,5,5,567.2,567.2,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,185.895081083333
problem,DASCMOP9_BC,DASCMOP_BC,1,5,18100.6,18073,6954.6,6982,0.061510176587949,0.0603852694806854,0.0630766023986449,0.0476301945540137,0.988172804017299,0.988282366390397,0.0172809109129864,0.010989010989011,0.204449594866184,1,1,0.672082577262551,0.0357032696491569,0.160094459025146,0.154372466976788,0.156071842132303,0.154372466976788,5,5,882.8,882.8,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,185.895081083333
problem,DASCMOP1_BC,DASCMOP_BC,1,5,25369.8,25285,7083,7094,0.0697318780751292,0.0698826097426538,0.070562124123039,0.0668912492145172,0.988718118871285,0.987663074305162,0,0,0.0919038128957671,1,1,0.589010662533116,0.019579624783311,0.202451369048752,0.181929019387183,0.202451369048752,0.181929019387182,5,5,876.2,876.2,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,176.017307625
problem,DASCMOP2_BC,DASCMOP_BC,1,5,32113.4,32514,7255.2,7258,0.0442294228434467,0.0452574158338499,0.0440016788067047,0.0436291221599921,0.9600189731722,0.962423738214088,0.0282608385985508,0.0311526479750779,0.0444272176449787,1,1,0.493205681456808,0.0524463742594765,0.196345785250692,0.195027435495614,0.191922447270944,0.195027435495614,5,5,879.2,879.2,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,176.017307625
problem,DASCMOP3_BC,DASCMOP_BC,1,5,4614.2,4448,2137.8,1981,0.0503381829680048,0.0491116116287238,0.0428050657170184,0.043896632697598,0.95904723498049,0.962554008641383,0.00151515151515152,0,0.0247030963913244,1,1,0.387468379089293,0.0407201840437143,0.244873585349291,0.2021220095937,0.236259496627846,0.2021220095937,5,5,959.4,959.4,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,176.017307625
problem,DASCMOP4_BC,DASCMOP_BC,1,5,7150,6880,3236,3126,0.0407827186015752,0.0224033303588031,0.0410817465841788,0.0403308939331249,0.99623179779758,0.996801023672425,0.0358288770053476,0,0.0898395721925134,1,1,0.55382082590538,0.00646441481257643,0.432635784699137,0.435750739024803,0.432635784699137,0.435750739024803,5,5,496.4,496.4,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,176.017307625
problem,DASCMOP5_BC,DASCMOP_BC,1,5,9279.6,9167,3822,3875,0.0310412745685102,0.0181777380319497,0.0298672646200164,0.0295502759691104,0.998424652816396,0.999741935483871,0,0,0.452173913043478,1,1,0.449660290887189,0.00286616315223283,0.46588641144053,0.478186408456415,0.46588641144053,0.478186408456415,4,4,510.4,510.4,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,176.017307625
problem,DASCMOP6_BC,DASCMOP_BC,1,5,3160.4,3256,1484.2,1632,0.0195933088434637,0.0165850230310361,0.0193562671032887,0.0193710174048188,0.995873314169542,0.998942917547569,0,0,0.0634615384615385,1,1,0.493894693904628,0.00317273375487464,0.479485809834573,0.489226887429752,0.479485809834573,0.489226887429752,5,5,534,534,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,176.017307625
problem,DASCMOP7_BC,DASCMOP_BC,1,5,14053.2,12939,4424,4294,0.0330326370209698,0.0319912949767544,0.0338702652528376,0.032634827064947,0.999168120448909,0.999522445081184,0.118571428571429,0.142857142857143,0.470732600732601,1,1,0.446331273605988,0.00217668189311533,0.45632954939247,0.481825104760821,0.456329549392471,0.481825104760821,5,5,548.6,548.6,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,176.017307625
problem,DASCMOP8_BC,DASCMOP_BC,1,5,14265,14317,4513.8,4534,0.0164725166494525,0.0154212817612838,0.0166303249777975,0.0156362517075825,0.999367631359396,0.999558888398765,0,0,0.375238095238095,1,1,0.434181205404914,0.00152118375000737,0.484371491963273,0.479711877311293,0.484371491963273,0.479711877311293,5,5,599.4,599.4,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,176.017307625
problem,DASCMOP9_BC,DASCMOP_BC,1,5,17758.4,17642,7011.4,6950,0.0683311216462233,0.0664429790149664,0.0685971167856713,0.0588250038309173,0.998911561863699,0.998837547224644,0.0544047619047619,0.0625,0.503756733462616,1,1,0.495789467299199,0.00684572245310375,0.345317926297162,0.323668877911244,0.345317926297162,0.323668877911244,5,5,913.2,913.2,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,176.017307625
problem,DASCMOP1_BC,DASCMOP_BC,1,5,25664.2,25868,7083.8,7043,0.0678328441497015,0.0694946302318356,0.0729897254113881,0.0416926837190197,0.97989393481901,0.979539641943734,0,0,0.0748934374314314,1,1,0.55489459636218,0.0559251670337006,0.181395278424651,0.182651611299538,0.170138920455795,0.169870535959988,5,5,875.4,875.4,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,178.409096958333
problem,DASCMOP2_BC,DASCMOP_BC,1,5,32499.4,32350,7228.2,7273,0.0367845395360526,0.0361771582928043,0.0385844602489801,0.0192984474227092,0.904334309996187,0.903478619551767,0.0130891866913554,0.0146412884333821,0.0302836995923443,1,1,0.651324826476011,0.11177046753732,0.179682376409767,0.186525672627448,0.16371472178638,0.17250164734315,5,5,702.2,702.2,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,178.409096958333
problem,DASCMOP3_BC,DASCMOP_BC,1,5,4677.2,4431,2229.2,2036,0.051937208174186,0.0640593131448906,0.0474174401998548,0.0482852414538251,0.949964358212455,0.959434822242479,0.00131578947368421,0,0.0190621166219844,1,1,0.458484807046698,0.0439705602924293,0.188111691178445,0.16949519909318,0.181280063384619,0.168145685873315,5,5,948,948,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,178.409096958333
problem,DASCMOP4_BC,DASCMOP_BC,1,5,7283,6815,3243.2,3154,0.0319315878229337,0.030177700858799,0.0333714837398552,0.0286999356271016,0.996706158913476,0.996328437917223,0,0,0.0842857142857143,1,1,0.515039324643334,0.00717688012322221,0.406990598715744,0.383845391987319,0.406990598715744,0.383845391987319,5,5,520.8,520.8,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,178.409096958333
problem,DASCMOP5_BC,DASCMOP_BC,1,5,9240,9392,3822.2,3782,0.0252595993181909,0.0208836756505515,0.0284803107753292,0.0196801362504317,0.999026727096978,0.998858121610048,0,0,0.240476190476191,1,1,0.5126454200501,0.00292293013830258,0.426379518017569,0.430647192069229,0.426379518017569,0.430647192069229,5,5,543.6,543.6,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,178.409096958333
problem,DASCMOP6_BC,DASCMOP_BC,1,5,3084.4,3174,1355.4,1320,0.018449480565863,0.0178900755313746,0.017685426114412,0.0176670358679869,0.998092132093031,0.998774509803922,0.0166666666666667,0,0.233333333333333,1,1,0.489001663185292,0.00455309772825101,0.490125857635194,0.493068510309971,0.490125857635194,0.493068510309971,5,5,549.4,549.4,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,178.409096958333
problem,DASCMOP7_BC,DASCMOP_BC,1,5,14178.6,13292,4418.4,4300,0.0379880832771161,0.024559589687089,0.0410144136252546,0.0217901297623214,0.999203167715309,0.99906976744186,0.156666666666667,0.166666666666667,0.527777777777778,1,1,0.549073507104515,0.00226232448475304,0.448091633719566,0.469275288088868,0.448091633719566,0.469275288088868,4,4,567,567,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,178.409096958333
problem,DASCMOP8_BC,DASCMOP_BC,1,5,14021.4,14189,4423.8,4623,0.0333970325865121,0.0193582798898361,0.0360112822512711,0.017904001082117,0.998852846723692,0.998710010319917,0.0598290598290598,0,0.40042735042735,1,1,0.515896008690205,0.00365544471662914,0.46429280401814,0.47933962974173,0.46429280401814,0.47933962974173,5,5,588.4,588.4,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,178.409096958333
problem,DASCMOP9_BC,DASCMOP_BC,1,5,18079,17893,6980.8,6984,0.0621880411155589,0.0659200944759398,0.06340227928886,0.0486236662227424,0.998293490322058,0.998217468805704,0.0670834912214223,0.0476190476190476,0.480863963622584,1,1,0.591081461652437,0.014342167994929,0.289306652956708,0.316329052172642,0.284190433597722,0.316329052172642,5,5,913.4,913.4,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,178.409096958333
problem,DASCMOP1_BC,DASCMOP_BC,1,5,25336.2,25453,7075.4,7063,0.0631488989763655,0.0640074506707629,0.0636489030977272,0.0598688321845905,0.984221376545417,0.98447118074986,0,0,0.0728635450006816,1,1,0.527612424878533,0.0344091917115661,0.194743384103589,0.180212910074313,0.179086007015624,0.167588981880804,5,5,866.2,866.2,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,176.004066041667
problem,DASCMOP2_BC,DASCMOP_BC,1,5,32818.6,32763,7241.6,7227,0.0422089493841203,0.0430279301215314,0.041577898092845,0.0425899747129591,0.943654238290433,0.94271978021978,0.0281515425489412,0.0316742081447964,0.036552592282239,1,1,0.454831563774498,0.0724426488671217,0.17859951061717,0.167761282795894,0.176719185470411,0.163328012954312,5,5,832.2,832.2,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,176.004066041667
problem,DASCMOP3_BC,DASCMOP_BC,1,5,4435,4186,1965.4,1966,0.0471627154033288,0.0449057150381499,0.0405053350358932,0.0418734169184566,0.953126318530006,0.949887387387387,0.00145985401459854,0,0.0242127911453174,1,1,0.374812000600842,0.0404326542318836,0.262329312066783,0.233115639196277,0.262329312066783,0.233115639196277,5,5,917.8,917.8,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,176.004066041667
problem,DASCMOP4_BC,DASCMOP_BC,1,5,7659.4,8060,3408.8,3229,0.0332701093350666,0.0207777528448358,0.0337403084343162,0.0329474690314246,0.996891607269006,0.998299319727891,0.0333333333333333,0,0.139122807017544,1,1,0.470359575584079,0.00503248951552897,0.400292327298816,0.383993824557119,0.400292327298816,0.383993824557119,4,4,490,490,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,176.004066041667
problem,DASCMOP5_BC,DASCMOP_BC,1,5,9207.8,9283,3772.8,3757,0.0314183550301681,0.0211145969561201,0.0314415661836466,0.0296501783023903,0.997746876125011,0.998553659242117,0.00606060606060606,0,0.272727272727273,1,1,0.520143994634102,0.00339666293480924,0.421532054938035,0.45551648154793,0.421532054938035,0.45551648154793,5,5,552.4,552.4,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,176.004066041667
problem,DASCMOP6_BC,DASCMOP_BC,1,5,3262.8,3243,1538.6,1506,0.0169125482941314,0.0172739770774133,0.0166708329219732,0.0166920949976542,0.998373939310562,0.998654104979812,0.1,0,0.14,1,1,0.45033204687321,0.00397204411158249,0.49622004115179,0.497204157582932,0.49622004115179,0.497204157582932,5,5,526.8,526.8,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,176.004066041667
problem,DASCMOP7_BC,DASCMOP_BC,1,5,13515.4,13071,4480.8,4401,0.0344234584155575,0.0209138356351834,0.0352276949279137,0.0334947403774909,0.998736726075799,0.999046483909416,0.0181818181818182,0,0.285314685314685,1,1,0.450458784467808,0.00374628702108601,0.458529706244866,0.480341853668232,0.458529706244866,0.480341853668232,4,4,577,577,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,176.004066041667
problem,DASCMOP8_BC,DASCMOP_BC,1,5,13839.8,14233,4425.8,4440,0.0475611667877291,0.0580068435358906,0.0487658502729982,0.0431157314498717,0.998007386784162,0.998277347114556,0.0333333333333333,0,0.327128427128427,1,1,0.475884570557275,0.00614551455271647,0.436279016435008,0.448733504048676,0.436279016435008,0.448733504048676,5,5,598.2,598.2,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,176.004066041667
problem,DASCMOP9_BC,DASCMOP_BC,1,5,18321,18513,7057.4,7173,0.0685117473269575,0.0717168477608322,0.0682550217940705,0.0666700138310583,0.997710354585653,0.997351178028719,0.0834796669092085,0.0645161290322581,0.432999213576463,1,1,0.497423158378719,0.0137727229844417,0.251831884286699,0.26583225596484,0.251831884286699,0.26583225596484,5,5,908.2,908.2,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,176.004066041667
problem,DASCMOP1_BC,DASCMOP_BC,1,5,25673,25602,7091.8,7051,0.0676404145099141,0.0663183554804594,0.072002336313526,0.0416592686904334,0.973348694112413,0.970882101056238,0,0,0.0593657775522096,1,1,0.613711718002171,0.0594443695575182,0.186850680713628,0.177227814046791,0.174312025408072,0.172830533454023,5,5,866,866,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,177.015360458333
problem,DASCMOP2_BC,DASCMOP_BC,1,5,32697.4,32491,7272.2,7285,0.0359142339874517,0.0348196614303436,0.0373120209468976,0.0184087013093297,0.90377129905056,0.908231368186874,0,0,0.031460638143391,1,1,0.615334441415385,0.131266130674912,0.15188218545756,0.158045215339614,0.147526909994537,0.146664874726674,5,5,668.2,668.2,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,177.015360458333
problem,DASCMOP3_BC,DASCMOP_BC,1,5,4628.6,4269,2187,2011,0.0529803252626672,0.0647264198763425,0.0480132760271138,0.0489259653613419,0.951537192633909,0.959434822242479,0,0,0.0193856714105953,1,1,0.436401548728528,0.0420958509356192,0.180901288054465,0.167211509260718,0.17406966026064,0.167211509260718,5,5,924,924,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,177.015360458333
problem,DASCMOP4_BC,DASCMOP_BC,1,5,7283,6815,3244,3154,0.0319316661435505,0.030177700858799,0.0333704332301395,0.0287113258424038,0.996706842323828,0.996328437917223,0,0,0.0842857142857143,1,1,0.515014729648309,0.00717386200757874,0.406941836042128,0.383845391987319,0.406941836042128,0.383845391987319,5,5,520.8,520.8,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,177.015360458333
problem,DASCMOP5_BC,DASCMOP_BC,1,5,9239,9392,3822.2,3782,0.0238903026835596,0.0208836756505515,0.0268109978682905,0.0185719376088186,0.998923671101661,0.998858121610048,0,0,0.200732600732601,1,1,0.510570289914728,0.00281955156653152,0.453031006839608,0.46713336876195,0.453031006839608,0.46713336876195,5,5,538.6,538.6,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,177.015360458333
problem,DASCMOP6_BC,DASCMOP_BC,1,5,3085.6,3180,1355.8,1320,0.0174609671025895,0.0175735126729385,0.0166920732199212,0.0166695353566569,0.99821822447755,0.998774509803922,0,0,0.239393939393939,1,1,0.48756909301334,0.00455214780052468,0.49035632948874,0.4942208695777,0.49035632948874,0.4942208695777,5,5,552,552,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,177.015360458333
problem,DASCMOP7_BC,DASCMOP_BC,1,5,13609.2,12698,4429,4303,0.031051165934651,0.0210825663123954,0.0333632391202384,0.0173304748594957,0.999095235928134,0.999535207994423,0,0,0.569523809523809,1,1,0.546037827141416,0.00245136170864877,0.448193708397249,0.473663921385818,0.448193708397249,0.473663921385818,4,4,566,566,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,177.015360458333
problem,DASCMOP8_BC,DASCMOP_BC,1,5,13992.6,14189,4424.6,4623,0.0362169811887889,0.0282597909649913,0.0391274601436048,0.0202242932125366,0.998628563261765,0.998502032955275,0,0,0.316666666666667,1,1,0.517590470431672,0.00299644249705539,0.493572809473986,0.500651663324146,0.493572809473986,0.500651663324146,3,3,562,562,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,177.015360458333
problem,DASCMOP9_BC,DASCMOP_BC,1,5,17823.8,18024,6884.6,6966,0.0652532337097949,0.0677736245662268,0.0666680979361556,0.0500192401720684,0.997724450589568,0.997675094449288,0,0,0.418975637629214,1,1,0.580149865665448,0.0140056152023833,0.319043810229426,0.316662313636766,0.295146704675794,0.301445320923437,5,5,913.8,913.8,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,177.015360458333
problem,DASCMOP1_BC,DASCMOP_BC,1,5,27435.2,27137,7242.4,7231,0.0384141143723625,0.0252613917480305,0.0419108918370209,0.0257783620786399,0.000629704318828187,0.000139043381535039,0,0,0.0578785310492628,0,0,0.0977651105962012,0,0.360118664728672,0.364201236203109,0.318354741101768,0.364201236203109,3,3,501.4,501.4,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,168.403035083333
problem,DASCMOP2_BC,DASCMOP_BC,1,5,33535.8,33379,7463.2,7457,0.0522182275152256,0.0470006091905217,0.0550617018820801,0.024592732874145,0.0029214015823587,0.00307857047249364,0.011651910645362,0.0112612612612613,0.0264857938704665,0,0,0.0726502794675141,0,0.185758020718165,0.192451624166837,0.185047567624241,0.192451624166837,5,5,829.4,829.4,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,168.403035083333
problem,DASCMOP3_BC,DASCMOP_BC,1,5,4792.6,4916,2086.4,1931,0.0559498436269929,0.0544292824198659,0.0502802903653465,0.0502896280040142,0.00107323825667934,0.00108225108225108,0.00401234567901235,0,0.0363244926496293,0,0,0.0728647178587932,0,0.344995793798142,0.366634667879618,0.344995793798142,0.366634667879618,5,5,917.6,917.6,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,168.403035083333
problem,DASCMOP4_BC,DASCMOP_BC,1,5,7212.2,7208,2868.6,2783,0.0306387426873037,0.0361081825758113,0.0271512341965434,0.0254397510211836,0.000267641676455194,0.000359324469996407,0,0,0.0932539682539683,0,0,0.216559548013935,0,0.476912906787718,0.467058304167826,0.476912906787718,0.467058304167826,5,5,477.8,477.8,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,168.403035083333
problem,DASCMOP5_BC,DASCMOP_BC,1,5,9961.2,10225,3643.2,3671,0.0284537789474828,0.0263008776841599,0.0279887905057617,0.0228502156147914,0.000218989570093677,0.000282885431400283,0,0,0.3,0,0,0.223165693007361,0,0.481641594472574,0.483510980622293,0.481641594472574,0.483510980622293,4,4,487,487,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,168.403035083333
problem,DASCMOP6_BC,DASCMOP_BC,1,5,3343.8,3216,1459.6,1396,0.0241470163478268,0.0198430305878517,0.0217925937881834,0.0217910624833174,0.000785203407072007,0,0,0,0.233333333333333,0,0,0.163481715324531,0,0.462422663223543,0.469027871274105,0.462422663223543,0.469027871274105,5,5,501.6,501.6,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,168.403035083333
problem,DASCMOP7_BC,DASCMOP_BC,1,5,13639.2,13842,4507,4427,0.0303340775239267,0.0320685920080646,0.0308965189024247,0.0205401838450976,0.000749364129301548,0.000691881918819188,0,0,0.305555555555556,0,0,0.212566467842968,0,0.492072553060087,0.492013302646961,0.492072553060087,0.492013302646961,5,5,556,556,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,168.403035083333
problem,DASCMOP8_BC,DASCMOP_BC,1,5,14591.4,14184,4504,4541,0.0283908001171365,0.0281364799895512,0.0292644771990466,0.0168354638649699,0.000522980679701623,0.0004739336492891,0.05,0,0.240909090909091,0,0,0.212875786009466,0,0.458958168914671,0.47677824756632,0.458958168914671,0.47677824756632,5,5,577.2,577.2,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,168.403035083333
problem,DASCMOP9_BC,DASCMOP_BC,1,5,18951.2,18939,7221.6,7207,0.0361682254846833,0.0408202485121902,0.0376670138057133,0.0248019535523057,0.00120932122100694,0.00111003191341751,0.115504921336123,0.1,0.488569324963187,0,0,0.0356561408294086,0,0.452973173743122,0.473632717447636,0.452973173743122,0.473632717447636,5,5,946.4,946.4,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,168.403035083333
