variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionKNNRetainRatio,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,N,D,maxFE,target_FE,actual_FE,gen,has_GAN,AF_size,AI_size,BoundaryHit_all,ObjInterfaceScore,RefCov,DuplicateRate,GAN_to_Segment_Dist50,GAN_to_Segment_Dist90,GAN_to_Decision_Segment_Dist50,GAN_to_Decision_Segment_Dist90,GAN_to_AF_Dist90,AF_Cover_epsilon,AF_CoverEpsilon,PairCover_epsilon,PairCoverEpsilon,LargestClusterRate_epsilon,EffectiveClusterCount_epsilon,ClusterEpsilon,RawGANOutsideStandardRangeCount,RawGANFeasibleRate,InjectedCount,GAN_to_AF_ObjNN_mean,GAN_to_AF_ObjNN_median,GAN_to_AF_ObjNN_p90,GAN_to_AF_DecNN_mean,GAN_to_AF_DecNN_median,GAN_to_AF_DecNN_p90,RawGANVarClipRate
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100200,408,1,184,184,0.07,0.00232365259036379,0.85,0,0.0875254129399982,0.244458917442567,0.0359774300733288,0.0558157899887028,0.25004625823854,0.815217391304348,0.05,0.847826086956522,0.05,0.37,5.40248514316586,0.05,2,0.345,NaN,0.135537955850204,0.092744231344568,0.25004625823854,0.0428679667400593,0.0389210547116599,0.0609000362489969,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10200,45,1,66,66,0.61,0.127625309681866,0.77,0,0.0697502806853518,0.199102443896949,0.0753012224914267,0.123137456834967,0.229048862992174,0.712121212121212,0.05,0.787878787878788,0.05,0.6,2.68024658268561,0.05,81,0.475,NaN,0.1272984731804,0.0889573449184425,0.229048862992174,0.0872656946211867,0.0825398210509455,0.123389192276608,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30200,125,1,133,133,0.285,0.0209236300038214,0.66,0,0.0353186404543979,0.0870682064913222,0.0376543394378536,0.0529256260956082,0.0980855116438128,0.947368421052632,0.05,0.992481203007519,0.05,0.49,2.4703557312253,0.05,22,0.305,NaN,0.0488621041195957,0.0415133481821648,0.0980855116438128,0.0434758259245054,0.0413940578430664,0.0574169196173188,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50200,205,1,102,102,0.495,0.042513206183073,0.66,0,0.0238780498436597,0.10243088864983,0.034482782690173,0.0525297973197895,0.110765536776852,0.882352941176471,0.05,0.901960784313726,0.05,0.42,2.9806259314456,0.05,15,0.355,NaN,0.048243817187472,0.0325355508375649,0.110765536776852,0.0390150390583893,0.036229484821323,0.0590879688388027,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70200,285,1,159,159,0.325,0.017428357267845,0.72,0,0.030506790337692,0.106906261503438,0.0259015258262294,0.0417503084463451,0.108648142724762,0.874213836477987,0.05,0.893081761006289,0.05,0.805,1.52835090936879,0.05,10,0.26,NaN,0.0470479415236304,0.0322310079907947,0.108648142724762,0.0314913256599167,0.0287136801633505,0.0481364275046466,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100200,405,1,205,205,0.03,3.03071798769707e-05,0.81,0,0.0923266113980046,0.246725230605972,0.0398566951347594,0.0585717321918269,0.246725230605972,0.668292682926829,0.05,0.668292682926829,0.05,0.7,1.89969604863222,0.05,0,0.17,NaN,0.118807668088323,0.0952914145838597,0.246725230605972,0.0425180006062577,0.0411467765039056,0.0597003436461498,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10000,44,1,37,37,0.855,0.0315158526344347,0.67,0,0.0712939572799189,0.128052739249375,0.0280963506031516,0.0344193446992507,0.139723036414135,0.243243243243243,0.05,0.27027027027027,0.05,0.975,1.051745898191,0.05,0,0.08,NaN,0.0814152311143326,0.0804504451856385,0.139723036414135,0.0317052783414489,0.0309461052130794,0.0463320435798841,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30000,124,1,138,138,0.425,0.0119785638388402,0.75,0,0.0681301228629633,0.231207927143987,0.0175333254768968,0.0302446217092364,0.231207927143987,0.847826086956522,0.05,0.855072463768116,0.05,0.725,1.82099608485841,0.05,2,0.195,NaN,0.118868207621519,0.0866574211786044,0.231207927143987,0.0254800955719381,0.0218843767286,0.0339909701759339,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50000,204,1,172,172,0.295,0.00252734387022224,0.78,0,0.0296190408409178,0.0676377833526665,0.0146221194541615,0.0373425799869147,0.0745949442516941,0.726744186046512,0.05,0.726744186046512,0.05,0.955,1.09601052170101,0.05,0,0.165,NaN,0.039288196180871,0.0328777252121134,0.0745949442516941,0.0227109601176676,0.0186526847109627,0.0416767466129524,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70000,284,1,212,212,0.205,0.000967142329707415,0.66,0,0.0424372924270037,0.186482977532919,0.0134637619622429,0.0516774413608091,0.191761406375051,0.514150943396226,0.05,0.514150943396226,0.05,0.735,1.79678375707483,0.05,11,0.205,NaN,0.0781325859032154,0.04677983229811,0.191761406375051,0.026653727194654,0.0154395529668383,0.0551463723381137,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100000,404,1,225,225,0.195,0.00471592581594214,0.68,0,0.0215380592758269,0.106631314504965,0.0112691848940485,0.0395745418912493,0.150483835561632,0.8,0.05,0.808888888888889,0.05,0.705,1.96059209881384,0.05,11,0.34,NaN,0.0572668082921368,0.0233685553715932,0.150483835561632,0.0221894053130439,0.0139847082019694,0.0442701501510244,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10050,45,1,24,24,0.91,0.152755611366577,0.79,0,0.0902366344972173,0.186714234112592,0.0778929932515168,0.10120911443931,0.207797035781327,0.458333333333333,0.05,0.5,0.05,0.77,1.67322011210575,0.05,52,0.355,NaN,0.129081040494722,0.115013544797348,0.207797035781327,0.0938366615253948,0.0919013948413012,0.109550802255941,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30050,125,1,92,92,0.19,0.00406338570427803,0.77,0,0.0996842187279083,0.172646505154169,0.0483050314060336,0.0667409346386809,0.178609692375429,0.597826086956522,0.05,0.652173913043478,0.05,0.855,1.3598041881969,0.05,1,0.135,NaN,0.108378087222826,0.113103373552077,0.178609692375429,0.0559171952035152,0.0542655324299825,0.0721025710492435,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50050,205,1,152,152,0.355,0.0174447551574263,0.83,0,0.0331224139775089,0.107919716369874,0.030874341432067,0.0467617025790813,0.107919716369874,0.947368421052632,0.05,0.960526315789474,0.05,0.89,1.26071608673727,0.05,0,0.265,NaN,0.0543712278539326,0.0342509188851036,0.107919716369874,0.0367361191486403,0.0346320292248099,0.0515516577751533,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70050,285,1,210,210,0.27,0.00953029426699538,0.77,0,0.0276210066016698,0.0890408591961123,0.0307611194330486,0.0395818111011976,0.0910543034862276,0.976190476190476,0.05,0.976190476190476,0.05,0.91,1.20641814452889,0.05,5,0.23,NaN,0.0422468276499259,0.0283355091866569,0.0910543034862276,0.0347444483979723,0.0345495763178031,0.0458245476256639,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100050,405,1,245,245,0.055,7.53917548711087e-06,0.85,0,0.120298631072225,0.262570121982594,0.0348905699629452,0.0513575071448966,0.265609351409117,0.763265306122449,0.05,0.775510204081633,0.05,0.28,6.1633281972265,0.05,0,0.105,NaN,0.151225732725038,0.123491539832836,0.265609351409117,0.0414147487989175,0.0409879691269285,0.055660030574835,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10050,46,1,58,58,0.54,0.0711885894014643,0.63,0,0.0889650066150618,0.192685361219967,0.0631608893584916,0.0902752240182501,0.205680784280557,0.241379310344828,0.05,0.258620689655172,0.05,0.885,1.27477850723437,0.05,30,0.325,NaN,0.12197728876069,0.100669999839018,0.205680784280557,0.0719079083488071,0.0695863619454557,0.0916287789654102,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30050,126,1,152,152,0.265,0.0399377302886871,0.81,0,0.0509718411211533,0.145339472747571,0.0365747625495715,0.0534185772413007,0.145875166609476,0.947368421052632,0.05,0.967105263157895,0.05,0.5,2.99985000749963,0.05,23,0.36,NaN,0.0751428902190972,0.0529370015751079,0.145875166609476,0.0409907121338734,0.039798643365204,0.0561739601313564,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50050,206,1,142,142,0.32,0.0224111300390681,0.73,0,0.0230436133227677,0.105821554317119,0.0258655086904462,0.043558272205359,0.106986880857682,0.915492957746479,0.05,0.943661971830986,0.05,0.605,2.49159088077738,0.05,22,0.31,NaN,0.0496063199566585,0.0250303232591966,0.106986880857682,0.0302069424284113,0.0281179438082595,0.0446006318027436,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70050,286,1,166,166,0.18,0.00334085493012591,0.72,0,0.0214681366750273,0.0721087087922179,0.0290708762700162,0.0477714189333213,0.0865931411364062,0.891566265060241,0.05,0.921686746987952,0.05,0.93,1.1553347582462,0.05,6,0.165,NaN,0.0353677449112618,0.0225406640592163,0.0865931411364062,0.0347862625876251,0.0326197832721272,0.0497086063652266,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100050,406,1,256,256,0.28,0.00865613863556391,0.83,0,0.0224614370765784,0.0796719952927372,0.0262396426548631,0.0361335673405776,0.0835477774832536,0.984375,0.05,0.984375,0.05,0.795,1.56715248393669,0.05,4,0.36,NaN,0.0408292793540921,0.0244261119077967,0.0835477774832536,0.0297579892489883,0.0296867798365365,0.0408770567171635,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10150,47,1,49,49,0.635,0.0986235932801922,0.76,0,0.0859409085478294,0.232835706131184,0.0557417704903822,0.0775179906856354,0.259947601488258,0.693877551020408,0.05,0.755102040816326,0.05,0.655,2.30335137625245,0.05,51,0.405,NaN,0.138822221279768,0.111760822489608,0.259947601488258,0.0691348600217617,0.0670450236524358,0.0897583257481173,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30150,127,1,125,125,0.28,0.0179590773619276,0.74,0,0.0481853263325728,0.117462518684079,0.0346820487289664,0.0525418340717152,0.124478860029351,0.888,0.05,0.976,0.05,0.495,2.75178866263071,0.05,38,0.315,NaN,0.0632748904612822,0.0523747915815216,0.124478860029351,0.0409309918782665,0.0384117460380957,0.0556528057945444,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50150,207,1,146,146,0.32,0.060778740551184,0.81,0,0.0358460021168085,0.150676942796388,0.0400383447134852,0.0562939660618893,0.150676942796388,0.89041095890411,0.05,0.917808219178082,0.05,0.84,1.41292829388908,0.05,26,0.435,NaN,0.0682136936152858,0.0394709007091638,0.150676942796388,0.0454450337790185,0.0433844226678532,0.0581121311757717,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70150,287,1,109,109,0.22,0.024602855900521,0.82,0,0.0970438917437821,0.214495107238867,0.0520427789577542,0.0712775452223717,0.226950190532725,0.651376146788991,0.05,0.669724770642202,0.05,0.49,3.1675641431739,0.05,13,0.255,NaN,0.114229135267975,0.103026373126288,0.226950190532725,0.0595390779946502,0.0571559268779813,0.0784909297824157,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100150,407,1,162,162,0.63,0.0852963072075953,0.84,0,0.0127994328211152,0.0840339476571525,0.0254583561744338,0.0346773779155654,0.0857665344291629,0.845679012345679,0.05,0.858024691358025,0.05,0.88,1.2868356710848,0.05,0,0.285,NaN,0.0383240567056563,0.0142242841742489,0.0857665344291629,0.0300797622156391,0.0294403728387845,0.0380473386202946,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10050,45,1,69,69,0.37,0.0499806082111517,0.79,0,0.11330870321183,0.250690861434163,0.058455982122258,0.0774589128988666,0.266993469082938,0.753623188405797,0.05,0.753623188405797,0.05,0.555,3.14911037631869,0.05,59,0.4,NaN,0.14071396656561,0.119916437954815,0.266993469082938,0.0660536589465666,0.0649025044492473,0.0814609495777812,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30050,125,1,116,116,0.255,0.0320908359438851,0.79,0,0.0918931788394295,0.334656240767912,0.038736816019195,0.0583886853509979,0.334656240767912,0.905172413793103,0.05,0.922413793103448,0.05,0.25,8.2815734989648,0.05,14,0.265,NaN,0.149270350307144,0.0960587170303981,0.334656240767912,0.0473124163013667,0.0450709055308166,0.0634538397886154,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50050,205,1,117,117,0.39,0.0404800469282817,0.75,0,0.0301261406511633,0.0793913472934001,0.0356960627066224,0.0579745388203666,0.088707188589781,0.854700854700855,0.05,0.931623931623932,0.05,0.71,1.92233756247597,0.05,50,0.365,NaN,0.0481524599904829,0.0370743185996012,0.088707188589781,0.0414229737127909,0.0391362767154507,0.061343232893287,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70050,285,1,140,140,0.31,0.0176754958178485,0.8,0,0.0205471812385222,0.0704081734461532,0.0247597095635468,0.0440585955251531,0.0707007131614122,0.942857142857143,0.05,0.985714285714286,0.05,0.71,1.90494332793599,0.05,19,0.255,NaN,0.0328587891488601,0.0263306540159099,0.0707007131614122,0.0297491274834192,0.0260385811015336,0.0454327591028322,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100050,405,1,200,200,0.18,0.0065524030481702,0.62,0,0.0323961504811879,0.410911470691314,0.0299577853971154,0.0892956235758708,0.410911470691314,0.72,0.05,0.735,0.05,0.59,2.6824034334764,0.05,24,0.265,NaN,0.142538999611126,0.0338206070378526,0.410911470691314,0.0433442775396643,0.0311914907471042,0.0900944575661961,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10150,43,1,42,42,0.805,0.222952056895316,0.34,0,0.00517968159563395,0.0597047771177433,0.0253047156279476,0.0336242024028855,0.0697475423816409,0.69047619047619,0.05,0.714285714285714,0.05,0.995,1.01004999747487,0.05,0,0.36,NaN,0.0210342090617998,0.00544307111708344,0.0697475423816409,0.0323803539831941,0.0316105374111662,0.0407568755588636,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30150,123,1,54,54,1,0.171414228601052,0.87,0,0.00212129414935395,0.0047349728162881,0.010474155455733,0.0270708098420139,0.0106044267633915,0.685185185185185,0.05,0.703703703703704,0.05,1,1,0.05,0,0.87,NaN,0.00430217125821646,0.00255156608840527,0.0106044267633915,0.0142144833918457,0.0108983450526451,0.0270708098420139,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50150,203,1,34,34,1,0,0.44,0,0.018963727781947,0.0192393367912863,0.0149892838564397,0.0235231050727832,0.0192787655731955,0.588235294117647,0.05,0.588235294117647,0.05,1,1,0.05,0,0,NaN,0.0187334202665422,0.0190039505331825,0.0192787655731955,0.0163916950429768,0.0150026526938512,0.0235231050727832,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70150,283,1,61,61,1,0,0.85,0,0.00204409494613028,0.00335016770820051,0.0065075391316008,0.0102115480789039,0.00397268341187187,0.80327868852459,0.05,0.80327868852459,0.05,1,1,0.05,0,1,NaN,0.002503078142389,0.00276730833066059,0.00397268341187187,0.00735999501978366,0.00679005295264631,0.0102115480789039,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100150,403,1,88,88,0.75,0.223285512985588,0.75,0,0.00460933589580516,0.11295421050648,0.00955269941908452,0.031216240255747,0.113284803612751,0.636363636363636,0.05,0.681818181818182,0.05,0.75,1.60629668299735,0.05,0,0.55,NaN,0.0301211131353569,0.00474809778719687,0.113284803612751,0.0150771703058397,0.00977996323904622,0.0325274265059739,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10200,43,1,21,21,0.105,0.00729337199327996,0.54,0,0.270335645185929,0.508470010995225,0.0223708774566935,0.032509185279629,0.508470010995225,0.428571428571429,0.05,0.428571428571429,0.05,0.68,2.14132762312634,0.05,0,0.3,NaN,0.294666542189159,0.275547917084021,0.508470010995225,0.0265629664541735,0.024897731860027,0.0374328091284707,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30200,123,1,56,56,1,0.00373225266407635,0.69,0,0.00119859368666075,0.00301893172554437,0.0107175089633504,0.0145212615112334,0.00310001547794921,0.75,0.05,0.767857142857143,0.05,1,1,0.05,0,0.995,NaN,0.00170638678586678,0.00142608804845326,0.00310001547794921,0.0111882418214623,0.0110503174546499,0.0146138631887078,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50200,203,1,53,53,1,0.0507460210168693,0.84,0,0.00353428730224951,0.0103341865434292,0.00894477826594549,0.0128831460358334,0.0105204624904176,0.867924528301887,0.05,0.905660377358491,0.05,1,1,0.05,0,0.92,NaN,0.00516831282959157,0.0036996312910594,0.0105204624904176,0.00916738031629532,0.00898598858005976,0.0128831460358334,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70200,283,1,65,65,1,0,0.85,0,0.00192582449077224,0.00732969191092706,0.0074906839963946,0.0125132423934982,0.00732969191092706,0.753846153846154,0.05,0.753846153846154,0.05,1,1,0.05,0,1,NaN,0.00327639126052929,0.00263232782975064,0.00732969191092706,0.00857130161093347,0.0076556430274103,0.0125618676383832,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100200,403,1,102,102,0.795,0.498245422329628,0.76,0,0.00614928599417204,0.0635268267136496,0.0112158378012418,0.0393437056912576,0.0847760769023835,0.57843137254902,0.05,0.607843137254902,0.05,0.72,1.67560321715818,0.05,0,0.645,NaN,0.0297951341097831,0.00918581444488882,0.0847760769023835,0.018275591058626,0.0114554492029176,0.0400060599353822,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10000,42,1,65,65,0.985,0.815210142849803,0.47,0,0.00203274371843997,0.0280284554140494,0.0172319066205812,0.0241329187028529,0.0293682456090425,0.569230769230769,0.05,0.584615384615385,0.05,0.995,1.01004999747487,0.05,0,0.51,NaN,0.0103000321500733,0.00240034729598681,0.0293682456090425,0.0241436989619903,0.0240504284093718,0.031363603574987,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30000,122,1,65,65,1,0.102039775872025,0.8,0,0.00157002254952966,0.00395507193808765,0.00963760774518832,0.0130721244702873,0.00445986558764923,0.769230769230769,0.05,0.769230769230769,0.05,1,1,0.05,0,0.93,NaN,0.0026545835504509,0.00196044313352493,0.00445986558764923,0.010158749785983,0.00993532981193501,0.0134115879233398,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50000,202,1,65,65,1,0.0689095370894718,0.76,0,0.0015420326255537,0.00474460124458341,0.00914372981225735,0.0151502951212641,0.00498825909103958,0.815384615384615,0.05,0.815384615384615,0.05,1,1,0.05,0,0.935,NaN,0.00293726230950115,0.00204934705402363,0.00498825909103958,0.0103818739599355,0.00979362444615063,0.0155450894244855,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70000,282,1,65,65,1,0.0922027689958786,0.73,0,0.00141021597422387,0.00469048948752504,0.00899141232452333,0.0146108542228233,0.00469048948752504,0.692307692307692,0.05,0.692307692307692,0.05,1,1,0.05,0,0.925,NaN,0.00235236980292564,0.00155058080983621,0.00469048948752504,0.00997075831987488,0.00923521684238437,0.0147486890781938,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100000,402,1,93,93,0.93,0.0990171618274728,0.63,0,0.000714749833850021,0.00750992394747625,0.0130712476563004,0.0424569454904622,0.0178101457420194,0.645161290322581,0.05,0.698924731182796,0.05,0.9,1.23334977799704,0.05,0,0.925,NaN,0.0169729483871062,0.003889037028413,0.0178101457420194,0.0213569436094088,0.0133492187941007,0.0424569454904622,0
