FE,IGD,HV,guidedSelected,problem,seed,prefixFE,mode
50800,0.0117486515677702,0.291923490936845,0,LIRCMOP8_BC,1,50000,midpoint
51000,0.0115552633085779,0.292015634993766,0,LIRCMOP8_BC,1,50000,midpoint
51200,0.0115323157989145,0.292014724313749,0,LIRCMOP8_BC,1,50000,midpoint
51400,0.0115499912194577,0.292000626206674,0,LIRCMOP8_BC,1,50000,midpoint
51600,0.0115499912194577,0.292000626206674,0,LIRCMOP8_BC,1,50000,midpoint
51800,0.0115499912194577,0.292000626206674,0,LIRCMOP8_BC,1,50000,midpoint
52000,0.0113185786041778,0.292108609830699,0,LIRCMOP8_BC,1,50000,midpoint
52200,0.0113298502641076,0.292109883477738,0,LIRCMOP8_BC,1,50000,midpoint
52400,0.0113168538150329,0.292121771474934,0,LIRCMOP8_BC,1,50000,midpoint
52600,0.0111717441372076,0.292174313433338,0,LIRCMOP8_BC,1,50000,midpoint
52800,0.0111515563289207,0.292183342084382,0,LIRCMOP8_BC,1,50000,midpoint
53000,0.0111404059987114,0.29218782810406,0,LIRCMOP8_BC,1,50000,midpoint
53200,0.0110005357970153,0.292251746745526,0,LIRCMOP8_BC,1,50000,midpoint
53400,0.011006208713109,0.292248415819416,0,LIRCMOP8_BC,1,50000,midpoint
53600,0.011006208713109,0.292248415819416,0,LIRCMOP8_BC,1,50000,midpoint
53800,0.011006208713109,0.292248415819416,0,LIRCMOP8_BC,1,50000,midpoint
54000,0.0109660084040241,0.292299751639438,0,LIRCMOP8_BC,1,50000,midpoint
54200,0.0109660084040241,0.292299751639438,0,LIRCMOP8_BC,1,50000,midpoint
54400,0.0109369256630204,0.292317734584274,0,LIRCMOP8_BC,1,50000,midpoint
54600,0.0109369256630204,0.292317734584274,0,LIRCMOP8_BC,1,50000,midpoint
54800,0.0109634412688369,0.292299272436181,0,LIRCMOP8_BC,1,50000,midpoint
55000,0.0109634412688369,0.292299272436181,0,LIRCMOP8_BC,1,50000,midpoint
50000,0.0127664118070928,0.291421875477931,0,LIRCMOP8_BC,1,50000,pair_only
50200,0.0121901010297653,0.291736145951708,20,LIRCMOP8_BC,1,50000,pair_only
50400,0.0121294976708849,0.291755429105394,0,LIRCMOP8_BC,1,50000,pair_only
50600,0.0119198769694851,0.291828401759852,0,LIRCMOP8_BC,1,50000,pair_only
50800,0.0117368769690716,0.291912226650522,0,LIRCMOP8_BC,1,50000,pair_only
51000,0.0117173943062813,0.291920869753033,0,LIRCMOP8_BC,1,50000,pair_only
51200,0.0116287060347722,0.291965364960291,0,LIRCMOP8_BC,1,50000,pair_only
51400,0.0116614676246377,0.291947930763847,0,LIRCMOP8_BC,1,50000,pair_only
51600,0.0116614676246377,0.291947930763847,0,LIRCMOP8_BC,1,50000,pair_only
51800,0.0110710399367655,0.292174413091526,0,LIRCMOP8_BC,1,50000,pair_only
52000,0.0110710399367655,0.292174413091526,0,LIRCMOP8_BC,1,50000,pair_only
52200,0.0109270467212892,0.292313171048429,0,LIRCMOP8_BC,1,50000,pair_only
52400,0.0109208658668916,0.292313814549687,0,LIRCMOP8_BC,1,50000,pair_only
52600,0.0109208658668916,0.292313814549687,0,LIRCMOP8_BC,1,50000,pair_only
52800,0.0109208658668916,0.292313814549687,0,LIRCMOP8_BC,1,50000,pair_only
53000,0.0109346337590988,0.292307765204183,0,LIRCMOP8_BC,1,50000,pair_only
53200,0.0109346337590988,0.292307765204183,0,LIRCMOP8_BC,1,50000,pair_only
53400,0.0108852478129125,0.292333410191559,0,LIRCMOP8_BC,1,50000,pair_only
53600,0.0108860014670537,0.292327170991666,0,LIRCMOP8_BC,1,50000,pair_only
53800,0.010814056786973,0.292363180661522,0,LIRCMOP8_BC,1,50000,pair_only
54000,0.010814056786973,0.292363180661522,0,LIRCMOP8_BC,1,50000,pair_only
54200,0.0108248202806295,0.292358123967011,0,LIRCMOP8_BC,1,50000,pair_only
54400,0.0108347697067143,0.292354113088329,0,LIRCMOP8_BC,1,50000,pair_only
54600,0.0108557681313005,0.292349927401541,0,LIRCMOP8_BC,1,50000,pair_only
54800,0.0108821379569786,0.292339993331368,0,LIRCMOP8_BC,1,50000,pair_only
55000,0.0108821379569786,0.292339993331368,0,LIRCMOP8_BC,1,50000,pair_only
50000,0.0127664118070928,0.291421875477931,0,LIRCMOP8_BC,1,50000,raw
50200,0.0121924544494272,0.291734984172548,20,LIRCMOP8_BC,1,50000,raw
50400,0.0115661632643901,0.292087467692683,0,LIRCMOP8_BC,1,50000,raw
50600,0.0112177632221255,0.292278082847817,0,LIRCMOP8_BC,1,50000,raw
50800,0.0112426627439509,0.292262489795704,0,LIRCMOP8_BC,1,50000,raw
51000,0.0110127660751203,0.292313980471347,0,LIRCMOP8_BC,1,50000,raw
51200,0.0110429631682754,0.292296894587608,0,LIRCMOP8_BC,1,50000,raw
51400,0.0110793401068814,0.292279976729476,0,LIRCMOP8_BC,1,50000,raw
51600,0.0110793401068814,0.292279976729476,0,LIRCMOP8_BC,1,50000,raw
51800,0.0110793401068814,0.292279976729476,0,LIRCMOP8_BC,1,50000,raw
52000,0.0110758003797821,0.292281943406961,0,LIRCMOP8_BC,1,50000,raw
52200,0.0110869713386264,0.29227411978892,0,LIRCMOP8_BC,1,50000,raw
52400,0.0108756280707888,0.292403632692887,0,LIRCMOP8_BC,1,50000,raw
52600,0.0107938285545077,0.292467072711677,0,LIRCMOP8_BC,1,50000,raw
52800,0.0107938285545077,0.292467072711677,0,LIRCMOP8_BC,1,50000,raw
53000,0.0106774819931259,0.292516477243963,0,LIRCMOP8_BC,1,50000,raw
53200,0.0107351896507267,0.292506373989897,0,LIRCMOP8_BC,1,50000,raw
53400,0.0107351896507267,0.292506373989897,0,LIRCMOP8_BC,1,50000,raw
53600,0.0107351896507267,0.292506373989897,0,LIRCMOP8_BC,1,50000,raw
53800,0.0107351896507267,0.292506373989897,0,LIRCMOP8_BC,1,50000,raw
54000,0.0105524584116709,0.292590328502702,0,LIRCMOP8_BC,1,50000,raw
54200,0.0105524584116709,0.292590328502702,0,LIRCMOP8_BC,1,50000,raw
54400,0.0105582712183153,0.292572025494681,0,LIRCMOP8_BC,1,50000,raw
54600,0.0105390747660178,0.292586072231169,0,LIRCMOP8_BC,1,50000,raw
54800,0.0105442029937576,0.292574702270372,0,LIRCMOP8_BC,1,50000,raw
55000,0.0104388895411797,0.292608613313534,0,LIRCMOP8_BC,1,50000,raw
70000,0.00884753969857348,0.29346907409245,0,LIRCMOP8_BC,1,70000,de
70200,0.00885587283940486,0.293481251611472,0,LIRCMOP8_BC,1,70000,de
70400,0.00881064673885482,0.293497190804774,0,LIRCMOP8_BC,1,70000,de
70600,0.00875995230875886,0.293525399873798,0,LIRCMOP8_BC,1,70000,de
70800,0.00870963321588831,0.293523769375551,0,LIRCMOP8_BC,1,70000,de
71000,0.00870963321588831,0.293523769375551,0,LIRCMOP8_BC,1,70000,de
71200,0.00870963321588831,0.293523769375551,0,LIRCMOP8_BC,1,70000,de
71400,0.00875389431919982,0.293493278994659,0,LIRCMOP8_BC,1,70000,de
71600,0.00875389431919982,0.293493278994659,0,LIRCMOP8_BC,1,70000,de
71800,0.00871120460421978,0.293505587772131,0,LIRCMOP8_BC,1,70000,de
72000,0.00871120460421978,0.293505587772131,0,LIRCMOP8_BC,1,70000,de
72200,0.00872038238218909,0.293513422020199,0,LIRCMOP8_BC,1,70000,de
72400,0.00872038238218909,0.293513422020199,0,LIRCMOP8_BC,1,70000,de
72600,0.00870120861825924,0.293532356878709,0,LIRCMOP8_BC,1,70000,de
72800,0.00870120861825924,0.293532356878709,0,LIRCMOP8_BC,1,70000,de
73000,0.00875843808445117,0.293510873722692,0,LIRCMOP8_BC,1,70000,de
73200,0.00872280333499996,0.293539414725012,0,LIRCMOP8_BC,1,70000,de
73400,0.00869968336234452,0.293531873065971,0,LIRCMOP8_BC,1,70000,de
73600,0.00869205980481058,0.29355876877399,0,LIRCMOP8_BC,1,70000,de
73800,0.00869205980481058,0.29355876877399,0,LIRCMOP8_BC,1,70000,de
74000,0.00869205980481058,0.29355876877399,0,LIRCMOP8_BC,1,70000,de
74200,0.00869205980481058,0.29355876877399,0,LIRCMOP8_BC,1,70000,de
74400,0.00867627974469668,0.293568746326875,0,LIRCMOP8_BC,1,70000,de
74600,0.00852583612069888,0.293618687531742,0,LIRCMOP8_BC,1,70000,de
74800,0.00852583612069888,0.293618687531742,0,LIRCMOP8_BC,1,70000,de
75000,0.00852583612069888,0.293618687531742,0,LIRCMOP8_BC,1,70000,de
70000,0.00884753969857348,0.29346907409245,0,LIRCMOP8_BC,1,70000,midpoint
70200,0.00885587283940486,0.293481251611472,20,LIRCMOP8_BC,1,70000,midpoint
70400,0.00885587283940486,0.293481251611472,0,LIRCMOP8_BC,1,70000,midpoint
70600,0.00887984383239368,0.29348350982853,0,LIRCMOP8_BC,1,70000,midpoint
70800,0.00887984383239368,0.29348350982853,0,LIRCMOP8_BC,1,70000,midpoint
71000,0.00889720960013915,0.293467503011762,0,LIRCMOP8_BC,1,70000,midpoint
71200,0.0088955589733693,0.293468019984355,0,LIRCMOP8_BC,1,70000,midpoint
71400,0.0088955589733693,0.293468019984355,0,LIRCMOP8_BC,1,70000,midpoint
71600,0.00886944610274316,0.293480979064716,0,LIRCMOP8_BC,1,70000,midpoint
71800,0.00887919692226907,0.293464916427028,0,LIRCMOP8_BC,1,70000,midpoint
72000,0.00887332880097242,0.293469822194449,0,LIRCMOP8_BC,1,70000,midpoint
72200,0.00887332880097242,0.293469822194449,0,LIRCMOP8_BC,1,70000,midpoint
72400,0.00894591710436219,0.293439372687448,0,LIRCMOP8_BC,1,70000,midpoint
72600,0.00894591710436219,0.293439372687448,0,LIRCMOP8_BC,1,70000,midpoint
72800,0.00894591710436219,0.293439372687448,0,LIRCMOP8_BC,1,70000,midpoint
73000,0.00894591710436219,0.293439372687448,0,LIRCMOP8_BC,1,70000,midpoint
73200,0.00894591710436219,0.293439372687448,0,LIRCMOP8_BC,1,70000,midpoint
73400,0.00895793662798384,0.293422630386744,0,LIRCMOP8_BC,1,70000,midpoint
73600,0.0089929080681151,0.293404981524768,0,LIRCMOP8_BC,1,70000,midpoint
73800,0.0089929080681151,0.293404981524768,0,LIRCMOP8_BC,1,70000,midpoint
74000,0.00890283858889146,0.293444595164372,0,LIRCMOP8_BC,1,70000,midpoint
74200,0.00890283858889146,0.293444595164372,0,LIRCMOP8_BC,1,70000,midpoint
74400,0.0089047335682951,0.293442049156516,0,LIRCMOP8_BC,1,70000,midpoint
74600,0.0089047335682951,0.293442049156516,0,LIRCMOP8_BC,1,70000,midpoint
74800,0.0089047335682951,0.293442049156516,0,LIRCMOP8_BC,1,70000,midpoint
75000,0.0089047335682951,0.293442049156516,0,LIRCMOP8_BC,1,70000,midpoint
70000,0.00884753969857348,0.29346907409245,0,LIRCMOP8_BC,1,70000,pair_only
70200,0.00885587283940486,0.293481251611472,20,LIRCMOP8_BC,1,70000,pair_only
70400,0.00885587283940486,0.293481251611472,0,LIRCMOP8_BC,1,70000,pair_only
70600,0.00885371739146484,0.293481681671069,0,LIRCMOP8_BC,1,70000,pair_only
70800,0.00885371739146484,0.293481681671069,0,LIRCMOP8_BC,1,70000,pair_only
71000,0.00885371739146484,0.293481681671069,0,LIRCMOP8_BC,1,70000,pair_only
71200,0.00886662441291475,0.293473754497829,0,LIRCMOP8_BC,1,70000,pair_only
71400,0.00886662441291475,0.293473754497829,0,LIRCMOP8_BC,1,70000,pair_only
71600,0.00884975413641254,0.29348482803679,0,LIRCMOP8_BC,1,70000,pair_only
71800,0.00880443417218753,0.293495237533407,0,LIRCMOP8_BC,1,70000,pair_only
72000,0.00880443417218753,0.293495237533407,0,LIRCMOP8_BC,1,70000,pair_only
72200,0.00880443417218753,0.293495237533407,0,LIRCMOP8_BC,1,70000,pair_only
72400,0.00870707314377213,0.293514761471793,0,LIRCMOP8_BC,1,70000,pair_only
72600,0.00873223309492748,0.293487159002634,0,LIRCMOP8_BC,1,70000,pair_only
72800,0.00892156175985309,0.293460578502452,0,LIRCMOP8_BC,1,70000,pair_only
73000,0.00886383365010469,0.293473331461426,0,LIRCMOP8_BC,1,70000,pair_only
73200,0.00886383365010469,0.29347601790616,0,LIRCMOP8_BC,1,70000,pair_only
73400,0.00886383365010469,0.29347601790616,0,LIRCMOP8_BC,1,70000,pair_only
73600,0.00886383365010469,0.29347601790616,0,LIRCMOP8_BC,1,70000,pair_only
73800,0.00885398581334785,0.293486867652907,0,LIRCMOP8_BC,1,70000,pair_only
74000,0.00889350511785838,0.293514864021294,0,LIRCMOP8_BC,1,70000,pair_only
74200,0.00889350511785838,0.293514864021294,0,LIRCMOP8_BC,1,70000,pair_only
74400,0.00889350511785838,0.293514864021294,0,LIRCMOP8_BC,1,70000,pair_only
74600,0.00883376765090227,0.29354311620473,0,LIRCMOP8_BC,1,70000,pair_only
74800,0.00883376765090227,0.29354311620473,0,LIRCMOP8_BC,1,70000,pair_only
75000,0.00871718544002445,0.293600108059791,0,LIRCMOP8_BC,1,70000,pair_only
70000,0.00884753969857348,0.29346907409245,0,LIRCMOP8_BC,1,70000,raw
70200,0.00885587283940486,0.293481251611472,20,LIRCMOP8_BC,1,70000,raw
70400,0.00885587283940486,0.293481251611472,0,LIRCMOP8_BC,1,70000,raw
70600,0.00885037467651562,0.293485741769608,0,LIRCMOP8_BC,1,70000,raw
70800,0.00884376390456761,0.293487067848863,0,LIRCMOP8_BC,1,70000,raw
71000,0.00868671633539777,0.293511748609262,0,LIRCMOP8_BC,1,70000,raw
71200,0.0087440074875791,0.293492015772398,0,LIRCMOP8_BC,1,70000,raw
71400,0.0087440074875791,0.293492015772398,0,LIRCMOP8_BC,1,70000,raw
71600,0.0087440074875791,0.293492015772398,0,LIRCMOP8_BC,1,70000,raw
71800,0.0087440074875791,0.293492015772398,0,LIRCMOP8_BC,1,70000,raw
72000,0.0086994979501813,0.29351369711653,0,LIRCMOP8_BC,1,70000,raw
72200,0.0087174573091281,0.293503508262516,0,LIRCMOP8_BC,1,70000,raw
72400,0.00861512208978455,0.293515441333812,0,LIRCMOP8_BC,1,70000,raw
72600,0.00870918241373641,0.293510633265059,0,LIRCMOP8_BC,1,70000,raw
72800,0.00871885704083918,0.293505882031896,0,LIRCMOP8_BC,1,70000,raw
73000,0.00868748525662628,0.293515720878031,0,LIRCMOP8_BC,1,70000,raw
73200,0.00868748525662628,0.293515720878031,0,LIRCMOP8_BC,1,70000,raw
73400,0.00868748525662628,0.293515720878031,0,LIRCMOP8_BC,1,70000,raw
73600,0.00868748525662628,0.293515720878031,0,LIRCMOP8_BC,1,70000,raw
73800,0.00869601029063371,0.293515045457536,0,LIRCMOP8_BC,1,70000,raw
74000,0.00861852179144699,0.293531885324857,0,LIRCMOP8_BC,1,70000,raw
74200,0.00858878115693625,0.293540701683668,0,LIRCMOP8_BC,1,70000,raw
74400,0.00858878115693625,0.293540701683668,0,LIRCMOP8_BC,1,70000,raw
74600,0.00860345795340601,0.293541605425368,0,LIRCMOP8_BC,1,70000,raw
74800,0.00860345795340601,0.293541605425368,0,LIRCMOP8_BC,1,70000,raw
75000,0.00860345795340601,0.293541605425368,0,LIRCMOP8_BC,1,70000,raw
50000,0.00868058552590083,0.293521939680027,0,LIRCMOP8_BC,2,50000,de
50200,0.00863445628011796,0.29354742965253,0,LIRCMOP8_BC,2,50000,de
50400,0.00863445628011796,0.29354742965253,0,LIRCMOP8_BC,2,50000,de
50600,0.00854913379505538,0.293591071983574,0,LIRCMOP8_BC,2,50000,de
50800,0.00859556188103914,0.293560835107026,0,LIRCMOP8_BC,2,50000,de
51000,0.00859556188103914,0.293560835107026,0,LIRCMOP8_BC,2,50000,de
51200,0.00857830667724478,0.293574827054467,0,LIRCMOP8_BC,2,50000,de
51400,0.00857830667724478,0.293574827054467,0,LIRCMOP8_BC,2,50000,de
51600,0.00857706629901571,0.293576074328793,0,LIRCMOP8_BC,2,50000,de
51800,0.00857706629901571,0.293576074328793,0,LIRCMOP8_BC,2,50000,de
52000,0.00857706629901571,0.293576074328793,0,LIRCMOP8_BC,2,50000,de
52200,0.00857706629901571,0.293576074328793,0,LIRCMOP8_BC,2,50000,de
52400,0.00857706629901571,0.293576074328793,0,LIRCMOP8_BC,2,50000,de
52600,0.00857706629901571,0.293576074328793,0,LIRCMOP8_BC,2,50000,de
52800,0.00855489477385717,0.29360167538442,0,LIRCMOP8_BC,2,50000,de
53000,0.0083872593443356,0.293691828820884,0,LIRCMOP8_BC,2,50000,de
53200,0.0083872593443356,0.293691828820884,0,LIRCMOP8_BC,2,50000,de
53400,0.0083872593443356,0.293691828820884,0,LIRCMOP8_BC,2,50000,de
53600,0.00833025294765063,0.293724849282412,0,LIRCMOP8_BC,2,50000,de
53800,0.00830715418784167,0.293733337917149,0,LIRCMOP8_BC,2,50000,de
54000,0.00830715418784167,0.293733337917149,0,LIRCMOP8_BC,2,50000,de
54200,0.00829847413681664,0.293754144773632,0,LIRCMOP8_BC,2,50000,de
54400,0.00829847413681664,0.293754144773632,0,LIRCMOP8_BC,2,50000,de
54600,0.00829847413681664,0.293754144773632,0,LIRCMOP8_BC,2,50000,de
54800,0.00824594766755852,0.293766171585398,0,LIRCMOP8_BC,2,50000,de
55000,0.00824594766755852,0.293766171585398,0,LIRCMOP8_BC,2,50000,de
50000,0.00868058552590083,0.293521939680027,0,LIRCMOP8_BC,2,50000,midpoint
50200,0.00863719908721303,0.29354559384094,20,LIRCMOP8_BC,2,50000,midpoint
50400,0.00864277234146401,0.293535716782757,0,LIRCMOP8_BC,2,50000,midpoint
50600,0.00855744985640144,0.293579359113802,0,LIRCMOP8_BC,2,50000,midpoint
50800,0.00855744985640144,0.293579359113802,0,LIRCMOP8_BC,2,50000,midpoint
51000,0.00855186377767263,0.293581272369898,0,LIRCMOP8_BC,2,50000,midpoint
51200,0.00855186377767263,0.293581272369898,0,LIRCMOP8_BC,2,50000,midpoint
51400,0.00855186377767263,0.293581272369898,0,LIRCMOP8_BC,2,50000,midpoint
51600,0.00834190669972809,0.293620780803192,0,LIRCMOP8_BC,2,50000,midpoint
51800,0.00834190669972809,0.293620780803192,0,LIRCMOP8_BC,2,50000,midpoint
52000,0.00834190669972809,0.293620780803192,0,LIRCMOP8_BC,2,50000,midpoint
52200,0.00834190669972809,0.293620780803192,0,LIRCMOP8_BC,2,50000,midpoint
52400,0.00834988707692597,0.293613013434894,0,LIRCMOP8_BC,2,50000,midpoint
52600,0.00834988707692597,0.293613013434894,0,LIRCMOP8_BC,2,50000,midpoint
52800,0.00834988707692597,0.293613013434894,0,LIRCMOP8_BC,2,50000,midpoint
53000,0.00834988707692597,0.293613013434894,0,LIRCMOP8_BC,2,50000,midpoint
53200,0.00834988707692597,0.293613013434894,0,LIRCMOP8_BC,2,50000,midpoint
53400,0.00835960043112767,0.293603249904397,0,LIRCMOP8_BC,2,50000,midpoint
53600,0.00835960043112767,0.293603249904397,0,LIRCMOP8_BC,2,50000,midpoint
53800,0.00835960043112767,0.293603249904397,0,LIRCMOP8_BC,2,50000,midpoint
54000,0.00835960043112767,0.293603249904397,0,LIRCMOP8_BC,2,50000,midpoint
54200,0.00835089358715316,0.29360671377145,0,LIRCMOP8_BC,2,50000,midpoint
54400,0.00830808247109012,0.293642644714011,0,LIRCMOP8_BC,2,50000,midpoint
54600,0.00830238164898348,0.293645116184993,0,LIRCMOP8_BC,2,50000,midpoint
54800,0.00830238164898348,0.293645116184993,0,LIRCMOP8_BC,2,50000,midpoint
55000,0.00830238164898348,0.293645116184993,0,LIRCMOP8_BC,2,50000,midpoint
50000,0.00868058552590083,0.293521939680027,0,LIRCMOP8_BC,2,50000,pair_only
50200,0.00863445628011796,0.29354742965253,20,LIRCMOP8_BC,2,50000,pair_only
50400,0.0086186877566477,0.293562723078225,0,LIRCMOP8_BC,2,50000,pair_only
50600,0.00852207029202874,0.293585697424865,0,LIRCMOP8_BC,2,50000,pair_only
50800,0.00852207029202874,0.293585697424865,0,LIRCMOP8_BC,2,50000,pair_only
51000,0.00852207029202874,0.293585697424865,0,LIRCMOP8_BC,2,50000,pair_only
51200,0.00852207029202874,0.293585697424865,0,LIRCMOP8_BC,2,50000,pair_only
51400,0.00851430516901889,0.293581602174059,0,LIRCMOP8_BC,2,50000,pair_only
51600,0.00851430516901889,0.293581602174059,0,LIRCMOP8_BC,2,50000,pair_only
51800,0.00849520840823046,0.293585153399213,0,LIRCMOP8_BC,2,50000,pair_only
52000,0.00849520840823046,0.293585153399213,0,LIRCMOP8_BC,2,50000,pair_only
52200,0.00849520840823046,0.293585153399213,0,LIRCMOP8_BC,2,50000,pair_only
52400,0.00851248054669175,0.293609181216256,0,LIRCMOP8_BC,2,50000,pair_only
52600,0.00851248054669175,0.293609181216256,0,LIRCMOP8_BC,2,50000,pair_only
52800,0.00849904273364485,0.293613045489666,0,LIRCMOP8_BC,2,50000,pair_only
53000,0.00849904273364485,0.293613045489666,0,LIRCMOP8_BC,2,50000,pair_only
53200,0.00838327032690152,0.29362674785083,0,LIRCMOP8_BC,2,50000,pair_only
53400,0.00838327032690152,0.29362674785083,0,LIRCMOP8_BC,2,50000,pair_only
53600,0.00837163119807906,0.293640673890644,0,LIRCMOP8_BC,2,50000,pair_only
53800,0.00837163119807906,0.293640673890644,0,LIRCMOP8_BC,2,50000,pair_only
54000,0.00833959248190217,0.293660695546147,0,LIRCMOP8_BC,2,50000,pair_only
54200,0.00833669233835638,0.293665097536341,0,LIRCMOP8_BC,2,50000,pair_only
54400,0.00833669233835638,0.293665097536341,0,LIRCMOP8_BC,2,50000,pair_only
54600,0.00831401175088793,0.29368092201525,0,LIRCMOP8_BC,2,50000,pair_only
54800,0.00831401175088793,0.29368092201525,0,LIRCMOP8_BC,2,50000,pair_only
55000,0.00831401175088793,0.29368092201525,0,LIRCMOP8_BC,2,50000,pair_only
50000,0.00868058552590083,0.293521939680027,0,LIRCMOP8_BC,2,50000,raw
50200,0.00863445628011796,0.29354742965253,20,LIRCMOP8_BC,2,50000,raw
50400,0.00864559668213201,0.293534746755135,0,LIRCMOP8_BC,2,50000,raw
50600,0.00855452594408596,0.293593842181515,0,LIRCMOP8_BC,2,50000,raw
50800,0.00855452594408596,0.293593842181515,0,LIRCMOP8_BC,2,50000,raw
51000,0.00855452594408596,0.293593842181515,0,LIRCMOP8_BC,2,50000,raw
51200,0.00855452594408596,0.293593842181515,0,LIRCMOP8_BC,2,50000,raw
51400,0.00853790566771357,0.293604977283463,0,LIRCMOP8_BC,2,50000,raw
51600,0.00853790566771357,0.293604977283463,0,LIRCMOP8_BC,2,50000,raw
51800,0.00853790566771357,0.293604977283463,0,LIRCMOP8_BC,2,50000,raw
52000,0.00853790566771357,0.293604977283463,0,LIRCMOP8_BC,2,50000,raw
52200,0.00851671911302288,0.293609209699516,0,LIRCMOP8_BC,2,50000,raw
52400,0.00845373149618374,0.293648347227753,0,LIRCMOP8_BC,2,50000,raw
52600,0.00845373149618374,0.293648347227753,0,LIRCMOP8_BC,2,50000,raw
52800,0.00845373149618374,0.293648347227753,0,LIRCMOP8_BC,2,50000,raw
53000,0.00845373149618374,0.293648347227753,0,LIRCMOP8_BC,2,50000,raw
53200,0.00843447703270601,0.293681118917182,0,LIRCMOP8_BC,2,50000,raw
53400,0.00843963540134213,0.293678884701558,0,LIRCMOP8_BC,2,50000,raw
53600,0.00848713983338191,0.293664888715095,0,LIRCMOP8_BC,2,50000,raw
53800,0.0084867953495102,0.293656465585351,0,LIRCMOP8_BC,2,50000,raw
54000,0.0084867953495102,0.293656465585351,0,LIRCMOP8_BC,2,50000,raw
54200,0.0084867953495102,0.293656465585351,0,LIRCMOP8_BC,2,50000,raw
54400,0.00857719519344488,0.293627368375272,0,LIRCMOP8_BC,2,50000,raw
54600,0.0085493846276259,0.293628428814746,0,LIRCMOP8_BC,2,50000,raw
54800,0.00851903993457751,0.293643058545877,0,LIRCMOP8_BC,2,50000,raw
55000,0.00851903993457751,0.293643058545877,0,LIRCMOP8_BC,2,50000,raw
70000,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,de
70200,0.00812710104686075,0.293786001980543,0,LIRCMOP8_BC,2,70000,de
70400,0.00812710104686075,0.293786001980543,0,LIRCMOP8_BC,2,70000,de
70600,0.00812710104686075,0.293786001980543,0,LIRCMOP8_BC,2,70000,de
70800,0.00812710104686075,0.293786001980543,0,LIRCMOP8_BC,2,70000,de
71000,0.00812710104686075,0.293786001980543,0,LIRCMOP8_BC,2,70000,de
71200,0.00812710104686075,0.293786001980543,0,LIRCMOP8_BC,2,70000,de
71400,0.00813325456644395,0.293788044008618,0,LIRCMOP8_BC,2,70000,de
71600,0.00813325456644395,0.293788044008618,0,LIRCMOP8_BC,2,70000,de
71800,0.00809813766184122,0.293805287412148,0,LIRCMOP8_BC,2,70000,de
72000,0.00818780921562311,0.293736814001039,0,LIRCMOP8_BC,2,70000,de
72200,0.00818056782838864,0.293744618959884,0,LIRCMOP8_BC,2,70000,de
72400,0.00818056782838864,0.293744618959884,0,LIRCMOP8_BC,2,70000,de
72600,0.00818056782838864,0.293744618959884,0,LIRCMOP8_BC,2,70000,de
72800,0.00818056782838864,0.293744618959884,0,LIRCMOP8_BC,2,70000,de
73000,0.00818056782838864,0.293744618959884,0,LIRCMOP8_BC,2,70000,de
73200,0.00818056782838864,0.293744618959884,0,LIRCMOP8_BC,2,70000,de
73400,0.00818056782838864,0.293744618959884,0,LIRCMOP8_BC,2,70000,de
73600,0.00814231704094143,0.293777355897987,0,LIRCMOP8_BC,2,70000,de
73800,0.00814536346336114,0.293776208120571,0,LIRCMOP8_BC,2,70000,de
74000,0.00813764069904071,0.293781324665713,0,LIRCMOP8_BC,2,70000,de
74200,0.00813764069904071,0.293781324665713,0,LIRCMOP8_BC,2,70000,de
74400,0.00813764069904071,0.293781324665713,0,LIRCMOP8_BC,2,70000,de
74600,0.00813764069904071,0.293781324665713,0,LIRCMOP8_BC,2,70000,de
74800,0.00813764069904071,0.293781324665713,0,LIRCMOP8_BC,2,70000,de
75000,0.00813764069904071,0.293781324665713,0,LIRCMOP8_BC,2,70000,de
70000,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,midpoint
70200,0.00814867655828574,0.293768972845535,20,LIRCMOP8_BC,2,70000,midpoint
70400,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,midpoint
70600,0.00822440692177908,0.293750211182947,0,LIRCMOP8_BC,2,70000,midpoint
70800,0.00828069800796185,0.293722580626879,0,LIRCMOP8_BC,2,70000,midpoint
71000,0.00828069800796185,0.293722580626879,0,LIRCMOP8_BC,2,70000,midpoint
71200,0.00828069800796185,0.293722580626879,0,LIRCMOP8_BC,2,70000,midpoint
71400,0.0082118260664101,0.293744820705419,0,LIRCMOP8_BC,2,70000,midpoint
71600,0.00824250695217005,0.293735340436234,0,LIRCMOP8_BC,2,70000,midpoint
71800,0.00824235320688002,0.293733549408507,0,LIRCMOP8_BC,2,70000,midpoint
72000,0.00824235320688002,0.293733549408507,0,LIRCMOP8_BC,2,70000,midpoint
72200,0.00824235320688002,0.293733549408507,0,LIRCMOP8_BC,2,70000,midpoint
72400,0.00822908857998968,0.293740158459963,0,LIRCMOP8_BC,2,70000,midpoint
72600,0.00822908857998968,0.293740158459963,0,LIRCMOP8_BC,2,70000,midpoint
72800,0.0082291868916277,0.293738182694037,0,LIRCMOP8_BC,2,70000,midpoint
73000,0.0082291868916277,0.293738182694037,0,LIRCMOP8_BC,2,70000,midpoint
73200,0.0082291868916277,0.293738182694037,0,LIRCMOP8_BC,2,70000,midpoint
73400,0.00821410047837096,0.293744141905824,0,LIRCMOP8_BC,2,70000,midpoint
