problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP4_BC,1,ref_y_tau,10000,10102,48,16,1,0.06,16,0,0.0016077195385065,0.00513295990474955,16,20,5,0.000826488971537786,100,0.100821957772524,0.106555038882149,0,20,0,20,0,1.25,1.55939752294055,2.03451972912481,0,2.03451972912481,NaN,0.6,0.00788786202102114,0,1.55979271081211,2.03587147216795,2.03587147216795,NaN,0,400,15,430,430,130,300,27,9,85,8,2201,0,24,24,24,24,16,16,16,16,16,0,20
DASCMOP4_BC,1,ref_y_tau,30000,30122,139,72,1,0.24,72,0,0.000283159679635671,0.00136375577481879,72,20,5,0.00371920037192004,44.4444444444444,0.00327898481391134,0.0984851722389959,0,20,0,20,0,0.277777777777778,1.35340563603093,1.73572534528926,0,1.73572534528926,NaN,0.65,0.00162393269848567,0,1.36415048339404,1.75568081942229,1.75568081942229,NaN,0,400,75,550,550,194,356,179,28,100,28,9478,0,84,84,84,84,72,72,72,72,72,0,20
DASCMOP4_BC,1,ref_y_tau,50000,50142,230,51,1,0.17,51,0,0.000141018621035884,0.000476605090408048,51,20,5,0.00263443359677669,62.7450980392157,0.00152065379455162,0.134931745600055,0,11,9,20,0,0.392156862745098,1.49961886261152,1.70811394021182,0,1.71029554312872,NaN,0.95,0.00280056385373346,0,1.50165293422357,1.71146175297187,1.72604916530307,1.62251359920117,0,400,54,508,508,169,339,157,23,100,23,6212,4,69,69,69,69,51,51,51,51,51,0,20
DASCMOP4_BC,1,ref_y_tau,70000,70162,321,51,1,0.17,51,0,9.32589762787337e-05,0.000476403268121706,51,20,5,0.00263443359677669,62.7450980392157,0.00107379772574967,0.0941792028401324,0,20,0,20,0,0.392156862745098,1.02302495421299,1.94338987264552,0,1.94338987264552,NaN,0.85,0.000614908526290009,0,1.02599858189547,1.94501478483259,1.94501478483259,NaN,0,400,60,520,520,175,345,161,21,100,21,7488,0,63,63,63,63,51,51,51,51,51,0,20
DASCMOP4_BC,1,ref_y_tau,100000,100082,457,51,1,0.17,51,0,7.40733593706948e-05,0.000350331550082822,51,20,5,0.00263443359677669,62.7450980392157,0.00150548858827066,0.0979248745630311,0,20,0,20,0,0.392156862745098,0.502719827743838,0.776105948935107,0,0.776105948935107,NaN,0.2,-0.0011198110160064,0,0.504833661732603,0.778594399510685,0.778594399510685,NaN,0,400,42,484,484,147,337,142,22,100,22,5676,0,66,66,66,66,51,51,51,51,51,0,20
DASCMOP4_BC,2,ref_y_tau,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP4_BC,2,ref_y_tau,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP4_BC,2,ref_y_tau,50000,50024,249,6,1,0.02,6,0,0.00335442988840976,0.00343769896797267,6,10,5,0.00030993336432667,100,0.0165160455532471,0.0165914219596514,0,5,5,10,0,1.66666666666667,2.22191148427032,2.29793500571056,0,2.29793500571056,NaN,0,-0.00659593916172541,0,2.22195754869942,2.29795031784993,2.29909667917225,2.2968039565276,0,400,5,410,410,18,392,13,3,100,3,467,0,9,9,9,9,6,6,6,6,6,0,10
DASCMOP4_BC,2,ref_y_tau,70000,70044,340,72,1,0.24,72,0,0.00309261216415715,0.00995160922953531,72,20,5,0.00371920037192004,44.4444444444444,0.0192609010743966,0.102883592845184,0,20,0,20,0,0.277777777777778,1.18914048365365,1.48281539475058,0,1.48715340683984,NaN,0.5,-2.94376096458132e-06,0,1.19330745991717,1.4877992058247,1.4877992058247,NaN,0,400,65,530,530,256,274,233,25,100,25,6327,35,72,72,72,72,72,72,72,72,72,0,20
DASCMOP4_BC,2,ref_y_tau,100000,100184,477,68,1,0.23,68,0,0.000726964734070199,0.00345542179467369,68,20,5,0.00351257812903559,47.0588235294118,0.00910354820454088,0.100906590181126,0,20,0,20,0,0.294117647058824,1.05288839840125,1.52502701283535,0,1.52502701283535,NaN,0.3,-0.00349287188373958,0,1.06010616447732,1.54014553449833,1.54014553449833,NaN,0,400,71,542,542,251,291,239,25,100,25,7303,1,74,74,74,74,68,68,68,68,68,0,20
