problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate
DASCMOP2_BC,1,10000,10204,47,16,1,0.16,16,0,0.00424420977665483,0.0149698173830184,16,15,3,0.000837564780400984,100,0.712262614758294,0.936492254739509,0,0,15,15,0,0.9375,0.204587207193784,0.251584721232321,0,0.253625680891079,190.1049432948,0.733333333333333,0.0879177097884004,0,0.207117647142036,0.253820510994919,0
DASCMOP2_BC,1,30000,30216,140,31,1,0.31,31,0,0.00780600577172566,0.0238840878505569,31,20,3,0.00162278176202691,100,0.699222518960221,0.925056952056285,0,7,13,20,2,0.645161290322581,0.037698660241926,0.0444083377568996,0,0.0479367132590698,16.0484506638873,0.75,0.0686780940622607,0.0967741935483871,0.0387585198025893,0.048425855614026,0.1
DASCMOP2_BC,1,50000,50016,230,43,1,0.43,43,0,0.00330372866554566,0.0114704633297975,43,20,3,0.00225095534732764,74.4186046511628,0.697687968237678,0.928596457302023,0,4,16,20,2,0.465116279069767,0.0214552001211759,0.0251849686452404,0,0.03324757501223,11.7561031324687,0.75,0.0655813559225005,0.0930232558139535,0.025385121656884,0.036525651427925,0.1
DASCMOP2_BC,1,70000,70036,321,48,1,0.48,48,0,0.00271857652021751,0.0131405673174182,48,20,3,0.00251269434120295,66.6666666666667,0.582437781505638,0.928560452618217,0,1,19,20,5,0.416666666666667,0.0873382562440914,0.139140407351619,0,0.152506064664518,56.762396472663,0.55,0.00751994372703568,0.166666666666667,0.0914411490381064,0.152684706380127,0.25
DASCMOP2_BC,1,100000,100176,458,50,1,0.5,50,0,0.00195650611029238,0.00898009012933505,50,20,3,0.00261738993875308,64,0.674736143336361,0.98541680204104,0,0,20,20,0,0.4,0.409529808247672,0.646092363527893,0,0.657938381497098,237.158148667733,0.65,0.102377791080488,0,0.419672302149484,0.658127755186836,0
DASCMOP2_BC,2,10000,10053,46,16,1,0.16,16,0,0.00323125751771649,0.00982077397626071,16,15,3,0.000837564780400984,100,0.834849570493157,0.991760932887579,0,0,15,15,0,0.9375,0.309191637400109,0.322438777247702,0,0.322742408849714,228.489566875995,0.6,0.0475989735111506,0,0.310581337116321,0.322932528321012,0
DASCMOP2_BC,2,30000,30178,139,17,1,0.17,17,0,0.0020089672672259,0.00802987227915891,17,19,3,0.000889912579176046,100,0.769885556115026,1.15804392328594,0,3,16,19,0,1.11764705882353,0.119073214029815,0.15997432202607,0,0.15997432202607,76.8845135224484,0.842105263157895,0.0504259142922053,0,0.121423752952488,0.16052991374029,0
DASCMOP2_BC,2,50000,50121,230,41,1,0.41,41,0,0.00356990026945349,0.0180506709976768,41,20,3,0.00214625974977752,78.0487804878049,0.730399230615455,1.15513521562056,0,7,13,20,6,0.48780487804878,0.111174599146543,0.180688078302204,0,0.189698364454297,60.7549228095534,0.85,0.018247960208394,0.146341463414634,0.114426943490399,0.189724979205047,0.3
DASCMOP2_BC,2,70000,70141,321,48,1,0.48,48,0,0.00198327023579563,0.0104174411956218,48,20,3,0.00251269434120295,66.6666666666667,0.782830216101889,1.01048716092341,0,2,18,20,12,0.416666666666667,0.0609998267189997,0.108691027737398,0,0.110712222884481,41.1605621002019,0.6,0.0295703906014478,0.395833333333333,0.0690814934911397,0.110783565542019,0.6
DASCMOP2_BC,2,100000,100061,457,49,1,0.49,49,0,0.0013774279670738,0.00968604707242749,49,20,3,0.00256504213997801,65.3061224489796,0.737163020825333,1.08063342613271,0,1,19,20,3,0.408163265306122,0.0236643591415884,0.154596724116204,0,0.158368774322067,68.9850708551405,0.7,0.08459495194442,0.122448979591837,0.028784793998969,0.158803929982835,0.15
