problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP4_BC,1,ref_y,10000,10071,48,25,1,0.09,25,0,0.00668898403681458,0.0225546862929082,25,20,4,0.0012999844001872,100,0.10925157574805,0.140218703752396,0,20,0,20,0,0.8,2.33102907327377,2.37597415696277,0,2.37824703662965,NaN,0.45,-0.00092628527725809,0,2.33338398738381,2.37888019726038,2.37888019726038,NaN,0,400,27,454,454,201,253,49,10,100,10,915,48,26,26,26,26,25,25,25,25,25,0,20
DASCMOP4_BC,1,ref_y,30000,30091,139,64,1,0.22,64,0,0.000403428059820939,0.00103130745510737,64,20,4,0.00332796006447923,50,0.00108745409245829,0.0185617316723072,0,20,0,20,0,0.3125,1.2409141739573,1.48520667824865,0,1.49080075765419,NaN,0.5,-0.000239004999523063,0,1.24532304771324,1.49336270061203,1.49336270061203,NaN,0,400,68,536,536,184,352,174,24,100,24,7606,0,72,72,72,72,64,64,64,64,64,0,20
DASCMOP4_BC,1,ref_y,50000,50111,230,51,1,0.17,51,0,0.000110810600139499,0.000274030397481643,51,20,4,0.00265196817638188,62.7450980392157,0.00101395356019085,0.173713793041862,0,20,0,20,0,0.392156862745098,0.56266377981095,0.640494933256658,0,0.640494933256658,NaN,0.6,6.3011748974745e-05,0,0.565492575716039,0.643457193163585,0.643457193163585,NaN,0,400,54,508,508,169,339,157,25,100,25,7224,0,75,75,75,75,51,51,51,51,51,0,20
DASCMOP4_BC,1,ref_y,70000,70131,321,51,1,0.17,51,0,5.52398085690073e-05,0.000162640814928827,51,20,4,0.00265196817638188,62.7450980392157,0.000890235839676285,0.00150234699504236,0,20,0,20,0,0.392156862745098,0.210281987782032,0.318788361869211,0,0.318788361869211,NaN,0.85,0.000374015693193543,0,0.211656279390445,0.320315493531299,0.320315493531299,NaN,0,400,56,512,512,172,340,162,25,100,25,6931,0,75,75,75,75,51,51,51,51,51,0,20
DASCMOP4_BC,1,ref_y,100000,100051,457,51,1,0.17,51,0,5.26712862440295e-05,0.000137976448246278,51,20,4,0.00265196817638188,62.7450980392157,0.000866457863121388,0.00137859843839115,0,20,0,20,0,0.392156862745098,0.130798503636256,0.206252945795362,0,0.206252945795362,NaN,0.55,0.000247935838800973,0,0.131653492269508,0.207768274946217,0.207768274946217,NaN,0,400,52,504,504,165,339,154,21,100,21,6845,0,63,63,63,63,51,51,51,51,51,0,20
DASCMOP4_BC,2,ref_y,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP4_BC,2,ref_y,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP4_BC,2,ref_y,50000,50015,249,5,1,0.02,5,0,0.00906849858048185,0.0115256429538869,5,7,4,0.00025999688003744,100,0.0636500618972916,0.152762490431537,0,3,4,7,0,1.4,1.88520286160201,1.97033610822342,0,1.97033610822342,NaN,1,0.0177701388725547,0,1.88524840303442,1.97042773358482,1.97929452441388,1.93496057026858,0,400,3,406,406,18,388,3,2,99,2,37,16,6,6,6,6,5,5,5,5,5,0,7
DASCMOP4_BC,2,ref_y,70000,70047,341,69,1,0.23,69,0,0.000480252595883296,0.00220463288244399,69,20,4,0.00358795694451667,46.3768115942029,0.00460967957551846,0.174113010974853,0,20,0,20,0,0.289855072463768,0.761716312352203,1.01490971338443,0,1.01915047952747,NaN,0.45,-7.3474138410537e-05,0,0.769003494512973,1.02355349297327,1.02355349297327,NaN,0,400,66,532,532,240,292,215,29,99,28,8266,35,78,78,78,78,69,69,69,69,69,0,20
DASCMOP4_BC,2,ref_y,100000,100187,478,72,1,0.24,72,0,0.000632694530582017,0.00230878970901029,72,20,4,0.00374395507253913,44.4444444444444,0.0164715899839351,0.231709164599917,0,20,0,20,0,0.277777777777778,0.88662540040956,1.27274846966657,0,1.27370466125429,NaN,0.8,0.000873016973141356,0,0.88743712872654,1.27453116402867,1.27453116402867,NaN,0,400,68,536,536,196,340,175,25,100,25,4550,21,75,75,75,75,72,72,72,72,72,0,20
