problem,run,target_FE,variant_to,variant_from,delta_query_obj_dist90,delta_boundary_dist90,delta_ref_cover,delta_feasible_rate,delta_missing_ref_query_obj_dist90,delta_large_gap_query_obj_dist90,delta_condition_dim
LIRCMOP9_BC,1,10000,B_ref_y_tau,A_ref_tau,0.008136339389826,-3.4476378564775e-05,0.177777777777778,0.15,0.008136339389826,NaN,2
LIRCMOP9_BC,1,10000,C_ref_y,B_ref_y_tau,-0.0081513800432125,0.00189270977226214,-0.257142857142857,-0.2,-0.0081513800432125,NaN,-1
LIRCMOP9_BC,1,10000,C_ref_y,A_ref_tau,-1.50406533864986e-05,0.00185823339369737,-0.079365079365079,-0.0499999999999999,-1.50406533864986e-05,NaN,1
LIRCMOP9_BC,1,30000,B_ref_y_tau,A_ref_tau,-0.00224240681508286,-0.000366459067340844,0.025641025641025,-0.25,-0.00224240681508286,NaN,2
LIRCMOP9_BC,1,30000,C_ref_y,B_ref_y_tau,-0.00014722070980297,0.00164801096609719,-0.19047619047619,-0.45,-0.00014722070980297,NaN,-1
LIRCMOP9_BC,1,30000,C_ref_y,A_ref_tau,-0.00238962752488583,0.00128155189875635,-0.164835164835165,-0.7,-0.00238962752488583,NaN,1
LIRCMOP9_BC,1,50000,B_ref_y_tau,A_ref_tau,-0.181407943040034,-0.178684632966496,-0.07,-0.2,-0.181407943040034,NaN,2
LIRCMOP9_BC,1,50000,C_ref_y,B_ref_y_tau,-0.0649313189717682,-0.0537310648601359,-0.05952380952381,-0.05,-0.0649313189717682,NaN,-1
LIRCMOP9_BC,1,50000,C_ref_y,A_ref_tau,-0.246339262011803,-0.232415697826632,-0.12952380952381,-0.25,-0.246339262011803,NaN,1
LIRCMOP9_BC,1,70000,B_ref_y_tau,A_ref_tau,0.217728418145929,0.208423721333963,0.062200956937799,0.3,0.217728418145929,NaN,2
LIRCMOP9_BC,1,70000,C_ref_y,B_ref_y_tau,-0.234658899711845,-0.21822261576408,-0.072727272727273,-0.35,-0.234658899711845,NaN,-1
LIRCMOP9_BC,1,70000,C_ref_y,A_ref_tau,-0.0169304815659168,-0.00979889443011735,-0.010526315789474,-0.05,-0.0169304815659168,NaN,1
LIRCMOP9_BC,1,100000,B_ref_y_tau,A_ref_tau,0.00065390444336903,0.000129268462494559,-0.0054945054945055,0.05,0.00065390444336903,NaN,2
LIRCMOP9_BC,1,100000,C_ref_y,B_ref_y_tau,-0.00147347324499534,-0.000164354141688063,0.110389610389611,0.05,-0.00147347324499534,NaN,-1
LIRCMOP9_BC,1,100000,C_ref_y,A_ref_tau,-0.00081956880162631,-3.5085679193504e-05,0.104895104895105,0.1,-0.00081956880162631,NaN,1
LIRCMOP9_BC,2,10000,B_ref_y_tau,A_ref_tau,-0.0147646584186343,0.000139777338058086,-0.222222222222222,-0.35,-0.0147646584186343,NaN,2
LIRCMOP9_BC,2,10000,C_ref_y,B_ref_y_tau,0.00582580611487532,-0.000313345551698685,0.181818181818182,0.75,0.00582580611487532,NaN,-1
LIRCMOP9_BC,2,10000,C_ref_y,A_ref_tau,-0.008938852303759,-0.000173568213640599,-0.04040404040404,0.4,-0.008938852303759,NaN,1
LIRCMOP9_BC,2,30000,B_ref_y_tau,A_ref_tau,0.00365462542773946,3.33462613211445e-05,-0.049568965517241,-0.3,0.00365462542773946,NaN,2
LIRCMOP9_BC,2,30000,C_ref_y,B_ref_y_tau,-0.00391386092693298,0.000346820181017577,0.241379310344827,-0.25,-0.00368711339865909,NaN,-1
LIRCMOP9_BC,2,30000,C_ref_y,A_ref_tau,-0.00025923549919352,0.000380166442338722,0.191810344827586,-0.55,-3.24879709196302e-05,NaN,1
LIRCMOP9_BC,2,50000,B_ref_y_tau,A_ref_tau,-1.72134198263901e-05,0.000204004848819423,-0.079051383399209,-0.4,-1.72134198263901e-05,NaN,2
LIRCMOP9_BC,2,50000,C_ref_y,B_ref_y_tau,-0.00085239549036052,-0.000246183621199778,0.818181818181818,0.3,-7.839974374068e-05,NaN,-1
LIRCMOP9_BC,2,50000,C_ref_y,A_ref_tau,-0.00086960891018691,-4.21787723803545e-05,0.739130434782609,-0.1,-9.56131635670701e-05,NaN,1
LIRCMOP9_BC,2,70000,B_ref_y_tau,A_ref_tau,0.00540704975912205,0.00358113707290013,0.014367816091954,0,0.00540704975912205,NaN,2
LIRCMOP9_BC,2,70000,C_ref_y,B_ref_y_tau,-0.00579895954715573,-0.00460759929639337,0.0705128205128207,0.2,-0.00579895954715573,NaN,-1
LIRCMOP9_BC,2,70000,C_ref_y,A_ref_tau,-0.00039190978803368,-0.00102646222349324,0.0848806366047747,0.2,-0.00039190978803368,NaN,1
LIRCMOP9_BC,2,100000,B_ref_y_tau,A_ref_tau,0.00024011342699297,0.000230474888918643,0.086635944700461,0.1,0.00024011342699297,NaN,2
LIRCMOP9_BC,2,100000,C_ref_y,B_ref_y_tau,-0.00101975632679985,0.000187662882992827,-0.181141439205955,-0.2,-0.00101975632679985,NaN,-1
LIRCMOP9_BC,2,100000,C_ref_y,A_ref_tau,-0.00077964289980688,0.00041813777191147,-0.0945054945054941,-0.1,-0.00077964289980688,NaN,1
LIRCMOP9_BC,3,10000,B_ref_y_tau,A_ref_tau,0.0402779323237597,0.0172678693540941,0.428571428571429,0.45,0.0402779323237597,NaN,2
LIRCMOP9_BC,3,10000,C_ref_y,B_ref_y_tau,-0.048772797091937,-0.0269650818975814,-0.428571428571429,-0.45,-0.048772797091937,NaN,-1
LIRCMOP9_BC,3,10000,C_ref_y,A_ref_tau,-0.0084948647681773,-0.00969721254348728,0,0,-0.0084948647681773,NaN,1
LIRCMOP9_BC,3,30000,B_ref_y_tau,A_ref_tau,-0.315811032051616,-0.305036377098889,-0.137566137566138,-0.3,-0.315811032051616,NaN,2
LIRCMOP9_BC,3,30000,C_ref_y,B_ref_y_tau,-0.016082961627786,-0.0123676920401114,0.101851851851852,-0.1,-0.016082961627786,NaN,-1
LIRCMOP9_BC,3,30000,C_ref_y,A_ref_tau,-0.331893993679402,-0.317404069139,-0.035714285714286,-0.4,-0.331893993679402,NaN,1
LIRCMOP9_BC,3,50000,B_ref_y_tau,A_ref_tau,0.095518450631183,0.0888887685056387,-0.4,0.45,0.095518450631183,NaN,2
LIRCMOP9_BC,3,50000,C_ref_y,B_ref_y_tau,-0.102074677814876,-0.0992576490088878,-0.123809523809524,-0.6,-0.102074677814876,NaN,-1
LIRCMOP9_BC,3,50000,C_ref_y,A_ref_tau,-0.0065562271836927,-0.0103688805032491,-0.523809523809524,-0.15,-0.0065562271836927,NaN,1
LIRCMOP9_BC,3,70000,B_ref_y_tau,A_ref_tau,-0.0171118913654037,-0.0102187343397714,0.171122994652406,0.3,-0.0171118913654037,NaN,2
LIRCMOP9_BC,3,70000,C_ref_y,B_ref_y_tau,0.00019389059665673,-0.00026227612389001,-0.241830065359477,-0.1,0.00019389059665673,NaN,-1
LIRCMOP9_BC,3,70000,C_ref_y,A_ref_tau,-0.016918000768747,-0.0104810104636614,-0.070707070707071,0.2,-0.016918000768747,NaN,1
LIRCMOP9_BC,3,100000,B_ref_y_tau,A_ref_tau,-0.0390689396263493,-0.0335783908626796,-0.051851851851852,-0.2,-0.0390689396263493,NaN,2
LIRCMOP9_BC,3,100000,C_ref_y,B_ref_y_tau,-0.00087330604854668,-0.00148385015930836,-0.019115890083632,0.2,-0.00087330604854668,NaN,-1
LIRCMOP9_BC,3,100000,C_ref_y,A_ref_tau,-0.039942245674896,-0.0350622410219879,-0.070967741935484,0,-0.039942245674896,NaN,1
LIRCMOP10_BC,1,10000,B_ref_y_tau,A_ref_tau,-0.0010217374110577,0.00181870348212626,0,0,-0.0010217374110577,NaN,2
LIRCMOP10_BC,1,10000,C_ref_y,B_ref_y_tau,-0.00176124887987082,-0.00208349827513885,0,0,-0.00176124887987082,NaN,-1
LIRCMOP10_BC,1,10000,C_ref_y,A_ref_tau,-0.00278298629092852,-0.000264794793012588,0,0,-0.00278298629092852,NaN,1
LIRCMOP10_BC,1,30000,B_ref_y_tau,A_ref_tau,-0.00033603685883073,2.21727808006821e-05,-0.00724637681159401,-0.1,-0.00033603685883073,NaN,2
LIRCMOP10_BC,1,30000,C_ref_y,B_ref_y_tau,-0.00285151781061501,9.7462228533671e-05,0.00724637681159401,-0.45,-0.00285151781061501,NaN,-1
LIRCMOP10_BC,1,30000,C_ref_y,A_ref_tau,-0.00318755466944574,0.000119635009334353,0,-0.55,-0.00318755466944574,NaN,1
LIRCMOP10_BC,1,50000,B_ref_y_tau,A_ref_tau,0.00042901616794902,-0.00179658091713452,0.042396313364055,0.75,0.00042901616794902,NaN,2
LIRCMOP10_BC,1,50000,C_ref_y,B_ref_y_tau,-0.00118814645410285,-0.000365157696791881,-0.06031746031746,-0.35,-0.00118814645410285,NaN,-1
LIRCMOP10_BC,1,50000,C_ref_y,A_ref_tau,-0.00075913028615383,-0.0021617386139264,-0.017921146953405,0.4,-0.00075913028615383,NaN,1
LIRCMOP10_BC,1,70000,B_ref_y_tau,A_ref_tau,-0.00672215470584029,-0.00297555047547844,0.0027720027720028,0,-0.00672215470584029,NaN,2
LIRCMOP10_BC,1,70000,C_ref_y,B_ref_y_tau,-0.000187946144645229,0.000327554350311357,0.0368550368550368,0.1,-0.000187946144645229,NaN,-1
LIRCMOP10_BC,1,70000,C_ref_y,A_ref_tau,-0.00691010085048552,-0.00264799612516709,0.0396270396270396,0.1,-0.00691010085048552,NaN,1
LIRCMOP10_BC,1,100000,B_ref_y_tau,A_ref_tau,-0.00062853158715251,-0.00111164876759473,0.0833333333333333,0.45,-0.00062853158715251,NaN,2
LIRCMOP10_BC,1,100000,C_ref_y,B_ref_y_tau,0.00093070572838781,0.00083839918279266,0.0119047619047619,-0.2,0.00093070572838781,NaN,-1
LIRCMOP10_BC,1,100000,C_ref_y,A_ref_tau,0.0003021741412353,-0.00027324958480207,0.0952380952380952,0.25,0.0003021741412353,NaN,1
LIRCMOP10_BC,2,10000,B_ref_y_tau,A_ref_tau,-0.00208013095164336,0.00039589865919264,0,0,-0.00208013095164336,NaN,2
LIRCMOP10_BC,2,10000,C_ref_y,B_ref_y_tau,0.0129901017183064,-0.000838273939136813,0.285714285714286,1,0.0129901017183064,NaN,-1
LIRCMOP10_BC,2,10000,C_ref_y,A_ref_tau,0.010909970766663,-0.000442375279944173,0.285714285714286,1,0.010909970766663,NaN,1
LIRCMOP10_BC,2,30000,B_ref_y_tau,A_ref_tau,0.00203235067425042,0.00263538670754308,0.0380434782608696,-0.25,0.00203235067425042,NaN,2
LIRCMOP10_BC,2,30000,C_ref_y,B_ref_y_tau,-0.00330562169380718,-0.00308209554387895,0.028846153846154,0.4,-0.00330562169380718,NaN,-1
LIRCMOP10_BC,2,30000,C_ref_y,A_ref_tau,-0.00127327101955676,-0.000446708836335869,0.0668896321070236,0.15,-0.00127327101955676,NaN,1
LIRCMOP10_BC,2,50000,B_ref_y_tau,A_ref_tau,0.00089569824610046,0.00404898887535921,0,0.15,0.00089569824610046,NaN,2
LIRCMOP10_BC,2,50000,C_ref_y,B_ref_y_tau,-0.0036838189419118,-0.00568152513185305,-0.0102564102564102,0.65,-0.0036838189419118,NaN,-1
LIRCMOP10_BC,2,50000,C_ref_y,A_ref_tau,-0.00278812069581134,-0.00163253625649384,-0.0102564102564102,0.8,-0.00278812069581134,NaN,1
LIRCMOP10_BC,2,70000,B_ref_y_tau,A_ref_tau,0.00500193806036489,0.00578570469400707,-0.049019607843138,0.2,0.00500193806036489,NaN,2
LIRCMOP10_BC,2,70000,C_ref_y,B_ref_y_tau,-0.00703270891815773,-0.00761592130076668,-0.0663650075414777,-0.2,-0.00703270891815773,NaN,-1
LIRCMOP10_BC,2,70000,C_ref_y,A_ref_tau,-0.00203077085779284,-0.00183021660675961,-0.115384615384616,0,-0.00203077085779284,NaN,1
LIRCMOP10_BC,2,100000,B_ref_y_tau,A_ref_tau,-0.000762590122862868,-3.0948718108539e-05,0.0432900432900433,0.05,-0.000762590122862868,NaN,2
LIRCMOP10_BC,2,100000,C_ref_y,B_ref_y_tau,-0.000138206495482881,5.7761468056587e-05,0.0021141649048626,0.1,-0.000138206495482881,NaN,-1
LIRCMOP10_BC,2,100000,C_ref_y,A_ref_tau,-0.000900796618345749,2.6812749948048e-05,0.0454042081949059,0.15,-0.000900796618345749,NaN,1
LIRCMOP10_BC,3,10000,B_ref_y_tau,A_ref_tau,0.0070030766494085,0.00280278219112817,0,0,0.0070030766494085,NaN,2
LIRCMOP10_BC,3,10000,C_ref_y,B_ref_y_tau,0.197055157735723,0.197725486497365,0.153846153846154,0.8,0.197055157735723,NaN,-1
LIRCMOP10_BC,3,10000,C_ref_y,A_ref_tau,0.204058234385132,0.200528268688493,0.153846153846154,0.8,0.204058234385132,NaN,1
LIRCMOP10_BC,3,30000,B_ref_y_tau,A_ref_tau,0.00061672349184834,-0.000978900432029371,-0.0643678160919537,0.05,0.00124864180059982,NaN,2
LIRCMOP10_BC,3,30000,C_ref_y,B_ref_y_tau,-0.00244265085848125,-0.000866304814526862,0.0791826309067687,0.2,-0.00244265085848125,NaN,-1
LIRCMOP10_BC,3,30000,C_ref_y,A_ref_tau,-0.00182592736663291,-0.00184520524655623,0.014814814814815,0.25,-0.00119400905788143,NaN,1
LIRCMOP10_BC,3,50000,B_ref_y_tau,A_ref_tau,0.00034686942099761,-0.00012620591787108,0.02028397565923,0.35,0.00034686942099761,NaN,2
LIRCMOP10_BC,3,50000,C_ref_y,B_ref_y_tau,-0.00011111699933983,0.000418356999567478,0.102068965517241,-0.35,-9.45170037979499e-05,NaN,-1
LIRCMOP10_BC,3,50000,C_ref_y,A_ref_tau,0.00023575242165778,0.000292151081696398,0.122352941176471,0,0.00025235241719966,NaN,1
LIRCMOP10_BC,3,70000,B_ref_y_tau,A_ref_tau,0.00116167520981322,0.000498357331157202,-0.027972027972028,0.1,0.00116167520981322,NaN,2
LIRCMOP10_BC,3,70000,C_ref_y,B_ref_y_tau,-0.000819610962321546,4.715461536964e-06,-0.028846153846154,-0.2,-0.000819610962321546,NaN,-1
LIRCMOP10_BC,3,70000,C_ref_y,A_ref_tau,0.000342064247491671,0.000503072792694166,-0.056818181818182,-0.1,0.000342064247491671,NaN,1
LIRCMOP10_BC,3,100000,B_ref_y_tau,A_ref_tau,0.00146983078867077,-6.5904188572145e-05,0,0.4,0.00146983078867077,NaN,2
LIRCMOP10_BC,3,100000,C_ref_y,B_ref_y_tau,-0.00173217365564856,6.1593688499176e-05,-0.0142276422764228,-0.75,-0.00173217365564856,NaN,-1
LIRCMOP10_BC,3,100000,C_ref_y,A_ref_tau,-0.000262342866977786,-4.310500072969e-06,-0.0142276422764228,-0.35,-0.000262342866977786,NaN,1
