setting,variant,condition_mode,advWeight,reconstructionWeight,nGen,zDim,ganIter,ganMiniBatch,trainMode,trainZMode,sampleZMode,maxCandidatePairsPerRef,networkPreset,generatorHidden,discriminatorHidden,problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,100000,100173,439,53,1,0.18,53,0,0.00701507940522652,0.0153384441571459,53,30,3,0.00277443333507826,60.377358490566,0.129918441742965,0.304405108673516,0.256556428545994,0.673348512444318,0.566037735849057,0.163771224382833,0.114421058046997,zero,30,0,30,16,0.566037735849057,0.00759942539212751,0.073716452000174,0,0.0973690162193721,NaN,1,0.148057276021319,0.111111111111111,0.011472022441555,0.103252394547725,0.103252394547725,NaN,0.533333333333333,400,63,526,526,325,201,257,72,100,72,4941,2218,93,93,93,73,53,53,53,53,53,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,10000,10021,48,51,1,0.18,51,0,0.00465995847091758,0.0130776305454401,51,30,3,0.00266973773752814,62.7450980392157,0.341075929861569,0.490737504104531,0,1,0.117647058823529,0.447827222205866,3.06839722812857,zero,25,5,30,30,0.588235294117647,0.0109314123843763,0.062410320785617,0,0.0767060794705117,NaN,0.566666666666667,0.00418204639877101,0.944444444444444,0.0202575433365865,0.0767060794705117,0.0581083061564382,0.0953038527845852,1,400,45,490,490,428,62,185,41,51,19,1046,0,53,53,53,53,51,51,51,51,51,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,30000,30031,135,102,1,0.35,102,0,0.00156709919905538,0.00628003697308303,102,30,3,0.00533947547505627,31.3725490196078,0.286624214961154,0.425353802111322,0,0.906542506043978,0.117647058823529,0.33966371136037,0.411231850203687,zero,15,15,30,0,0.294117647058824,0.00423214425350876,0.00588905106503022,0,0.00692045819138068,NaN,0.933333333333333,0.0831119062071378,0,0.00571007174932005,0.00787590500996804,0.00738481497158567,0.00790172226516928,0,400,97,594,594,445,149,276,68,66,42,3817,6,121,121,121,120,102,102,102,102,102,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,50000,50041,222,177,1,0.59,177,0,0.000988037310860088,0.00323367767314727,177,30,3,0.00926556038318589,18.0790960451977,0.403942620316852,0.695547722497315,0,1,0.101694915254237,0.718882672593143,1.11355662720074,zero,29,1,30,7,0.169491525423729,0.00758256991567616,0.0136978858131168,0,0.0369603751862587,NaN,0.533333333333333,0.00959610650555981,0.23728813559322,0.0119435492089793,0.0380365875246841,0.0382502497820216,0.00867198369930933,0.233333333333333,400,183,766,766,473,293,342,70,100,70,8548,1,210,210,210,210,177,177,177,177,177,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,70000,70051,309,75,1,0.25,75,0,0.000747683984976422,0.00226551370039264,75,30,3,0.00392608490812961,42.6666666666667,0.223355769945649,0.533222418919845,0,0.919624742791029,0.16,0.554471532014654,1.07395082110239,zero,30,0,30,7,0.4,0.00308425290435838,0.0120998318291693,0,0.0141792251095894,NaN,0.633333333333333,0.00546346770281489,0.24,0.0049373892298283,0.0168869940099117,0.0168869940099117,NaN,0.233333333333333,400,78,556,556,401,155,236,39,89,28,5103,0,84,84,84,84,75,75,75,75,75,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,100000,100181,440,87,1,0.29,87,0,0.0067686308832447,0.0251343147436662,87,30,3,0.00455425849343035,36.7816091954023,0.271476551707942,0.788272667564484,0.138074532195107,0.838600357379807,0.344827586206897,1.51190657647522,1.10513483762201,zero,30,0,30,1,0.344827586206897,0.0101396654975092,0.0161546680691447,0,0.0161546680691447,NaN,0.733333333333333,0.0298233684148326,0.0689655172413793,0.0128569114088508,0.0170354269778054,0.0170354269778054,NaN,0.0333333333333333,400,84,568,568,321,247,245,44,100,44,5189,1054,112,112,112,96,87,87,87,87,87,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,10000,10113,46,72,1,0.24,72,0,0.00731288310712803,0.020942778643395,72,30,3,0.00376904151180443,44.4444444444444,0.272121210508988,0.351690772260524,0,0.591619549346336,0.166666666666667,0.303996773854531,0.756213422105795,zero,30,0,30,6,0.416666666666667,0.00157934242121136,0.00365144098353006,0,0.00877389301389765,NaN,0.466666666666667,-0.00706241024846269,0.208333333333333,0.00530622204825654,0.0123501613109336,0.0123501613109336,NaN,0.2,400,67,534,534,376,158,158,35,94,31,2528,42,89,89,89,86,72,72,72,72,72,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,30000,30123,133,120,1,0.4,120,0,0.000827305314051332,0.00315725215390991,120,30,3,0.00628173585300738,26.6666666666667,0.197921069369884,0.317834014444584,0,0.63574416454659,0.1,0.261611423700164,0.25338808351307,zero,30,0,30,0,0.25,0.00355871437112924,0.00394193594865332,0,0.0050043349430891,NaN,0.5,2.00235129634713e-05,0,0.00482806880527862,0.00513187697076658,0.00513187697076658,NaN,0,400,132,664,664,414,250,305,50,100,50,7787,39,147,147,147,147,120,120,120,120,120,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,50000,50133,220,114,1,0.38,114,0,0.00061392383473573,0.00225008488531144,114,30,3,0.00596764906035701,28.0701754385965,0.269307666754045,0.372269652595072,-0,1,0.131578947368421,0.373374769892582,1.04673224595662,zero,30,0,30,5,0.263157894736842,0.0102279592045484,0.0138137651974861,0,0.0138137651974861,NaN,0.633333333333333,0.00634885540538138,0.131578947368421,0.0114260311596639,0.0168236490078853,0.0168236490078853,NaN,0.166666666666667,400,102,604,604,405,199,258,58,79,42,6033,8,123,123,123,123,114,114,114,114,114,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,70000,70143,307,117,1,0.39,117,0,0.000733080859244528,0.00299238291265169,117,30,3,0.0061246924566822,27.3504273504273,0.253052566752333,0.432458587988099,-0,0.977943968236331,0.179487179487179,0.475555752841895,1.06636319372544,zero,30,0,30,2,0.256410256410256,0.00424419675538784,0.00693540631493925,0,0.0112382602004634,NaN,0.233333333333333,-0.027812290792367,0.0769230769230769,0.00545993951820685,0.0115399523434331,0.0115399523434331,NaN,0.0666666666666667,400,147,694,694,429,265,302,53,100,53,8476,0,159,159,159,144,117,117,117,117,117,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,100000,100043,437,143,1,0.49,143,0,0.000643246109054363,0.00236713709655178,143,30,3,0.0074857352248338,22.3776223776224,0.265414430521521,0.830048065448685,0,0.725090212908898,0.104895104895105,0.744131078164271,0.54033141038357,zero,30,0,30,5,0.20979020979021,0.00127689218943064,0.00603285413199285,0,0.00688665372085781,NaN,0.633333333333333,0.032586590969737,0.142857142857143,0.00545649866086573,0.0069908596426166,0.0069908596426166,NaN,0.166666666666667,400,135,670,670,367,303,271,59,100,59,9726,0,177,177,177,174,143,143,143,143,143,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,10000,10116,47,51,1,0.17,51,0,0.00443184104595038,0.0113026412335184,51,30,3,0.00266973773752814,62.7450980392157,0.312638162328085,0.446330724269254,0,0.264154789338615,0.176470588235294,0.389274351086097,1.11054067036352,zero,30,0,30,6,0.588235294117647,0.0126219887155664,0.0199281910370395,0,0.0226038300393379,NaN,0.5,0.00213777123663478,0.352941176470588,0.0219674887291882,0.0280659473233481,0.0280659473233481,NaN,0.2,400,39,478,478,405,73,129,35,72,19,1386,0,57,57,57,57,51,51,51,51,51,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,30000,30126,134,45,1,0.15,45,0,0.00176464935358626,0.00531284291447571,45,30,3,0.00235565094487777,71.1111111111111,0.342011618727636,0.611787498936429,0.524473461710105,1,0.266666666666667,0.660456104871131,1.39846029867793,zero,30,0,30,0,0.666666666666667,0.00291897026289703,0.00824661628987484,0,0.0190331194284487,NaN,0.266666666666667,-0.0144690895536171,0,0.010747347244584,0.0193145926301417,0.0193145926301417,NaN,0,400,42,484,484,369,115,188,37,70,18,2005,12,45,45,45,45,45,45,45,45,45,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,50000,50136,221,126,1,0.42,126,0,0.00198266514491039,0.00740698898626326,126,30,3,0.00659582264565775,25.3968253968254,0.268365845545753,0.386206379572258,0,0.763907875066067,0.111111111111111,0.412158164632832,0.758782668431851,zero,30,0,30,12,0.238095238095238,0.00201377395142194,0.00328823197884458,0,0.00451659141131536,NaN,0.9,0.0308981757727565,0.166666666666667,0.00371760971470664,0.00463765744322037,0.00463765744322037,NaN,0.4,400,114,628,628,381,247,241,50,100,50,6697,77,147,147,147,145,126,126,126,126,126,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,70000,70146,308,216,1,0.72,216,0,0.00141373738728692,0.0039456240187724,216,30,3,0.0113071245354133,14.8148148148148,0.326893874863956,0.515703766009969,0,1,0.152777777777778,0.468549003860456,0.459738069876204,zero,16,14,30,4,0.138888888888889,0.00212393110994096,0.00577831591619453,0,0.00810802093382511,NaN,0.666666666666667,0.0285304377092844,0.0416666666666667,0.00349345395412027,0.0084222638295641,0.0099624557081558,0.00697050591366224,0.133333333333333,400,216,832,832,410,422,348,79,100,79,15425,4,237,237,237,233,216,216,216,216,216,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,100000,100046,438,246,1,0.82,246,0,0.00188642196104337,0.00432205199264786,246,30,3,0.0128775584986651,13.0081300813008,0.32843572721432,0.647658372102618,0,1,0.0813008130081301,0.508054741868334,0.866017486219569,zero,13,17,30,2,0.121951219512195,0.00740338347048398,0.0152693119397601,0,0.017015386829416,NaN,0.666666666666667,0.0171025608393611,0.024390243902439,0.00949697448354909,0.0171417020284472,0.0181181311926304,0.016895130645039,0.0666666666666667,400,246,892,892,401,491,371,85,100,85,16568,0,255,255,255,255,246,246,246,246,246,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,10000,10051,45,36,1,0.12,36,0,0.00222371297111847,0.00598729266170306,36,30,3,0.00188452075590221,88.8888888888889,0.353168805390685,0.494444172772843,0.323498192692827,0.952862489355631,0.583333333333333,0.796723197397128,0.461116229531827,zero,30,0,30,3,0.833333333333333,0.000505769428772543,0.000563988092897422,0,0.00326912463657646,NaN,0.1,-0.1084912369133,0.166666666666667,0.0113853587979852,0.0212273979820772,0.0212273979820772,NaN,0.1,400,39,478,478,238,240,130,18,88,17,5273,0,51,51,51,39,36,36,36,36,36,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,30000,30061,132,61,1,0.21,61,0,0.00403876822358019,0.00926688605948659,61,30,3,0.00319321572527875,52.4590163934426,0.0825944999083034,0.12666043976255,0.0281022806154918,0.708626829785128,0.754098360655738,0.134757735299481,0.0464713473252779,zero,28,2,30,16,0.491803278688525,3.24051521947134e-05,0.000180752307588502,0,0.000180752307588502,NaN,0.533333333333333,0.00623578006201222,0.666666666666667,0.000303949632746397,0.00258690929493077,0.00263202956506649,0.00168593655174898,0.533333333333333,400,65,530,530,354,176,238,36,81,35,4908,278,102,102,102,64,61,61,61,61,61,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,50000,50055,219,72,1,0.24,72,0,0.00305556347971511,0.0102956513754264,72,30,3,0.00376904151180443,44.4444444444444,0.0855409520875563,0.137031314503562,0.0851795198559205,0.951436028818658,0.833333333333333,0.118305427940662,0.029707736360105,zero,30,0,30,9,0.416666666666667,0.000233198639455473,0.00127436545187292,0,0.00127436545187292,NaN,0.433333333333333,-0.00134913457808181,0.375,0.00125562196456884,0.00293440892722952,0.00293440892722952,NaN,0.3,400,70,540,540,327,213,229,31,100,31,4697,100,93,93,93,72,72,72,72,72,72,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,70000,70065,306,51,1,0.17,51,0,0.00158888237315512,0.00748228315015711,51,30,3,0.00266973773752814,62.7450980392157,0.0845512383319209,0.147351747688126,0.180606302458435,0.672526985354692,0.725490196078431,0.165894255659865,0.181380933039991,zero,30,0,30,4,0.588235294117647,0.000434422539911445,0.000665664026754846,0,0.000665664026754846,NaN,0.633333333333333,0.0198814491460922,0.235294117647059,0.000764251163997792,0.00164075304316592,0.00164075304316592,NaN,0.133333333333333,400,78,556,556,300,256,221,22,99,22,7816,15,66,66,66,51,51,51,51,51,51,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,100000,100195,437,90,1,0.3,90,0,0.00219137673354316,0.00727637399904386,90,30,3,0.00471130188975554,35.5555555555556,0.0759580161512098,0.160665239380089,0.150649894680689,0.997017494225488,0.655555555555556,0.144508547504695,0.250868352021244,zero,30,0,30,9,0.333333333333333,0.000182214650527536,0.000277740697937492,0,0.000298485434194642,NaN,0.266666666666667,-0.00877273522898635,0.233333333333333,0.000965228235415133,0.00205478593713319,0.00205478593713319,NaN,0.3,400,72,544,544,278,266,215,37,100,37,4952,219,99,99,99,90,90,90,90,90,90,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,10000,10138,46,27,1,0.09,27,0,0.00273159325216062,0.00675133151242827,27,30,3,0.00141339056692666,100,0.261557761973489,0.898018206798642,0.201234420903179,0.681691893682816,0.555555555555556,1.02564279321268,1.29109163525773,zero,30,0,30,0,1.11111111111111,0.00089732139649479,0.00113276364226414,0,0.00903934252877139,NaN,0.566666666666667,0.0202631677394903,0,0.00834623918300506,0.0170377585661025,0.0170377585661025,NaN,0,400,27,454,454,344,110,151,14,44,10,5172,17,30,30,30,30,27,27,27,27,27,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,30000,30148,133,75,1,0.25,75,0,0.0080000157623391,0.0204473330488422,75,30,3,0.00392608490812961,42.6666666666667,0.0930322408085402,0.249451786260219,0.478297125556254,0.982900148030526,0.76,0.21034548699585,0.226249124464956,zero,30,0,30,10,0.4,8.42117003598124e-05,0.000118614252983702,0,0.000118614252983702,NaN,0.533333333333333,0.00398810975024278,0.24,0.00029902843586639,0.000392469348535957,0.000392469348535957,NaN,0.333333333333333,400,68,536,536,347,189,244,35,82,27,5243,79,81,81,81,78,75,75,75,75,75,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,50000,50158,220,94,1,0.32,94,0,0.00780520668253928,0.0225449013868199,94,30,3,0.00492069308485578,34.0425531914894,0.0790278251905761,0.14234901814761,0.466379233680558,0.962866773838879,0.819148936170213,0.109933728672725,0.190288710078618,zero,30,0,30,12,0.319148936170213,4.26425076407627e-05,5.1733459397401e-05,0,0.0001137726380056,NaN,0.666666666666667,0.0131744304920211,0.1875,0.000292190925247606,0.000426776901565053,0.000426776901565053,NaN,0.4,400,86,572,572,348,224,235,43,100,43,3440,160,102,102,102,94,94,94,94,94,94,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,70000,70168,307,111,1,0.38,111,0,0.00393682005107255,0.0107897323393612,111,30,3,0.00581060566403183,28.8288288288288,0.0789354428201403,0.145559584199672,0.691378315366863,0.982230307865398,0.774774774774775,0.0977156120860278,0.105909280961196,zero,30,0,30,7,0.27027027027027,3.32653053024413e-05,8.3993880364572e-05,0,0.000245043317436439,NaN,0.933333333333333,0.0146740947438667,0.157894736842105,0.000509058045312758,0.000876294072736078,0.000876294072736078,NaN,0.233333333333333,400,110,620,620,372,248,281,46,100,46,6030,223,119,119,119,111,111,111,111,111,111,0,30
D_tau_huber_default_epoch50,D_tau_huber_default_epoch50,ref_tau,1,1,30,2,50,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,100000,100068,437,120,1,0.4,120,0,0.00568507469511138,0.014395599939038,120,30,3,0.00628173585300738,26.6666666666667,0.0831896812443259,0.199165433615342,0.958878337058428,0.997987999989791,0.625,0.128419648224802,0.0701188434055393,zero,30,0,30,9,0.25,6.13048280831196e-05,0.000151204053817219,0,0.000151204053817219,NaN,0.4,-0.00350253383212495,0.1,0.000210681704494598,0.000338988809456255,0.000338988809456255,NaN,0.3,400,117,634,634,361,273,288,53,100,53,8406,204,127,127,127,120,120,120,120,120,120,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,10000,10013,47,102,1,0.34,102,0,0.0037783914542859,0.00991357722395756,102,30,3,0.00533947547505627,62.7450980392157,0.32149827983491,0.458458590676833,0,0.408886799314609,0.117647058823529,0.360537569112592,1.4441715365281,zero,30,0,30,30,0.294117647058824,0.00760965351965036,0.00862369567772931,0,0.0180416738484759,NaN,0.533333333333333,0.00927694649529599,0.705882352941177,0.0117305269804132,0.0196897269422928,0.0196897269422928,NaN,1,400,101,602,602,453,149,235,51,78,37,3281,0,111,111,111,108,102,102,102,102,102,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,30000,30023,134,31,1,0.11,31,0,0.000625606503240116,0.00327960436360079,31,30,3,0.00162278176202691,200,0.330673513782306,0.397953005862763,0,0.0812778936615439,0.0967741935483871,0.342747321798283,0.560028972083578,zero,1,29,30,2,0.967741935483871,0.00225270666351748,0.0101192304063147,0,0.0101192304063147,NaN,0.8,0.0699229360210606,0.181818181818182,0.00336030978299708,0.0101192304063147,0.000299701310886599,0.0101192304063147,0.0666666666666667,400,46,492,492,404,88,150,39,27,15,3997,0,45,45,45,45,31,31,31,31,31,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,50000,50032,221,60,1,0.21,60,0,0.0100813156541515,0.0503827646760126,60,30,3,0.00314086792650369,106.666666666667,0.136281761214416,0.289171612660649,0.146440423241111,0.884327381530794,0.683333333333333,0.231394364154542,0.381150799312912,zero,30,0,30,0,0.5,0.0038666464356512,0.00539295595430242,0,0.00709000774132514,NaN,0.4,-0.00384520112858375,0,0.00650566030037819,0.00888115584456107,0.00888115584456107,NaN,0,400,48,496,496,318,178,199,34,94,30,4047,745,85,85,85,69,60,60,60,60,60,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,70000,70042,308,75,1,0.26,75,0,0.0352830184356317,0.0828149129503509,75,30,3,0.00392608490812961,85.3333333333333,0.179866456756366,0.305788773590663,0.111438248755624,0.594868004252658,0.693333333333333,0.153717911205051,0.372465005526454,zero,30,0,30,9,0.4,0.00147086233160191,0.00237074451846167,0,0.00237147535768027,NaN,1,0.0496971035796499,0.269230769230769,0.0027004734020664,0.00330395699513425,0.00330395699513425,NaN,0.3,400,82,564,564,368,196,251,55,100,55,5607,1766,99,99,99,75,75,75,75,75,75,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,100000,100172,439,57,1,0.19,57,0,0.0123312676760566,0.0240676255949814,57,30,3,0.00298382453017851,112.280701754386,0.133849931292043,0.211579910925434,0.32242084778226,0.842351773196611,0.736842105263158,0.136986331133955,0.16421211248208,zero,30,0,30,0,0.526315789473684,0.0051257719404452,0.00690533440181569,0,0.00991699034233311,NaN,0.766666666666667,0.0102825598290661,0,0.00870404546821086,0.0130109707685061,0.0130109707685061,NaN,0,400,66,532,532,350,182,264,77,100,77,4437,2062,113,113,113,91,57,57,57,57,57,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,10000,10024,48,36,1,0.12,36,0,0.00567232732239875,0.0119032862597268,36,30,3,0.00188452075590221,177.777777777778,0.303048434307689,0.35457748476737,-0,0.850107940459815,0.138888888888889,0.348878431406407,1.99360122318433,zero,28,2,30,16,0.833333333333333,0.00549727819499646,0.0193719772491226,0,0.0290602479107929,NaN,0.266666666666667,-0.0235722604087229,0.666666666666667,0.0178380922163693,0.0299787235915627,0.0300907148900192,0.0241993521016848,0.533333333333333,400,36,472,472,427,45,217,41,44,13,709,0,39,39,39,39,36,36,36,36,36,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,30000,30034,135,141,1,0.47,141,0,0.00152454351380875,0.00447319779571717,141,30,3,0.00738103962728367,45.3900709219858,0.330252090481111,0.504504818086296,0,1,0.184397163120567,0.496988781744625,0.861210044938327,zero,23,7,30,13,0.212765957446809,0.00203491667488769,0.011231253252569,0,0.0115063053772344,NaN,0.4,-0.0560463424135558,0.0851063829787234,0.00690537131939741,0.0116912566318258,0.00888513201671008,0.0133487663350661,0.433333333333333,400,144,688,688,479,209,301,73,75,56,7081,17,157,157,157,154,141,141,141,141,141,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,50000,50044,222,192,1,0.64,192,0,0.00134213905096536,0.00386876365000019,192,30,3,0.0100507773648118,33.3333333333333,0.348681166620201,0.601166496002941,0,1,0.078125,0.603087540656247,2.00688236210128,zero,28,2,30,13,0.15625,0.00450851270209565,0.0266830622038382,0,0.0294500191828169,NaN,0.466666666666667,-0.00423191461200259,0.28125,0.0119842632435682,0.0323837814527427,0.0325850405840585,0.0138857232233863,0.433333333333333,400,192,784,784,489,295,356,73,100,73,8941,0,217,217,217,217,192,192,192,192,192,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,70000,70054,309,171,1,0.57,171,0,0.000820065431290344,0.00275922072231312,171,30,3,0.00895147359053552,37.4269005847953,0.399771649656682,0.788269528705475,-0,1,0.175438596491228,0.890901065901484,1.88124176793689,zero,30,0,30,9,0.175438596491228,0.0109317939471201,0.0316247780899151,0,0.0356314899168536,NaN,0.666666666666667,0.0160134350569346,0.0701754385964912,0.015499885454881,0.0356508344255396,0.0356508344255396,NaN,0.3,400,192,784,784,458,326,320,69,93,62,11567,0,186,186,186,186,171,171,171,171,171,0,30
D_tau_huber_default_epoch100,D_tau_huber_default_epoch100,ref_tau,1,1,30,2,100,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,100000,100184,440,78,1,0.27,78,0,0.0060818868084429,0.0176296120800876,78,30,3,0.0040831283044548,82.0512820512821,0.173968813210938,1.11245754457798,0.492392519003739,0.87106215730697,0.448717948717949,2.03621385864879,1.31660759820791,zero,30,0,30,13,0.384615384615385,0.0130285040477064,0.0521398378262258,0,0.052281593913185,NaN,1,0.0673580396031729,0.148148148148148,0.0232120828164315,0.0620659765395252,0.0620659765395252,NaN,0.433333333333333,400,64,528,528,327,201,216,31,100,31,5284,228,88,88,88,88,78,78,78,78,78,0,30
