problem,run,seed,fe,kind,nCritic,epochs,trainingPairs,changedPairs,newRegions,updates,pairVisits,batchesPerEpoch,trainingSeconds,preAllEndpointRMSE,postAllEndpointRMSE,preChangedEndpointRMSE,postChangedEndpointRMSE,prePairDifferenceRMSE,postPairDifferenceRMSE,preSameConditionThickness,postSameConditionThickness
LIRCMOP7_BC,5,5,59299,retrain,5,20,83,160,15,60,1660,3,2.26374608333333,0.126494287429781,0.113679845022768,0.127640274700794,0.114656941820385,0.046396190480345,0.0468169746923594,0.0648765727739618,0.0619797937153232
LIRCMOP7_BC,5,5,59499,retrain,5,20,85,147,12,60,1700,3,2.55147254166667,0.118113377685627,0.113038029800649,0.117836638311893,0.113021786879196,0.047892844771915,0.0481198510023098,0.0622086905673539,0.0601919571449161
LIRCMOP7_BC,5,5,59699,retrain,5,20,85,165,12,60,1700,3,2.20175233333333,0.117522613325852,0.118924029556289,0.11856065794528,0.119989933346515,0.0457409528530173,0.044941352177827,0.0619889132589873,0.0637542468846323
LIRCMOP7_BC,5,5,59901,retrain,5,20,83,106,6,60,1660,3,2.166373375,0.107318746326632,0.108716752851237,0.109143153647446,0.109681783875413,0.0462246569472259,0.0462449244716407,0.0636385787420255,0.0632730820793485
LIRCMOP7_BC,5,5,60112,retrain,5,20,81,98,7,60,1620,3,2.26483391666667,0.112422272377078,0.111245004467405,0.119160648153768,0.118143002756158,0.0445648798989284,0.044582763034172,0.0626526506001845,0.0617275219988644
LIRCMOP7_BC,5,5,60317,retrain,5,20,83,155,12,60,1660,3,2.20322533333333,0.116862725100977,0.116661835524127,0.118455477506412,0.11825897910577,0.0452426810428669,0.0452870083244545,0.062046076369031,0.0629990243304463
LIRCMOP7_BC,5,5,60517,retrain,5,20,83,163,14,60,1660,3,2.26353304166667,0.118590182634703,0.111329090613793,0.11910377937145,0.111793155939243,0.0526218426703495,0.0525831001557181,0.061622453419107,0.0599387261891392
LIRCMOP7_BC,5,5,60724,retrain,5,20,84,160,15,60,1680,3,2.543017625,0.117243847792672,0.103328716226213,0.118160275256392,0.103570704253834,0.0448966080680409,0.0452950494671134,0.0586025569200136,0.0560527507346851
LIRCMOP7_BC,5,5,60929,retrain,5,20,85,161,13,60,1700,3,2.25624616666667,0.103301516196353,0.100711987431463,0.103747886912782,0.101419772879784,0.0501333465619684,0.0494160204781173,0.057235073876194,0.0563767511813778
LIRCMOP7_BC,5,5,61134,retrain,5,20,85,155,13,60,1700,3,2.134695375,0.109280671785059,0.107748478006872,0.110084559178547,0.108665714409904,0.0477586508199007,0.0477946741737404,0.0572401164829676,0.0563175477851385
LIRCMOP7_BC,5,5,61345,retrain,5,20,85,168,12,60,1700,3,2.14944133333333,0.112195135199297,0.104685665675013,0.112675999581882,0.10513222295555,0.0502088937215122,0.0508676048748492,0.0566951410757116,0.0547791151047525
LIRCMOP7_BC,5,5,61545,retrain,5,20,86,164,13,60,1720,3,2.56628604166667,0.110484022552743,0.101115939643347,0.110928829696226,0.101708958264073,0.0510735893812524,0.0495610616405792,0.0527338526049504,0.053948958040718
LIRCMOP7_BC,5,5,61746,retrain,5,20,85,165,12,60,1700,3,2.11876770833333,0.105474041106153,0.0999341386139318,0.106118928791523,0.100324768043813,0.0500453051533531,0.050356688714692,0.0549812757572613,0.0536611149733663
LIRCMOP7_BC,5,5,61953,retrain,5,20,85,152,13,60,1700,3,2.15213145833333,0.10553558071998,0.101945725688566,0.104648440945965,0.101263913102841,0.0475474487261258,0.0475313309241268,0.0537476680500807,0.0518683914242681
LIRCMOP7_BC,5,5,62160,retrain,5,20,88,163,14,60,1760,3,2.52903291666667,0.108068086948496,0.105661264219461,0.108709443157874,0.10653375545103,0.047153373644191,0.046952938394392,0.0515584597266501,0.0519162938326495
LIRCMOP7_BC,5,5,62366,retrain,5,20,86,84,2,60,1720,3,2.23233133333333,0.0971940834067095,0.098037593169224,0.0925499674474435,0.0914633911047713,0.0469686990401246,0.0469431829579808,0.0510850219544989,0.0517532913055972
LIRCMOP7_BC,5,5,62569,retrain,5,20,84,161,11,60,1680,3,2.25077329166667,0.112153217572099,0.104666985692021,0.113485653787892,0.105522763248103,0.0458275877865282,0.0465878878937718,0.0516823271959566,0.0499980183144356
LIRCMOP7_BC,5,5,62770,retrain,5,20,86,160,14,60,1720,3,2.27637554166667,0.103354620548853,0.10210421676611,0.104391517374541,0.103058730684004,0.0441432156603627,0.0441174188652505,0.0512316753133771,0.0501760081322258
LIRCMOP7_BC,5,5,62974,retrain,5,20,88,148,10,60,1760,3,2.27822933333333,0.102562137751649,0.102778124896398,0.102112971530277,0.102891148672952,0.0471029450480975,0.0471263994117968,0.0488263776966219,0.05029065210007
LIRCMOP7_BC,5,5,63178,retrain,5,20,86,156,10,60,1720,3,2.24690729166667,0.108130200416457,0.108066042905551,0.108017009352916,0.107933897321273,0.0436526670361798,0.0437807834889861,0.0508157789136745,0.0516938298912332
LIRCMOP7_BC,5,5,63378,retrain,5,20,85,167,12,60,1700,3,2.13804808333333,0.115353114261446,0.107197455157212,0.116296735205087,0.107898006157793,0.0496283113923771,0.0502317083946426,0.0524739212229452,0.0526823565357713
LIRCMOP7_BC,5,5,63584,retrain,5,20,85,156,12,60,1700,3,2.10004916666667,0.102518540298774,0.101280607732188,0.104159389282157,0.102786777903635,0.0451915206503272,0.0452729044941451,0.0520919366625316,0.0507525796974402
LIRCMOP7_BC,5,5,63784,retrain,5,20,86,167,13,60,1720,3,2.13913495833333,0.125076355110941,0.122710244489588,0.125572422765031,0.123309555690718,0.0472865510256387,0.0482900480529643,0.0496609282843973,0.0519989527389054
LIRCMOP7_BC,5,5,63987,retrain,5,20,88,168,12,60,1760,3,2.175789875,0.119083400937507,0.110456084451355,0.119719423388529,0.110480262405722,0.0507356779946754,0.0508934858771591,0.0507842934238084,0.0512853379407297
LIRCMOP7_BC,5,5,64189,retrain,5,20,81,163,7,60,1620,3,2.26869270833333,0.12315432805817,0.102467077185014,0.12364021845645,0.102685245482329,0.0445098391234166,0.0451939633757485,0.050630783441055,0.0529486056282062
LIRCMOP7_BC,5,5,64390,retrain,5,20,87,158,16,60,1740,3,2.595168375,0.107045125651636,0.104060616343405,0.108568924467564,0.105127801016966,0.046559740812956,0.0457171154306384,0.0527458496285203,0.0528731276336058
LIRCMOP7_BC,5,5,64594,retrain,5,20,86,159,9,60,1720,3,2.217829125,0.103891620948783,0.103170325087846,0.105503928795455,0.104759505605747,0.0444576820178904,0.0446257941296209,0.0536351392219707,0.0541387008223821
LIRCMOP7_BC,5,5,64796,retrain,5,20,83,157,9,60,1660,3,2.27320583333333,0.109614541520897,0.106599456881703,0.108771161981051,0.105480870457781,0.0431017672783816,0.0427569787203366,0.0543286085344503,0.0541991515650797
LIRCMOP7_BC,5,5,64996,retrain,5,20,85,163,15,60,1700,3,2.26190358333333,0.112327715760047,0.104614194833214,0.112673019998303,0.104709386723932,0.0452091610385326,0.0452203463882578,0.0543781167011518,0.0529329279861827
LIRCMOP7_BC,5,5,65201,retrain,5,20,79,160,9,60,1580,3,2.5743745,0.105786374497543,0.10256346304999,0.1059180886725,0.102653603811302,0.0452181228091442,0.045057107770602,0.0527054783290748,0.0531133157602919
LIRCMOP7_BC,5,5,65401,retrain,5,20,79,149,13,60,1580,3,2.190592125,0.123432574909345,0.111121535255711,0.125567932541613,0.112993492073704,0.0454184314480144,0.0475697387586525,0.0523407876270705,0.0567871614128602
LIRCMOP7_BC,5,5,65601,retrain,5,20,85,155,16,60,1700,3,2.34641733333333,0.112001585804653,0.103413639837938,0.11376514879731,0.104642579928786,0.0489846731639101,0.0481215010655661,0.0563769873955087,0.0556104949195332
LIRCMOP7_BC,5,5,65803,retrain,5,20,86,166,13,60,1720,3,2.27310141666667,0.123762984868752,0.111412898627464,0.124253528363387,0.111522547495149,0.0474160909686887,0.0472139509028464,0.0561733698254201,0.0543740237124373
LIRCMOP7_BC,5,5,66003,retrain,5,20,87,168,10,60,1740,3,2.29829666666667,0.119917904802262,0.117282080550488,0.120211290390409,0.117685399988593,0.0455379377218512,0.0453527496725795,0.0539265357709234,0.0517823830681023
LIRCMOP7_BC,5,5,66205,retrain,5,20,85,112,8,60,1700,3,2.315091875,0.109950953028035,0.111420979388154,0.108233141162559,0.1095623512908,0.0429060649370085,0.0430485429530907,0.0512340659181327,0.0521270673874101
LIRCMOP7_BC,5,5,66407,retrain,5,20,84,87,4,60,1680,3,2.26849408333333,0.116972930674334,0.116689699365193,0.132253270091908,0.131369244418291,0.046235882350664,0.046163544508442,0.0526815440594781,0.0525926121939132
LIRCMOP7_BC,5,5,66607,retrain,5,20,85,160,11,60,1700,3,2.16178841666667,0.108619692523134,0.10546324172185,0.1083826056791,0.104764818833015,0.0450399746934968,0.0449167048190737,0.0544103348169404,0.0540848895447037
LIRCMOP7_BC,5,5,66811,retrain,5,20,83,161,9,60,1660,3,2.30860933333333,0.115835802964493,0.116508526970457,0.115470851501444,0.116273875538555,0.0428881849786331,0.0427169649811151,0.0536219720471277,0.0544038948964108
LIRCMOP7_BC,5,5,67012,retrain,5,20,83,157,13,60,1660,3,2.21602358333333,0.108523615158547,0.111027095143108,0.109399877140294,0.112097809013979,0.044338803626041,0.044517946491225,0.053653911190229,0.05667346935374
LIRCMOP7_BC,5,5,67212,retrain,5,20,86,126,10,60,1720,3,2.24500475,0.119299544825173,0.120565739509736,0.11782201426039,0.118751402745511,0.0459209527091278,0.0457471014793108,0.0562924076918288,0.0578606966314816
LIRCMOP7_BC,5,5,67413,retrain,5,20,83,163,10,60,1660,3,2.22294420833333,0.144087640955224,0.130125008475118,0.145252741678967,0.130381111421635,0.0476606408209469,0.0480454289034402,0.057668299727189,0.0570593386630026
LIRCMOP7_BC,5,5,67616,retrain,5,20,83,156,11,60,1660,3,2.10649541666667,0.113358893979851,0.113292158371687,0.112877993061548,0.113588443997168,0.0439822057512627,0.0439562532181399,0.0564907122664932,0.0565196849448451
LIRCMOP7_BC,5,5,67817,retrain,5,20,86,158,9,60,1720,3,2.09236,0.121144022705961,0.11769343018095,0.12187794403634,0.117643660163577,0.0442147585065841,0.044721864096128,0.0546612277007021,0.0565878166539581
LIRCMOP7_BC,5,5,68017,retrain,5,20,86,165,12,60,1720,3,2.1856355,0.119431863520291,0.118961965044419,0.119326097080095,0.119001846395422,0.0430485150778025,0.0429961611372731,0.0570120911824118,0.058967904169025
LIRCMOP7_BC,5,5,68218,retrain,5,20,87,65,1,60,1740,3,2.21948841666667,0.121828528472523,0.124148117514229,0.102899393833099,0.106381492256498,0.0425937854730179,0.0430812918950404,0.059376469353378,0.0617999951952266
LIRCMOP7_BC,5,5,68418,retrain,5,20,84,116,9,60,1680,3,2.26982433333333,0.121281950786139,0.123950099581437,0.125419593454777,0.128889066991624,0.0465335217859967,0.0466714215389051,0.0630434317009321,0.0657735745848682
LIRCMOP7_BC,5,5,68618,retrain,5,20,85,144,11,60,1700,3,2.198176375,0.133997625440045,0.135561142357332,0.137056976086086,0.138433274709647,0.0439946077980185,0.0439920405310898,0.0650362172635072,0.0675119928077516
LIRCMOP7_BC,5,5,68820,retrain,5,20,83,109,7,60,1660,3,2.38245104166667,0.131007004707115,0.132974634402905,0.138728299141903,0.141101060988695,0.0421234957491304,0.0426451321601581,0.0666872028589047,0.0686071451756058
LIRCMOP7_BC,5,5,69020,retrain,5,20,81,152,9,60,1620,3,2.24733175,0.130605526735524,0.130049101762654,0.129868841696679,0.129926267153361,0.04287661397152,0.0448316891422331,0.0715023653819326,0.0738456080858581
LIRCMOP7_BC,5,5,69222,retrain,5,20,81,157,17,60,1620,3,2.20534195833333,0.168302612928518,0.146146898132346,0.169907533329188,0.146790575596882,0.0487378780129854,0.0469798093987786,0.0705712999100857,0.0710608267895622
LIRCMOP7_BC,5,5,69427,retrain,5,20,85,159,14,60,1700,3,2.19515666666667,0.121136776417296,0.111615633780537,0.119619085667792,0.110659156223818,0.0495796723922338,0.0497613242707631,0.0702524771448956,0.0669586252759827
LIRCMOP7_BC,5,5,69633,retrain,5,20,86,164,9,60,1720,3,2.4183535,0.134069004605448,0.133614202613866,0.134390186249448,0.134457370249372,0.0476868698789734,0.0480801027758982,0.0677931840132094,0.0673019403715705
LIRCMOP7_BC,5,5,69833,retrain,5,20,85,87,2,60,1700,3,2.16939308333333,0.114815831809578,0.113638528817625,0.112667717823663,0.110557196146036,0.0421684724675733,0.0422447758735581,0.0674526772001035,0.067668733594566
LIRCMOP7_BC,5,5,70035,retrain,5,20,82,159,10,60,1640,3,2.53493079166667,0.132055544922157,0.12980517916734,0.133121509125582,0.130649550649106,0.0464367784490476,0.0461350748940247,0.0687878442558213,0.0681331156978525
LIRCMOP7_BC,5,5,70235,retrain,5,20,84,150,13,60,1680,3,2.54108929166667,0.126975473033832,0.123207979019997,0.12683986076542,0.123007841602606,0.0468148788807184,0.0475001774442775,0.0662931393628793,0.0647278016531292
LIRCMOP7_BC,5,5,70435,retrain,5,20,83,160,11,60,1660,3,2.25977595833333,0.130956097000785,0.12744765142646,0.131333656341663,0.128253486776925,0.0432664581651351,0.0425398338399919,0.065260686387168,0.067551446448206
LIRCMOP7_BC,5,5,70635,retrain,5,20,85,161,11,60,1700,3,2.21303729166667,0.139282451880834,0.133462949930483,0.140414093557615,0.1338051427676,0.0433840822508975,0.0430694248608054,0.0678962882697901,0.0665311730236324
LIRCMOP7_BC,5,5,70838,retrain,5,20,82,157,11,60,1640,3,2.32625158333333,0.132180107110631,0.128811095930342,0.133962907571508,0.130538911739036,0.0423049609039983,0.0421777265559941,0.0644797327589911,0.0639684984515359
LIRCMOP7_BC,5,5,71041,retrain,5,20,82,147,14,60,1640,3,2.18089683333333,0.127367070396543,0.126647979335417,0.130413735968634,0.129795894859979,0.0464925391021563,0.0465816927925389,0.0644660501807894,0.0640086000516916
LIRCMOP7_BC,5,5,71248,retrain,5,20,86,159,14,60,1720,3,2.252804875,0.115138458327391,0.116576628955063,0.116014913270363,0.117597073135094,0.0494939269755316,0.0488823568303435,0.0657818272424168,0.0678091499035117
LIRCMOP7_BC,5,5,71453,retrain,5,20,80,162,8,60,1600,3,2.52335925,0.125667461006336,0.127566588781483,0.125914279584507,0.127939370787202,0.0471544657762002,0.0473889448836765,0.0681901848073579,0.0740419293074823
LIRCMOP7_BC,5,5,71661,retrain,5,20,85,157,14,60,1700,3,2.16699445833333,0.139363113355919,0.136565140852666,0.141272075232218,0.137832633660913,0.0470451762921156,0.0463311395228291,0.0688232591356688,0.0686719530693743
LIRCMOP7_BC,5,5,71864,retrain,5,20,85,160,10,60,1700,3,2.10468516666667,0.137951528585271,0.125864800569135,0.139530177831284,0.127185527256353,0.0445529406625152,0.044440329142256,0.071939341254945,0.0705626346359036
LIRCMOP7_BC,5,5,72065,retrain,5,20,87,146,10,60,1740,3,2.27660725,0.126779530925345,0.120975809067751,0.127897625938888,0.122365369696672,0.0467993616199702,0.0473044368098843,0.0693777535067725,0.0687520491243988
LIRCMOP7_BC,5,5,72268,retrain,5,20,84,164,10,60,1680,3,2.25376133333333,0.120361443488481,0.121179395677309,0.121954376080192,0.122876501320094,0.0450336407296355,0.045300656860029,0.0689666559500262,0.0734250684545022
LIRCMOP7_BC,5,5,72468,retrain,5,20,87,161,11,60,1740,3,2.23608966666667,0.124046495372881,0.126261439897056,0.126092310885582,0.128262516905957,0.0473678811780508,0.0475127714802639,0.0729233569101591,0.0773838280156798
LIRCMOP7_BC,5,5,72669,retrain,5,20,83,165,8,60,1660,3,2.22468533333333,0.135733464999525,0.131457190491755,0.13696699004171,0.132387408052021,0.0442730209865481,0.0433605958838574,0.0797576847619234,0.0803131430477255
LIRCMOP7_BC,5,5,72869,retrain,5,20,80,156,15,60,1600,3,2.204461875,0.120648681154598,0.122296566806067,0.122164777187562,0.124004750487307,0.0416060377814367,0.0427298153514409,0.0791738765158607,0.0842780888709864
LIRCMOP7_BC,5,5,73069,retrain,5,20,84,108,10,60,1680,3,2.27997158333333,0.134152200678876,0.132691088554356,0.124390201453093,0.123366488824109,0.0528058403359993,0.0524007818421052,0.0839115445641523,0.0851694710226154
LIRCMOP7_BC,5,5,73281,retrain,5,20,89,142,11,60,1780,3,2.548428375,0.125857284915835,0.123009778645928,0.125240210028172,0.121932322359804,0.0481993571269951,0.0478514280929879,0.0827008949679234,0.0833420789118573
LIRCMOP7_BC,5,5,73487,retrain,5,20,88,55,0,60,1760,3,2.52482375,0.139210124399225,0.140354747884354,0.0964156685595196,0.0991441283521562,0.0453352393418041,0.0450205932946677,0.0821710855343362,0.0839732802286921
LIRCMOP7_BC,5,5,73695,retrain,5,20,85,143,7,60,1700,3,2.20401779166667,0.120181382513788,0.122319624930747,0.124589052082508,0.127849112315999,0.0429870188035899,0.043248707421198,0.0861559513230194,0.089901461518694
LIRCMOP7_BC,5,5,73897,retrain,5,20,86,55,2,60,1720,3,2.210103625,0.154306785592341,0.154444611660763,0.120523589574998,0.121442952656325,0.0436290093678576,0.0433165365271464,0.0905009354096287,0.0918324991740771
LIRCMOP7_BC,5,5,74098,retrain,5,20,85,164,11,60,1700,3,2.16520795833333,0.138966330502495,0.132890507086324,0.140900143022192,0.134637885465276,0.0436650181876949,0.0418586841727835,0.0891979776051474,0.0890454912543071
LIRCMOP7_BC,5,5,74308,retrain,5,20,85,164,11,60,1700,3,2.182428875,0.140205627733486,0.143700450545009,0.141285441337047,0.144929396730943,0.0456639635794698,0.0465695816231258,0.0873302617819403,0.0938524596041688
LIRCMOP7_BC,5,5,74511,retrain,5,20,87,167,12,60,1740,3,2.62819279166667,0.16553078427257,0.149632797081228,0.16718593118199,0.151082424959955,0.0459085722620265,0.0457802526343939,0.0922784010375939,0.0900776459440125
LIRCMOP7_BC,5,5,74720,retrain,5,20,86,84,4,60,1720,3,2.22536875,0.151268600980401,0.146584871479694,0.137350925864867,0.13020055409737,0.0448412580392564,0.0454292910606244,0.0896452651972785,0.0915323716479021
LIRCMOP7_BC,5,5,74928,retrain,5,20,85,68,3,60,1700,3,2.16419375,0.14233123167209,0.14470058132693,0.131498585149084,0.131763090564489,0.0455284763399417,0.0457499033303925,0.0919484372538197,0.0949364758138678
LIRCMOP7_BC,5,5,75129,retrain,5,20,87,161,12,60,1740,3,2.19987991666667,0.129135357010843,0.132145131596259,0.131515071812679,0.134678557250879,0.0466414270037949,0.0457985354077851,0.0949544314693499,0.0966826514676032
LIRCMOP7_BC,5,5,75331,retrain,5,20,83,163,7,60,1660,3,2.38080933333333,0.128676033636577,0.129406958383934,0.130748883605091,0.131538619129044,0.0437682940970276,0.0438205526618971,0.101206715147631,0.102659378273373
LIRCMOP7_BC,5,5,75533,retrain,5,20,88,166,15,60,1760,3,2.35786029166667,0.15468155621766,0.141270395505361,0.156022304187178,0.142140420196289,0.0449703908441792,0.044757378937369,0.0985712107709969,0.0933075655768475
LIRCMOP7_BC,5,5,75738,retrain,5,20,84,165,8,60,1680,3,2.28809329166667,0.134445578651307,0.134203750820316,0.136050238632203,0.135984220865665,0.0494278910656208,0.0495798723422094,0.0950857268167724,0.0947588519471944
LIRCMOP7_BC,5,5,75945,retrain,5,20,86,162,14,60,1720,3,2.2330025,0.144002179911931,0.141595216466798,0.146408487455683,0.143921105451074,0.0416381127245753,0.0419594904279348,0.0965267847578729,0.0958878050100618
LIRCMOP7_BC,5,5,76145,retrain,5,20,87,168,12,60,1740,3,2.27776183333333,0.145864575185057,0.149263290066614,0.147401251903818,0.150862167445221,0.0455041907280787,0.0450986487017039,0.0933520361541385,0.0973377353971771
LIRCMOP7_BC,5,5,76350,retrain,5,20,87,164,10,60,1740,3,2.27031829166667,0.140514151471037,0.134142523321141,0.143706939031999,0.136707950176593,0.0434778620842451,0.0428150943609543,0.0993847878414138,0.0948434432109106
LIRCMOP7_BC,5,5,76557,retrain,5,20,86,102,4,60,1720,3,2.16332641666667,0.132494833691993,0.132172560635529,0.110258908386017,0.108231693893974,0.0520634569445071,0.0523006454828004,0.0908491996014639,0.0889634194351902
LIRCMOP7_BC,5,5,76764,retrain,5,20,87,160,12,60,1740,3,2.18648433333333,0.122488323536674,0.123555599860434,0.124978196364913,0.125995206872386,0.0440145706832144,0.0442714541014746,0.0911903588134778,0.0890279167032581
LIRCMOP7_BC,5,5,76967,retrain,5,20,85,164,11,60,1700,3,2.314104375,0.146422238813658,0.138037941539544,0.149431967558704,0.140676304205048,0.0418805901145284,0.0422054743797664,0.0858556179740431,0.0813516532368492
LIRCMOP7_BC,5,5,77173,retrain,5,20,83,160,13,60,1660,3,2.21585175,0.12223360581863,0.126336533014228,0.124296587287406,0.128801441979064,0.0440258686876171,0.0457532274356139,0.0862421781947649,0.0895786299206249
LIRCMOP7_BC,5,5,77377,retrain,5,20,86,161,13,60,1720,3,2.261158375,0.158919445991374,0.137816771568731,0.162217948369006,0.140246961782154,0.044938739103495,0.0452246006159285,0.0833600567386256,0.0802527771811087
LIRCMOP7_BC,5,5,77578,retrain,5,20,86,161,13,60,1720,3,2.12947679166667,0.134462707331778,0.137181807004043,0.136669420765005,0.140216370704412,0.0446525884636072,0.0443924426795742,0.083527680287454,0.0876120305976968
LIRCMOP7_BC,5,5,77785,retrain,5,20,87,165,13,60,1740,3,2.21469370833333,0.151433481095291,0.133046853435863,0.154522375563961,0.135424826238119,0.0500028248000794,0.0497621445683663,0.085074561259499,0.08087451467961
LIRCMOP7_BC,5,5,78003,retrain,5,20,84,163,11,60,1680,3,2.290964125,0.1400360175168,0.148622529403032,0.14271606879487,0.151758964284371,0.0499563626854808,0.0482015297948065,0.0812454033272016,0.0873779130242842
LIRCMOP7_BC,5,5,78206,retrain,5,20,85,153,12,60,1700,3,2.22650825,0.138236933798457,0.130956207181555,0.141262832491919,0.133063443789881,0.0470300541601046,0.04803021612537,0.089342342220558,0.0875782840903672
LIRCMOP7_BC,5,5,78407,retrain,5,20,84,163,10,60,1680,3,2.15765466666667,0.149403344026835,0.141240690613324,0.151379738896897,0.142825161174126,0.0464289363390988,0.0499086017956513,0.0835992611220872,0.0826430158692129
LIRCMOP7_BC,5,5,78608,retrain,5,20,86,137,13,60,1720,3,2.13695720833333,0.144088966109792,0.145396139642709,0.151563014694118,0.153921809005328,0.0465034075096194,0.0466723301891429,0.0839810266072961,0.0858177790728122
LIRCMOP7_BC,5,5,78810,retrain,5,20,88,169,10,60,1760,3,2.20537029166667,0.129483634943365,0.127042145777625,0.130460361402396,0.128145310571849,0.0473567388020879,0.0448064306924295,0.0848587418267254,0.0941975579396559
LIRCMOP7_BC,5,5,79010,retrain,5,20,86,165,10,60,1720,3,2.13082545833333,0.143975594586161,0.138489064540457,0.146935182947813,0.140993905136459,0.0438280141231144,0.0438855995895529,0.0932964232562813,0.091701948008083
LIRCMOP7_BC,5,5,79211,retrain,5,20,88,64,4,60,1760,3,2.207726375,0.134733092958368,0.135904157463343,0.116192426418623,0.111732786907865,0.0470145029946449,0.0465243311706176,0.09115238012592,0.0905386987201489
LIRCMOP7_BC,5,5,79414,retrain,5,20,89,165,9,60,1780,3,2.23606995833333,0.130349089059017,0.132645765415764,0.132793766106002,0.135404949116795,0.0416510915026696,0.0414088912367698,0.0904998679033305,0.0905884220422454
LIRCMOP7_BC,5,5,79614,retrain,5,20,85,155,9,60,1700,3,2.25783608333333,0.143783925346875,0.132949813192186,0.148936341906776,0.137376092749458,0.0431268587800717,0.0431522561132901,0.0911176519526153,0.0892369650747869
LIRCMOP7_BC,5,5,79816,retrain,5,20,88,158,13,60,1760,3,2.30162341666667,0.138438344599811,0.135085028171965,0.141994862144792,0.138407458036188,0.0464294476735695,0.0469145809995915,0.0888148497583663,0.0893726137785257
LIRCMOP7_BC,5,5,80024,retrain,5,20,86,165,11,60,1720,3,2.15494595833333,0.141408146736571,0.146402478156839,0.144042353140313,0.149413025931994,0.0440384153707181,0.0424513916554248,0.08895545866998,0.0936694429517317
LIRCMOP7_BC,5,5,80224,retrain,5,20,87,165,13,60,1740,3,2.23942316666667,0.162480706505192,0.140304785363627,0.165888988370976,0.1427945159295,0.0444928645203546,0.0472632262636373,0.0915761716746458,0.0887083560680764
LIRCMOP7_BC,5,5,80429,retrain,5,20,88,154,11,60,1760,3,2.13007641666667,0.129105580671225,0.130582254512406,0.129825832174186,0.133107608024533,0.045645753890035,0.0453754924851803,0.0858801342371839,0.0866198662292235
LIRCMOP7_BC,5,5,80633,retrain,5,20,86,167,11,60,1720,3,2.16522691666667,0.127917992613277,0.135580348912318,0.129726851837669,0.137573378367749,0.0475577943566212,0.045861415843908,0.0911995391525001,0.0945185670637451
LIRCMOP7_BC,5,5,80837,retrain,5,20,86,168,11,60,1720,3,2.1336765,0.160822812407969,0.145743631916874,0.162379447963417,0.146929630600976,0.0482480087939099,0.0498551017125587,0.0897331972548942,0.0860980950733562
LIRCMOP7_BC,5,5,81043,retrain,5,20,87,95,7,60,1740,3,2.2470225,0.140940672807318,0.142002765986656,0.143408405590833,0.148429836247627,0.0478011078544254,0.0482807269840695,0.0850053612026392,0.0852227063592003
LIRCMOP7_BC,5,5,81248,retrain,5,20,84,154,11,60,1680,3,2.20030633333333,0.133028292525275,0.132946235284621,0.137540828925296,0.137495864320829,0.0468771091547778,0.0465830398218475,0.0859675664668414,0.0865144925554957
LIRCMOP7_BC,5,5,81454,retrain,5,20,90,163,11,60,1800,3,2.544716875,0.134098952828738,0.135050979451565,0.137244008098866,0.138308708336938,0.0472308517850768,0.0461628692375876,0.0898923963621435,0.0910644398195413
LIRCMOP7_BC,5,5,81658,retrain,5,20,88,170,8,60,1760,3,2.19274929166667,0.15236112181814,0.137368797769876,0.155454279802027,0.139891646926939,0.0503505992491689,0.0527592428442271,0.0890274714594807,0.0865229067422978
LIRCMOP7_BC,5,5,81868,retrain,5,20,90,170,10,60,1800,3,2.17074566666667,0.128728250583639,0.13585436041103,0.130947474197925,0.138511332109245,0.0521004203274269,0.0481320017258731,0.0854502359561952,0.0879371680323596
LIRCMOP7_BC,5,5,82070,retrain,5,20,88,167,6,60,1760,3,2.06453725,0.138297599555643,0.129361631926555,0.140821897723081,0.131522186458206,0.0454169303358155,0.0461412227509154,0.0886231469896879,0.0875583699007245
LIRCMOP7_BC,5,5,82273,retrain,5,20,89,99,7,60,1780,3,2.26873966666667,0.150626706137688,0.148744519134048,0.160815482796297,0.159577923834191,0.0492146913965146,0.0497719241414623,0.0851440757266803,0.0850059647834099
LIRCMOP7_BC,5,5,82479,retrain,5,20,86,168,10,60,1720,3,2.185838875,0.135648081771242,0.14063097195539,0.137547747746669,0.142735754029143,0.0507838600467299,0.0476693427777363,0.0874250630297524,0.0920333713293539
LIRCMOP7_BC,5,5,82686,retrain,5,20,87,165,10,60,1740,3,2.21566308333333,0.140925607246202,0.133474197180667,0.143011588394462,0.135349636037707,0.0463732920752938,0.047229409380041,0.0887177029037214,0.0875614307445168
LIRCMOP7_BC,5,5,82891,retrain,5,20,88,155,11,60,1760,3,2.22939108333333,0.143293983362096,0.143194591722041,0.147738752594068,0.147812785270791,0.0462185494897674,0.0460816976658857,0.0870816475823176,0.0863257451488045
LIRCMOP7_BC,5,5,83099,retrain,5,20,85,167,9,60,1700,3,2.23509345833333,0.143425409152353,0.146247769257312,0.145686754949167,0.148560461138058,0.0524277620879533,0.0510064510458897,0.0858517762615257,0.0886872466020496
LIRCMOP7_BC,5,5,83302,retrain,5,20,89,165,12,60,1780,3,2.29319591666667,0.136804673701498,0.127983207276795,0.139418362246333,0.130257692714811,0.0428974478914139,0.0433981888543511,0.0919781124798844,0.0874115050424681
LIRCMOP7_BC,5,5,83506,retrain,5,20,87,157,9,60,1740,3,2.29948866666667,0.135466106356207,0.137408645918691,0.140330076800822,0.142132470326894,0.0490310543661667,0.0484577384393872,0.0892262296178955,0.089939107534924
