problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP7_BC,DASCMOP_BC,3,1003,11781,10024,9777,4304,4304,4,4300,593,0.0306458441273061,0.0329263721518441,0.0184352717791223,0.99953531598513,0,1,0.5,0.358837209302326,0.000465116279069767,0.485892128046831,0.485892128046831,1,1,100,646,533,533,0.480131187987291,0.480131187987291,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP7_BC,DASCMOP_BC,4,1004,13492,11394,10573,4221,4221,2,4219,581,0.0316632349162895,0.0334529291473763,0.015260133579105,0.999526178630656,0,1,0,0.551552500592557,0.00213320692107134,0.493622143265079,0.493622143265079,1,1,100,635,537,537,0.481872568023705,0.481872568023705,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP7_BC,DASCMOP_BC,5,1005,15996,13860,12784,4899,4899,18,4881,658,0.0581695213455593,0.060511097759751,0.0387566515737361,0.998775260257195,0,1,0.666666666666667,0.807416513009629,0.000614628149969269,0.467388529753913,0.467388529753913,1,1,100,712,651,651,0.440602215969965,0.440602215969965,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP8_BC,DASCMOP_BC,1,1001,15330,13311,11761,4699,4699,3,4696,633,0.0349446278020229,0.0351366929379296,0.0261557171858837,0.999787188763567,0,1,0.666666666666667,0.256814310051107,0.000638841567291312,0.451769089485449,0.451769089485449,1,1,100,682,603,603,0.453053502336333,0.452813330988904,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP8_BC,DASCMOP_BC,2,1002,16888,15189,12559,4647,4647,15,4632,627,0.0631106268632459,0.0661167307520955,0.039716407449821,0.997417688831504,0,1,0.2,0.738341968911917,0.00259067357512953,0.466051780171554,0.466051780171554,1,1,100,675,603,603,0.441262454229775,0.441262454229775,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP8_BC,DASCMOP_BC,3,1003,13436,11670,10352,4199,4199,5,4194,582,0.0489580545003465,0.0503377165612678,0.0369105452851671,0.999047392236247,0,1,0.2,0.37863614687649,0.00309966618979495,0.491898009387067,0.491898009387067,1,1,100,636,434,434,0.476390969551717,0.476390969551717,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP8_BC,DASCMOP_BC,4,1004,13555,11544,10653,4384,4384,8,4376,608,0.0667152769404503,0.070718194160609,0.0457903562444561,0.999543795620438,0,1,0.75,0.564442413162706,0.00411334552102377,0.378367864406585,0.378367864406585,1,1,85,674,523,523,0.447966073009741,0.447944517864638,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP8_BC,DASCMOP_BC,5,1005,14942,12939,11560,4525,4525,15,4510,615,0.0800172511188779,0.0841788616924571,0.0533467458575145,0.997790055248619,0,1,0.333333333333333,0.489135254988914,0.00199556541019956,0.45683548827198,0.45683548827198,1,1,100,677,606,606,0.399378863874408,0.399378863874408,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP9_BC,DASCMOP_BC,1,1001,17252,15488,15467,6987,6987,13,6974,917,0.0783194179332498,0.0807335216579235,0.0539716804193215,0.999141262344354,0,1,0.538461538461538,0.0950673931746487,0.00702609693145971,0.498486316259315,0.498486316259315,1,1,100,920,912,912,0.448470863109294,0.448470863109294,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP9_BC,DASCMOP_BC,2,1002,17351,15599,15572,6717,6717,10,6707,911,0.0398758258245894,0.0409550497315404,0.0305817575413804,0.99955337204109,0,1,0.7,0.0447293872073953,0.00551662442224542,0.475694370223123,0.475694370223123,1,1,100,922,917,917,0.438341346096622,0.437684184935156,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP9_BC,DASCMOP_BC,3,1003,17693,15810,15784,6957,6957,12,6945,920,0.0423959418069856,0.043913951364211,0.0274715126459973,0.999425039528532,0,1,0.666666666666667,0.098776097912167,0.00532757379409647,0.507443347007552,0.507443347007552,1,1,100,920,832,832,0.487335303141739,0.487335303141739,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP9_BC,DASCMOP_BC,4,1004,18258,16309,16288,7013,7013,11,7002,918,0.0326080393633688,0.0333284488970105,0.024050397173981,0.999287038357336,0,1,0.545454545454545,0.0481291059697229,0.00471293916023993,0.482919190823869,0.482919190823869,1,1,100,919,799,799,0.492423322777896,0.492423322777896,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
DASCMOP9_BC,DASCMOP_BC,5,1005,17614,15462,15437,6803,6803,6,6797,915,0.0246558731997183,0.0254216953933364,0.01864834421455,0.999853006026753,0,1,0.833333333333333,0.0835662792408415,0.00706193909077534,0.487983110942729,0.487983110942729,1,1,100,920,914,914,0.468941055308584,0.468403614506819,0,0,0,beta,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,171.219114291667
