problem,calibratorVariant,queryVariant,run,poolCount,candidateCount,eligibleCount,selectedCount,oracleCount,meanDB,medianDB,QPTau,rhoUtilityNegDB
LIRCMOP3_BC,beta,HighProbBoundary,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,beta,HighProbBoundary,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,beta,HighProbBoundary,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,beta,ParetoOnly,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,beta,ParetoOnly,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,beta,ParetoOnly,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,beta,ParetoOnly,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,beta,ParetoOnly,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,beta,RandBoundary,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,beta,RandBoundary,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,beta,RandBoundary,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,beta,RandBoundary,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,beta,RandBoundary,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,beta,UncertainOnly,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,beta,UncertainOnly,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,beta,UncertainOnly,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,beta,UncertainOnly,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,beta,UncertainOnly,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,raw,Full,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,raw,Full,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,raw,Full,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,raw,Full,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,raw,Full,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,raw,HighProbBoundary,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,raw,HighProbBoundary,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,raw,HighProbBoundary,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,raw,HighProbBoundary,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,raw,HighProbBoundary,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,raw,ParetoOnly,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,raw,ParetoOnly,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,raw,ParetoOnly,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,raw,ParetoOnly,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,raw,ParetoOnly,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,raw,RandBoundary,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,raw,RandBoundary,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,raw,RandBoundary,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,raw,RandBoundary,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,raw,RandBoundary,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,raw,UncertainOnly,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,raw,UncertainOnly,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,raw,UncertainOnly,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,raw,UncertainOnly,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,raw,UncertainOnly,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,temperature,Full,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,temperature,Full,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,temperature,Full,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,temperature,Full,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,temperature,Full,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,temperature,HighProbBoundary,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,temperature,HighProbBoundary,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,temperature,HighProbBoundary,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,temperature,HighProbBoundary,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,temperature,HighProbBoundary,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,temperature,ParetoOnly,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,temperature,ParetoOnly,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,temperature,ParetoOnly,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,temperature,ParetoOnly,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,temperature,ParetoOnly,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,temperature,RandBoundary,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,temperature,RandBoundary,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,temperature,RandBoundary,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,temperature,RandBoundary,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,temperature,RandBoundary,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP3_BC,temperature,UncertainOnly,1,529,1306,15,15,15,0,0,1,NaN
LIRCMOP3_BC,temperature,UncertainOnly,2,605,6226,149,149,149,0,0,1,NaN
LIRCMOP3_BC,temperature,UncertainOnly,3,635,1997,20,20,20,0,0,1,NaN
LIRCMOP3_BC,temperature,UncertainOnly,4,878,9670,417,417,417,0,0,1,NaN
LIRCMOP3_BC,temperature,UncertainOnly,5,939,8930,198,198,198,0,0,1,NaN
LIRCMOP4_BC,auto,Full,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,auto,Full,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,auto,Full,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,auto,Full,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,auto,Full,5,640,5949,226,226,226,0,0,1,NaN
LIRCMOP4_BC,auto,HighProbBoundary,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,auto,HighProbBoundary,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,auto,HighProbBoundary,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,auto,HighProbBoundary,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,auto,HighProbBoundary,5,640,5949,226,226,226,0,0,1,NaN
LIRCMOP4_BC,auto,ParetoOnly,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,auto,ParetoOnly,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,auto,ParetoOnly,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,auto,ParetoOnly,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,auto,ParetoOnly,5,640,5949,226,226,226,0,0,1,NaN
LIRCMOP4_BC,auto,RandBoundary,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,auto,RandBoundary,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,auto,RandBoundary,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,auto,RandBoundary,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,auto,RandBoundary,5,640,5949,226,226,226,0,0,1,NaN
LIRCMOP4_BC,auto,UncertainOnly,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,auto,UncertainOnly,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,auto,UncertainOnly,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,auto,UncertainOnly,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,auto,UncertainOnly,5,640,5949,226,226,226,0,0,1,NaN
LIRCMOP4_BC,beta,Full,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,beta,Full,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,beta,Full,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,beta,Full,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,beta,Full,5,640,7167,221,221,221,0,0,1,NaN
LIRCMOP4_BC,beta,HighProbBoundary,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,beta,HighProbBoundary,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,beta,HighProbBoundary,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,beta,HighProbBoundary,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,beta,HighProbBoundary,5,640,7167,221,221,221,0,0,1,NaN
LIRCMOP4_BC,beta,ParetoOnly,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,beta,ParetoOnly,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,beta,ParetoOnly,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,beta,ParetoOnly,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,beta,ParetoOnly,5,640,7167,221,221,221,0,0,1,NaN
LIRCMOP4_BC,beta,RandBoundary,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,beta,RandBoundary,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,beta,RandBoundary,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,beta,RandBoundary,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,beta,RandBoundary,5,640,7167,221,221,221,0,0,1,NaN
LIRCMOP4_BC,beta,UncertainOnly,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,beta,UncertainOnly,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,beta,UncertainOnly,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,beta,UncertainOnly,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,beta,UncertainOnly,5,640,7167,221,221,221,0,0,1,NaN
LIRCMOP4_BC,raw,Full,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,raw,Full,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,raw,Full,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,raw,Full,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,raw,Full,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP4_BC,raw,HighProbBoundary,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,raw,HighProbBoundary,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,raw,HighProbBoundary,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,raw,HighProbBoundary,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,raw,HighProbBoundary,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP4_BC,raw,ParetoOnly,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,raw,ParetoOnly,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,raw,ParetoOnly,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,raw,ParetoOnly,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,raw,ParetoOnly,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP4_BC,raw,RandBoundary,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,raw,RandBoundary,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,raw,RandBoundary,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,raw,RandBoundary,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,raw,RandBoundary,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP4_BC,raw,UncertainOnly,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,raw,UncertainOnly,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,raw,UncertainOnly,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,raw,UncertainOnly,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,raw,UncertainOnly,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP4_BC,temperature,Full,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,temperature,Full,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,temperature,Full,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,temperature,Full,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,temperature,Full,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP4_BC,temperature,HighProbBoundary,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,temperature,HighProbBoundary,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,temperature,HighProbBoundary,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,temperature,HighProbBoundary,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,temperature,HighProbBoundary,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP4_BC,temperature,ParetoOnly,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,temperature,ParetoOnly,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,temperature,ParetoOnly,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,temperature,ParetoOnly,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,temperature,ParetoOnly,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP4_BC,temperature,RandBoundary,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,temperature,RandBoundary,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,temperature,RandBoundary,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,temperature,RandBoundary,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,temperature,RandBoundary,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP4_BC,temperature,UncertainOnly,1,895,6405,137,137,137,0,0,1,NaN
LIRCMOP4_BC,temperature,UncertainOnly,2,783,6290,96,96,96,0,0,1,NaN
LIRCMOP4_BC,temperature,UncertainOnly,3,420,844,12,12,12,0,0,1,NaN
LIRCMOP4_BC,temperature,UncertainOnly,4,764,1605,4,4,4,0,0,1,NaN
LIRCMOP4_BC,temperature,UncertainOnly,5,639,6922,247,247,247,0,0,1,NaN
LIRCMOP5_BC,auto,Full,1,876,9766,8847,5810,5810,0,0,1,NaN
LIRCMOP5_BC,auto,Full,2,871,14016,12808,4768,4768,0,0,1,NaN
LIRCMOP5_BC,auto,Full,3,857,9702,8620,3876,3876,0,0,1,NaN
LIRCMOP5_BC,auto,Full,4,899,13764,13138,4541,4541,0,0,1,NaN
LIRCMOP5_BC,auto,Full,5,891,11768,10710,4783,4783,0,0,1,NaN
LIRCMOP5_BC,auto,HighProbBoundary,1,876,9766,8847,5810,5810,0,0,1,NaN
LIRCMOP5_BC,auto,HighProbBoundary,2,871,14016,12808,4768,4768,0,0,1,NaN
LIRCMOP5_BC,auto,HighProbBoundary,3,857,9702,8620,3876,3876,0,0,1,NaN
LIRCMOP5_BC,auto,HighProbBoundary,4,899,13764,13138,4541,4541,0,0,1,NaN
LIRCMOP5_BC,auto,HighProbBoundary,5,891,11768,10710,4783,4783,0,0,1,NaN
LIRCMOP5_BC,auto,ParetoOnly,1,876,9766,8847,5810,5810,0,0,1,NaN
LIRCMOP5_BC,auto,ParetoOnly,2,871,14016,12808,4768,4768,0,0,1,NaN
LIRCMOP5_BC,auto,ParetoOnly,3,857,9702,8620,3876,3876,0,0,1,NaN
LIRCMOP5_BC,auto,ParetoOnly,4,899,13764,13138,4541,4541,0,0,1,NaN
LIRCMOP5_BC,auto,ParetoOnly,5,891,11768,10710,4783,4783,0,0,1,NaN
LIRCMOP5_BC,auto,RandBoundary,1,876,9766,8847,5810,5810,0,0,1,NaN
LIRCMOP5_BC,auto,RandBoundary,2,871,14016,12808,4768,4768,0,0,1,NaN
LIRCMOP5_BC,auto,RandBoundary,3,857,9702,8620,3876,3876,0,0,1,NaN
LIRCMOP5_BC,auto,RandBoundary,4,899,13764,13138,4541,4541,0,0,1,NaN
LIRCMOP5_BC,auto,RandBoundary,5,891,11768,10710,4783,4783,0,0,1,NaN
LIRCMOP5_BC,auto,UncertainOnly,1,876,9766,8847,5810,5810,0,0,1,NaN
LIRCMOP5_BC,auto,UncertainOnly,2,871,14016,12808,4768,4768,0,0,1,NaN
LIRCMOP5_BC,auto,UncertainOnly,3,857,9702,8620,3876,3876,0,0,1,NaN
LIRCMOP5_BC,auto,UncertainOnly,4,899,13764,13138,4541,4541,0,0,1,NaN
LIRCMOP5_BC,auto,UncertainOnly,5,891,11768,10710,4783,4783,0,0,1,NaN
LIRCMOP5_BC,beta,Full,1,864,8120,7452,4748,4748,0,0,1,NaN
LIRCMOP5_BC,beta,Full,2,877,12254,11563,5380,5380,0,0,1,NaN
LIRCMOP5_BC,beta,Full,3,904,12653,11430,4000,4000,0,0,1,NaN
LIRCMOP5_BC,beta,Full,4,909,13118,12124,4142,4142,0,0,1,NaN
LIRCMOP5_BC,beta,Full,5,896,8782,7465,4121,4121,0,0,1,NaN
LIRCMOP5_BC,beta,HighProbBoundary,1,864,8120,7452,4748,4748,0,0,1,NaN
LIRCMOP5_BC,beta,HighProbBoundary,2,877,12254,11563,5380,5380,0,0,1,NaN
LIRCMOP5_BC,beta,HighProbBoundary,3,904,12653,11430,4000,4000,0,0,1,NaN
LIRCMOP5_BC,beta,HighProbBoundary,4,909,13118,12124,4142,4142,0,0,1,NaN
LIRCMOP5_BC,beta,HighProbBoundary,5,896,8782,7465,4121,4121,0,0,1,NaN
LIRCMOP5_BC,beta,ParetoOnly,1,864,8120,7452,4748,4748,0,0,1,NaN
LIRCMOP5_BC,beta,ParetoOnly,2,877,12254,11563,5380,5380,0,0,1,NaN
LIRCMOP5_BC,beta,ParetoOnly,3,904,12653,11430,4000,4000,0,0,1,NaN
LIRCMOP5_BC,beta,ParetoOnly,4,909,13118,12124,4142,4142,0,0,1,NaN
LIRCMOP5_BC,beta,ParetoOnly,5,896,8782,7465,4121,4121,0,0,1,NaN
LIRCMOP5_BC,beta,RandBoundary,1,864,8120,7452,4748,4748,0,0,1,NaN
LIRCMOP5_BC,beta,RandBoundary,2,877,12254,11563,5380,5380,0,0,1,NaN
LIRCMOP5_BC,beta,RandBoundary,3,904,12653,11430,4000,4000,0,0,1,NaN
LIRCMOP5_BC,beta,RandBoundary,4,909,13118,12124,4142,4142,0,0,1,NaN
LIRCMOP5_BC,beta,RandBoundary,5,896,8782,7465,4121,4121,0,0,1,NaN
LIRCMOP5_BC,beta,UncertainOnly,1,864,8120,7452,4748,4748,0,0,1,NaN
LIRCMOP5_BC,beta,UncertainOnly,2,877,12254,11563,5380,5380,0,0,1,NaN
LIRCMOP5_BC,beta,UncertainOnly,3,904,12653,11430,4000,4000,0,0,1,NaN
LIRCMOP5_BC,beta,UncertainOnly,4,909,13118,12124,4142,4142,0,0,1,NaN
LIRCMOP5_BC,beta,UncertainOnly,5,896,8782,7465,4121,4121,0,0,1,NaN
LIRCMOP5_BC,raw,Full,1,886,7806,7166,4121,4121,0,0,1,NaN
LIRCMOP5_BC,raw,Full,2,876,15933,14777,5468,5468,0,0,1,NaN
LIRCMOP5_BC,raw,Full,3,906,9555,8790,3686,3686,0,0,1,NaN
LIRCMOP5_BC,raw,Full,4,903,11975,11155,4282,4282,0,0,1,NaN
LIRCMOP5_BC,raw,Full,5,890,10456,9790,4518,4518,0,0,1,NaN
LIRCMOP5_BC,raw,HighProbBoundary,1,886,7806,7166,4121,4121,0,0,1,NaN
LIRCMOP5_BC,raw,HighProbBoundary,2,876,15933,14777,5468,5468,0,0,1,NaN
LIRCMOP5_BC,raw,HighProbBoundary,3,906,9555,8790,3686,3686,0,0,1,NaN
LIRCMOP5_BC,raw,HighProbBoundary,4,903,11975,11155,4282,4282,0,0,1,NaN
LIRCMOP5_BC,raw,HighProbBoundary,5,890,10456,9790,4518,4518,0,0,1,NaN
LIRCMOP5_BC,raw,ParetoOnly,1,886,7806,7166,4121,4121,0,0,1,NaN
LIRCMOP5_BC,raw,ParetoOnly,2,876,15933,14777,5468,5468,0,0,1,NaN
LIRCMOP5_BC,raw,ParetoOnly,3,906,9555,8790,3686,3686,0,0,1,NaN
LIRCMOP5_BC,raw,ParetoOnly,4,903,11975,11155,4282,4282,0,0,1,NaN
LIRCMOP5_BC,raw,ParetoOnly,5,890,10456,9790,4518,4518,0,0,1,NaN
LIRCMOP5_BC,raw,RandBoundary,1,886,7806,7166,4121,4121,0,0,1,NaN
LIRCMOP5_BC,raw,RandBoundary,2,876,15933,14777,5468,5468,0,0,1,NaN
LIRCMOP5_BC,raw,RandBoundary,3,906,9555,8790,3686,3686,0,0,1,NaN
LIRCMOP5_BC,raw,RandBoundary,4,903,11975,11155,4282,4282,0,0,1,NaN
LIRCMOP5_BC,raw,RandBoundary,5,890,10456,9790,4518,4518,0,0,1,NaN
LIRCMOP5_BC,raw,UncertainOnly,1,886,7806,7166,4121,4121,0,0,1,NaN
LIRCMOP5_BC,raw,UncertainOnly,2,876,15933,14777,5468,5468,0,0,1,NaN
LIRCMOP5_BC,raw,UncertainOnly,3,906,9555,8790,3686,3686,0,0,1,NaN
LIRCMOP5_BC,raw,UncertainOnly,4,903,11975,11155,4282,4282,0,0,1,NaN
LIRCMOP5_BC,raw,UncertainOnly,5,890,10456,9790,4518,4518,0,0,1,NaN
LIRCMOP5_BC,temperature,Full,1,893,8446,7819,4154,4154,0,0,1,NaN
LIRCMOP5_BC,temperature,Full,2,880,14419,13328,5121,5121,0,0,1,NaN
LIRCMOP5_BC,temperature,Full,3,894,12659,11717,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,Full,4,894,12348,11647,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,Full,5,878,11219,10574,5196,5196,0,0,1,NaN
LIRCMOP5_BC,temperature,HighProbBoundary,1,893,8446,7819,4154,4154,0,0,1,NaN
LIRCMOP5_BC,temperature,HighProbBoundary,2,880,14419,13328,5121,5121,0,0,1,NaN
LIRCMOP5_BC,temperature,HighProbBoundary,3,894,12659,11717,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,HighProbBoundary,4,894,12348,11647,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,HighProbBoundary,5,878,11219,10574,5196,5196,0,0,1,NaN
LIRCMOP5_BC,temperature,ParetoOnly,1,893,8446,7819,4154,4154,0,0,1,NaN
LIRCMOP5_BC,temperature,ParetoOnly,2,880,14419,13328,5121,5121,0,0,1,NaN
LIRCMOP5_BC,temperature,ParetoOnly,3,894,12659,11717,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,ParetoOnly,4,894,12348,11647,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,ParetoOnly,5,878,11219,10574,5196,5196,0,0,1,NaN
LIRCMOP5_BC,temperature,RandBoundary,1,893,8446,7819,4154,4154,0,0,1,NaN
LIRCMOP5_BC,temperature,RandBoundary,2,880,14419,13328,5121,5121,0,0,1,NaN
LIRCMOP5_BC,temperature,RandBoundary,3,894,12659,11717,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,RandBoundary,4,894,12348,11647,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,RandBoundary,5,878,11219,10574,5196,5196,0,0,1,NaN
LIRCMOP5_BC,temperature,UncertainOnly,1,893,8446,7819,4154,4154,0,0,1,NaN
LIRCMOP5_BC,temperature,UncertainOnly,2,880,14419,13328,5121,5121,0,0,1,NaN
LIRCMOP5_BC,temperature,UncertainOnly,3,894,12659,11717,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,UncertainOnly,4,894,12348,11647,4647,4647,0,0,1,NaN
LIRCMOP5_BC,temperature,UncertainOnly,5,878,11219,10574,5196,5196,0,0,1,NaN
LIRCMOP6_BC,auto,Full,1,539,10143,8747,2943,2943,0,0,1,NaN
LIRCMOP6_BC,auto,Full,2,611,10703,9632,3545,3545,0,0,1,NaN
LIRCMOP6_BC,auto,Full,3,854,12901,9977,5130,5130,0,0,1,NaN
LIRCMOP6_BC,auto,Full,4,650,12196,10866,4398,4398,0,0,1,NaN
LIRCMOP6_BC,auto,Full,5,782,8840,6657,2848,2848,0,0,1,NaN
LIRCMOP6_BC,auto,HighProbBoundary,1,539,10143,8747,2943,2943,0,0,1,NaN
LIRCMOP6_BC,auto,HighProbBoundary,2,611,10703,9632,3545,3545,0,0,1,NaN
LIRCMOP6_BC,auto,HighProbBoundary,3,854,12901,9977,5130,5130,0,0,1,NaN
LIRCMOP6_BC,auto,HighProbBoundary,4,650,12196,10866,4398,4398,0,0,1,NaN
LIRCMOP6_BC,auto,HighProbBoundary,5,782,8840,6657,2848,2848,0,0,1,NaN
LIRCMOP6_BC,auto,ParetoOnly,1,539,10143,8747,2943,2943,0,0,1,NaN
LIRCMOP6_BC,auto,ParetoOnly,2,611,10703,9632,3545,3545,0,0,1,NaN
LIRCMOP6_BC,auto,ParetoOnly,3,854,12901,9977,5130,5130,0,0,1,NaN
LIRCMOP6_BC,auto,ParetoOnly,4,650,12196,10866,4398,4398,0,0,1,NaN
LIRCMOP6_BC,auto,ParetoOnly,5,782,8840,6657,2848,2848,0,0,1,NaN
LIRCMOP6_BC,auto,RandBoundary,1,539,10143,8747,2943,2943,0,0,1,NaN
LIRCMOP6_BC,auto,RandBoundary,2,611,10703,9632,3545,3545,0,0,1,NaN
LIRCMOP6_BC,auto,RandBoundary,3,854,12901,9977,5130,5130,0,0,1,NaN
LIRCMOP6_BC,auto,RandBoundary,4,650,12196,10866,4398,4398,0,0,1,NaN
LIRCMOP6_BC,auto,RandBoundary,5,782,8840,6657,2848,2848,0,0,1,NaN
LIRCMOP6_BC,auto,UncertainOnly,1,539,10143,8747,2943,2943,0,0,1,NaN
LIRCMOP6_BC,auto,UncertainOnly,2,611,10703,9632,3545,3545,0,0,1,NaN
LIRCMOP6_BC,auto,UncertainOnly,3,854,12901,9977,5130,5130,0,0,1,NaN
LIRCMOP6_BC,auto,UncertainOnly,4,650,12196,10866,4398,4398,0,0,1,NaN
LIRCMOP6_BC,auto,UncertainOnly,5,782,8840,6657,2848,2848,0,0,1,NaN
LIRCMOP6_BC,beta,Full,1,604,12831,11434,3954,3954,0,0,1,NaN
LIRCMOP6_BC,beta,Full,2,553,12236,10745,3778,3778,0,0,1,NaN
LIRCMOP6_BC,beta,Full,3,691,13737,12011,4791,4791,0,0,1,NaN
LIRCMOP6_BC,beta,Full,4,600,11344,10257,3746,3746,0,0,1,NaN
LIRCMOP6_BC,beta,Full,5,776,8662,5931,2948,2948,0,0,1,NaN
LIRCMOP6_BC,beta,HighProbBoundary,1,604,12831,11434,3954,3954,0,0,1,NaN
