problem,calibratorVariant,run,updateCount,auditReadyUpdateCount,boundaryStarted,meanECE,meanCoreNearGap,TWS,TGP,finalCalibrator,dominantCalibrator
MW12_BC,beta,2,916,847,1,0.159593229525665,0.17638408157267,0.0139535353536979,0.0731995277449823,beta,beta
MW12_BC,beta,3,916,849,1,0.169144413905648,0.177684794400636,0.00805762070444498,0.0518256772673734,beta,beta
MW12_BC,beta,4,916,849,1,0.181485947819387,0.202220047793752,0.00425961285510115,0.0341578327444052,raw,beta
MW12_BC,beta,5,915,856,1,0.184213465638945,0.192746176734505,0.000970601817762262,0.0128504672897196,beta,beta
MW12_BC,raw,1,915,858,1,0.174208579487053,0.180001990493992,0.00984112954382424,0.0827505827505828,raw,raw
MW12_BC,raw,2,916,847,1,0.163654825270414,0.173770891079711,0.0120246496558934,0.063754427390791,raw,raw
MW12_BC,raw,3,917,850,1,0.163427118799643,0.173146315403173,0.0101842981800905,0.0623529411764706,raw,raw
MW12_BC,raw,4,916,850,1,0.184522129342002,0.183433818082772,0.00232160838985153,0.0188235294117647,raw,raw
MW12_BC,raw,5,915,856,1,0.183015922673112,0.196128853306276,0.00242667762332194,0.0105140186915888,raw,raw
MW12_BC,temperature,1,915,858,1,0.178056357959667,0.183806919057953,0.0122254336988873,0.0897435897435897,temperature,temperature
MW12_BC,temperature,2,916,847,1,0.153628070943238,0.161912697088343,0.0115014630040032,0.0602125147579693,temperature,temperature
MW12_BC,temperature,3,917,850,1,0.159933152525401,0.165543106286848,0.0182091979360853,0.118823529411765,temperature,temperature
MW12_BC,temperature,4,916,850,1,0.191421905825341,0.193300770889325,0.00940410083444276,0.0458823529411765,temperature,temperature
MW12_BC,temperature,5,915,856,1,0.183007820409882,0.190877772947374,0.00258749258083543,0.0175233644859813,temperature,temperature
MW13_BC,auto,1,912,901,1,0.134085522672055,0.0950333156886107,0.0324573356306485,0.177580466148724,temperature,beta
MW13_BC,auto,2,913,905,1,0.156235524183594,0.150549130736681,0.00226963276978237,0.0441988950276243,beta,beta
MW13_BC,auto,3,915,905,1,0.148833214607523,0.119970594386962,0.0157874952121764,0.0994475138121547,raw,beta
MW13_BC,auto,4,912,903,1,0.185599282199503,0.18313737038915,8.23855306060159e-05,0.00221483942414175,temperature,beta
MW13_BC,auto,5,911,904,1,0.190776704729782,0.119120550422788,0.00450050308736502,0.038716814159292,beta,beta
MW13_BC,beta,1,911,900,1,0.169623531208319,0.150824203955633,0.00284288399395555,0.03,beta,beta
MW13_BC,beta,2,913,905,1,0.154039840937482,0.158033243227297,0.0022394243794688,0.030939226519337,beta,beta
MW13_BC,beta,3,913,903,1,0.21276698058646,0.123976106482744,0.00429270703530781,0.0343300110741971,beta,beta
MW13_BC,beta,4,912,903,1,0.178298906505837,0.148928744828721,0.000667207346251222,0.00996677740863787,beta,beta
MW13_BC,beta,5,911,904,1,0.167153715298452,0.114587715236407,0.0159623373538819,0.10287610619469,beta,beta
MW13_BC,raw,1,911,900,1,0.221624359997088,0.123102447510602,0.00183674814823829,0.0211111111111111,raw,raw
MW13_BC,raw,2,927,919,1,0.232658373630297,0.249284593757731,0,0,raw,raw
MW13_BC,raw,3,915,905,1,0.16923855143622,0.155361626448508,0.000554459075847312,0.00994475138121547,raw,raw
MW13_BC,raw,4,913,904,1,0.1909121884901,0.17017838061992,0.000202188336796749,0.0132743362831858,raw,raw
MW13_BC,raw,5,912,905,1,0.173536978859944,0.114688132784322,0.0183365367665304,0.121546961325967,raw,raw
MW13_BC,temperature,1,911,900,1,0.218156532363797,0.12513240450819,0.00162527835473718,0.0188888888888889,temperature,temperature
MW13_BC,temperature,2,927,919,1,0.231051709121116,0.248244382287088,0,0,temperature,temperature
MW13_BC,temperature,3,914,904,1,0.170068907093602,0.153453875074761,0.00100215509688307,0.0210176991150442,temperature,temperature
MW13_BC,temperature,4,913,904,1,0.195430425379307,0.177400194834977,0.000152086064775559,0.00442477876106195,temperature,temperature
MW13_BC,temperature,5,912,905,1,0.19032759840493,0.114165975398116,0.0110583598989397,0.0917127071823204,temperature,temperature
MW14_BC,auto,1,995,993,1,0.252984641937146,0.239653123237772,0,0,temperature,temperature
MW14_BC,auto,2,993,986,1,0.210341140149638,0.199171922981609,0,0,beta,beta
MW14_BC,auto,3,993,988,1,0.237465520936816,0.237297372540437,0,0,temperature,temperature
MW14_BC,auto,4,996,992,1,0.340191864667971,0.293946959020734,0,0,beta,beta
MW14_BC,auto,5,995,991,1,0.282069570962182,0.271287380442121,0,0,temperature,beta
MW14_BC,beta,1,993,991,1,0.229745118803553,0.198853741751737,0,0,beta,beta
MW14_BC,beta,2,995,988,1,0.211228324250629,0.22882208199848,0.0472966474520182,0.126518218623482,raw,beta
MW14_BC,beta,3,993,988,1,0.25008497650286,0.250547961703672,0,0,raw,beta
MW14_BC,beta,4,997,993,1,0.370220218870866,0.305301889623454,0,0,beta,beta
MW14_BC,beta,5,992,988,1,0.233792829361744,0.219491223184559,0.0059131866112158,0.0273279352226721,raw,beta
MW14_BC,raw,1,994,992,1,0.181956840464228,0.180061166507583,0.00146815253462105,0.0756048387096774,raw,raw
MW14_BC,raw,2,994,987,1,0.20063250899425,0.198825689533678,0.000333908437988546,0.0151975683890578,raw,raw
MW14_BC,raw,3,995,990,1,0.202845315366658,0.195051553155407,0.000247942316651027,0.0161616161616162,raw,raw
MW14_BC,raw,4,995,991,1,0.216501133161803,0.21288219202903,0.000409252488465475,0.0201816347124117,raw,raw
MW14_BC,raw,5,995,991,1,0.24783587812371,0.245238662792124,0,0,raw,raw
MW14_BC,temperature,1,994,992,1,0.181985999037893,0.180196324870706,0.00143769783428768,0.0756048387096774,temperature,temperature
MW14_BC,temperature,2,995,988,1,0.164509166160815,0.16374195463439,9.75085204714872e-19,0.0455465587044534,temperature,temperature
MW14_BC,temperature,3,994,989,1,0.189203428468852,0.181437471991933,0.0024360597224702,0.0879676440849343,temperature,temperature
MW14_BC,temperature,4,995,991,1,0.237382646525392,0.224568091102468,0,0,temperature,temperature
MW14_BC,temperature,5,995,991,1,0.245150676775577,0.243045041266569,0,0,temperature,temperature
MW1_BC,auto,1,981,913,1,0.104833343992016,0.0689246665920167,0.105517705181571,0.273822562979189,beta,beta
MW1_BC,auto,2,984,913,1,0.12584757441433,0.115008942956443,0.0668951599893198,0.214676889375685,beta,beta
MW1_BC,auto,3,980,920,1,0.113748737263723,0.137607735505766,0.134493481094421,0.31195652173913,beta,beta
MW1_BC,auto,4,979,907,1,0.103255691255069,0.113789980621992,0.154062225765416,0.356119073869901,beta,beta
MW1_BC,auto,5,981,911,1,0.124344834051212,0.146174707782974,0.0788929872939794,0.147091108671789,beta,beta
MW1_BC,beta,1,973,905,1,0.0777133267112189,0.0488136727150097,0.246897446150363,0.546961325966851,beta,beta
MW1_BC,beta,2,975,904,1,0.090067433363833,0.0604460244582021,0.194785265906828,0.398230088495575,beta,beta
MW1_BC,beta,3,974,914,1,0.0827432353776737,0.0373314688091509,0.202711437286135,0.462800875273523,beta,beta
MW1_BC,beta,4,980,909,1,0.103198638416112,0.139758825502435,0.136404060225911,0.305830583058306,beta,beta
MW1_BC,beta,5,976,906,1,0.0949246524000899,0.0494389214979733,0.140358649120144,0.34878587196468,beta,beta
MW1_BC,raw,1,983,915,1,0.0928116958632868,0.0497422508090977,0.154539838680748,0.40327868852459,raw,raw
MW1_BC,raw,2,982,911,1,0.100502415085818,0.0598437118968041,0.0952684901794131,0.342480790340285,raw,raw
MW1_BC,raw,3,976,916,1,0.0834864119561207,0.0500871656056934,0.213660591721166,0.512008733624454,raw,raw
MW1_BC,raw,4,982,910,1,0.105605506934633,0.0655196058443386,0.11472851699401,0.367032967032967,raw,raw
MW1_BC,raw,5,982,912,1,0.105446523371004,0.065032796824115,0.115628190255465,0.322368421052632,raw,raw
MW1_BC,temperature,1,981,913,1,0.0935773197124227,0.0697774297485174,0.119628584193539,0.427163198247536,temperature,temperature
MW1_BC,temperature,2,982,911,1,0.101608704874406,0.0593490441829792,0.0897206385513861,0.353457738748628,temperature,temperature
MW1_BC,temperature,3,977,917,1,0.0866245298609987,0.0484631402875691,0.197915414837428,0.491821155943293,temperature,temperature
MW1_BC,temperature,4,981,909,1,0.105310956578212,0.0646364569495808,0.11597533113225,0.334433443344334,temperature,temperature
MW1_BC,temperature,5,975,905,1,0.0754409551346468,0.0483168921833349,0.275010498684242,0.566850828729282,temperature,temperature
MW2_BC,auto,1,950,930,1,0.118710435983832,0.120867982240759,0.0403521366383275,0.253763440860215,beta,beta
MW2_BC,auto,2,966,936,1,0.12827866924382,0.135946966157887,0.0101320097987521,0.121794871794872,beta,beta
MW2_BC,auto,3,958,930,1,0.130912834218322,0.137086133796068,0.00886536168484153,0.0688172043010753,raw,beta
MW2_BC,auto,4,962,932,1,0.137434435284934,0.141656582532806,0.0137323532879094,0.100858369098712,beta,beta
MW2_BC,auto,5,955,926,1,0.141745515757142,0.153522767621202,0.00272088055319463,0.0280777537796976,raw,beta
MW2_BC,beta,1,949,929,1,0.121890522569576,0.125188499989855,0.0269166739044097,0.209903121636168,beta,beta
MW2_BC,beta,2,963,933,1,0.120061956955653,0.133695306892884,0.0166503181114357,0.142550911039657,beta,beta
MW2_BC,beta,3,958,930,1,0.120153004118343,0.133534723378817,0.0134139346565617,0.0827956989247312,beta,beta
MW2_BC,beta,4,965,935,1,0.131384857570914,0.148539219423357,0.0158928150141545,0.127272727272727,beta,beta
MW2_BC,beta,5,952,923,1,0.116724458862574,0.127279311090091,0.0252593995770092,0.19068255687974,beta,beta
MW2_BC,raw,1,952,932,1,0.138118994033342,0.136754939583678,0.0210622253461318,0.160944206008584,raw,raw
MW2_BC,raw,2,964,934,1,0.140525271323349,0.137996367297149,0.00474200175252393,0.0685224839400428,raw,raw
MW2_BC,raw,3,958,930,1,0.146002316267824,0.135893161821377,0.0159761249835085,0.133333333333333,raw,raw
MW2_BC,raw,4,959,929,1,0.154000856125396,0.148784074425845,0.0052213114763032,0.0538213132400431,raw,raw
MW2_BC,raw,5,953,924,1,0.158075413821398,0.147022935756399,0.00207698096728039,0.0313852813852814,raw,raw
MW2_BC,temperature,1,949,929,1,0.136559412429032,0.12623360154818,0.0261114389938697,0.180839612486545,temperature,temperature
MW2_BC,temperature,2,964,934,1,0.147233072565311,0.148830271134827,0.00214750136794742,0.0481798715203426,temperature,temperature
MW2_BC,temperature,3,958,930,1,0.15063509378298,0.149255791516227,0.00487583828922722,0.0774193548387097,temperature,temperature
MW2_BC,temperature,4,959,929,1,0.158164686798225,0.147143254417551,0.00528653523072874,0.0419806243272336,temperature,temperature
MW2_BC,temperature,5,954,925,1,0.149289211398991,0.147454069184604,0.0177740080091652,0.136216216216216,temperature,temperature
MW3_BC,auto,1,912,890,1,0.24349128161204,0.257837943443811,0,0,temperature,temperature
MW3_BC,auto,2,912,889,1,0.243077870434914,0.242122188882737,0,0,temperature,temperature
MW3_BC,auto,3,912,893,1,0.303319784050214,0.302663302605025,0,0,temperature,temperature
MW3_BC,auto,4,912,891,1,0.243007903581247,0.250598555178867,0,0,beta,temperature
MW3_BC,auto,5,912,887,1,0.250248579844833,0.258587601581046,0,0,temperature,temperature
MW3_BC,beta,1,912,890,1,0.234205806629339,0.279053844134175,0,0,raw,raw
MW3_BC,beta,2,912,889,1,0.235555063713015,0.2455266910098,0,0,raw,raw
MW3_BC,beta,3,912,893,1,0.291774394920105,0.296176674117885,0,0,raw,raw
MW3_BC,beta,4,912,891,1,0.231728177479347,0.284343653025776,0,0,raw,beta
MW3_BC,beta,5,912,887,1,0.233321117062582,0.293308772790931,0,0,beta,raw
MW3_BC,raw,1,912,890,1,0.254684141964341,0.258288788122515,0,0,raw,raw
MW3_BC,raw,2,912,889,1,0.253537007082152,0.259036395987855,0,0,raw,raw
MW3_BC,raw,3,912,893,1,0.320053050356301,0.323288856404588,0,0,raw,raw
MW3_BC,raw,4,912,891,1,0.254832380234377,0.257748623020706,0,0,raw,raw
MW3_BC,raw,5,912,887,1,0.261600714701777,0.264580931936685,0,0,raw,raw
MW3_BC,temperature,1,912,890,1,0.255096102101947,0.257937658890864,0,0,temperature,temperature
MW3_BC,temperature,2,912,889,1,0.253354888969556,0.258883314700658,0,0,temperature,temperature
MW3_BC,temperature,3,912,893,1,0.319922537924277,0.323081267611929,0,0,temperature,temperature
MW3_BC,temperature,4,912,891,1,0.254666495023822,0.257511978328644,0,0,temperature,temperature
MW3_BC,temperature,5,912,887,1,0.261381067779281,0.264315993165007,0,0,temperature,temperature
MW4_BC,auto,1,975,885,1,0.12067318567158,0.125810792357251,0.0219119654430983,0.106214689265537,beta,beta
MW4_BC,auto,2,971,887,1,0.123604078946181,0.140058281790788,0.0334793627107036,0.155580608793687,beta,beta
MW4_BC,auto,3,974,883,1,0.12313876979846,0.151343582721613,0.0300054834236501,0.124575311438279,beta,beta
MW4_BC,auto,4,969,886,1,0.131531753086713,0.155621197632009,0.0299501749629128,0.111738148984199,beta,beta
MW4_BC,auto,5,974,891,1,0.121554131804516,0.140962093558204,0.0281400360754039,0.0953984287317621,beta,beta
MW4_BC,beta,1,975,885,1,0.104017918572047,0.124072756699258,0.0462193740435481,0.198870056497175,beta,beta
MW4_BC,beta,2,972,888,1,0.12784964879921,0.158585974132295,0.0268734459616125,0.127252252252252,beta,beta
MW4_BC,beta,3,972,881,1,0.128947875753892,0.150845491998169,0.0243068860045518,0.0726447219069239,beta,beta
MW4_BC,beta,4,972,889,1,0.117530424191414,0.152504367552221,0.0372818753017257,0.143982002249719,beta,beta
MW4_BC,beta,5,969,886,1,0.112592895038364,0.145451110241981,0.0403471042200798,0.133182844243792,beta,beta
MW4_BC,raw,1,974,884,1,0.157183650880021,0.150276704867015,0.0315567994546378,0.138009049773756,raw,raw
MW4_BC,raw,2,972,888,1,0.153164064742644,0.149607674516049,0.0241138177814513,0.108108108108108,raw,raw
MW4_BC,raw,3,971,880,1,0.161437608300279,0.156355610031063,0.0218014527859042,0.0897727272727273,raw,raw
MW4_BC,raw,4,971,888,1,0.144043456704423,0.14007702305702,0.0337503834739536,0.146396396396396,raw,raw
MW4_BC,raw,5,971,888,1,0.142633996763193,0.141228028502887,0.0179112637357689,0.0990990990990991,raw,raw
MW4_BC,temperature,1,971,881,1,0.140576818915915,0.137405881591236,0.0387400234177448,0.183881952326901,temperature,temperature
MW4_BC,temperature,2,972,888,1,0.156931777191572,0.154420464761888,0.0140730424433373,0.0833333333333333,temperature,temperature
MW4_BC,temperature,3,973,882,1,0.158898049753043,0.154993470593939,0.0203459699631962,0.114512471655329,temperature,temperature
MW4_BC,temperature,4,972,889,1,0.16008120434797,0.157265824407256,0.0168765795184932,0.0866141732283465,temperature,temperature
MW4_BC,temperature,5,973,890,1,0.144635242835893,0.140021420604257,0.0364233340041387,0.107865168539326,temperature,temperature
MW5_BC,auto,1,937,871,1,0.0554267082459143,0.0338966619211236,0.414352303366327,0.749712973593571,beta,beta
MW5_BC,auto,2,933,873,1,0.0635230013050509,0.0349115570640996,0.373273927739438,0.733104238258877,beta,beta
MW5_BC,auto,3,936,872,1,0.0597416792495298,0.0387553476454503,0.356567991387788,0.736238532110092,beta,beta
MW5_BC,auto,4,936,873,1,0.0565067062940045,0.0360042753874288,0.388113748461582,0.753722794959908,temperature,beta
MW5_BC,auto,5,932,862,1,0.0581594262540652,0.0331737990529735,0.40120593797659,0.767981438515081,temperature,beta
MW5_BC,beta,1,933,867,1,0.0572586891705655,0.0450332927957539,0.357008682781803,0.764705882352941,beta,beta
MW5_BC,beta,2,931,871,1,0.0601212225118404,0.0403670107124512,0.368642054596481,0.737083811710677,beta,beta
MW5_BC,beta,3,933,869,1,0.0557102192223572,0.0341850768495775,0.387295788004936,0.781357882623705,beta,beta
MW5_BC,beta,4,930,867,1,0.0595405893016582,0.0349826900939739,0.361466769114764,0.731257208765859,beta,beta
MW5_BC,beta,5,935,865,1,0.0580814734002397,0.0347427501605636,0.383744613487534,0.730635838150289,beta,beta
MW5_BC,raw,1,930,864,1,0.0589029069439787,0.0372376095037744,0.402936975418117,0.767361111111111,raw,raw
MW5_BC,raw,2,931,871,1,0.0641951596208061,0.0413672771513137,0.369160507105841,0.743972445464983,raw,raw
MW5_BC,raw,3,936,872,1,0.062331511395779,0.0382171991272773,0.341535310974014,0.762614678899083,raw,raw
MW5_BC,raw,4,934,871,1,0.058382189082157,0.0333279172410964,0.402762063988132,0.757749712973594,raw,raw
MW5_BC,raw,5,935,865,1,0.0698378543677889,0.0316853285343411,0.345696685202411,0.694797687861272,raw,raw
MW5_BC,temperature,1,932,866,1,0.0624101801383476,0.0356910040535189,0.371435876510121,0.736720554272517,temperature,temperature
MW5_BC,temperature,2,932,872,1,0.0659293096964335,0.0467133407071463,0.320815320423081,0.704128440366973,temperature,temperature
MW5_BC,temperature,3,934,870,1,0.0632329312241764,0.0334638332675963,0.361030620438117,0.739080459770115,temperature,temperature
MW5_BC,temperature,4,933,870,1,0.0552769045892715,0.0362146719400366,0.411656800383469,0.771264367816092,temperature,temperature
MW5_BC,temperature,5,935,865,1,0.0780368745911461,0.0366071467123259,0.267993015750707,0.606936416184971,temperature,temperature
MW6_BC,auto,1,990,954,1,0.0769149490892911,0.104239584665265,0.124821715744747,0.328092243186583,temperature,beta
MW6_BC,auto,2,991,958,1,0.0954611918294327,0.114462635533632,0.0676311675191313,0.274530271398747,raw,beta
MW6_BC,auto,3,993,957,1,0.169118830606619,0.172611125413177,0.00871769739216651,0.0313479623824451,beta,beta
MW6_BC,auto,4,975,953,1,0.149223606020973,0.169684803475758,0.0541791596664895,0.181532004197272,temperature,beta
MW6_BC,auto,5,994,947,1,0.121250717136756,0.1289776441199,0.0684902184328981,0.27455121436114,beta,beta
MW6_BC,beta,1,991,955,1,0.131306578984983,0.157242041834341,0.0218388142479026,0.0942408376963351,beta,beta
MW6_BC,beta,2,992,959,1,0.138353153044366,0.166030609904853,0.00439615056496749,0.0364963503649635,beta,beta
MW6_BC,beta,3,993,957,1,0.10096831425674,0.116979357878793,0.0870859470873516,0.456635318704284,beta,beta
MW6_BC,beta,4,974,952,1,0.12675340699569,0.15816355075872,0.0607280242071993,0.175420168067227,beta,beta
MW6_BC,beta,5,994,947,1,0.0998403067486102,0.141172210319446,0.0879795234739863,0.255543822597677,beta,beta
MW6_BC,raw,1,988,952,1,0.154686490786909,0.142842021620239,0.0122002920841669,0.0703781512605042,raw,raw
MW6_BC,raw,2,992,959,1,0.173780190776822,0.170791775010438,0.00101810826804109,0.032325338894682,raw,raw
MW6_BC,raw,3,993,957,1,0.16245193799336,0.15367976404924,0.00221220236128748,0.170323928944619,raw,raw
MW6_BC,raw,4,992,970,1,0.162377535299204,0.152888756598029,0.00329235038811054,0.0391752577319588,raw,raw
MW6_BC,raw,5,993,946,1,0.132752716307559,0.11925569629006,0.0486563325294798,0.301268498942918,raw,raw
MW6_BC,temperature,1,989,953,1,0.154833514506886,0.131609533858575,0.0159432415766201,0.0472193074501574,temperature,temperature
MW6_BC,temperature,2,992,959,1,0.173811819044632,0.170520790562164,0.000910334235785381,0.032325338894682,temperature,temperature
MW6_BC,temperature,3,993,957,1,0.181349922556383,0.173939969510604,0.00485883845391475,0.0261233019853709,temperature,temperature
MW6_BC,temperature,4,992,970,1,0.162149933610706,0.15318908540749,0.00327368650666622,0.0391752577319588,temperature,temperature
MW6_BC,temperature,5,993,946,1,0.132239657910619,0.118535650092747,0.049279595145664,0.299154334038055,temperature,temperature
MW7_BC,auto,1,912,885,1,0.195177123149141,0.208754099461481,4.97281819438631e-20,0.00338983050847458,beta,beta
MW7_BC,auto,2,912,891,1,0.187434670447442,0.20329665551192,2.49537654138214e-05,0,temperature,beta
MW7_BC,auto,3,912,890,1,0.192169031270031,0.209530351120074,0,0,beta,beta
MW7_BC,auto,4,912,886,1,0.197376165285906,0.210700560464538,0,0,beta,beta
MW7_BC,auto,5,912,886,1,0.184951643733527,0.204144899513057,0,0,temperature,beta
MW7_BC,beta,1,912,885,1,0.186981633076835,0.212618975062141,5.14885429225649e-20,0.00338983050847458,beta,beta
MW7_BC,beta,2,912,891,1,0.178040020426346,0.206548315588538,2.49537654138214e-05,0,beta,beta
MW7_BC,beta,3,912,890,1,0.183339268522873,0.215943677240183,0,0,beta,beta
MW7_BC,beta,4,912,886,1,0.189753247601559,0.214812900514502,0,0,beta,beta
MW7_BC,beta,5,912,886,1,0.178107961993506,0.206592274539825,0,0,beta,beta
MW7_BC,raw,1,912,885,1,0.210794254819466,0.215801738960347,5.43311132697055e-20,0.00338983050847458,raw,raw
MW7_BC,raw,2,912,891,1,0.200855171806564,0.204314189325367,0,0,raw,raw
MW7_BC,raw,3,912,890,1,0.207249376939801,0.206415200591484,0,0,raw,raw
MW7_BC,raw,4,912,886,1,0.21404977068855,0.217967243386396,0,0,raw,raw
MW7_BC,raw,5,912,886,1,0.20355428666322,0.205579374221322,0,0,raw,raw
MW7_BC,temperature,1,912,885,1,0.210841918761533,0.215763663532329,5.41479128341063e-20,0.00338983050847458,temperature,temperature
MW7_BC,temperature,2,912,891,1,0.200658800371418,0.204044208303016,0,0,temperature,temperature
MW7_BC,temperature,3,912,890,1,0.206995258880907,0.206441090476528,0,0,temperature,temperature
MW7_BC,temperature,4,912,886,1,0.213396629042035,0.21397699241142,0,0,temperature,temperature
MW7_BC,temperature,5,912,886,1,0.203376923344949,0.205711720000696,0,0,temperature,temperature
MW8_BC,auto,1,966,934,1,0.196401176181913,0.216990612221547,0,0,raw,beta
MW8_BC,auto,2,977,929,1,0.218215397359637,0.213272343614343,0,0,raw,beta
MW8_BC,auto,3,961,915,1,0.209010995981507,0.2213876722381,0,0,temperature,beta
MW8_BC,auto,4,979,929,1,0.204998206791446,0.223109396494318,0.00254974550053626,0.0279870828848224,temperature,beta
MW8_BC,auto,5,980,940,1,0.191860032455236,0.221198453140892,0,0,beta,beta
MW8_BC,beta,1,977,945,1,0.175013201164914,0.189770422838201,0,0,raw,beta
MW8_BC,beta,2,984,936,1,0.176541883728847,0.240155876592796,0.000108870946972107,0,beta,beta
MW8_BC,beta,3,961,915,1,0.186518892168545,0.233702513904194,0,0,raw,beta
MW8_BC,beta,4,973,923,1,0.180253780471135,0.248104389870164,0.00167075795058724,0.0108342361863489,beta,beta
MW8_BC,beta,5,980,940,1,0.153229390135096,0.198878634510926,0.000172564063351252,0,beta,beta
MW8_BC,raw,1,978,946,1,0.208641185389087,0.205535522330813,0,0,raw,raw
MW8_BC,raw,2,985,937,1,0.262657292972488,0.244570075497235,0.00026795534293905,0.00106723585912487,raw,raw
MW8_BC,raw,3,966,920,1,0.213502595201497,0.216717341824246,0,0,raw,raw
MW8_BC,raw,4,968,918,1,0.20916310721963,0.20946501471529,0.000566921312145437,0.00871459694989107,raw,raw
MW8_BC,raw,5,979,939,1,0.217798655699999,0.199130407502743,0,0,raw,raw
MW8_BC,temperature,1,978,946,1,0.207712942571278,0.207039572514722,0,0,temperature,temperature
MW8_BC,temperature,2,977,929,1,0.248787385686133,0.230998758004604,0.000157767091078625,0.00107642626480086,temperature,temperature
MW8_BC,temperature,3,966,920,1,0.213354296108759,0.216613969407499,0,0,temperature,temperature
MW8_BC,temperature,4,967,917,1,0.202099129483813,0.204590906818003,0.000575143779282679,0.00872410032715376,temperature,temperature
MW8_BC,temperature,5,980,940,1,0.195704492284599,0.175307886963592,0,0,temperature,temperature
MW9_BC,auto,1,916,847,1,0.196126395468797,0.199216015606435,0.00124216872737092,0.012987012987013,beta,beta
MW9_BC,auto,2,916,850,1,0.200429027907334,0.199172592077218,0.000568971172910237,0.00588235294117647,beta,beta
MW9_BC,auto,3,915,856,1,0.192205202772625,0.189122086681667,0.00172238327233897,0.0105140186915888,temperature,beta
MW9_BC,auto,4,915,853,1,0.1896659535609,0.199209304103965,0.000304472909236187,0.00468933177022274,temperature,beta
MW9_BC,auto,5,916,850,1,0.192929316500376,0.200287099047164,0.000641399281218586,0.00941176470588235,beta,beta
MW9_BC,beta,1,916,847,1,0.18491399605129,0.210017691735238,0.000865558179986093,0.00944510035419126,raw,beta
MW9_BC,beta,2,916,850,1,0.183369871836976,0.205596878290601,0.000792542027438791,0.00470588235294118,beta,beta
MW9_BC,beta,3,915,856,1,0.180053240130259,0.194731547530468,0.00187098709414486,0.0128504672897196,beta,beta
MW9_BC,beta,4,915,853,1,0.189874721395461,0.19896499953702,0.000567928519040204,0.00351699882766706,beta,beta
MW9_BC,beta,5,916,850,1,0.179394164928697,0.184428080933337,0.00259834938177356,0.0141176470588235,beta,beta
MW9_BC,raw,1,916,847,1,0.196999759573667,0.205150923371756,0.000931865447528134,0.0118063754427391,raw,raw
MW9_BC,raw,2,916,850,1,0.218256049988523,0.22461886894499,0.000663456256056637,0.00705882352941176,raw,raw
MW9_BC,raw,3,915,856,1,0.197782132527928,0.200877991890922,0.0020683420588968,0.0432242990654206,raw,raw
MW9_BC,raw,4,916,854,1,0.210396107859836,0.219908271721397,0.000164167671911639,0.00585480093676815,raw,raw
MW9_BC,raw,5,916,850,1,0.206946584249569,0.215097384421276,0.0018403702266511,0.0117647058823529,raw,raw
MW9_BC,temperature,1,916,847,1,0.196372743823389,0.206173696333552,0.00108946366117859,0.0141676505312869,temperature,temperature
MW9_BC,temperature,2,916,850,1,0.218194133775803,0.224577065972877,0.000687692281847911,0.00705882352941176,temperature,temperature
MW9_BC,temperature,3,915,856,1,0.203400503642176,0.212116428475495,0.000959258567133758,0.0105140186915888,temperature,temperature
MW9_BC,temperature,4,916,854,1,0.197852886879588,0.19870471744945,0.0021437697481713,0.0199063231850117,temperature,temperature
MW9_BC,temperature,5,916,850,1,0.208966704658877,0.214287399299682,0.00162935145470286,0.0105882352941176,temperature,temperature
