problem,run,seed,arm,FE,IGD
LIRCMOP12_BC,6,6,mainline,10000,0.429734254255227
LIRCMOP12_BC,6,6,mainline,20000,0.294900646106619
LIRCMOP12_BC,6,6,mainline,30000,0.286779852632041
LIRCMOP12_BC,6,6,mainline,40000,0.157452572294839
LIRCMOP12_BC,6,6,mainline,50000,0.141889659559157
LIRCMOP12_BC,6,6,mainline,60000,0.134182781692025
LIRCMOP12_BC,6,6,mainline,70000,0.132144212532026
LIRCMOP12_BC,6,6,mainline,80000,0.0944022078411379
LIRCMOP12_BC,6,6,mainline,90000,0.0846776009264051
LIRCMOP12_BC,6,6,mainline,100000,0.0738805320959951
LIRCMOP12_BC,6,6,de20,10000,0.428699799736645
LIRCMOP12_BC,6,6,de20,20000,0.419290627713487
LIRCMOP12_BC,6,6,de20,30000,0.399395135139006
LIRCMOP12_BC,6,6,de20,40000,0.382739024375643
LIRCMOP12_BC,6,6,de20,50000,0.377110801595216
LIRCMOP12_BC,6,6,de20,60000,0.284702897222725
LIRCMOP12_BC,6,6,de20,70000,0.267981547912569
LIRCMOP12_BC,6,6,de20,80000,0.186076406393057
LIRCMOP12_BC,6,6,de20,90000,0.160292755063625
LIRCMOP12_BC,6,6,de20,100000,0.0362468454444308
LIRCMOP12_BC,7,7,mainline,10000,0.427290250287878
LIRCMOP12_BC,7,7,mainline,20000,0.310370682894319
LIRCMOP12_BC,7,7,mainline,30000,0.292700178179484
LIRCMOP12_BC,7,7,mainline,40000,0.153911184759173
LIRCMOP12_BC,7,7,mainline,50000,0.1407942327203
LIRCMOP12_BC,7,7,mainline,60000,0.101994882577553
LIRCMOP12_BC,7,7,mainline,70000,0.0867180829801476
LIRCMOP12_BC,7,7,mainline,80000,0.0373066224579407
LIRCMOP12_BC,7,7,mainline,90000,0.013556202495607
LIRCMOP12_BC,7,7,mainline,100000,0.00797851538698691
LIRCMOP12_BC,7,7,de20,10000,0.422131568924916
LIRCMOP12_BC,7,7,de20,20000,0.313010460583366
LIRCMOP12_BC,7,7,de20,30000,0.188099723958444
LIRCMOP12_BC,7,7,de20,40000,0.171895722660523
LIRCMOP12_BC,7,7,de20,50000,0.144446356566027
LIRCMOP12_BC,7,7,de20,60000,0.136625402538993
LIRCMOP12_BC,7,7,de20,70000,0.133437843368852
LIRCMOP12_BC,7,7,de20,80000,0.0967282615236146
LIRCMOP12_BC,7,7,de20,90000,0.0837901575315451
LIRCMOP12_BC,7,7,de20,100000,0.0723618705982116
LIRCMOP12_BC,8,8,mainline,10000,0.199432182003183
LIRCMOP12_BC,8,8,mainline,20000,0.180885246699907
LIRCMOP12_BC,8,8,mainline,30000,0.170745506579786
LIRCMOP12_BC,8,8,mainline,40000,0.162232745065214
LIRCMOP12_BC,8,8,mainline,50000,0.152623203955505
LIRCMOP12_BC,8,8,mainline,60000,0.147021780726907
LIRCMOP12_BC,8,8,mainline,70000,0.139474439430957
LIRCMOP12_BC,8,8,mainline,80000,0.137186643663491
LIRCMOP12_BC,8,8,mainline,90000,0.0938324422349092
LIRCMOP12_BC,8,8,mainline,100000,0.0430272201550445
LIRCMOP12_BC,8,8,de20,10000,0.219589492051009
LIRCMOP12_BC,8,8,de20,20000,0.178188722125906
LIRCMOP12_BC,8,8,de20,30000,0.165358128870441
LIRCMOP12_BC,8,8,de20,40000,0.154246902251888
LIRCMOP12_BC,8,8,de20,50000,0.146713623002914
LIRCMOP12_BC,8,8,de20,60000,0.135734246253715
LIRCMOP12_BC,8,8,de20,70000,0.136518512623523
LIRCMOP12_BC,8,8,de20,80000,0.103300328471843
LIRCMOP12_BC,8,8,de20,90000,0.0870568359081494
LIRCMOP12_BC,8,8,de20,100000,0.0831609833386166
LIRCMOP12_BC,9,9,mainline,10000,0.304847977634686
LIRCMOP12_BC,9,9,mainline,20000,0.295352212914685
LIRCMOP12_BC,9,9,mainline,30000,0.191870564522877
LIRCMOP12_BC,9,9,mainline,40000,0.182963247358225
LIRCMOP12_BC,9,9,mainline,50000,0.164702636148344
LIRCMOP12_BC,9,9,mainline,60000,0.151051001147897
LIRCMOP12_BC,9,9,mainline,70000,0.140987228739513
LIRCMOP12_BC,9,9,mainline,80000,0.103686278350494
LIRCMOP12_BC,9,9,mainline,90000,0.0941361997966158
LIRCMOP12_BC,9,9,mainline,100000,0.0821943888364833
LIRCMOP12_BC,9,9,de20,10000,0.425725873364475
LIRCMOP12_BC,9,9,de20,20000,0.424590187125612
LIRCMOP12_BC,9,9,de20,30000,0.411096747919355
LIRCMOP12_BC,9,9,de20,40000,0.179090693964178
LIRCMOP12_BC,9,9,de20,50000,0.157163195301346
LIRCMOP12_BC,9,9,de20,60000,0.140879529226962
LIRCMOP12_BC,9,9,de20,70000,0.134574218060645
LIRCMOP12_BC,9,9,de20,80000,0.0896952905744675
LIRCMOP12_BC,9,9,de20,90000,0.0757925786469592
LIRCMOP12_BC,9,9,de20,100000,0.0336822733878228
LIRCMOP12_BC,10,10,mainline,10000,0.320983790206096
LIRCMOP12_BC,10,10,mainline,20000,0.308061311211636
LIRCMOP12_BC,10,10,mainline,30000,0.291856805837016
LIRCMOP12_BC,10,10,mainline,40000,0.180838010820845
LIRCMOP12_BC,10,10,mainline,50000,0.15071373912081
LIRCMOP12_BC,10,10,mainline,60000,0.140203761609446
LIRCMOP12_BC,10,10,mainline,70000,0.132226320127869
LIRCMOP12_BC,10,10,mainline,80000,0.099760357973176
LIRCMOP12_BC,10,10,mainline,90000,0.0849045206642592
LIRCMOP12_BC,10,10,mainline,100000,0.0272664795646757
LIRCMOP12_BC,10,10,de20,10000,0.442303443199852
LIRCMOP12_BC,10,10,de20,20000,0.323984383780905
LIRCMOP12_BC,10,10,de20,30000,0.296654315120827
LIRCMOP12_BC,10,10,de20,40000,0.27908844256253
LIRCMOP12_BC,10,10,de20,50000,0.161177266718302
LIRCMOP12_BC,10,10,de20,60000,0.142023272132022
LIRCMOP12_BC,10,10,de20,70000,0.136653005739082
LIRCMOP12_BC,10,10,de20,80000,0.0931934900444626
LIRCMOP12_BC,10,10,de20,90000,0.0865060696943375
LIRCMOP12_BC,10,10,de20,100000,0.0503803931802191
LIRCMOP14_BC,1,1,mainline,10000,0.221317765982961
LIRCMOP14_BC,1,1,mainline,20000,0.102768672874027
LIRCMOP14_BC,1,1,mainline,30000,0.102775850641575
LIRCMOP14_BC,1,1,mainline,40000,0.0999576719353384
LIRCMOP14_BC,1,1,mainline,50000,0.101325246756147
LIRCMOP14_BC,1,1,mainline,60000,0.0986059708382046
LIRCMOP14_BC,1,1,mainline,70000,0.099547839491731
LIRCMOP14_BC,1,1,mainline,80000,0.09982516690183
LIRCMOP14_BC,1,1,mainline,90000,0.100241081467071
LIRCMOP14_BC,1,1,mainline,100000,0.10097758234196
LIRCMOP14_BC,1,1,de20,10000,0.309217260856718
LIRCMOP14_BC,1,1,de20,20000,0.159236031372102
LIRCMOP14_BC,1,1,de20,30000,0.100988147707716
LIRCMOP14_BC,1,1,de20,40000,0.0993120382459198
LIRCMOP14_BC,1,1,de20,50000,0.10056287442532
LIRCMOP14_BC,1,1,de20,60000,0.100551685314351
LIRCMOP14_BC,1,1,de20,70000,0.0995971041882028
LIRCMOP14_BC,1,1,de20,80000,0.100717360321307
LIRCMOP14_BC,1,1,de20,90000,0.100599928185823
LIRCMOP14_BC,1,1,de20,100000,0.101289814471911
LIRCMOP14_BC,2,2,mainline,10000,0.47686309551092
LIRCMOP14_BC,2,2,mainline,20000,0.18950277786271
LIRCMOP14_BC,2,2,mainline,30000,0.101246163732054
LIRCMOP14_BC,2,2,mainline,40000,0.100388207034058
LIRCMOP14_BC,2,2,mainline,50000,0.0996940336006993
LIRCMOP14_BC,2,2,mainline,60000,0.0990209521804391
LIRCMOP14_BC,2,2,mainline,70000,0.0988536423574654
LIRCMOP14_BC,2,2,mainline,80000,0.0980357145953358
LIRCMOP14_BC,2,2,mainline,90000,0.0973175703123032
LIRCMOP14_BC,2,2,mainline,100000,0.0984475286084894
LIRCMOP14_BC,2,2,de20,10000,0.334121021717438
LIRCMOP14_BC,2,2,de20,20000,0.174758805889868
LIRCMOP14_BC,2,2,de20,30000,0.0990583878632768
LIRCMOP14_BC,2,2,de20,40000,0.100438690573393
LIRCMOP14_BC,2,2,de20,50000,0.100678152395884
LIRCMOP14_BC,2,2,de20,60000,0.0988905289762311
LIRCMOP14_BC,2,2,de20,70000,0.0997487794880344
LIRCMOP14_BC,2,2,de20,80000,0.100229808952912
LIRCMOP14_BC,2,2,de20,90000,0.100247952356238
LIRCMOP14_BC,2,2,de20,100000,0.097915429632223
LIRCMOP14_BC,3,3,mainline,10000,0.362237604164018
LIRCMOP14_BC,3,3,mainline,20000,0.16016704980072
LIRCMOP14_BC,3,3,mainline,30000,0.09976687903165
LIRCMOP14_BC,3,3,mainline,40000,0.101582093538683
LIRCMOP14_BC,3,3,mainline,50000,0.102345115041894
LIRCMOP14_BC,3,3,mainline,60000,0.100292804402807
LIRCMOP14_BC,3,3,mainline,70000,0.100391821462804
LIRCMOP14_BC,3,3,mainline,80000,0.0986112657750308
LIRCMOP14_BC,3,3,mainline,90000,0.101043669935148
LIRCMOP14_BC,3,3,mainline,100000,0.0990720009873949
LIRCMOP14_BC,3,3,de20,10000,0.224556612721535
LIRCMOP14_BC,3,3,de20,20000,0.130206884480303
LIRCMOP14_BC,3,3,de20,30000,0.103371684780135
LIRCMOP14_BC,3,3,de20,40000,0.101312623387237
LIRCMOP14_BC,3,3,de20,50000,0.100330493661122
LIRCMOP14_BC,3,3,de20,60000,0.0985784595507033
LIRCMOP14_BC,3,3,de20,70000,0.0988760385402788
LIRCMOP14_BC,3,3,de20,80000,0.102459900191693
LIRCMOP14_BC,3,3,de20,90000,0.0999261709771824
LIRCMOP14_BC,3,3,de20,100000,0.0991498177386022
LIRCMOP14_BC,4,4,mainline,10000,0.235086601806765
LIRCMOP14_BC,4,4,mainline,20000,0.184457159596673
LIRCMOP14_BC,4,4,mainline,30000,0.0998150487927355
LIRCMOP14_BC,4,4,mainline,40000,0.100925092195896
LIRCMOP14_BC,4,4,mainline,50000,0.0999014761043586
LIRCMOP14_BC,4,4,mainline,60000,0.100623299076538
LIRCMOP14_BC,4,4,mainline,70000,0.101036705387147
LIRCMOP14_BC,4,4,mainline,80000,0.0987204611325156
LIRCMOP14_BC,4,4,mainline,90000,0.0983529225235047
LIRCMOP14_BC,4,4,mainline,100000,0.097739075425694
LIRCMOP14_BC,4,4,de20,10000,0.34043891075907
LIRCMOP14_BC,4,4,de20,20000,0.104752310809898
LIRCMOP14_BC,4,4,de20,30000,0.101635180236208
LIRCMOP14_BC,4,4,de20,40000,0.102173395798494
LIRCMOP14_BC,4,4,de20,50000,0.099007884671654
LIRCMOP14_BC,4,4,de20,60000,0.0997906997113024
LIRCMOP14_BC,4,4,de20,70000,0.102273844606059
LIRCMOP14_BC,4,4,de20,80000,0.102311600278815
LIRCMOP14_BC,4,4,de20,90000,0.100950657317011
LIRCMOP14_BC,4,4,de20,100000,0.0990138225403196
LIRCMOP14_BC,5,5,mainline,10000,0.23346644945763
LIRCMOP14_BC,5,5,mainline,20000,0.131580322309986
LIRCMOP14_BC,5,5,mainline,30000,0.100246605164111
LIRCMOP14_BC,5,5,mainline,40000,0.0994204058737447
LIRCMOP14_BC,5,5,mainline,50000,0.101211272528552
LIRCMOP14_BC,5,5,mainline,60000,0.100043921238946
LIRCMOP14_BC,5,5,mainline,70000,0.0977196143144631
LIRCMOP14_BC,5,5,mainline,80000,0.0988624037257394
LIRCMOP14_BC,5,5,mainline,90000,0.0993209443063671
LIRCMOP14_BC,5,5,mainline,100000,0.0999616094647916
LIRCMOP14_BC,5,5,de20,10000,0.973961096146708
LIRCMOP14_BC,5,5,de20,20000,0.18042274416319
LIRCMOP14_BC,5,5,de20,30000,0.104680690900357
LIRCMOP14_BC,5,5,de20,40000,0.100083328333586
LIRCMOP14_BC,5,5,de20,50000,0.10083231707614
LIRCMOP14_BC,5,5,de20,60000,0.09930533850656
LIRCMOP14_BC,5,5,de20,70000,0.100017006500773
LIRCMOP14_BC,5,5,de20,80000,0.0995136259747405
LIRCMOP14_BC,5,5,de20,90000,0.100680197486147
LIRCMOP14_BC,5,5,de20,100000,0.0997847252259798
LIRCMOP14_BC,6,6,mainline,10000,0.263063354033311
LIRCMOP14_BC,6,6,mainline,20000,0.146754627301535
LIRCMOP14_BC,6,6,mainline,30000,0.0999996261142987
LIRCMOP14_BC,6,6,mainline,40000,0.100482139966801
LIRCMOP14_BC,6,6,mainline,50000,0.0992738927204277
LIRCMOP14_BC,6,6,mainline,60000,0.0988698234974787
LIRCMOP14_BC,6,6,mainline,70000,0.102495402868542
LIRCMOP14_BC,6,6,mainline,80000,0.0996364126692462
LIRCMOP14_BC,6,6,mainline,90000,0.0999391779842718
LIRCMOP14_BC,6,6,mainline,100000,0.0993499672405728
LIRCMOP14_BC,6,6,de20,10000,0.288843027124694
LIRCMOP14_BC,6,6,de20,20000,0.182088183342959
LIRCMOP14_BC,6,6,de20,30000,0.100887705928774
LIRCMOP14_BC,6,6,de20,40000,0.0993976246453671
LIRCMOP14_BC,6,6,de20,50000,0.0998296895892771
LIRCMOP14_BC,6,6,de20,60000,0.0986477893679383
LIRCMOP14_BC,6,6,de20,70000,0.101192662434106
LIRCMOP14_BC,6,6,de20,80000,0.100564958067592
LIRCMOP14_BC,6,6,de20,90000,0.0991291713555853
LIRCMOP14_BC,6,6,de20,100000,0.0995986626455423
LIRCMOP14_BC,7,7,mainline,10000,0.430755846142692
LIRCMOP14_BC,7,7,mainline,20000,0.115324911972316
LIRCMOP14_BC,7,7,mainline,30000,0.100607155802624
LIRCMOP14_BC,7,7,mainline,40000,0.10052558410256
LIRCMOP14_BC,7,7,mainline,50000,0.0995324284483421
LIRCMOP14_BC,7,7,mainline,60000,0.097552170706862
LIRCMOP14_BC,7,7,mainline,70000,0.0974551455618974
LIRCMOP14_BC,7,7,mainline,80000,0.0988230424324836
LIRCMOP14_BC,7,7,mainline,90000,0.099994279490863
LIRCMOP14_BC,7,7,mainline,100000,0.0986683128217062
LIRCMOP14_BC,7,7,de20,10000,0.473345492320179
LIRCMOP14_BC,7,7,de20,20000,0.178958071749455
LIRCMOP14_BC,7,7,de20,30000,0.101479733352314
LIRCMOP14_BC,7,7,de20,40000,0.0986645125451768
LIRCMOP14_BC,7,7,de20,50000,0.100843848114128
LIRCMOP14_BC,7,7,de20,60000,0.101821097898982
LIRCMOP14_BC,7,7,de20,70000,0.0983844688852475
LIRCMOP14_BC,7,7,de20,80000,0.101746645959489
LIRCMOP14_BC,7,7,de20,90000,0.0994379252917135
LIRCMOP14_BC,7,7,de20,100000,0.100531485466286
LIRCMOP14_BC,8,8,mainline,10000,0.518911442732249
LIRCMOP14_BC,8,8,mainline,20000,0.185034971867621
LIRCMOP14_BC,8,8,mainline,30000,0.102106676165794
LIRCMOP14_BC,8,8,mainline,40000,0.101083429224081
LIRCMOP14_BC,8,8,mainline,50000,0.100752042591219
LIRCMOP14_BC,8,8,mainline,60000,0.0983938977662906
LIRCMOP14_BC,8,8,mainline,70000,0.0990205919054846
LIRCMOP14_BC,8,8,mainline,80000,0.0973320083396378
LIRCMOP14_BC,8,8,mainline,90000,0.100484939937731
LIRCMOP14_BC,8,8,mainline,100000,0.101154535897619
LIRCMOP14_BC,8,8,de20,10000,0.411722015842147
LIRCMOP14_BC,8,8,de20,20000,0.108237233521916
LIRCMOP14_BC,8,8,de20,30000,0.100385689570821
LIRCMOP14_BC,8,8,de20,40000,0.0992155811605775
LIRCMOP14_BC,8,8,de20,50000,0.0994166232587191
LIRCMOP14_BC,8,8,de20,60000,0.100582979185714
LIRCMOP14_BC,8,8,de20,70000,0.0999720011597604
LIRCMOP14_BC,8,8,de20,80000,0.101941971399434
LIRCMOP14_BC,8,8,de20,90000,0.100366675072262
LIRCMOP14_BC,8,8,de20,100000,0.0986136846269143
LIRCMOP14_BC,9,9,mainline,10000,0.235002529759121
LIRCMOP14_BC,9,9,mainline,20000,0.180291942507904
LIRCMOP14_BC,9,9,mainline,30000,0.101895890954369
LIRCMOP14_BC,9,9,mainline,40000,0.100288249070853
LIRCMOP14_BC,9,9,mainline,50000,0.102520667217887
LIRCMOP14_BC,9,9,mainline,60000,0.0985140053161007
LIRCMOP14_BC,9,9,mainline,70000,0.097997621440741
LIRCMOP14_BC,9,9,mainline,80000,0.100108925691133
LIRCMOP14_BC,9,9,mainline,90000,0.0991923953400222
LIRCMOP14_BC,9,9,mainline,100000,0.0981265167797537
LIRCMOP14_BC,9,9,de20,10000,0.334713995494328
LIRCMOP14_BC,9,9,de20,20000,0.192409814400591
LIRCMOP14_BC,9,9,de20,30000,0.104522295408563
LIRCMOP14_BC,9,9,de20,40000,0.100886901589489
LIRCMOP14_BC,9,9,de20,50000,0.100491571723044
LIRCMOP14_BC,9,9,de20,60000,0.100348731841385
LIRCMOP14_BC,9,9,de20,70000,0.0997365563787774
LIRCMOP14_BC,9,9,de20,80000,0.0991271121605325
LIRCMOP14_BC,9,9,de20,90000,0.0997139937159409
LIRCMOP14_BC,9,9,de20,100000,0.0995192833745718
LIRCMOP14_BC,10,10,mainline,10000,0.236458933434182
LIRCMOP14_BC,10,10,mainline,20000,0.117550254070988
LIRCMOP14_BC,10,10,mainline,30000,0.0983369002304397
LIRCMOP14_BC,10,10,mainline,40000,0.0989775850303403
LIRCMOP14_BC,10,10,mainline,50000,0.102117450016115
LIRCMOP14_BC,10,10,mainline,60000,0.10128327136229
LIRCMOP14_BC,10,10,mainline,70000,0.100954704917666
LIRCMOP14_BC,10,10,mainline,80000,0.0983167064020391
LIRCMOP14_BC,10,10,mainline,90000,0.0987106321281728
LIRCMOP14_BC,10,10,mainline,100000,0.102114975531412
LIRCMOP14_BC,10,10,de20,10000,0.580948890120255
LIRCMOP14_BC,10,10,de20,20000,0.184206539174707
LIRCMOP14_BC,10,10,de20,30000,0.102463639483803
LIRCMOP14_BC,10,10,de20,40000,0.0985555108735839
LIRCMOP14_BC,10,10,de20,50000,0.100889303179222
LIRCMOP14_BC,10,10,de20,60000,0.100567094554424
LIRCMOP14_BC,10,10,de20,70000,0.10121933799257
LIRCMOP14_BC,10,10,de20,80000,0.100148702407394
LIRCMOP14_BC,10,10,de20,90000,0.101240518627596
LIRCMOP14_BC,10,10,de20,100000,0.100860424995673
