problem,run,seed,FE,mainlineIGD,DE20IGD,deltaDE20MinusMainline
LIRCMOP7_BC,7,7,10000,1.69123557484584,0.692786397854601,-0.998449176991236
LIRCMOP7_BC,7,7,20000,0.137994244435547,0.15540025420261,0.0174060097670631
LIRCMOP7_BC,7,7,30000,0.0382051185468113,0.0961941003768318,0.0579889818300205
LIRCMOP7_BC,7,7,40000,0.0143767382068717,0.0327473566631709,0.0183706184562992
LIRCMOP7_BC,7,7,50000,0.0107869811076224,0.0260366928062994,0.015249711698677
LIRCMOP7_BC,7,7,60000,0.00935878450643965,0.0177098550003791,0.00835107049393949
LIRCMOP7_BC,7,7,70000,0.00890769086435974,0.0138533190148382,0.00494562815047845
LIRCMOP7_BC,7,7,80000,0.00920281396732354,0.00967338018979505,0.000470566222471509
LIRCMOP7_BC,7,7,90000,0.00861537257345952,0.00898007973756066,0.000364707164101141
LIRCMOP7_BC,7,7,100000,0.00868998255955329,0.00857711392713213,-0.000112868632421157
LIRCMOP7_BC,8,8,10000,0.20286451264888,0.213122642010168,0.0102581293612877
LIRCMOP7_BC,8,8,20000,0.132136902300929,0.121237056441124,-0.0108998458598051
LIRCMOP7_BC,8,8,30000,0.124702128040029,0.115981773154145,-0.008720354885884
LIRCMOP7_BC,8,8,40000,0.1195290665641,0.110084220614712,-0.00944484594938817
LIRCMOP7_BC,8,8,50000,0.116682601103037,0.0846359346041217,-0.0320466664989155
LIRCMOP7_BC,8,8,60000,0.10465317766158,0.0731335578110668,-0.0315196198505128
LIRCMOP7_BC,8,8,70000,0.0897801186388385,0.0271579673306146,-0.0626221513082239
LIRCMOP7_BC,8,8,80000,0.0895941258951984,0.00890852678226997,-0.0806855991129284
LIRCMOP7_BC,8,8,90000,0.0896547913451454,0.00846669216343445,-0.0811880991817109
LIRCMOP7_BC,8,8,100000,0.0895758688755978,0.00824634444100837,-0.0813295244345894
LIRCMOP7_BC,9,9,10000,0.176486740493915,0.21313770850762,0.0366509680137046
LIRCMOP7_BC,9,9,20000,0.129773253592963,0.110921152087313,-0.0188521015056498
LIRCMOP7_BC,9,9,30000,0.112121077882732,0.0990486578719182,-0.013072420010814
LIRCMOP7_BC,9,9,40000,0.105187161747264,0.0909829370044769,-0.0142042247427868
LIRCMOP7_BC,9,9,50000,0.102492364224404,0.0272835366229654,-0.0752088276014383
LIRCMOP7_BC,9,9,60000,0.0723130009585003,0.0117515040547858,-0.0605614969037145
LIRCMOP7_BC,9,9,70000,0.0172420294043622,0.00959074280678993,-0.00765128659757229
LIRCMOP7_BC,9,9,80000,0.00950857285801094,0.00867112643529912,-0.000837446422711821
LIRCMOP7_BC,9,9,90000,0.00880074766803043,0.00852632041321378,-0.000274427254816656
LIRCMOP7_BC,9,9,100000,0.00841831913141168,0.00823937123723185,-0.000178947894179824
LIRCMOP7_BC,10,10,10000,0.185510989114728,0.370715572339971,0.185204583225243
LIRCMOP7_BC,10,10,20000,0.100035677021248,0.0966009781701364,-0.00343469885111122
LIRCMOP7_BC,10,10,30000,0.0862502627439448,0.0822336071736453,-0.00401665557029948
LIRCMOP7_BC,10,10,40000,0.0686769361884923,0.0337515611272279,-0.0349253750612644
LIRCMOP7_BC,10,10,50000,0.0621729585967364,0.0219062540684,-0.0402667045283364
LIRCMOP7_BC,10,10,60000,0.0674465371371243,0.0113804939651377,-0.0560660431719866
LIRCMOP7_BC,10,10,70000,0.0204306285299966,0.00960442955539059,-0.010826198974606
LIRCMOP7_BC,10,10,80000,0.00998221218283966,0.0093077063398893,-0.000674505842950358
LIRCMOP7_BC,10,10,90000,0.00880797764243215,0.00917364660926598,0.000365668966833828
LIRCMOP7_BC,10,10,100000,0.00858778764859111,0.00881420203668137,0.000226414388090264
LIRCMOP8_BC,1,1,10000,0.363766817822074,1.68512719235078,1.32136037452871
LIRCMOP8_BC,1,1,20000,0.222573748925028,0.212375752075444,-0.0101979968495833
LIRCMOP8_BC,1,1,30000,0.133355928189237,0.173743170181338,0.040387241992101
LIRCMOP8_BC,1,1,40000,0.128261868737491,0.14122028776799,0.0129584190304982
LIRCMOP8_BC,1,1,50000,0.114996174254447,0.130331779912917,0.0153356056584702
LIRCMOP8_BC,1,1,60000,0.0831700206309278,0.0152005427484348,-0.067969477882493
LIRCMOP8_BC,1,1,70000,0.028600526638072,0.0101737478045992,-0.0184267788334728
LIRCMOP8_BC,1,1,80000,0.00975102727603898,0.00913136915907911,-0.000619658116959869
LIRCMOP8_BC,1,1,90000,0.00863899796864658,0.00909769529224845,0.00045869732360187
LIRCMOP8_BC,1,1,100000,0.00834878118691461,0.00879390943703883,0.000445128250124223
LIRCMOP8_BC,2,2,10000,1.68544667527629,1.68639799104816,0.000951315771877237
LIRCMOP8_BC,2,2,20000,0.319042943586134,0.229830124114217,-0.0892128194719175
LIRCMOP8_BC,2,2,30000,0.239653941100569,0.214125234884828,-0.0255287062157412
LIRCMOP8_BC,2,2,40000,0.167896648427014,0.020591210896594,-0.14730543753042
LIRCMOP8_BC,2,2,50000,0.0318966015989356,0.0112904411060243,-0.0206061604929114
LIRCMOP8_BC,2,2,60000,0.010665413952255,0.00980705495583904,-0.000858358996415962
LIRCMOP8_BC,2,2,70000,0.00957225419291146,0.00880042976521014,-0.000771824427701314
LIRCMOP8_BC,2,2,80000,0.00918218330423609,0.0085517638421911,-0.000630419462044996
LIRCMOP8_BC,2,2,90000,0.00854013088560652,0.0084009253452183,-0.000139205540388225
LIRCMOP8_BC,2,2,100000,0.00797758864888905,0.00820585922233539,0.000228270573446335
LIRCMOP8_BC,3,3,10000,1.6858152084116,0.655662751359032,-1.03015245705256
LIRCMOP8_BC,3,3,20000,0.158317598776366,0.180481680158424,0.0221640813820583
LIRCMOP8_BC,3,3,30000,0.106365652736735,0.168621620230541,0.0622559674938064
LIRCMOP8_BC,3,3,40000,0.0825149123787779,0.141747747644476,0.0592328352656976
LIRCMOP8_BC,3,3,50000,0.0130145040490582,0.0453418492538566,0.0323273452047983
LIRCMOP8_BC,3,3,60000,0.00965189939313405,0.0129672006463879,0.00331530125325384
LIRCMOP8_BC,3,3,70000,0.00889117768978117,0.0108126580158155,0.00192148032603437
LIRCMOP8_BC,3,3,80000,0.00835781302237526,0.00987531887091475,0.00151750584853949
LIRCMOP8_BC,3,3,90000,0.00821715611700454,0.00909897194263565,0.000881815825631104
LIRCMOP8_BC,3,3,100000,0.0081028282149543,0.00887606985608706,0.000773241641132759
LIRCMOP8_BC,4,4,10000,0.417177916823696,0.253044726063599,-0.164133190760097
LIRCMOP8_BC,4,4,20000,0.233072693012241,0.17873771282848,-0.0543349801837602
LIRCMOP8_BC,4,4,30000,0.165045623711946,0.16028489413433,-0.00476072957761592
LIRCMOP8_BC,4,4,40000,0.125339974533092,0.135532011033853,0.0101920365007613
LIRCMOP8_BC,4,4,50000,0.0199833174100974,0.0144236642853732,-0.00555965312472418
LIRCMOP8_BC,4,4,60000,0.0121026412760024,0.0101826105658538,-0.00192003071014863
LIRCMOP8_BC,4,4,70000,0.00990719860800443,0.00903251768660151,-0.000874680921402912
LIRCMOP8_BC,4,4,80000,0.00865970896575975,0.00868524553013252,2.55365643727704e-05
LIRCMOP8_BC,4,4,90000,0.0085410501368832,0.00843978135635615,-0.000101268780527046
LIRCMOP8_BC,4,4,100000,0.00843482629108756,0.0082665147603181,-0.000168311530769464
LIRCMOP8_BC,5,5,10000,0.278556965754037,0.586111079342296,0.307554113588258
LIRCMOP8_BC,5,5,20000,0.207767714523426,0.206526434434101,-0.00124128008932534
LIRCMOP8_BC,5,5,30000,0.131860501644104,0.129551267066717,-0.0023092345773866
LIRCMOP8_BC,5,5,40000,0.111171182643066,0.117382224047255,0.006211041404189
LIRCMOP8_BC,5,5,50000,0.0765090247984309,0.103643523793764,0.0271344989953331
LIRCMOP8_BC,5,5,60000,0.0105224585315108,0.0641322958067186,0.0536098372752078
LIRCMOP8_BC,5,5,70000,0.00934510933818264,0.020574708136806,0.0112295987986234
LIRCMOP8_BC,5,5,80000,0.00852863049064168,0.0154438946300733,0.00691526413943162
LIRCMOP8_BC,5,5,90000,0.00844542435593613,0.0111437820170373,0.00269835766110114
LIRCMOP8_BC,5,5,100000,0.00796045912712643,0.00989748583863096,0.00193702671150454
LIRCMOP8_BC,6,6,10000,1.68804977995721,0.423456350508344,-1.26459342944886
LIRCMOP8_BC,6,6,20000,0.198595550278435,0.234315820304754,0.0357202700263194
LIRCMOP8_BC,6,6,30000,0.104822417339456,0.191273202191817,0.0864507848523609
LIRCMOP8_BC,6,6,40000,0.083275535245425,0.188510504786692,0.105234969541267
LIRCMOP8_BC,6,6,50000,0.0221875115154995,0.0276278151145077,0.00544030359900823
LIRCMOP8_BC,6,6,60000,0.0151433098266564,0.0105578813436854,-0.00458542848297099
LIRCMOP8_BC,6,6,70000,0.0104369970838271,0.00876222184227785,-0.00167477524154925
LIRCMOP8_BC,6,6,80000,0.00892835091245864,0.00801196858636391,-0.000916382326094737
LIRCMOP8_BC,6,6,90000,0.00851933706402275,0.00805709682692849,-0.000462240237094258
LIRCMOP8_BC,6,6,100000,0.0082169636736443,0.00782998170638936,-0.000386981967254943
LIRCMOP8_BC,7,7,10000,0.556550598128402,1.69351576877073,1.13696517064233
LIRCMOP8_BC,7,7,20000,0.180135878718592,0.259911667997494,0.079775789278902
LIRCMOP8_BC,7,7,30000,0.154344459156533,0.160599827062057,0.00625536790552469
LIRCMOP8_BC,7,7,40000,0.105254595144723,0.0142471653835995,-0.0910074297611238
LIRCMOP8_BC,7,7,50000,0.0125837827652114,0.0113388489177482,-0.0012449338474632
LIRCMOP8_BC,7,7,60000,0.00932191873418919,0.00955957955115214,0.000237660816962955
LIRCMOP8_BC,7,7,70000,0.0091883318699334,0.00869142760086189,-0.000496904269071509
LIRCMOP8_BC,7,7,80000,0.00849953463666122,0.00840638120526475,-9.31534313964762e-05
LIRCMOP8_BC,7,7,90000,0.00779629567034292,0.00786825450235663,7.19588320137118e-05
LIRCMOP8_BC,7,7,100000,0.00757605205719375,0.00757905229917053,3.00024197678536e-06
LIRCMOP8_BC,8,8,10000,1.68366910471555,1.684887467994,0.00121836327845348
LIRCMOP8_BC,8,8,20000,0.291239290894412,0.28856108267773,-0.00267820821668185
LIRCMOP8_BC,8,8,30000,0.25378092236422,0.225782587728115,-0.027998334636104
LIRCMOP8_BC,8,8,40000,0.172942115248487,0.0228194627775267,-0.15012265247096
LIRCMOP8_BC,8,8,50000,0.0804222112820388,0.010593734530851,-0.0698284767511878
LIRCMOP8_BC,8,8,60000,0.0114364515743606,0.00973690827993083,-0.00169954329442972
LIRCMOP8_BC,8,8,70000,0.010023288356341,0.00936198432745529,-0.000661304028885746
LIRCMOP8_BC,8,8,80000,0.00926912500649748,0.0086749949586399,-0.000594130047857582
LIRCMOP8_BC,8,8,90000,0.0084604109036433,0.00865300286091745,0.000192591957274148
LIRCMOP8_BC,8,8,100000,0.0083966038957706,0.00857124956914643,0.000174645673375834
LIRCMOP8_BC,9,9,10000,1.68880793627879,1.69035250753788,0.00154457125908714
LIRCMOP8_BC,9,9,20000,0.243802804882167,0.211846601313421,-0.0319562035687463
LIRCMOP8_BC,9,9,30000,0.104138442114066,0.0909348832392798,-0.0132035588747858
LIRCMOP8_BC,9,9,40000,0.0123879333269771,0.0143616407597902,0.00197370743281312
LIRCMOP8_BC,9,9,50000,0.0100569076738266,0.00962407478094231,-0.000432832892884261
LIRCMOP8_BC,9,9,60000,0.00894818986253307,0.00856406525506448,-0.000384124607468587
LIRCMOP8_BC,9,9,70000,0.00857754146098015,0.00845879594352262,-0.00011874551745753
LIRCMOP8_BC,9,9,80000,0.00811806299337833,0.0084961806509442,0.000378117657565872
LIRCMOP8_BC,9,9,90000,0.00792062128097749,0.00830337148517733,0.000382750204199844
LIRCMOP8_BC,9,9,100000,0.00765074375426173,0.00788245337756853,0.000231709623306804
LIRCMOP8_BC,10,10,10000,0.378464609170208,0.67617337983359,0.297708770663381
LIRCMOP8_BC,10,10,20000,0.166215390227461,0.138855158594082,-0.0273602316333791
LIRCMOP8_BC,10,10,30000,0.130505463672491,0.0941417121029293,-0.0363637515695616
LIRCMOP8_BC,10,10,40000,0.0854392637870765,0.0754850518665564,-0.00995421192052008
LIRCMOP8_BC,10,10,50000,0.0717497151598398,0.0146331534837864,-0.0571165616760534
LIRCMOP8_BC,10,10,60000,0.0115460513694892,0.00937033966252072,-0.00217571170696848
LIRCMOP8_BC,10,10,70000,0.00904471830528632,0.00879186713333566,-0.000252851171950657
LIRCMOP8_BC,10,10,80000,0.00852950585093822,0.0081695734033093,-0.000359932447628929
LIRCMOP8_BC,10,10,90000,0.00809402066383679,0.0080552416529897,-3.8779010847095e-05
LIRCMOP8_BC,10,10,100000,0.00800627459649766,0.00804709853716631,4.08239406686477e-05
LIRCMOP10_BC,1,1,10000,0.803686197277295,0.754280158464856,-0.0494060388124394
LIRCMOP10_BC,1,1,20000,0.57373317592585,0.459495930653971,-0.114237245271879
LIRCMOP10_BC,1,1,30000,0.323147955157512,0.415662082831014,0.0925141276735024
LIRCMOP10_BC,1,1,40000,0.263509254178261,0.273436054451903,0.00992680027364168
LIRCMOP10_BC,1,1,50000,0.224081819221039,0.219004887344318,-0.00507693187672117
LIRCMOP10_BC,1,1,60000,0.218528626430444,0.217613790333786,-0.000914836096658156
