taskIndex,stageName,factorName,armName,armValue,problem,run,seed,initialEpoch,retrainEpoch,nCritic,resultStage,reused,outputFile,sourceStageName,sourceArmName,sourceArmValue,trajectoryPoints,firstFE,lastFE,igdPenalty,nonfiniteIGDCount,gAUC,rawIGD100K,IGD100K,feasibleCount100K,snapshotCount,auditPresent,wallClockSeconds,trainingEventCount,retrainEventCount,medianPostAllRelationRMSE,medianPostChangedRelationRMSE,medianPostCriticGap,medianPostGeneratedNearest,medianPostGeneratedSpread,blockIndex,blockCombinedScore,gAUCRatioToBest,IGD100KRatioToBest
49,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP10_BC,2,2,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP10_BC_retrainEpoch05_run02.mat,epoch,retrainEpoch,5,500,200,100000,166.725621323944,0,0.213940447184115,0.0204952818279406,0.0204952818279406,100,10,1,481.789019208333,187,186,0.0446910418502251,0.041356479378329,1.25553250312805,0.503031905335583,0.20650520555917,17,1.19203298160091,0.940707351995897,0.669521861144597
50,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP10_BC,2,2,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP10_BC_nCritic04_run02.mat,ratio,nCritic,4,500,200,100000,166.725621323944,0,0.163447611249554,0.018879551473791,0.018879551473791,100,10,1,801.946049208333,194,193,0.0489234303801367,0.0401138107105517,0.871846973896027,0.541072376452114,0.205806134710505,17,1,0.718687707688586,0.616740601394205
51,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP10_BC,2,2,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP10_BC_retrainEpoch20_run02.mat,epoch,retrainEpoch,20,500,200,100000,166.725621323944,0,0.227425082551123,0.0306118186983504,0.0306118186983504,100,10,1,1217.04833825,217,216,0.0409517092025574,0.031769199586336,0.982187509536743,0.273079045631774,0.214900903326625,17,1.5020300509033,1,1
52,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP10_BC,3,3,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP10_BC_retrainEpoch05_run03.mat,epoch,retrainEpoch,5,500,200,100000,166.725621323944,0,0.173328526346543,0.0188437053092915,0.0188437053092915,100,10,1,640.850511583333,257,256,0.0488485804916872,0.0418339992252657,0.66771274805069,0.404373202422386,0.203147620663054,18,1.18273625295126,1.25832960146344,1.11168412665354
53,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP10_BC,3,3,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP10_BC_nCritic04_run03.mat,ratio,nCritic,4,500,200,100000,166.725621323944,0,0.217925854948735,0.0200617315649322,0.0200617315649322,100,10,1,1056.72996970833,236,235,0.0382978983903528,0.0371883192902563,0.54086846113205,0.322982929305965,0.212660600438413,18,1.36838505216421,1.58209707303434,1.18354156827758
54,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP10_BC,3,3,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP10_BC_retrainEpoch20_run03.mat,epoch,retrainEpoch,20,500,200,100000,166.725621323944,0,0.137744932762419,0.0169505931203821,0.0169505931203821,100,10,1,1735.21582941667,261,260,0.0323858933049122,0.0296174861304666,0.610998809337616,0.254317881671071,0.213361654471792,18,1,1,1
55,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP10_BC,4,4,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP10_BC_retrainEpoch05_run04.mat,epoch,retrainEpoch,5,500,200,100000,166.725621323944,0,0.308514490244157,0.128656792781808,0.128656792781808,100,10,1,478.687989375,166,165,0.0464026811231134,0.0416537728254925,1.31089234352112,0.504737949268592,0.234751354415344,19,3.74422423101261,1.99198172074296,7.03782316178741
56,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP10_BC,4,4,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP10_BC_nCritic04_run04.mat,ratio,nCritic,4,500,200,100000,166.725621323944,0,0.21412473522064,0.0280491813973027,0.0280491813973027,100,10,1,798.162980833333,169,168,0.0431857938083739,0.0355723995016851,0.966854333877563,0.451802683627528,0.233432417096276,19,1.45646891731386,1.38253654854553,1.53435488510815
57,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP10_BC,4,4,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP10_BC_retrainEpoch20_run04.mat,epoch,retrainEpoch,20,500,200,100000,166.725621323944,0,0.154878173344426,0.0182807652059749,0.0182807652059749,100,10,1,1650.636209375,244,243,0.0340221681240974,0.0334023147188576,0.721031665802002,0.304922026240464,0.229437333150965,19,1,1,1
58,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP10_BC,5,5,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP10_BC_retrainEpoch05_run05.mat,epoch,retrainEpoch,5,500,200,100000,166.725621323944,0,0.251363140767348,0.0365497399032865,0.0365497399032865,100,10,1,516.646219625,188,187,0.0397061807905543,0.033814011210584,1.33576983213425,0.385427725353266,0.194484780083567,20,2.02593060521076,1.85691601715621,2.21032872742157
59,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP10_BC,5,5,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP10_BC_nCritic04_run05.mat,ratio,nCritic,4,500,200,100000,166.725621323944,0,0.20937032032992,0.0250535986189863,0.0250535986189863,100,10,1,1086.89342133333,249,248,0.0318217092394277,0.0290410774858695,0.549038410186768,0.254859350177205,0.237904919408753,20,1.53082039339548,1.5466989318756,1.5151048652977
60,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP10_BC,5,5,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP10_BC_retrainEpoch20_run05.mat,epoch,retrainEpoch,20,500,200,100000,166.725621323944,0,0.135365917707092,0.0165358842102745,0.0165358842102745,100,10,1,1979.15506145833,272,271,0.0277100122279978,0.0244770602610036,0.580556392669678,0.24541798014048,0.219597525444514,20,1,1,1
61,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP12_BC,1,1,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch05_run01.mat,epoch,retrainEpoch,5,500,200,100000,250.806446748351,0,0.16654738534327,0.0310575917765948,0.0310575917765948,100,10,1,220.148108541667,94,93,0.0571294004620144,0.0572374571213264,3.09430909156799,0.964662294938191,0.190953880124077,21,1.41749005834752,1.09033317400238,1.84281109061225
62,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP12_BC,1,1,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP12_BC_nCritic04_run01.mat,ratio,nCritic,4,500,200,100000,250.806446748351,0,0.182952635522756,0.0342936402058182,0.0342936402058182,100,10,1,322.211978375,107,106,0.0518860763582201,0.0510057293302992,2.29575538635254,0.961412008141629,0.241687767548489,21,1.56114539414265,1.19773316987524,2.03482294967807
63,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP12_BC,1,1,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch20_run01.mat,epoch,retrainEpoch,20,500,200,100000,250.806446748351,0,0.152749076442304,0.0168533779370061,0.0168533779370061,100,10,1,415.188727291667,86,85,0.055721273579129,0.0554052940192894,1.24365389347076,0.593739478294998,0.281812585103809,21,1,1,1
64,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP12_BC,2,2,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch05_run02.mat,epoch,retrainEpoch,5,500,200,100000,250.806446748351,0,0.175802770300701,0.07895123888446,0.07895123888446,100,10,1,195.198879208333,81,80,0.0415695951002696,0.0408702159239678,2.93557262420654,1.02382741782789,0.189252642541775,22,1,0.864903097259984,0.92439492658782
65,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP12_BC,2,2,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP12_BC_nCritic04_run02.mat,ratio,nCritic,4,500,200,100000,250.806446748351,0,0.194769866513777,0.0792323002899237,0.0792323002899237,100,10,1,218.016197208333,69,68,0.0368517420017946,0.0400997703651388,2.87149596214294,0.922136872947847,0.213491319819203,22,1.05443468611735,0.958216190294058,0.927685713926199
66,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP12_BC,2,2,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch20_run02.mat,epoch,retrainEpoch,20,500,200,100000,250.806446748351,0,0.20326296767539,0.0854085592787591,0.0854085592787591,100,10,1,404.270001833333,78,77,0.0401125314230726,0.0398048301632713,1.09700536727905,0.573760740656955,0.257977437692373,22,1.11837512065609,1,1
67,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP12_BC,3,3,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch05_run03.mat,epoch,retrainEpoch,5,500,200,100000,250.806446748351,0,0.160137343287343,0.0517192059371434,0.0517192059371434,100,10,1,232.318790541667,108,107,0.0509320403226842,0.0532597462724476,2.46697747707367,0.779562288358219,0.155809452925341,23,1,0.890839376411355,0.601183563578785
68,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP12_BC,3,3,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP12_BC_nCritic04_run03.mat,ratio,nCritic,4,500,200,100000,250.806446748351,0,0.17873670687615,0.0982236081499739,0.0982236081499739,100,10,1,239.674855291667,77,76,0.0559110665660471,0.0532711569006826,2.92450022697449,0.797149755908899,0.174497446004253,23,1.45593700331121,0.994307094315041,1.14175029769278
69,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP12_BC,3,3,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch20_run03.mat,epoch,retrainEpoch,20,500,200,100000,250.806446748351,0,0.179760063966232,0.0860289752921125,0.0860289752921125,100,10,1,391.02890375,85,84,0.056359367658272,0.0517922417788615,1.59674453735352,0.708391694162711,0.245717251937291,23,1.3664594491759,1,1
70,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP12_BC,4,4,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch05_run04.mat,epoch,retrainEpoch,5,500,200,100000,250.806446748351,0,0.107207541017607,0.0109624817165051,0.0109624817165051,100,10,1,203.583056791667,118,117,0.0436935535369594,0.0377399380806778,1.4956721663475,0.589670419335061,0.176128674736784,24,1.84975826649862,0.745369250459866,0.405410310039426
71,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP12_BC,4,4,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP12_BC_nCritic04_run04.mat,ratio,nCritic,4,500,200,100000,250.806446748351,0,0.0560448281750983,0.00612870505281747,0.00612870505281747,100,10,1,427.605657875,99,98,0.042722586403804,0.0400942214686333,1.03254628181458,0.506573139308343,0.188055675897567,24,1,0.389656279516424,0.226649428464912
72,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP12_BC,4,4,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch20_run04.mat,epoch,retrainEpoch,20,500,200,100000,250.806446748351,0,0.143831451259176,0.0270404610959179,0.0270404610959179,100,10,1,612.294449666667,103,102,0.041950120633087,0.0342738727999705,0.836797475814819,0.447317477854181,0.195250757249808,24,3.36497503196794,1,1
73,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP12_BC,5,5,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch05_run05.mat,epoch,retrainEpoch,5,500,200,100000,250.806446748351,0,0.184724621901584,0.0333479654830816,0.0333479654830816,100,10,1,226.254999,108,107,0.0425133983004648,0.0409383425244704,2.96766757965088,0.757091985020309,0.152151959895243,25,1.10145186261163,1.21319620565064,0.697154617745101
74,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP12_BC,5,5,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP12_BC_nCritic04_run05.mat,ratio,nCritic,4,500,200,100000,250.806446748351,0,0.174047093346257,0.0807539629863606,0.0807539629863606,100,10,1,296.141553208333,103,102,0.033347469181138,0.0383068239165092,2.71694445610046,0.781025150719179,0.192271991254178,25,1.66373351947916,1.1430705396961,1.68819888654737
75,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP12_BC,5,5,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP12_BC_retrainEpoch20_run05.mat,epoch,retrainEpoch,20,500,200,100000,250.806446748351,0,0.152262775832303,0.0478343894370854,0.0478343894370854,100,10,1,524.841192625,102,101,0.0354877726923469,0.0391226176527866,1.32312870025635,0.529228210997956,0.241082828492781,25,1.19766524185718,1,1
76,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP14_BC,1,1,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch05_run01.mat,epoch,retrainEpoch,5,500,200,100000,148.060494884345,0,0.139918926792159,0.0986253116501014,0.0986253116501014,100,10,1,514.630873166667,222,221,0.023141866368757,0.0227574526846036,0.142400443553925,0.154365343809457,0.0469143706815574,26,1.02813922442333,1.0570702647978,0.967728658549531
77,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP14_BC,1,1,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP14_BC_nCritic04_run01.mat,ratio,nCritic,4,500,200,100000,148.060494884345,0,0.142615662845402,0.0990668271741471,0.0990668271741471,100,10,1,788.224389083333,227,226,0.0214437763530559,0.0220407037626223,0.128436207771301,0.146753930053725,0.045005824242095,26,1.04032070138475,1.07744377365215,0.972060885425826
78,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP14_BC,1,1,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch20_run01.mat,epoch,retrainEpoch,20,500,200,100000,148.060494884345,0,0.132364830845869,0.101914220250462,0.101914220250462,100,10,1,1598.60766683333,195,194,0.0183656199161295,0.0192964291414283,0.057337760925293,0.128051465411847,0.0414577048189006,26,1.01653701867826,1,1
79,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP14_BC,2,2,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch05_run02.mat,epoch,retrainEpoch,5,500,200,100000,148.060494884345,0,0.144159994543948,0.0981785348978416,0.0981785348978416,100,10,1,490.922841708333,208,207,0.0252320976681057,0.0270882584857333,0.146795332431793,0.192123817731905,0.056369290999383,27,1.0133429905847,1.01969146338747,0.995146217369345
80,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP14_BC,2,2,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP14_BC_nCritic04_run02.mat,ratio,nCritic,4,500,200,100000,148.060494884345,0,0.147679251515944,0.0974927666254162,0.0974927666254162,100,10,1,937.772372791667,213,212,0.0212252251281011,0.0223563888282962,0.0846214294433594,0.168552837748049,0.0499781765738333,27,1.0220490865845,1.04458433538822,0.988195210176111
81,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP14_BC,2,2,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch20_run02.mat,epoch,retrainEpoch,20,500,200,100000,148.060494884345,0,0.141376092396656,0.0986573964551412,0.0986573964551412,100,10,1,1040.976579,204,203,0.0174134792620977,0.0192217554288545,0.0399113893508911,0.128285800724739,0.0413059493613841,27,1.00595517175048,1,1
82,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP14_BC,3,3,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch05_run03.mat,epoch,retrainEpoch,5,500,200,100000,148.060494884345,0,0.141283278953865,0.0987839511333387,0.0987839511333387,100,10,1,725.938461458333,202,201,0.0256749703552993,0.0256630100255468,0.116677284240723,0.168397644002132,0.0488905750295016,28,1.00990936148925,1.01793814615317,0.964985545536708
83,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP14_BC,3,3,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP14_BC_nCritic04_run03.mat,ratio,nCritic,4,500,200,100000,148.060494884345,0,0.139174277396581,0.0985922973429781,0.0985922973429781,100,10,1,867.936857416667,208,207,0.0224233201363415,0.0224218424130635,0.101936459541321,0.165796278856775,0.0500278107108256,28,1.0013705146159,1.00274290754212,0.963113347317023
84,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP14_BC,3,3,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch20_run03.mat,epoch,retrainEpoch,20,500,200,100000,148.060494884345,0,0.138793579440735,0.102368322085485,0.102368322085485,100,10,1,1845.96279879167,222,221,0.0179580178200577,0.0194564712954779,0.0520280599594116,0.126811224960063,0.0418472041649213,28,1.01896976841357,1,1
85,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP14_BC,4,4,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch05_run04.mat,epoch,retrainEpoch,5,500,200,100000,148.060494884345,0,0.143633495892232,0.0985043453284185,0.0985043453284185,100,10,1,675.699963625,217,216,0.0262709797298094,0.025760699651209,0.136842250823975,0.163245390079633,0.0497264121212522,29,1.02695985775918,1.02230897648379,0.998684421954268
86,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP14_BC,4,4,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP14_BC_nCritic04_run04.mat,ratio,nCritic,4,500,200,100000,148.060494884345,0,0.137151447073997,0.0978146239491768,0.0978146239491768,100,10,1,695.513481375,208,207,0.02168192471454,0.0214153793569073,0.107725262641907,0.144626947093905,0.0440953305609495,29,1,0.976173103707569,0.991691694936581
87,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP14_BC,4,4,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch20_run04.mat,epoch,retrainEpoch,20,500,200,100000,148.060494884345,0,0.140499104670152,0.0986341061930866,0.0986341061930866,100,10,1,856.848461416667,212,211,0.0199000950065287,0.0219492777815632,0.0575964450836182,0.136540963688227,0.043953879119348,29,1.01636158812859,1,1
88,epoch,retrainEpoch,retrainEpoch=5,5,LIRCMOP14_BC,5,5,500,5,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch05_run05.mat,epoch,retrainEpoch,5,500,200,100000,148.060494884345,0,0.144271885595962,0.0998780768737473,0.0998780768737473,100,10,1,516.025758041667,214,213,0.023333969864847,0.0227742848411512,0.134203553199768,0.180831743644455,0.053161138342136,30,1.01278853269704,0.973254710859567,1.00254756224954
89,epoch,retrainEpoch,retrainEpoch=10,10,LIRCMOP14_BC,5,5,500,10,4,ratio,1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/ratio/results/LIRCMOP14_BC_nCritic04_run05.mat,ratio,nCritic,4,500,200,100000,148.060494884345,0,0.141810697151587,0.0990615996327466,0.0990615996327466,100,10,1,768.169087291667,208,207,0.0193646467502614,0.0209538198776366,0.0894944071769714,0.150832806742307,0.0458150439692317,30,1,0.95665159211674,0.99435199728455
90,epoch,retrainEpoch,retrainEpoch=20,20,LIRCMOP14_BC,5,5,500,20,4,epoch,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_PairGuide_training_schedule_v1_20260901/epoch/results/LIRCMOP14_BC_retrainEpoch20_run05.mat,epoch,retrainEpoch,20,500,200,100000,148.060494884345,0,0.148236514024723,0.0996242778244237,0.0996242778244237,100,10,1,868.240971166667,210,209,0.0181950089822565,0.0185550639660748,0.0522327423095703,0.148020983060933,0.0443976804427103,30,1.02530488248894,1,1
