problem,run,target_FE,actual_FE,gen,bmem_count,chain_count,train_count,query_count,raw_generated_count,feasible_generated_count,boundary_dist50,boundary_dist90,query_width90,train_dec_rmse,train_obj_dist50,train_obj_dist90,train_feasible_rate,query_obj_dist50,query_obj_dist90,feasible_rate
DASCMOP4_BC,1,100000,100076,457,22,5,22,5,20,0,0.268025973904103,0.304010847260355,0.00719261563182001,0.0112058195900099,0.17416541763133,0.315467815668968,0,0.274254888513511,0.345849646871207,0
DASCMOP5_BC,1,10000,10000,49,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,1,30000,30000,149,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,1,50000,50000,249,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP5_BC,1,70000,70144,346,21,6,21,5,20,0,0.0717933559641702,0.0828321844582394,0.00216117404734586,0.0417191511485381,0.0762164020546149,0.088599302327984,0,0.0769995963963975,0.0862967688059165,0
DASCMOP5_BC,1,100000,100064,482,20,6,20,5,20,0,0.24373263824181,0.261977002507647,0.0080363001744877,0.011405296004275,0.239570631955983,0.419335026013621,0,0.243807237052867,0.262643326027107,0
LIRCMOP5_BC,1,10000,10092,48,32,8,32,5,20,18,0.00215215961807283,0.00307059549301583,0.000385101005568012,0.0661143712845045,0.0790676810413938,0.0898379972328147,1,0.0123170031954536,0.0401927958749274,0.9
LIRCMOP5_BC,1,30000,30112,139,35,5,35,5,20,8,0.0063246600584152,0.0186485907825936,0.00305573066975337,0.0715763317336326,0.0515332427209741,0.0684427504865221,1,0.0201512768288353,0.0427875967587342,0.4
LIRCMOP5_BC,1,50000,50132,230,71,14,71,5,20,4,0.00197102008787565,0.00455040662450047,0.00278590871395822,0.0750376158427236,0.0525305910707854,0.0614814540931337,1,0.00368501848565522,0.0110094552258146,0.2
LIRCMOP5_BC,1,70000,70152,321,21,3,21,5,20,12,0.00139080814144969,0.00234742580555721,0.000860856628079036,0.0292239590804492,0.0288254992953864,0.0589141836625979,1,0.00302200745816918,0.00745465781357994,0.6
LIRCMOP5_BC,1,100000,100072,457,74,13,74,5,20,20,0.000191077031438378,0.000277945874706109,6.33941782640115e-05,0.0139259261246601,0.0282541840399715,0.0343193003623954,1,0.000363552126994754,0.000845852981173999,1
LIRCMOP6_BC,1,10000,10124,49,17,5,17,5,20,8,0.00764631614218228,0.00851016711913998,0.000778958443665061,0.0727250961549051,0.0860912711598436,0.146703315961325,1,0.0143923522952011,0.103375488060647,0.4
LIRCMOP6_BC,1,30000,30144,140,43,9,43,5,20,16,0.00626972639958756,0.00753922740392587,0.000506753573309756,0.0522540869268914,0.060394023052288,0.0876593110423604,1,0.0080276129064432,0.013473228326131,0.8
LIRCMOP6_BC,1,50000,50164,231,73,14,73,5,20,4,0.00518095940669534,0.00825209271116527,0.0131904511291327,0.0546682518152109,0.0598905488018383,0.0704785600360144,1,0.00696692771059251,0.0170637468682225,0.2
LIRCMOP6_BC,1,70000,70184,322,27,8,27,5,20,18,0.0114852549790085,0.0157061312138459,0.00597690609747368,0.0421432511062032,0.0704169393696686,0.110047058599591,1,0.0164085703171478,0.0220638473401081,0.9
LIRCMOP6_BC,1,100000,100104,458,50,13,50,5,20,12,0.00636584820710853,0.0156917458400481,0.000403667028440936,0.0483548327694269,0.0395499099213599,0.0772942223446053,1,0.0274425266178876,0.040829347901394,0.6
LIRCMOP7_BC,1,10000,10112,47,28,11,28,5,20,8,0.00568179063831639,0.0080689771215028,0.000289649304769256,0.0465434435362415,0.0911761251332567,0.12678759463603,1,0.0176039157522727,0.0408206723007117,0.4
LIRCMOP7_BC,1,30000,30132,138,28,6,28,5,20,0,0.00577045483290744,0.0188241706004276,0.000711566286481852,0.0827862678540597,0.0761587716733987,0.10643298051302,1,0.0216514765304242,0.0529283833920315,0
LIRCMOP7_BC,1,50000,50152,229,39,10,39,5,20,8,0.00955422644863137,0.0328563719327168,0.000830514925350381,0.0634608165341102,0.04541276802623,0.101070075402062,1,0.00981753351620844,0.0335691740449114,0.4
LIRCMOP7_BC,1,70000,70172,320,73,9,73,5,20,0,0.0025943510601052,0.00390923751398763,0.000292094839982369,0.0809016205007883,0.043212872157204,0.0486020644036357,1,0.00408763384343735,0.00592096800600428,0
LIRCMOP7_BC,1,100000,100092,456,74,8,74,5,20,9,0.00176509229444362,0.0032522774054621,0.000281156305258449,0.0773726961001882,0.0421659058961135,0.0488724991289484,1,0.00618976113314365,0.00652759619655191,0.45
LIRCMOP8_BC,1,10000,10140,48,41,5,41,5,20,0,0.00920663685741087,0.009785637342926,0.00247211273045113,0.0703430052686676,0.102687210733443,0.119048459761696,1,0.0287920981663842,0.0709127109862815,0
LIRCMOP8_BC,1,30000,30160,139,49,8,49,5,20,5,0.00285886210028005,0.00330661580052441,0.000976819838607752,0.0598571365482613,0.0746401245270995,0.0962258933385827,1,0.00428556476196222,0.00951921728331987,0.25
LIRCMOP8_BC,1,50000,50180,230,64,14,64,5,20,13,0.00192441227244196,0.00325843489184603,0.000924883033342146,0.0455322954053573,0.0440931495281145,0.0942516929182464,1,0.00875728363815863,0.0262205557931833,0.65
LIRCMOP8_BC,1,70000,70200,321,38,6,38,5,20,13,0.0582332692008839,0.120152423352477,0.00637376363446265,0.106471051513438,0.0455434952750371,0.102176671543133,1,0.100686750752332,0.176559017567824,0.65
LIRCMOP8_BC,1,100000,100120,457,77,12,77,5,20,10,0.000981844937339399,0.00454727908856876,0.0019254809850899,0.0663524908659246,0.0429142968188153,0.0483817705837447,1,0.00304790647336205,0.00647903821518208,0.5
LIRCMOP9_BC,1,10000,10004,46,9,2,9,5,20,18,0.000182470166067418,0.00267419180644512,0.000217191494730415,0.0391815864937361,0.0126585154642051,0.0373692112775745,1,0.00164134594768057,0.00286923444477595,0.9
LIRCMOP9_BC,1,30000,30024,137,13,3,13,5,20,20,0.000310666932988747,0.00276571274486714,0.000359039401572136,0.0186669902481407,0.0124519670073579,0.0648242705852053,1,0.00232232139874417,0.00431889596605929,1
LIRCMOP9_BC,1,50000,50044,228,25,7,25,5,20,20,0.00126438902438564,0.00736710860666297,0.000618280608632176,0.0140587135452804,0.0123820634064056,0.0655403821686743,1,0.00168423282873474,0.00938418786083698,1
LIRCMOP9_BC,1,70000,70064,319,18,6,18,5,20,20,0.00296488531305041,0.00684494544687857,0.00074200719769969,0.0154764424728597,0.0134234242812423,0.0797220183360034,1,0.00371218688814122,0.0069481160209956,1
LIRCMOP9_BC,1,100000,100204,456,18,4,18,5,20,20,0.00246673809088989,0.00304157276402686,0.000114385580374947,0.0125612654964775,0.0145586524773642,0.0502226078722284,1,0.00297830588849029,0.00313554630290532,1
LIRCMOP10_BC,1,10000,10008,46,18,7,18,5,20,20,0.000602765875259431,0.00167263924487084,0.00088189217918991,0.056052154275304,0.067727052094006,0.0920918472208426,1,0.011544282183025,0.0460042807458796,1
LIRCMOP10_BC,1,30000,30016,137,7,3,7,5,20,16,0.000142506254505521,0.00115956382229015,3.68928390221585e-05,0.0102414827961545,0.010961641357676,0.0153120512607446,1,0.000160082374409817,0.00159173781069696,0.8
LIRCMOP10_BC,1,50000,50036,228,16,5,16,5,20,20,6.02528604141053e-05,0.000186649095715608,1.67293770617381e-05,0.0118605345689647,0.0109552620678875,0.0143188712081776,1,0.000117037935277197,0.000356912030489875,1
LIRCMOP10_BC,1,70000,70056,319,39,10,39,5,20,16,0.00022685369590996,0.000352276796424821,1.9741275460599e-05,0.0156446969007887,0.0120788588059986,0.0179976567088284,1,0.000373852379121942,0.00528428435842992,0.8
LIRCMOP10_BC,1,100000,100196,456,46,9,46,5,20,20,0.000125253554897243,0.0319691837335758,4.03102662227525e-05,0.0209866599167494,0.0114001935884159,0.0250604420135256,1,0.000312096383665899,0.03305324099242,1
