problem,seed,mode,stage,targetFE,actualFE,missing,IGD,HV,p1Feasible,p2Feasible,populationOverlap,archivePairs,activePairs,inactivePairs,eligiblePairs,activeRefCoverage,frontRejectedPairs,infeasibleDominatedPairs,eligibilityRemoved,feasiblePoolEligible,infeasiblePoolEligible,gapMedian,gapP90,trainingEvents,generatorUpdates,criticUpdates,trainingSeconds,lastTrainingFE,lastTrainingPairs,lastTrainingEpochs,lastTrainingUpdates,lastTrainingEndpointRMSE,modelVersion,consumedTrainingFE,consumedTrainingPairs,consumedTrainingEpochs,consumedTrainingUpdates,consumedTrainingRMSE,productionFE,selectedCount,selectedFeasibleRate,survivedP1,survivedP2,cumulativeGuided,nativeBandRate,rebuildInputPoints,netGapReduction
LIRCMOP8_BC,1,pair_only,FE050000,50000,50000,0,0.0261683390371974,0.279820859088359,100,8,6,500,84,416,500,0.84,12,10,13,277,492,0.00250180746744602,0.01778520094156,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,49800,20,0.5,7,4,4482,1,1400,0.131194370474155
LIRCMOP8_BC,1,pair_only,FE070000,70000,70000,0,0.00719090172558956,0.29423850464557,100,0,0,500,92,408,500,0.92,1,0,1,312,515,0.0019345080396184,0.0177409555698676,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,69800,20,0.65,0,0,6482,1,1400,0.0940490841228948
LIRCMOP8_BC,1,pair_only,FE100000,100000,100000,0,0.00685772784574695,0.294808022288839,100,0,0,500,89,411,500,0.89,12,0,12,303,536,0.00117487615614442,0.0149814749983301,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,99800,20,0.5,2,0,9482,1,1400,-0.245722607886717
LIRCMOP8_BC,2,cgan,first_true_use,5000,5000,0,1.84325751351241,0,100,83,64,1,1,0,1,0.01,11,7,12,13,14,0.108466912403882,0.108466912403882,1,1000,5000,124.725031583333,4800,8,933.333333333333,1000,0.107744293429748,1,4800,8,933.333333333333,1000,0.107744293429748,4800,20,0.3,4,14,20,NaN,416,0.75469727612208
LIRCMOP8_BC,2,cgan,FE010000,10000,10000,0,1.69529503171015,0,100,43,13,66,49,17,66,0.49,1,1,2,64,162,0.294475287487917,0.429329567140079,25,1480,7400,185.803636708333,10000,49,7.27272727272727,20,0.0889359761990117,24,9800,43,8.2051282051282,20,0.0904560603918811,9800,20,0.1,0,1,520,NaN,530,0.00876846502739648
LIRCMOP8_BC,2,cgan,FE030000,30000,30000,0,0.0105125835375358,0.292642447544823,100,0,0,420,82,338,420,0.82,11,1,12,155,464,0.107636411765151,0.224006608387954,121,3400,17000,417.824532541667,30000,82,4.05063291139241,20,0.0573767210461485,120,29800,87,3.80952380952381,20,0.0534161894755747,29800,20,0.05,1,0,2520,NaN,1242,0.127332261732379
LIRCMOP8_BC,2,cgan,FE050000,50000,50000,0,0.00868058552590083,0.293521939680027,100,0,0,500,91,409,500,0.91,5,2,7,190,537,0.0988067592734602,0.219078657133543,221,5400,27000,648.416464041667,50000,91,3.72093023255814,20,0.0637140352127555,220,49800,91,3.72093023255814,20,0.0544043123875163,49800,20,0.05,0,0,4520,NaN,1400,0.443687443386411
LIRCMOP8_BC,2,cgan,FE070000,70000,70000,0,0.00814867655828574,0.293768972845535,100,0,0,500,80,420,500,0.8,10,3,13,191,550,0.0891361009170777,0.20920583613323,320,7380,36900,852.289547708333,70000,80,4.1025641025641,20,0.0697728573846382,319,69800,88,3.72093023255814,20,0.0603149859317196,69800,20,0,0,0,6520,NaN,1400,-0.0909603302895722
LIRCMOP8_BC,2,cgan,FE100000,100000,100000,0,0.00801684061625868,0.293931808850607,100,1,1,500,93,407,500,0.93,1,1,2,203,546,0.0757695990721751,0.215324056881874,466,10300,51500,1026.459844125,99800,94,3.49726775956284,20,0.0728580999640057,466,99800,94,3.49726775956284,20,0.0728580999640057,99800,20,0,0,0,9520,NaN,1400,0.106859422649854
LIRCMOP8_BC,2,fallback_only,first_true_use,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN
LIRCMOP8_BC,2,fallback_only,FE010000,10000,10000,0,1.69714818006718,0,100,52,27,51,39,12,51,0.39,12,3,14,44,73,0.466574887768963,0.571646531392572,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,490,0
LIRCMOP8_BC,2,fallback_only,FE030000,30000,30000,0,0.0112323587026524,0.291645515032903,100,1,1,246,90,156,246,0.9,5,4,9,143,254,0.131160198861726,0.21738861103264,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,872,0
LIRCMOP8_BC,2,fallback_only,FE050000,50000,50000,0,0.00923611003768515,0.292957522567827,100,0,0,500,91,409,500,0.91,5,2,7,187,497,0.126600607221532,0.233028646267684,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP8_BC,2,fallback_only,FE070000,70000,70000,0,0.00827119025728125,0.293495643861974,100,0,0,498,90,408,498,0.9,12,1,13,201,523,0.101022383105713,0.238500947584108,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP8_BC,2,fallback_only,FE100000,100000,100000,0,0.00765340386653883,0.294074201060604,100,0,0,500,98,402,500,0.98,3,0,3,206,532,0.092210338337922,0.21806829683333,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP8_BC,2,pair_only,first_true_use,4200,4200,0,3.67329399810027,0,100,95,78,5,4,1,5,0.04,0,0,0,26,8,0.862610219497605,1.49410552089422,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,4000,2,0,0,2,2,1,402,0.305081429120251
LIRCMOP8_BC,2,pair_only,FE010000,10000,10000,0,1.68554102034519,0,100,55,29,68,49,19,68,0.49,3,3,3,77,134,0.0112421818344095,0.100898008227956,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,9800,20,0.4,6,5,462,1,542,0.412363706224148
LIRCMOP8_BC,2,pair_only,FE030000,30000,30000,0,0.00830114579087462,0.293024768477026,100,0,0,500,78,422,500,0.78,14,0,14,285,494,0.000820326882146696,0.0111465363684374,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,29800,20,0.6,6,0,2462,1,1400,0.220189535569465
LIRCMOP8_BC,2,pair_only,FE050000,50000,50000,0,0.00703339752625226,0.294219022436804,100,0,0,500,95,405,500,0.95,1,0,1,318,513,0.000449084575031143,0.0156369043269946,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,49800,20,0.4,0,0,4462,1,1400,0.373512256860813
LIRCMOP8_BC,2,pair_only,FE070000,70000,70000,0,0.00702734640370391,0.294576183920222,100,0,0,500,82,418,500,0.82,6,0,6,286,572,0.000331100217672633,0.00423706015501553,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,69800,20,0.55,2,0,6462,1,1400,0.0803604133658058
LIRCMOP8_BC,2,pair_only,FE100000,100000,100000,0,0.00659736635171313,0.294932828747199,100,0,0,500,93,407,500,0.93,12,2,14,300,535,0.000213635965252321,0.00467211347807122,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,99800,20,0.25,2,0,9462,1,1400,0.456886836213706
LIRCMOP8_BC,3,cgan,first_true_use,4600,4600,0,1.94714288231434,0,100,84,69,1,1,0,1,0.01,19,15,19,14,11,0.283696593375581,0.283696593375581,1,1000,5000,45.52083625,4400,12,1000,1000,0.103767328301666,1,4400,12,1000,1000,0.103767328301666,4400,20,0.35,3,16,20,NaN,424,0.388950320879813
LIRCMOP8_BC,3,cgan,FE010000,10000,10000,0,1.68814257746102,0,100,63,23,71,51,20,71,0.51,16,4,17,75,111,0.267713246772179,0.387298007041476,21,1400,7000,63.707182125,10000,51,7.11111111111111,20,0.0574542092610658,20,9800,53,6.80851063829787,20,0.0580583011197808,9800,20,0.15,0,5,560,NaN,544,0.291440583911517
LIRCMOP8_BC,3,cgan,FE030000,30000,30000,0,0.10013563887402,0.253134624706906,100,25,12,114,70,44,114,0.7,3,2,4,102,179,0.155464435357942,0.227321824056317,121,3400,17000,148.056096958333,30000,70,4.92307692307692,20,0.0477001610673521,120,29800,71,4.92307692307692,20,0.0475586916632497,29800,20,0,0,4,2560,NaN,624,0.0341099611756026
LIRCMOP8_BC,3,cgan,FE050000,50000,50000,0,0.0515678417542785,0.270006834908039,100,12,5,500,79,421,500,0.79,3,3,6,172,460,0.119089458092595,0.200236427386561,220,5380,26900,218.713316666667,50000,79,4.21052631578947,20,0.0593986854463432,219,49800,78,4.29530201342282,20,0.0674267222581623,49800,20,0,0,0,4560,NaN,1400,0.61942881782467
LIRCMOP8_BC,3,cgan,FE070000,70000,70000,0,0.0097016774682371,0.293227195178212,100,9,4,500,89,411,500,0.89,5,4,7,182,514,0.114566104121293,0.202765625834176,320,7380,36900,288.911177916667,70000,89,3.72093023255814,20,0.0763443959627486,319,69800,95,3.47826086956522,20,0.0715475072043791,69800,20,0.2,0,0,6560,NaN,1400,0.196252211067442
LIRCMOP8_BC,3,cgan,FE100000,100000,100000,0,0.00819210878689462,0.293999708395493,100,1,1,500,84,416,500,0.84,7,4,11,192,573,0.103610300297552,0.195595440741411,467,10320,51600,381.238381166667,99800,95,3.49726775956284,20,0.0871867836121779,467,99800,95,3.49726775956284,20,0.0871867836121779,99800,20,0.05,0,0,9560,NaN,1400,0.0209893572061962
LIRCMOP8_BC,3,fallback_only,first_true_use,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN
LIRCMOP8_BC,3,fallback_only,FE010000,10000,10000,0,1.69962706068882,0,100,68,39,37,32,5,37,0.32,10,7,14,47,52,0.452364686712836,0.577353227018793,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,470,0
LIRCMOP8_BC,3,fallback_only,FE030000,30000,30000,0,0.156826453150523,0.238232275116013,100,23,7,91,56,35,91,0.56,10,2,12,77,144,0.206918670000444,0.338247595999518,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,580,0
LIRCMOP8_BC,3,fallback_only,FE050000,50000,50000,0,0.00961231072022676,0.293038106754183,100,0,0,228,84,144,228,0.84,7,1,8,185,336,0.149919527905246,0.246544071748888,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,834,0
LIRCMOP8_BC,3,fallback_only,FE070000,70000,70000,0,0.00843182716882267,0.29372474435183,100,0,0,500,90,410,500,0.9,7,2,9,196,534,0.126913632889598,0.230095746551896,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP8_BC,3,fallback_only,FE100000,100000,100000,0,0.00771272276684019,0.29397021079714,100,0,0,500,97,403,500,0.97,2,4,6,203,518,0.105880380489009,0.209766507780791,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,1400,0
LIRCMOP8_BC,3,pair_only,first_true_use,4000,4000,0,3.59202042581884,0,100,92,82,3,3,0,3,0.03,1,0,1,19,8,0.631062694036826,0.827567479906792,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,3800,2,0,0,2,2,1,402,0.303587387210518
LIRCMOP8_BC,3,pair_only,FE010000,10000,10000,0,1.68233075819985,0,100,67,31,165,39,126,165,0.39,29,0,29,103,188,0.0020887038558585,0.157040902948666,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,9800,20,0.5,8,4,458,1,724,0.364677954454409
LIRCMOP8_BC,3,pair_only,FE030000,30000,30000,0,0.0708823664974336,0.261696176780866,100,21,12,406,56,350,406,0.56,6,0,6,200,280,0.00110030370962519,0.0881654843043502,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,29800,20,0.25,3,6,2458,1,1162,0.287269537293078
LIRCMOP8_BC,3,pair_only,FE050000,50000,50000,0,0.00720840374517874,0.294630925399978,100,9,3,500,90,410,500,0.9,0,0,0,310,502,0.000959894428916157,0.00461618958136702,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,49800,20,0.55,0,1,4458,1,1400,0.415972959575647
LIRCMOP8_BC,3,pair_only,FE070000,70000,70000,0,0.00675085166324244,0.294934166694932,100,0,0,500,89,411,500,0.89,16,1,17,268,572,0.000474060595324769,0.0126117475097563,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,69800,20,0.6,2,0,6458,1,1400,-0.132686121592262
LIRCMOP8_BC,3,pair_only,FE100000,100000,100000,0,0.006656661044307,0.295002884431519,100,0,0,500,83,417,500,0.83,3,0,3,291,560,0.000165198122637739,0.00266061679256655,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,99800,20,0.4,1,0,9458,1,1400,0.414690297412442
