variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionKNNRetainRatio,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,N,D,maxFE,target_FE,actual_FE,gen,has_GAN,AF_size,AI_size,BoundaryHit_all,ObjInterfaceScore,RefCov,DuplicateRate,GAN_to_Segment_Dist50,GAN_to_Segment_Dist90,GAN_to_Decision_Segment_Dist50,GAN_to_Decision_Segment_Dist90,GAN_to_AF_Dist90,AF_Cover_epsilon,AF_CoverEpsilon,PairCover_epsilon,PairCoverEpsilon,LargestClusterRate_epsilon,EffectiveClusterCount_epsilon,ClusterEpsilon,RawGANOutsideStandardRangeCount,RawGANFeasibleRate,InjectedCount,GAN_to_AF_ObjNN_mean,GAN_to_AF_ObjNN_median,GAN_to_AF_ObjNN_p90,GAN_to_AF_DecNN_mean,GAN_to_AF_DecNN_median,GAN_to_AF_DecNN_p90,RawGANVarClipRate
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10000,44,1,43,43,0.615,0.0386969269001501,0.52,0,0.060103168677918,0.111029066191546,0.0340271624834189,0.0410707330923972,0.128325430940304,0.441860465116279,0.05,0.488372093023256,0.05,0.89,1.25778252940067,0.05,7,0.11,NaN,0.0730271739802884,0.0696950109142254,0.128325430940304,0.0381837206844424,0.0373985414147406,0.0439675554557022,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30000,124,1,141,141,0.3,0.00182636831703209,0.78,0,0.0712437315191548,0.126167807834807,0.0226842538002135,0.0466014139528036,0.133983424727305,0.602836879432624,0.05,0.673758865248227,0.05,0.605,2.36322816967978,0.05,13,0.18,NaN,0.0871202053678578,0.0810146055669569,0.133983424727305,0.0305380336755124,0.0264320457701065,0.0521952378219489,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50000,204,1,162,162,0.075,0.000212139896004826,0.77,0,0.0814522014295904,0.156394498069038,0.0230731857850871,0.0399707302305554,0.156394498069038,0.691358024691358,0.05,0.703703703703704,0.05,0.675,2.05761316872428,0.05,5,0.085,NaN,0.0924157371955603,0.0867059452738402,0.156394498069038,0.0310988458367301,0.0294222468222233,0.0426980266996022,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70000,284,1,193,193,0.135,0.00046401992766727,0.78,0,0.0581204586647846,0.152735233858226,0.0281898366315495,0.0468997231341615,0.152735233858226,0.89119170984456,0.05,0.896373056994819,0.05,0.51,3.08071472581639,0.05,13,0.175,NaN,0.0924075829213956,0.0607104407366947,0.152735233858226,0.0355595011248649,0.0320620019121653,0.0517409057164648,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100000,404,1,236,236,0.075,2.80457232029415e-06,0.76,0,0.068801643600373,0.123721734359558,0.025955624018908,0.0361145038944654,0.127013379861288,0.88135593220339,0.05,0.885593220338983,0.05,0.935,1.14279184046626,0.05,0,0.095,NaN,0.0762822327739434,0.071583316733358,0.127013379861288,0.0320862696156868,0.0309306322716946,0.0429600819498724,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10050,45,1,20,20,0.59,0.446062662037236,0.69,0,0.140248009393911,0.287834209141474,0.0757788590648604,0.10056517303248,0.300650455726658,0.45,0.05,0.65,0.05,0.62,2.50281566762608,0.05,81,0.535,NaN,0.167699752169356,0.157503544299785,0.300650455726658,0.0882728160947702,0.0877019751117732,0.108026839041426,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30050,125,1,119,119,0.255,0.0213122552274543,0.84,0,0.0757945996229155,0.265682431833698,0.0493551679226778,0.0665234310994306,0.265682431833698,0.92436974789916,0.05,1,0.05,0.335,5.56483027267668,0.05,29,0.275,NaN,0.116532936672783,0.0811289706384933,0.265682431833698,0.0558789753549932,0.0540279898242212,0.0719787893857889,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50050,205,1,149,149,0.26,0.00574240123162555,0.79,0,0.0589917330351308,0.427382498529748,0.0367759043564838,0.0680465506669611,0.427382498529748,0.953020134228188,0.05,0.973154362416107,0.05,0.545,3.29543582138738,0.05,6,0.17,NaN,0.17206713944002,0.0637968917811763,0.427382498529748,0.0474360246485918,0.0426602015926796,0.0714198668642142,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70050,285,1,210,210,0.14,0.000289666510915872,0.81,0,0.0505947683774343,0.150685414334668,0.0322228497579165,0.0446683340607746,0.150685414334668,0.904761904761905,0.05,0.904761904761905,0.05,0.5,3.2599837000815,0.05,9,0.175,NaN,0.0711243500688999,0.0564742710451896,0.150685414334668,0.0367994083443728,0.0360583429319378,0.0489333507643294,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100050,405,1,245,245,0.15,0.000297595758367984,0.84,0,0.0517023086167389,0.164140513468174,0.0321951459756741,0.0492810423815517,0.164140513468174,0.975510204081633,0.05,0.987755102040816,0.05,0.47,3.33333333333334,0.05,2,0.22,NaN,0.0814372466616224,0.0525349682828992,0.164140513468174,0.0378243204260191,0.0379135594038267,0.0526038781177481,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10050,46,1,69,69,0.475,0.0784486235037035,0.59,0,0.117440471163599,0.283956073957574,0.0582350227700621,0.0785486834346748,0.288951008491153,0.405797101449275,0.05,0.434782608695652,0.05,0.79,1.59451486885115,0.05,26,0.325,NaN,0.169148801860179,0.133249993035179,0.288951008491153,0.0659009672166776,0.0653997744311878,0.0824533355263835,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30050,126,1,115,115,0.205,0.00922269910977841,0.77,0,0.0658492158090851,0.1393427265476,0.040960963957972,0.0657026923900172,0.147610820306736,0.860869565217391,0.05,0.91304347826087,0.05,0.57,2.50187640730548,0.05,13,0.25,NaN,0.0809437563544224,0.0713421353017808,0.147610820306736,0.0491596102650673,0.046341645296049,0.068545629920776,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50050,206,1,156,156,0.235,0.0169749710969149,0.82,0,0.0252423973948994,0.102957994791721,0.0300065742961282,0.0469789752961297,0.106839822890098,0.948717948717949,0.05,0.974358974358974,0.05,0.84,1.41193081539004,0.05,20,0.27,NaN,0.0440756051728049,0.0274451710388594,0.106839822890098,0.0345398994849169,0.0320478803049807,0.0490234749874454,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70050,286,1,182,182,0.21,0.00583163613063725,0.88,0,0.0208819633564768,0.0857261303665572,0.0260674387540256,0.0452624526679646,0.0949745643041391,0.923076923076923,0.05,0.956043956043956,0.05,0.805,1.51595543091033,0.05,6,0.215,NaN,0.0385439837091758,0.0228712027639864,0.0949745643041391,0.0333641106818866,0.0309039073817397,0.0478658227249202,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100050,406,1,226,226,0.16,0.00368363257485563,0.65,0,0.089912826706909,0.292395188767594,0.0278755819355218,0.0379918610275839,0.292395188767594,0.752212389380531,0.05,0.752212389380531,0.05,0.475,3.82189948404357,0.05,0,0.25,NaN,0.152269504392877,0.0917314712481344,0.292395188767594,0.0318020047420597,0.0313930310358131,0.0411456543447849,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10150,47,1,55,55,0.74,0.341154420166853,0.79,0,0.0705833084341063,0.175230980595109,0.0548238075589591,0.0791814616484002,0.191177848104894,0.527272727272727,0.05,0.690909090909091,0.05,0.8,1.55738981467061,0.05,68,0.52,NaN,0.116384611350453,0.0898472267771651,0.191177848104894,0.0649993807662298,0.0629546868219965,0.0877135857765461,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30150,127,1,123,123,0.305,0.0190935639491328,0.84,0,0.0740640696079709,0.180492149683656,0.041440668809012,0.0547989241038405,0.182081284328085,0.910569105691057,0.05,0.934959349593496,0.05,0.635,2.36406619385343,0.05,12,0.23,NaN,0.0926059979856496,0.0803125474795475,0.182081284328085,0.0474627794794913,0.0460029904906075,0.0588596173036897,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50150,207,1,133,133,0.12,0.00220935505342726,0.81,0,0.06759916984082,0.126857112923718,0.0419389187459078,0.0592611291979999,0.138886876674447,0.947368421052632,0.05,0.984962406015038,0.05,0.565,2.24340998317443,0.05,14,0.24,NaN,0.0757175990489615,0.0709629047960438,0.138886876674447,0.0502686682954748,0.0487813435296567,0.0637663803856734,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70150,287,1,140,140,0.27,0.0150752112816157,0.65,0,0.0414325034029071,0.116975802917462,0.0400894737045815,0.058014818591384,0.150512635965461,0.75,0.05,0.764285714285714,0.05,0.58,2.58297817383443,0.05,8,0.23,NaN,0.070547269469233,0.0462661310436236,0.150512635965461,0.0458628744570106,0.0426508031466286,0.0624051708351499,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100150,407,1,179,179,0.295,0.0255305354429089,0.74,0,0.0222557096542674,0.132805220474337,0.0294340957846096,0.0553982658457626,0.132805220474337,0.748603351955307,0.05,0.76536312849162,0.05,0.85,1.3792152265361,0.05,1,0.28,NaN,0.0510252900475097,0.0234661638446447,0.132805220474337,0.0380193500588487,0.033290493254824,0.057900170799101,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10050,45,1,52,52,0.6,0.273293217401891,0.77,0,0.0835053506055163,0.210310822727718,0.0573465183439884,0.0988807079201888,0.210310822727718,0.711538461538462,0.05,0.730769230769231,0.05,0.655,2.28388717597351,0.05,84,0.515,NaN,0.11631523399187,0.0915543533161518,0.210310822727718,0.0710276989013016,0.0654072465633953,0.0992587612608527,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30050,125,1,142,142,0.195,0.0185835442200301,0.82,0,0.074308159758165,0.211392128641061,0.0439000157613671,0.0631421960219769,0.214304276540383,0.880281690140845,0.05,0.887323943661972,0.05,0.43,3.78286362776622,0.05,27,0.26,NaN,0.106976503618739,0.0796560272287435,0.214304276540383,0.0515491781537342,0.0483525656095921,0.0656339864153694,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50050,205,1,95,95,0.23,0.00718815040722607,0.87,0,0.0616651463183242,0.156598266624707,0.0421171798788423,0.0553587991291569,0.165992846536076,0.884210526315789,0.05,0.91578947368421,0.05,0.475,3.75657400450789,0.05,22,0.26,NaN,0.0864871940817203,0.070832332885789,0.165992846536076,0.0473952030823741,0.0480327480728523,0.0591010603581352,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70050,285,1,157,157,0.265,0.0218204617506242,0.78,0,0.028019284629254,0.230373227635714,0.0336172982627712,0.073878794106618,0.234809464734212,0.751592356687898,0.05,0.75796178343949,0.05,0.83,1.4447735317489,0.05,20,0.22,NaN,0.0693919653300988,0.0296638275119249,0.234809464734212,0.0451117396840826,0.0369460882243028,0.0822244955760002,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100050,405,1,238,238,0.23,0.00605993610591981,0.8,0,0.0291250762802108,0.0714023343510195,0.0297164044356557,0.0412817161903899,0.0718239126521571,0.96218487394958,0.05,0.96218487394958,0.05,0.795,1.53988296889436,0.05,1,0.25,NaN,0.0466292626871126,0.0308755365705281,0.0718239126521571,0.0339786916884926,0.0330136125820873,0.044984644869263,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10150,43,1,58,58,0.7,0.185597772056993,0.36,0,0.00935422832421804,0.138562163525494,0.0211682461232136,0.0334199068711109,0.14106603422762,0.810344827586207,0.05,0.862068965517241,0.05,0.94,1.1293692472754,0.05,0,0.36,NaN,0.0474265200294047,0.0172677922503255,0.14106603422762,0.0330557783922015,0.031035990390457,0.049109841614832,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30150,123,1,51,51,0.705,0.442547407258814,0.65,0,0.00380628726325483,0.362744801366155,0.0222730670041954,0.101387154440181,0.362744801366155,0.725490196078431,0.05,0.823529411764706,0.05,0.78,1.6277366322129,0.05,20,0.665,NaN,0.200559016941245,0.00681487881658002,0.362744801366155,0.0482818211818023,0.0232919371918638,0.109103312511322,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50150,203,1,55,55,0.68,0.161810082005448,0.8,0,0.00798617181936764,0.49722001733874,0.0169613020234376,0.0586533209349049,0.49722001733874,0.836363636363636,0.05,0.854545454545454,0.05,0.75,1.76756517896597,0.05,21,0.85,NaN,0.692106948442655,0.0156026402212104,0.49722001733874,0.0398209358791736,0.0173291026661645,0.0638411996802277,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70150,283,1,61,61,0.87,0.404376950968,0.08,0,0.00226988691583451,0.037667660259384,0.0121497078304281,0.0640423186715574,0.0423165873350455,0.836065573770492,0.05,0.836065573770492,0.05,0.975,1.05180120957139,0.05,4,0.7,NaN,0.457845180047593,0.00280579288474471,0.0423165873350455,0.0322618306640779,0.0123334724967469,0.0660224167363139,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100150,403,1,80,80,0.62,0.275390672692327,0.58,0,0.00676016531391399,1.22366138548066,0.0203489288738586,0.140876143603129,1.22366138548066,0.625,0.05,0.625,0.05,0.76,1.72711571675302,0.05,31,0.73,NaN,0.325327749098137,0.0103478014137496,1.22366138548066,0.0522990435769038,0.0206835583939533,0.146846972608949,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10200,43,1,19,19,0.325,0.00611361036147195,0.29,0,0.241557199506107,0.659621083943316,0.0310803100142198,0.0587719532889304,0.659621083943316,0.947368421052632,0.05,0.947368421052632,0.05,0.7,1.94325689856199,0.05,2,0.385,NaN,0.30088237760019,0.25401837556878,0.659621083943316,0.042303264330334,0.0380799270728927,0.0622093522352587,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30200,123,1,42,42,0.89,0.309359020843888,0.75,0,0.00262537532110209,0.0433596523619622,0.024031261658841,0.0321776515599134,0.0446857538836212,0.80952380952381,0.05,0.80952380952381,0.05,0.99,1.020199959192,0.05,0,0.705,NaN,0.0177900343096103,0.00312607646854542,0.0446857538836212,0.025340868897935,0.0240366370001963,0.0321914484420202,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50200,203,1,46,46,0.97,0,0.56,0,0.0162050928405658,0.0176266149453928,0.0247895723080157,0.0350428506519511,0.0176621994294485,0.543478260869565,0.05,0.543478260869565,0.05,1,1,0.05,0,0,NaN,0.0158724541684734,0.0162666659550389,0.0176621994294485,0.0251007026721709,0.0248616774804977,0.0350428506519511,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70200,283,1,60,60,0.94,0.166415208583167,0.75,0,0.00198227345948051,0.0126765245517643,0.0104037857222196,0.0171572883983867,0.0247580126764926,0.733333333333333,0.05,0.766666666666667,0.05,0.94,1.13122171945701,0.05,12,0.89,NaN,0.505768308978461,0.00738958235890129,0.0247580126764926,0.0299869871895233,0.0105122588033591,0.0171818406010557,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100200,403,1,111,111,0.825,0.283191804731459,0.55,0,0.00944041200821357,0.0639512551655469,0.0136141066802704,0.0450936363328363,0.0763255630354868,0.747747747747748,0.05,0.765765765765766,0.05,0.855,1.35482996883891,0.05,0,0.62,NaN,0.0282061388279991,0.0138764125455149,0.0763255630354868,0.0193576310529956,0.0137746308003005,0.047165373583317,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10000,42,1,57,57,0.69,0.113219782748996,0.47,0,0.0203313145040331,0.136295850196069,0.0181384464355916,0.0311722074314729,0.138495997789677,0.684210526315789,0.05,0.719298245614035,0.05,1,1,0.05,0,0.295,NaN,0.0497860556729261,0.0295985031203166,0.138495997789677,0.024115217784003,0.0210478993122151,0.0371454104825491,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30000,122,1,68,68,0.835,0.0629983795868023,0.65,0,0.001471506025951,1.26577758298833,0.0181428694785609,0.0559643696909023,1.26577758298833,0.661764705882353,0.05,0.661764705882353,0.05,0.835,1.43235694335028,0.05,30,0.95,NaN,0.515226363832487,0.00411823177507042,1.26577758298833,0.0271355432539707,0.0189860468466142,0.0576090067994098,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50000,202,1,69,69,0.77,0.0721318968540499,0.74,0,0.00275645519275714,3.1694015094456,0.0174275299824359,0.149789556558277,3.1694015094456,0.666666666666667,0.05,0.681159420289855,0.05,0.775,1.66168162180126,0.05,42,0.92,NaN,0.931587568161149,0.0030951117936522,3.1694015094456,0.0488976810235592,0.0179317521513665,0.149789556558277,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70000,282,1,81,81,0.735,0.203369933414762,0.45,0,0.00306265891149866,0.969279453680197,0.0188025573839639,0.137680569233218,0.969279453680197,0.617283950617284,0.05,0.617283950617284,0.05,0.71,1.96579516414389,0.05,27,0.835,NaN,0.2106856164145,0.00325548651599514,0.969279453680197,0.0490170282169193,0.0195518092051383,0.137687287625335,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100000,402,1,87,87,0.73,0.240024981962065,0.47,0,0.005060560433251,0.117048379619977,0.0126442677135584,0.035151421306985,0.117268683933724,0.701149425287356,0.05,0.758620689655172,0.05,0.835,1.42277868677527,0.05,0,0.455,NaN,0.0431342271343414,0.0171405658780991,0.117268683933724,0.020491265894281,0.0136185233398907,0.0424846545643437,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10100,44,1,40,40,0.65,0.173613508077846,0.73,0,0.0726393318603259,0.261216349777466,0.0170780451728283,0.0342975302942452,0.276530994846657,0.525,0.05,0.525,0.05,0.91,1.20576354976789,0.05,0,0.375,NaN,0.109580154655838,0.0869957102579048,0.276530994846657,0.0265766130871694,0.022023413059598,0.0403308115411516,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30100,124,1,46,46,0.84,0.48813797162843,0.61,0,0.0242135231057523,0.0853485078165484,0.00987281315462618,0.0240730413900562,0.0853485078165484,0.782608695652174,0.05,0.782608695652174,0.05,0.885,1.27518490181076,0.05,0,0.585,NaN,0.0429292154645906,0.0246248494153421,0.0853485078165484,0.0128183422324219,0.00997942978767071,0.0255360819170879,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50100,204,1,57,57,0.895,0.596152511158024,0.55,0,0.0174015360308226,0.0499580491319373,0.0133301344425921,0.0242337648364768,0.0500677707966596,0.859649122807018,0.05,0.87719298245614,0.05,0.535,2.53196607165464,0.05,0,0.55,NaN,0.025873029940027,0.0200158765489175,0.0500677707966596,0.0155028968589969,0.0135832599873529,0.0252680524017475,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70100,284,1,110,110,0.995,0.24209931127825,0.56,0,0.00298926064058219,0.018750052727345,0.00494956174683015,0.0153644008829297,0.0203352514209363,0.836363636363636,0.05,0.836363636363636,0.05,0.505,2.34576589256392,0.05,0,0.835,NaN,0.00836196030808896,0.00425722347171258,0.0203352514209363,0.00880614990494784,0.00548320816301801,0.01601837284113,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100100,404,1,130,130,1,0.107593372108644,0.44,0,0.000877096620096453,0.014425976584878,0.00552199194505034,0.0159365204337732,0.0169505419324874,0.815384615384615,0.05,0.815384615384615,0.05,0.33,3.71402042711235,0.05,0,0.88,NaN,0.00644474572971655,0.00244901292802198,0.0169505419324874,0.00815198632932125,0.00626479093007209,0.0168885248249128,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10000,44,1,32,32,0.255,0.0240694520608111,0.84,0,0.22323512360025,0.41762508543116,0.0208905125858352,0.0295579868812948,0.426939286157453,0.53125,0.05,0.5625,0.05,0.925,1.16788321167883,0.05,0,0.255,NaN,0.224961556124656,0.227153544053988,0.426939286157453,0.0355475383908618,0.035089170658231,0.0442159374956945,0
