variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionKNNRetainRatio,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,target_FE,GroupCount,mean_has_GAN,mean_AF_size,mean_AI_size,mean_BoundaryHit_all,mean_ObjInterfaceScore,mean_RefCov,mean_DuplicateRate,mean_GAN_to_Segment_Dist50,mean_GAN_to_Segment_Dist90,mean_GAN_to_Decision_Segment_Dist50,mean_GAN_to_Decision_Segment_Dist90,mean_GAN_to_AF_Dist90,mean_AF_Cover_epsilon,mean_AF_CoverEpsilon,mean_PairCover_epsilon,mean_PairCoverEpsilon,mean_LargestClusterRate_epsilon,mean_EffectiveClusterCount_epsilon,mean_ClusterEpsilon,mean_RawGANOutsideStandardRangeCount,mean_RawGANFeasibleRate,mean_InjectedCount,mean_GAN_to_AF_ObjNN_mean,mean_GAN_to_AF_ObjNN_median,mean_GAN_to_AF_ObjNN_p90,mean_GAN_to_AF_DecNN_mean,mean_GAN_to_AF_DecNN_median,mean_GAN_to_AF_DecNN_p90,mean_RawGANVarClipRate
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,30000,3,1,79,79,0.373333333333333,0.0148353220960411,0.776666666666667,0,0.0638172675578483,0.154399995624396,0.0403127744395131,0.0610575045513203,0.169951051347434,0.786649514008005,0.05,0.818217929042159,0.05,0.791666666666667,1.63367882600739,0.05,12,0.206666666666667,NaN,0.109742318209632,0.0790095484459783,0.169951051347434,0.0485172498005589,0.0458549037581681,0.0652962413872228,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,50000,3,1,108.333333333333,108.333333333333,0.153333333333333,0.0041179678378347,0.82,0,0.0870522711921701,0.330035883868844,0.0410443374668501,0.0655699725269767,0.331353068198828,0.71451391696924,0.05,0.756019570325473,0.05,0.625,2.92749439985074,0.05,8,0.228333333333333,NaN,0.158205805710522,0.0964688887949011,0.331353068198828,0.0493737269652526,0.046850420506617,0.0689266314897547,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,70000,3,1,105,105,0.32,0.0226765772325125,0.773333333333333,0,0.0669817458671197,0.335572092312609,0.0347948421186647,0.0558488922570361,0.337938948085256,0.697671249845163,0.05,0.753939056112969,0.05,0.44,4.34311521785769,0.05,2,0.321666666666667,NaN,0.130839877804701,0.0731461641951845,0.337938948085256,0.040575207621372,0.0398738695979295,0.0600077926350069,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,100000,3,1,39.6666666666667,39.6666666666667,0.335,0.175222101833794,0.6,0,0.463481679690979,0.804876334349417,0.0371904685587403,0.0677200991318612,0.82429977277616,0.467320261437908,0.05,0.542016806722689,0.05,0.4,16.3647244984454,0.05,1,0.343333333333333,NaN,0.493682982981053,0.486981089581665,0.82429977277616,0.0447166197518103,0.0395172409174392,0.0703497708457883,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,10000,3,1,9.66666666666667,9.66666666666667,0.333333333333333,0,0.673333333333333,0,13.5850623657052,16.5222666717842,0.233956776799863,0.252058830011232,16.5222666717842,0,0.05,0,0.05,0.015,177.274613549123,0.05,200,1,NaN,13.8318300321345,13.6031735690047,16.5222666717842,0.234469170966919,0.234389575646901,0.252089443580983,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,30000,3,1,105.333333333333,105.333333333333,0.4,0.0480292847291703,0.863333333333333,0,0.043616283178403,0.111367574455191,0.0345916058147299,0.0515792372606728,0.120132285915949,0.882878438731815,0.05,0.958192472391255,0.05,0.778333333333333,1.67088383930584,0.05,17.6666666666667,0.336666666666667,NaN,0.0581377050510067,0.0486119369411131,0.120132285915949,0.0402060771609818,0.0385435081154121,0.0540856846662531,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,50000,3,1,173.333333333333,173.333333333333,0.226666666666667,0.0151954624381799,0.846666666666667,0,0.0348944357726539,0.0846153881392472,0.0325877752298307,0.0508273865436351,0.103025466161133,0.923444365320715,0.05,0.961474036850921,0.05,0.763333333333333,1.70465807185864,0.05,14.3333333333333,0.298333333333333,NaN,0.0528437779032051,0.0399256624825669,0.103025466161133,0.0383600015566743,0.0356825686510631,0.0533021865707771,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,70000,3,1,182.666666666667,182.666666666667,0.151666666666667,0.00423746537580611,0.81,0,0.0710884340625503,0.324951499482819,0.0380983475499916,0.0588716413014591,0.326831258453168,0.882532708122817,0.05,0.888561523818174,0.05,0.59,3.23069583857611,0.05,6.33333333333333,0.263333333333333,NaN,0.144993315395923,0.0768304340808042,0.326831258453168,0.0441814747127462,0.0417286149721825,0.0613895567296827,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,100000,3,1,163,163,0.13,0.00294158587895615,0.77,0,0.12749135273559,0.631315194802889,0.0435126086786841,0.0678020279594014,0.631315194802889,0.620533220386546,0.05,0.644899136601992,0.05,0.505,5.12906537171225,0.05,7,0.263333333333333,NaN,0.240797683790095,0.137689815811405,0.631315194802889,0.0489919598255634,0.046763964268802,0.0709952098181994,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,10000,3,1,47.3333333333333,47.3333333333333,0.545,0.181218272704135,0.653333333333333,0,0.0994213902058774,0.201230765235443,0.0574450692877811,0.0765776930771416,0.211938623235239,0.495599057992346,0.05,0.611524874889608,0.05,0.64,2.43284755043294,0.05,51.3333333333333,0.35,NaN,0.121235393721375,0.111121177286326,0.211938623235239,0.0660526891414647,0.064614624922674,0.0810512293509745,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,30000,3,1,118.333333333333,118.333333333333,0.313333333333333,0.0295699855187291,0.806666666666667,0,0.0669164217929499,0.199372913055738,0.0386849273308031,0.0576167950777452,0.204029764117665,0.789770630163226,0.05,0.838621376135374,0.05,0.525,3.42497512500046,0.05,21.3333333333333,0.276666666666667,NaN,0.104398232468395,0.0733583721622069,0.204029764117665,0.045505954944217,0.0431058052005604,0.0628986067691094,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,50000,3,1,151,151,0.205,0.00819984809806077,0.78,0,0.0622939267089256,0.268706255986103,0.0314438218987679,0.0544408379446526,0.268706255986103,0.84155328302013,0.05,0.857074754434303,0.05,0.618333333333333,2.58160709779613,0.05,7.33333333333333,0.16,NaN,0.122066379447744,0.0663602895690231,0.268706255986103,0.0398179597743386,0.037187828043391,0.0571282903547757,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,70000,3,1,199,199,0.121666666666667,0.000312228886788391,0.8,0,0.0734813542805459,0.194344243514041,0.0301040249479017,0.0462953739307249,0.194344243514041,0.854664950573289,0.05,0.866701344640557,0.05,0.428333333333333,4.84692680890597,0.05,7.33333333333333,0.155,NaN,0.108490785207284,0.0776748519855894,0.194344243514041,0.0370296073170699,0.0348474038492466,0.0509399615879569,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,100000,3,1,241.333333333333,241.333333333333,0.116666666666667,0.000264437518555137,0.8,0,0.0698301216546041,0.171157251050098,0.0295670790500072,0.0425928236773587,0.172254466217342,0.882329864358382,0.05,0.89056741061494,0.05,0.543333333333333,5.2691899776688,0.05,0.666666666666667,0.168333333333333,NaN,0.0956771576670551,0.0717702532932687,0.172254466217342,0.0353825218911855,0.0348942703039749,0.0472116328923465,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,10000,3,1,58.6666666666667,58.6666666666667,0.605,0.230965420357483,0.716666666666667,0,0.0905097100677407,0.223165959093467,0.0568017828910032,0.0855369510010879,0.230146559774589,0.548202763420155,0.05,0.618820310124658,0.05,0.748333333333333,1.81193061983176,0.05,59.3333333333333,0.453333333333333,NaN,0.133949549067501,0.104883857709499,0.230146559774589,0.067309348961403,0.0645872359388598,0.0898085608545941,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,30000,3,1,126.666666666667,126.666666666667,0.235,0.0156332690929804,0.81,0,0.0714071483917403,0.177075668290772,0.0421005495094504,0.0612146041719449,0.181332127058401,0.883906787016431,0.05,0.911775590505446,0.05,0.545,2.88293540964171,0.05,17.3333333333333,0.246666666666667,NaN,0.0935087526529368,0.0771035700033572,0.181332127058401,0.0493905226327643,0.0468990671320829,0.0643464112132783,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,50000,3,1,128,128,0.195,0.00879082551918942,0.833333333333333,0,0.0515022378513479,0.128804458113382,0.0380208909736261,0.0538663012077621,0.137239848700207,0.92676563202879,0.05,0.958370284686074,0.05,0.626666666666667,2.47063826769079,0.05,18.6666666666667,0.256666666666667,NaN,0.0687601327678289,0.0564134695735641,0.137239848700207,0.0440679236209219,0.0429539906358299,0.057296971910418,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,70000,3,1,159.666666666667,159.666666666667,0.248333333333333,0.0142424363876257,0.77,0,0.0301112504628793,0.144358386973245,0.0332580702404594,0.0590520217886556,0.160098888334604,0.80822309325494,0.05,0.826097151256387,0.05,0.738333333333333,1.84790237883122,0.05,11.3333333333333,0.221666666666667,NaN,0.0594944061695025,0.032933720439845,0.160098888334604,0.0414462416076599,0.0368335995842237,0.0641651630453568,0
C4_keep80,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.8,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,100000,3,1,214.333333333333,214.333333333333,0.228333333333333,0.0117580347078948,0.73,0,0.0470978708804624,0.165534247864317,0.029008694051929,0.0448906143545788,0.165674773964696,0.821000205095139,0.05,0.82658679727391,0.05,0.706666666666667,2.24699922649134,0.05,0.666666666666667,0.26,NaN,0.0833080190424998,0.0486910572211024,0.165674773964696,0.034600015496467,0.0325657122909081,0.0480101566710497,0
