variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,N,D,maxFE,target_FE,actual_FE,gen,has_GAN,AF_size,AI_size,BoundaryHit_all,ObjInterfaceScore,RefCov,DuplicateRate,GAN_to_Segment_Dist50,GAN_to_Segment_Dist90,GAN_to_Decision_Segment_Dist50,GAN_to_Decision_Segment_Dist90,GAN_to_AF_Dist90,AF_Cover_epsilon,AF_CoverEpsilon,PairCover_epsilon,PairCoverEpsilon,LargestClusterRate_epsilon,EffectiveClusterCount_epsilon,ClusterEpsilon,RawGANOutsideStandardRangeCount,RawGANFeasibleRate,InjectedCount,GAN_to_AF_ObjNN_mean,GAN_to_AF_ObjNN_median,GAN_to_AF_ObjNN_p90,GAN_to_AF_DecNN_mean,GAN_to_AF_DecNN_median,GAN_to_AF_DecNN_p90,RawGANVarClipRate
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,2,2,100,30,100000,10000,10000,41,1,79,79,0.145,0.00702540097289699,0.81,0,0.262730707022137,0.621902625134602,0.0770349160226681,0.124153177735031,0.621902625134602,0.556962025316456,0.05,0.632911392405063,0.05,0.245,13.6147038801906,0.05,81,0.18,NaN,0.358942329492395,0.276035226999002,0.621902625134602,0.089378793429592,0.086507278098569,0.131164043440295,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,2,2,100,30,100000,30000,30000,121,1,130,130,0.08,0.00160468178894124,0.74,0,0.232476928730338,0.534611494415449,0.0660382616351373,0.0938954790027078,0.53942647951111,0.653846153846154,0.05,0.676923076923077,0.05,0.085,40.0801603206413,0.05,64,0.295,NaN,0.301920401754429,0.236962564809619,0.53942647951111,0.0765641645655997,0.0752199257476826,0.104218385248179,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,2,2,100,30,100000,50000,50000,201,1,158,158,0.05,0.000256963203991762,0.77,0,0.2192993663654,0.533852788413251,0.0656034487941438,0.0984344770645088,0.541090854202653,0.424050632911392,0.05,0.443037974683544,0.05,0.075,45.766590389016,0.05,64,0.235,NaN,0.308305779334169,0.227322205190758,0.541090854202653,0.078707624718153,0.0765197867187318,0.104993870386012,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,2,2,100,30,100000,70000,70000,281,1,176,176,0.02,0.000366113359093157,0.7,0,0.228506867009149,1.03036835671157,0.0638955475068322,0.101144600228608,1.03036835671157,0.670454545454545,0.05,0.715909090909091,0.05,0.06,62.6959247648903,0.05,44,0.32,NaN,0.432682699494548,0.235708191455417,1.03036835671157,0.0776815955209183,0.0726450368617494,0.106013499504054,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,2,2,100,30,100000,100000,100000,401,1,212,212,0.065,0.000200910350960422,0.75,0,0.173768124198014,0.591564215561377,0.0568032017203417,0.0803340293880521,0.591564215561377,0.797169811320755,0.05,0.806603773584906,0.05,0.11,39.2927308447937,0.05,44,0.36,NaN,0.275381023028243,0.178700064673027,0.591564215561377,0.0678275909655568,0.0665888983556347,0.0926671859539127,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,3,3,100,30,100000,10000,10100,41,1,78,78,0.135,0.141096463471962,0.48,0,0.607267840014168,2.34888436631408,0.103378265779957,0.159340582234184,2.34888436631408,0.371794871794872,0.05,0.41025641025641,0.05,0.11,42.1940928270042,0.05,39,0.33,NaN,1.06111984775638,0.616281135332606,2.34888436631408,0.121409157115221,0.11464941810363,0.162945216524448,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,3,3,100,30,100000,30000,30100,121,1,117,117,0.085,0.00252641030777731,0.73,0,0.196203190078766,0.47081572616384,0.0759984728470436,0.100915371358231,0.47081572616384,0.675213675213675,0.05,0.726495726495726,0.05,0.08,30.0751879699248,0.05,58,0.32,NaN,0.252261937410784,0.198842810327898,0.47081572616384,0.0835780579830326,0.0853570346682547,0.108504576418515,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,3,3,100,30,100000,50000,50100,201,1,141,141,0.09,0.000574535668975786,0.73,0,0.191786168773895,0.620206102529403,0.0673180972292207,0.107479166533077,0.623749851705131,0.687943262411348,0.05,0.709219858156028,0.05,0.2,17.7777777777778,0.05,37,0.325,NaN,0.367068157962606,0.196241803079467,0.623749851705131,0.0793269749553848,0.0762985437958767,0.11303753411141,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,3,3,100,30,100000,70000,70100,281,1,164,164,0.05,5.21053852308124e-05,0.79,0,0.208990520209337,0.441099534377926,0.0681684675215893,0.0939606167938009,0.447152800276925,0.560975609756098,0.05,0.640243902439024,0.05,0.085,31.0077519379845,0.05,55,0.265,NaN,0.24896712116921,0.213005644265492,0.447152800276925,0.082000023199063,0.0799269043470723,0.104581177574298,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,3,3,100,30,100000,100000,100100,401,1,194,194,0.045,8.25821132479916e-05,0.7,0,0.21312230058515,0.597387119775706,0.0614645817159446,0.0914406727622623,0.604157081671364,0.603092783505155,0.05,0.608247422680412,0.05,0.15,23.2558139534884,0.05,42,0.315,NaN,0.302819125017482,0.221366267347671,0.604157081671364,0.0697116667487325,0.0679632892252078,0.100960728744967,0
