variant,advWeight,reconstructionWeight,pairMarginWeight,useMismatchD,problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
V4_Full_current,1,1,1,1,LIRCMOP5_BC,2,ref_y,70000,70140,322,72,1,0.24,72,0,0.00615066274382309,0.0173626229088187,72,20,4,0.00374395507253913,44.4444444444444,0.152143566631611,0.391833861830348,0,20,0,20,5,0.277777777777778,0.00109781690531262,0.00160878420415362,0,0.00223191503454366,NaN,0.7,0.017535542813217,0.166666666666667,0.00164738557921089,0.00257945176660406,0.00257945176660406,NaN,0.25,400,78,556,556,370,186,256,45,92,37,6093,1020,99,99,99,99,72,72,72,72,72,0,20
V4_Full_current,1,1,1,1,LIRCMOP5_BC,2,ref_y,100000,100060,458,114,1,0.38,114,0,0.0150665398301302,0.064348803649849,114,20,4,0.00592792886485362,28.0701754385965,0.178897783731686,0.417518636431327,0,20,0,20,8,0.175438596491228,0.00110633201285823,0.00122568136796328,0,0.00122568136796328,NaN,1,0.268035741833491,0.0526315789473684,0.00123625350919584,0.00149227300392656,0.00149227300392656,NaN,0.4,400,115,630,630,389,241,302,58,100,58,10082,3112,114,114,114,114,114,114,114,114,114,0,20
V4_Full_current,1,1,1,1,LIRCMOP5_BC,3,ref_y,10000,10001,49,2,1,0.01,2,0,0.0123823663026776,0.0123823663026776,2,1,4,0.000103998752014976,100,0.271710359808823,0.271710359808823,0,0,1,1,1,0.5,0.35516125707556,0.35516125707556,0,0.35516125707556,NaN,1,0.0650872858462337,1,0.35516125707556,0.35516125707556,NaN,0.35516125707556,1,400,0,400,400,399,1,132,37,9,1,2,0,2,2,2,2,2,2,2,2,2,0,1
V4_Full_current,1,1,1,1,LIRCMOP5_BC,3,ref_y,30000,30006,140,60,1,0.2,60,0,0.000958080189733589,0.00329671536184336,60,20,4,0.00311996256044927,53.3333333333333,0.200224827735796,0.422797434384934,0,20,0,20,1,0.333333333333333,0.00363156365783204,0.00410397615680303,0,0.00841077801946731,NaN,0.9,0.0460875060908661,0.1,0.00749948388134528,0.010508734234433,0.010508734234433,NaN,0.05,400,63,526,526,398,128,219,48,48,23,4198,0,69,69,69,69,60,60,60,60,60,0,20
V4_Full_current,1,1,1,1,LIRCMOP5_BC,3,ref_y,50000,50026,231,111,1,0.37,111,0,0.00346290030049107,0.00846956607687001,111,20,4,0.00577193073683116,28.8288288288288,0.373604635578231,0.937706452655518,0,20,0,20,9,0.18018018018018,0.0199842841229143,0.0272664040471242,0,0.0325908365271754,NaN,0.4,-0.00663083927888428,0.0540540540540541,0.0305493708292597,0.0407301278020207,0.0407301278020207,NaN,0.45,400,117,634,634,355,279,216,44,100,44,7493,22,132,132,132,132,111,111,111,111,111,0,20
V4_Full_current,1,1,1,1,LIRCMOP5_BC,3,ref_y,70000,70046,322,80,1,0.27,80,0,0.0429417254587293,0.0846064414816955,80,20,4,0.00415995008059903,40,0.199039610374093,0.400507865079119,0,20,0,20,2,0.25,0.0144778434540211,0.0291043656843667,0,0.0394048941714913,NaN,1,0.0202347545590952,0.148148148148148,0.0196979862961494,0.0395396692758821,0.0395396692758821,NaN,0.1,400,90,580,580,348,232,202,34,100,34,6109,2524,81,81,81,81,80,80,80,80,80,0,20
V4_Full_current,1,1,1,1,LIRCMOP5_BC,3,ref_y,100000,100186,459,97,1,0.33,97,0,0.00929801306472463,0.0153797053342602,97,20,4,0.00504393947272633,32.9896907216495,0.134469825630792,0.202770201765374,0,20,0,20,0,0.206185567010309,0.00451182592932671,0.00593110097615243,0,0.00652802331453842,NaN,1,0.0952058172833527,0,0.00535616835554205,0.00849203454963464,0.00849203454963464,NaN,0,400,103,606,606,370,236,296,75,100,75,7112,2902,118,118,118,118,97,97,97,97,97,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,1,ref_y,10000,10172,49,50,1,0.17,50,0,0.00636912423216779,0.0173805181075438,50,20,4,0.0025999688003744,64,0.289774664854065,0.344702674185808,0,15,5,20,20,0.4,0.0377166639923967,0.0406044415838031,0,0.0541471116936434,NaN,0.95,0.0285172975676297,0.823529411764706,0.0445331183428021,0.0550626024817603,0.0547165189448688,0.0554086860186519,1,400,33,466,466,417,49,195,56,37,20,712,0,60,60,60,60,50,50,50,50,50,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,1,ref_y,30000,30192,140,126,1,0.42,126,0,0.00223830747532198,0.00661678862554689,126,20,4,0.00655192137694348,25.3968253968254,0.374609935322015,0.578012218388917,0,15,5,20,2,0.158730158730159,0.0166056719590807,0.0258041070026216,0,0.0265081959214993,NaN,0.6,0.0125699781891492,0.0952380952380952,0.0177346134881128,0.0266294905365776,0.0272468903052091,0.0235282573969976,0.1,400,123,646,646,449,197,278,60,58,42,6168,0,126,126,126,126,126,126,126,126,126,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,1,ref_y,50000,50212,231,195,1,0.65,195,0,0.00184721265740662,0.00626775088451454,195,20,4,0.0101398783214601,16.4102564102564,0.45990620380146,0.75976088960232,0,20,0,20,14,0.102564102564103,0.00434544474617674,0.0850059495044334,0,0.0977653606166808,NaN,0.7,0.021736650154504,0.276923076923077,0.0152487024984755,0.0981541733121606,0.0981541733121606,NaN,0.7,400,204,808,808,464,344,336,69,100,69,11769,0,207,207,207,207,195,195,195,195,195,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,1,ref_y,70000,70012,321,42,1,0.14,42,0,0.0232097325094573,0.0823476944063435,42,20,4,0.00218397379231449,76.1904761904762,0.230086581754634,0.427361863297561,0,20,0,20,1,0.476190476190476,0.00716850954201365,0.00898200761154542,0,0.00898200761154542,NaN,0.45,-0.0112900492658707,0.142857142857143,0.0107732682390869,0.0129012288385814,0.0129012288385814,NaN,0.05,400,34,468,468,272,196,201,37,100,37,5690,1874,42,42,42,42,42,42,42,42,42,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,1,ref_y,100000,100152,458,69,1,0.23,69,0,0.00369278458335854,0.0119404494812264,69,20,4,0.00358795694451667,46.3768115942029,0.113722581111736,0.417661599523225,0,20,0,20,1,0.289855072463768,0.00695106823346067,0.024440337580788,0,0.024440337580788,NaN,0.7,0.0135217214449913,0.0869565217391304,0.00803749195495933,0.0247953473243025,0.0247953473243025,NaN,0.05,400,69,538,538,313,225,238,63,100,63,6063,1861,117,117,117,117,69,69,69,69,69,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,2,ref_y,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,163,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V4_Full_current,1,1,1,1,LIRCMOP6_BC,2,ref_y,30000,30105,141,117,1,0.39,117,0,0.003503435063488,0.00940401712199992,117,20,4,0.00608392699287609,27.3504273504273,0.38975839555313,0.598114278674712,0,20,0,20,14,0.170940170940171,0.0270950289978725,0.0455963674942913,0,0.0456776391825893,NaN,1,0.0448094970225803,0.0512820512820513,0.0289416445909567,0.0463738048165534,0.0463738048165534,NaN,0.7,400,105,610,610,433,177,226,61,71,45,5193,6,131,131,131,131,117,117,117,117,117,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,2,ref_y,50000,50125,232,91,1,0.31,91,0,0.00468008965344568,0.0119926030464554,91,20,4,0.0047319432166814,35.1648351648352,0.359678006975681,0.573751565636408,0,20,0,20,20,0.21978021978022,0.0338591011437642,0.0559102447677508,0,0.0564207641353414,NaN,0.85,0.0934860442917324,0.0645161290322581,0.042030137632836,0.0719746264439887,0.0719746264439887,NaN,1,400,87,574,574,328,246,165,40,88,31,3705,4,91,91,91,91,91,91,91,91,91,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,2,ref_y,70000,70145,323,93,1,0.31,93,0,0.023135823426542,0.0564574901183326,93,20,4,0.00483594196869638,34.4086021505376,0.158646615559492,0.274819041291356,0,20,0,20,0,0.21505376344086,0.00683316340047685,0.00756643835949703,0,0.00760200569138102,NaN,1,0.0356774416901794,0,0.00713827778358343,0.00781539372662414,0.00781539372662414,NaN,0,400,96,592,592,356,236,240,50,82,49,7374,1960,93,93,93,93,93,93,93,93,93,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,2,ref_y,100000,100065,459,116,1,0.39,116,0,0.00851245717214209,0.0238166084857747,116,20,4,0.0060319276168686,27.5862068965517,0.115872090133215,0.264186962603099,0,2,18,20,16,0.172413793103448,0.000884045486155606,0.0010522909039261,0,0.00299652209817318,NaN,0.9,0.144773002720671,0.179487179487179,0.000943213746608973,0.00316148131071752,0.00312367994513036,0.00317660185695239,0.8,400,111,622,622,383,239,315,82,93,79,10921,1768,136,136,136,136,116,116,116,116,116,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,3,ref_y,10000,10080,48,89,1,0.3,89,0,0.00329279938969864,0.00741159301595874,89,20,4,0.00462794446466642,35.9550561797753,0.267570572712104,0.45871625463759,0,20,0,20,20,0.224719101123595,0.0918278511470491,0.09980073052125,0,0.107578247903477,NaN,0.5,-0.000791454587361573,0.433333333333333,0.0976127464855663,0.107868666252237,0.107868666252237,NaN,1,400,83,566,566,458,108,197,54,68,31,1870,0,92,92,92,92,89,89,89,89,89,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,3,ref_y,30000,30100,139,84,1,0.28,84,0,0.000789898517897776,0.00358180275474347,84,20,4,0.00436794758462898,38.0952380952381,0.344826462484685,0.440113595113473,0,17,3,20,16,0.238095238095238,0.0471377457616472,0.077155740598751,0,0.077155740598751,NaN,0.95,0.0423318417804001,0.25,0.0501262539288406,0.0786165315296108,0.0800642173952338,0.0679450113047548,0.8,400,101,602,602,435,167,259,61,49,32,7648,2,96,96,96,96,84,84,84,84,84,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,3,ref_y,50000,50120,230,165,1,0.55,165,0,0.00323712785071151,0.0106065056974487,165,20,4,0.00857989704123551,19.3939393939394,0.437313388784514,0.705351893029971,0,17,3,20,2,0.121212121212121,0.0142567079007812,0.0226458976845258,0,0.0252033272694335,NaN,0.85,0.10781043393403,0.0727272727272727,0.0170739643964936,0.0254705793231879,0.0257310503431043,0.0215251838788324,0.1,400,174,748,748,453,295,306,68,80,60,10767,0,180,180,180,180,165,165,165,165,165,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,3,ref_y,70000,70140,321,60,1,0.2,60,0,0.00496676981237759,0.0109752960807336,60,20,4,0.00311996256044927,53.3333333333333,0.103378452626437,0.153177396297337,0,20,0,20,5,0.333333333333333,0.00133297530792691,0.00538189202222003,0,0.00538189202222003,NaN,0.95,0.0225941348542738,0.15,0.00201711244217892,0.00595887287582564,0.00595887287582564,NaN,0.25,400,60,520,520,307,213,210,22,100,22,7062,455,60,60,60,60,60,60,60,60,60,0,20
V4_Full_current,1,1,1,1,LIRCMOP6_BC,3,ref_y,100000,100060,457,114,1,0.38,114,0,0.00718560198599527,0.019596210761524,114,20,4,0.00592792886485362,28.0701754385965,0.123582467429047,0.248789088899873,0,20,0,20,0,0.175438596491228,0.00148231791070014,0.00295289492936224,0,0.00295289492936224,NaN,1,0.102936611583725,0,0.0019238126392601,0.005195962765323,0.005195962765323,NaN,0,400,99,598,598,355,243,288,78,93,72,8496,1282,127,127,127,127,114,114,114,114,114,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,1,ref_y,10000,10116,47,86,1,0.31,86,0,0.00981060512340333,0.0278570259040488,86,20,4,0.00447194633664396,37.2093023255814,0.284540544697104,0.380793907624042,0,20,0,20,2,0.232558139534884,0.00392842250552575,0.0043146230502685,0,0.0133478971890853,NaN,0.65,0.016336931907121,0.0645161290322581,0.0100051987707157,0.0143528752881105,0.0143528752881105,NaN,0.1,400,65,530,530,366,164,154,38,93,33,2102,65,99,99,99,99,86,86,86,86,86,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,1,ref_y,30000,30136,138,95,1,0.33,95,0,0.000972134403883344,0.00342765081004181,95,20,4,0.00493994072071135,33.6842105263158,0.245373371361235,0.32195523677911,0,20,0,20,9,0.210526315789474,0.009007355210678,0.0264868934082422,0,0.0293578011172271,NaN,1,0.0402437344385965,0.181818181818182,0.018141384074754,0.0348274340967485,0.0348274340967485,NaN,0.45,400,99,598,598,393,205,253,54,90,44,4725,21,130,130,130,130,95,95,95,95,95,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,1,ref_y,50000,50156,229,68,1,0.24,68,0,0.00242720135953503,0.00999554516937483,68,20,4,0.00353595756850918,47.0588235294118,0.258625510100157,0.445640598623192,0,20,0,20,1,0.294117647058824,0.0122865908553477,0.0158745489938812,0,0.0200599867951924,NaN,1,0.0560858615080565,0.0833333333333333,0.0191804894503167,0.023110688224563,0.023110688224563,NaN,0.05,400,63,526,526,376,150,190,58,50,25,4301,22,70,70,70,70,68,68,68,68,68,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,1,ref_y,70000,70176,320,222,1,0.74,222,0,0.00350309985724571,0.0116809002301661,222,20,4,0.0115438614736623,14.4144144144144,0.399940327852869,0.566120347449482,0,20,0,20,4,0.0900900900900901,0.0168026715419946,0.0210826312684391,0,0.0217620559505348,NaN,0.85,0.0622482839854858,0.0810810810810811,0.0168220411119212,0.0218847841217715,0.0218847841217715,NaN,0.2,400,216,832,832,373,459,340,78,100,78,15363,1,234,234,234,234,222,222,222,222,222,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,1,ref_y,100000,100096,456,243,1,0.81,243,0,0.00159607580822447,0.00573303662134711,243,20,4,0.0126358483698196,13.1687242798354,0.437538278951644,1.10230917251421,0,18,2,20,1,0.0823045267489712,0.0116054507597722,0.0180637787078801,0,0.0185826236116966,NaN,0.55,0.0210031334961172,0.0246913580246914,0.0142585186766636,0.0199565252128208,0.0201964718570859,0.0181706184935518,0.05,400,246,892,892,376,516,342,84,100,84,16621,0,252,252,252,252,243,243,243,243,243,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,2,ref_y,10000,10200,48,96,1,0.32,96,0,0.00216221737099024,0.00639598124917487,96,20,4,0.00499194009671884,33.3333333333333,0.447947995057034,0.612275518466719,0,20,0,20,18,0.208333333333333,0.00391311989757517,0.00959748092703918,0,0.0459511028591392,NaN,0.8,0.0283163759632999,0.21875,0.0397934610280565,0.0467570722059287,0.0467570722059287,NaN,0.9,400,92,584,584,462,122,226,56,65,37,3204,0,111,111,111,111,96,96,96,96,96,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,2,ref_y,30000,30000,138,47,1,0.16,47,0,0.00188915759061008,0.00715900990312285,47,20,4,0.00244397067235193,68.0851063829787,0.300468047267205,0.423395143728396,0,20,0,20,3,0.425531914893617,0.0189073062634271,0.0203519030820381,0,0.0226040998247699,NaN,0.3,-0.0107522100893241,0.25,0.0203961505808695,0.0237482617694027,0.0237482617694027,NaN,0.15,400,42,484,484,396,88,166,45,58,18,1176,15,54,54,54,54,47,47,47,47,47,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,2,ref_y,50000,50020,229,161,1,0.54,161,0,0.00419658187756421,0.0131747755073566,161,20,4,0.00837189953720555,19.8757763975155,0.369220044768092,0.764384743677998,0,20,0,20,5,0.124223602484472,0.0012853154134415,0.00339513872418793,0,0.00853446527857777,NaN,0.8,0.0570090345701038,0.0740740740740741,0.0080858469044956,0.00894892976802833,0.00894892976802833,NaN,0.25,400,161,722,722,343,379,280,57,100,57,14491,4,169,169,169,169,161,161,161,161,161,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,2,ref_y,70000,70040,320,168,1,0.56,168,0,0.00156564239132796,0.00604232394565649,168,20,4,0.00873589516925797,19.047619047619,0.346353184446744,0.972787960573781,0,20,0,20,4,0.119047619047619,0.0052324852437521,0.0240939811830337,0,0.0629445750719238,NaN,0.6,0.00521758165820094,0.142857142857143,0.0109723248337834,0.0629587705832467,0.0629587705832467,NaN,0.2,400,192,784,784,394,390,316,64,95,60,14404,0,180,180,180,180,168,168,168,168,168,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,2,ref_y,100000,100180,457,234,1,0.78,234,0,0.00158826041403637,0.00444467640914202,234,20,4,0.0121678539857522,13.6752136752137,0.45124755009321,0.960983804917275,0,18,2,20,1,0.0854700854700855,0.00899727978584859,0.0129138548141934,0,0.0174313900608307,NaN,0.6,0.00934665729258449,0.0256410256410256,0.0153783253291283,0.0175582598807495,0.017566375526398,0.0170258921165755,0.05,400,216,832,832,347,485,320,81,100,81,14521,4,243,243,243,243,234,234,234,234,234,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,3,ref_y,10000,10160,48,54,1,0.18,54,0,0.0051831568349295,0.0145803853104725,54,20,4,0.00280796630440435,59.2592592592593,0.325956368176843,0.448359586397969,0,20,0,20,0,0.37037037037037,0.0150841136330227,0.0225566323237837,0,0.0226044233104531,NaN,0.9,0.0475410154607195,0,0.0221874219327488,0.0234994553634368,0.0234994553634368,NaN,0,400,144,688,688,494,194,138,30,86,21,1253,32,59,59,59,59,54,54,54,54,54,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,3,ref_y,30000,30180,139,51,1,0.17,51,0,0.000987476854814166,0.00345574409321326,51,20,4,0.00265196817638188,62.7450980392157,0.257604770871777,0.371622036347036,0,20,0,20,2,0.392156862745098,0.00420789694288416,0.00506660829058297,0,0.00629968255228901,NaN,0.8,0.019951807963415,0.117647058823529,0.0141477839035285,0.0159737698299716,0.0159737698299716,NaN,0.1,400,69,538,538,367,171,234,50,56,21,8026,9,60,60,60,60,51,51,51,51,51,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,3,ref_y,50000,50200,230,177,1,0.6,177,0,0.00449475038429455,0.0144117189367312,177,20,4,0.00920388955332536,18.0790960451977,0.367955455275988,0.646132483118778,0,20,0,20,3,0.112994350282486,0.0181112979252952,0.0885101797292037,0,0.0885101797292037,NaN,0.75,0.0494006109123682,0.0333333333333333,0.019037382648072,0.0894868186619879,0.0894868186619879,NaN,0.15,400,178,756,756,396,360,317,67,100,67,11506,37,201,201,201,201,177,177,177,177,177,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,3,ref_y,70000,70000,320,234,1,0.78,234,0,0.00242879696850658,0.00694056990631498,234,20,4,0.0121678539857522,13.6752136752137,0.390887044828522,0.87828086845012,0,20,0,20,0,0.0854700854700855,0.0166423873004448,0.019890877511273,0,0.0243122692085004,NaN,0.55,0.00127948256165789,0,0.0213207605805981,0.0247539417754261,0.0247539417754261,NaN,0,400,234,868,868,372,496,336,79,100,79,15800,0,237,237,237,237,234,234,234,234,234,0,20
V4_Full_current,1,1,1,1,LIRCMOP7_BC,3,ref_y,100000,100140,457,258,1,0.86,258,0,0.00240238279418792,0.00754199997977101,258,20,4,0.0134158390099319,12.4031007751938,0.409586566800209,1.18344528388551,0,13,7,20,0,0.0775193798449612,0.00720451812233461,0.00919691100108628,0,0.0138145169472663,NaN,0.65,0.0427830983226561,0,0.0112290929770134,0.0139662738572211,0.013939200752047,0.0139474339869816,0,400,258,916,916,387,529,357,87,100,87,17060,0,261,261,261,261,258,258,258,258,258,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,1,ref_y,10000,10166,48,53,1,0.18,53,0,0.00583035265633499,0.0134653497560587,53,20,4,0.00275596692839686,60.377358490566,0.397570605591494,0.535465668010466,0,20,0,20,7,0.377358490566038,0.0144682500337907,0.0211601455499863,0,0.0236906872455045,NaN,0.9,0.0631338257580819,0.333333333333333,0.0248693144975572,0.0268016341429814,0.0268016341429814,NaN,0.35,400,44,488,488,399,89,182,42,73,24,1903,74,62,62,62,62,53,53,53,53,53,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,1,ref_y,30000,30186,139,42,1,0.14,42,0,0.00466494725251945,0.0189047677179904,42,20,4,0.00218397379231449,76.1904761904762,0.276421601525647,0.384732020855192,0,20,0,20,0,0.476190476190476,0.0045694132248617,0.00693605541354141,0,0.00693605541354141,NaN,0.8,0.0301797984844083,0,0.00655001595867488,0.00982624975612543,0.00982624975612543,NaN,0,400,39,478,478,343,135,189,28,83,17,3113,56,42,42,42,42,42,42,42,42,42,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,1,ref_y,50000,50206,230,72,1,0.24,72,0,0.00087115811138796,0.0026774755820898,72,20,4,0.00374395507253913,44.4444444444444,0.284273039103603,0.40537701655352,0,20,0,20,4,0.277777777777778,0.00650360686084921,0.0229453000173145,0,0.0230013527549452,NaN,0.95,0.0240400774291832,0.166666666666667,0.00673005165711634,0.0230884641882585,0.0230884641882585,NaN,0.2,400,72,544,544,385,159,188,45,64,27,5374,13,75,75,75,75,72,72,72,72,72,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,1,ref_y,70000,70006,320,159,1,0.53,159,0,0.00256683285192149,0.00870497124315793,159,20,4,0.00826790078519058,20.125786163522,0.303909414752238,0.518800604636493,0,20,0,20,10,0.125786163522013,0.0331713481980699,0.0515452659845031,0,0.0515452659845031,NaN,0.2,-0.0210711476388142,0.0943396226415094,0.0379277832139033,0.0539953359009124,0.0539953359009124,NaN,0.5,400,177,754,754,394,360,320,64,100,64,11739,61,184,184,184,184,159,159,159,159,159,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,1,ref_y,100000,100146,457,255,1,0.85,255,0,0.00194341804821889,0.00638734056280265,255,20,4,0.0132598408819094,12.5490196078431,0.350527269438459,0.918272225706171,0,13,7,20,0,0.0784313725490196,0.0107088005724899,0.0202091020730628,0,0.0203938614018068,NaN,0.65,0.0374336926190572,0,0.0117920129005593,0.0205191153884392,0.0209872139178856,0.0190793920542497,0,400,249,898,898,402,496,363,87,100,87,16884,0,261,261,261,261,255,255,255,255,255,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,2,ref_y,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,163,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V4_Full_current,1,1,1,1,LIRCMOP8_BC,2,ref_y,30000,30020,140,96,1,0.32,96,0,0.00209359399623279,0.00483021332069626,96,20,4,0.00499194009671884,33.3333333333333,0.359521745441815,0.506426357379609,0,20,0,20,5,0.208333333333333,0.005505225688184,0.00739741818974072,0,0.00828039589720673,NaN,0.55,0.0300747699144104,0.09375,0.00836807098681579,0.0118348588805935,0.0118348588805935,NaN,0.25,400,99,598,598,457,141,269,62,57,34,3896,0,102,102,102,99,96,96,96,96,96,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,2,ref_y,50000,50040,231,128,1,0.44,128,0,0.00250066486193082,0.00691755123908088,128,20,4,0.00665592012895845,25,0.249518313127116,0.422717296036277,0,20,0,20,5,0.15625,0.00673981800989603,0.00916274284911882,0,0.010504464649915,NaN,0.45,-0.00135519823394958,0.0909090909090909,0.00916607338284779,0.01427513281252,0.01427513281252,NaN,0.25,400,138,676,676,343,333,300,51,100,51,12752,5,153,153,153,153,128,128,128,128,128,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,2,ref_y,70000,70060,322,225,1,0.75,225,0,0.00332004967736922,0.00922089341844516,225,20,4,0.0116998596016848,14.2222222222222,0.306112463563379,0.841396732845369,0,20,0,20,3,0.0888888888888889,0.00352326627340193,0.00859571410276316,0,0.00931059411910038,NaN,0.7,0.0281409153734721,0.0533333333333333,0.00470603733371741,0.00981677947882299,0.00981677947882299,NaN,0.15,400,237,874,874,392,482,352,77,100,77,16527,0,231,231,231,231,225,225,225,225,225,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,2,ref_y,100000,100200,459,269,1,0.9,269,0,0.0016504904364872,0.00559985855008379,269,20,4,0.0139878321460142,11.8959107806691,0.367542273514949,0.782224343907367,0,10,10,20,10,0.0743494423791822,0.00165602583650175,0.00733809553690675,0,0.00756174430335912,NaN,0.2,-0.0224546332537481,0.122222222222222,0.00347754195556844,0.00765225431232715,0.00753678093378271,0.0243350094659348,0.5,400,258,916,916,389,527,357,90,100,90,17436,0,270,270,270,270,269,269,269,269,269,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,3,ref_y,10000,10136,47,57,1,0.19,57,0,0.00460933770760726,0.017049580155264,57,20,4,0.00296396443242681,56.140350877193,0.327407109390177,0.460562185484825,0,20,0,20,2,0.350877192982456,0.000919890674419263,0.00109905479618389,0,0.0183080501508027,NaN,0.5,-0.000529510694462054,0.105263157894737,0.00990389070556653,0.0190505373193884,0.0190505373193884,NaN,0.1,400,53,506,506,416,90,151,32,93,26,990,33,74,74,74,74,57,57,57,57,57,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,3,ref_y,30000,30156,138,108,1,0.36,108,0,0.0009544914996797,0.00344305375787281,108,20,4,0.00561593260880869,29.6296296296296,0.311867434101277,0.570788974263219,0,20,0,20,10,0.185185185185185,0.0112597886765183,0.0293036697653255,0,0.0293036697653255,NaN,0.75,0.0193656807795442,0.25,0.0130850001548624,0.0300684502487835,0.0300684502487835,NaN,0.5,400,120,640,640,465,175,286,68,66,44,5951,4,132,132,132,129,108,108,108,108,108,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,3,ref_y,50000,50176,229,87,1,0.29,87,0,0.0025234377554043,0.00631024419557497,87,20,4,0.00452394571265145,36.7816091954023,0.324224794893092,0.483990763723439,0,20,0,20,0,0.229885057471264,0.0126482751072555,0.0162316057150077,0,0.0178087715666089,NaN,0.4,-0.00385320703094849,0,0.0156705389638421,0.0183975291851035,0.0183975291851035,NaN,0,400,96,592,592,368,224,242,46,79,33,7610,43,96,96,96,96,87,87,87,87,87,0,20
V4_Full_current,1,1,1,1,LIRCMOP8_BC,3,ref_y,70000,70196,320,183,1,0.61,183,0,0.00189976388651068,0.00639571918486952,183,20,4,0.00951588580937029,17.4863387978142,0.311986744628503,0.61138062621401,0,20,0,20,2,0.109289617486339,0.0176455229820984,0.0190412560977686,0,0.0209019387696126,NaN,0.45,-0.00182189089584553,0.0327868852459016,0.0195933872981294,0.0209163085790541,0.0209163085790541,NaN,0.1,400,198,796,796,409,387,338,71,100,71,13992,177,202,202,202,202,183,183,183,183,183,0,20
