scope,name,family,problemCount,runCount,candidateCount_mean,candidateCount_median,selectedSeedCount_mean,selectedSeedCount_median,M1_mean,M1_median,M1_eligible_mean,M1_selected_mean,M2_mean,M2_median,M3_mean,M3_median,M3_downstream_mean,M4_mean,M4_median,M4_tight_mean,M4_recover_mean,gateOpenRate_mean,refineUseCount_mean,refineGainPerSeed_mean,UBY_mean,ABS_mean,AGS_mean,FFC_mean,FGY_mean,tightBracketAbsCount_mean,recoverAbsCount_mean,M5_boundaryEce_mean,M5_boundaryEce_median,M5_boundaryGap_mean,M5_boundaryGap_median,M5_validRunCount,auditReadyRunCount,validUpdateCount_mean,auditReadyUpdateCount_mean,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
problem,DASCMOP5_BC,DASCMOP_BC,1,6,9240.83333333333,9318.5,3835.83333333333,3843,0.0328048450609502,0.0276043743412475,0.0366248444678899,0.0265779560850511,0.998804717936006,0.998768034892809,0,0,0.200396825396825,1,1,0.534008111060149,0.00419016108016443,0.000521014743577919,2.83333333333333,0,0.000356325719014493,1.33333333333333,0,0,0.200396825396825,2037.83333333333,15.8333333333333,0.421437202238019,0.413686407704748,0.421437202238019,0.413686407704748,6,6,547.833333333333,547.833333333333,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,226.836323166667
problem,DASCMOP6_BC,DASCMOP_BC,1,6,2950.5,2946,1399.66666666667,1439.5,0.0176311322036182,0.0177317941021566,0.0177697410755654,0.017753662504287,0.998060950612843,0.998927273301225,0.0138888888888889,0,0.384920634920635,1,1,0.520511494873965,0.00402317504589297,0.00151992809840982,3.33333333333333,1.18805940220527e-06,0.00102614768248941,1.5,0,0.166666666666667,0.384920634920635,725.833333333333,5.5,0.484049041050926,0.491832385182022,0.484049041050926,0.491832385182022,6,6,556.666666666667,556.666666666667,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,226.836323166667
problem,DASCMOP7_BC,DASCMOP_BC,1,6,13330.8333333333,12627,4348.83333333333,4229.5,0.033230709809321,0.0216458363841025,0.0361345438135935,0.0191388550676443,0.997924003534051,0.998951072879644,0.123859126984127,0.0632440476190476,0.479166666666667,1,1,0.543020136878204,0.00293073168922859,0.00121908742598398,2.66666666666667,2.50436286260788e-07,0.000849865935025954,3.66666666666667,0,1.5,0.479166666666667,2364.83333333333,12.5,0.446855861944562,0.462300398285885,0.446855861944562,0.462300398285885,5,5,559,559,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,226.836323166667
problem,DASCMOP8_BC,DASCMOP_BC,1,6,14340.1666666667,14704,4463.83333333333,4624.5,0.0308675427454057,0.0190825616699755,0.0333038450941482,0.0158611364212257,0.998722426586496,0.998606021637596,0.0498575498575499,0,0.363992488992489,1,1,0.510076676057656,0.00347603414758854,0.00122549019607843,5,0,0.000684190836878304,3,0,0.5,0.363992488992489,2261.33333333333,15.1666666666667,0.462437574279479,0.469598433987952,0.462437574279479,0.469598433987952,6,6,594,594,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,226.836323166667
problem,DASCMOP9_BC,DASCMOP_BC,1,6,17962.1666666667,17796,6972.16666666667,6956.5,0.0623696872764475,0.0645990062784151,0.0636016969514918,0.0486099191029016,0.998337373651987,0.998387129553667,0.0559029093511852,0.043040293040293,0.48405330301882,1,1,0.588119580566011,0.013592179123482,0,0,0,0.00151977731224703,10.6666666666667,0,1.5,0.48405330301882,4099.16666666667,94.3333333333333,0.29995437177569,0.318066380908166,0.295690855643202,0.317512563535157,6,6,913.666666666667,913.666666666667,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,226.836323166667
problem,DASCMOP1_BC,DASCMOP_BC,1,6,25488.3333333333,25585,7075.16666666667,7068.5,0.0642887790506969,0.0642876233878101,0.0648575531440312,0.06124081486893,0.983811848280356,0.983117693852453,0,0,0.0715891860512926,1,1,0.532742187975479,0.0340328423817068,0,0,0,0.00120248333217594,8.5,0,0,0.0715891860512926,3703.66666666667,236.5,0.188222627659705,0.176732625197959,0.175174813419734,0.166846140985857,6,6,864.666666666667,864.666666666667,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,226.851042041667
problem,DASCMOP2_BC,DASCMOP_BC,1,6,32456.5,32768,7242.5,7240,0.0433310673672035,0.0425377132849666,0.0424632580102969,0.0436993994126893,0.944117492705642,0.944253109983621,0.0240738795448171,0.0272376355810024,0.035091146865512,1,1,0.450869964677173,0.0750431341349601,0.00395754747387199,10.1666666666667,3.12097003403731e-06,0.00202405056678018,14.6666666666667,0,10.3333333333333,0.035091146865512,3075.66666666667,511.833333333333,0.178055101428019,0.176619579138591,0.16767808469563,0.167538499304807,6,6,824.333333333333,824.333333333333,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,226.851042041667
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4525.16666666667,4406,1978.83333333333,2006,0.0502020469459945,0.05432168058461,0.0430571199153225,0.0442682975251776,0.951978025298302,0.948061973263586,0.00414052162035258,0,0.0260252791708054,1,1,0.381528979106637,0.0381797308385089,0,0,0,0.00116871633257784,2.33333333333333,0,0.5,0.0260252791708054,711.166666666667,71.1666666666667,0.259719393851382,0.239892720985327,0.259719393851382,0.239892720985327,6,6,924.833333333333,924.833333333333,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,226.851042041667
problem,DASCMOP4_BC,DASCMOP_BC,1,6,7859.66666666667,8300.5,3491,3378.5,0.0379176347227991,0.0355813128819192,0.0384851515419864,0.0373003738717603,0.996318526647387,0.997866786226999,0.00574712643678161,0,0.13557168784029,1,1,0.491137536760872,0.00673242156079327,0.00293002412961048,4,1.23603127394931e-05,0.000378990441615519,1.33333333333333,0,0.166666666666667,0.13557168784029,1720,24.8333333333333,0.403500161578452,0.383993824557119,0.403500161578452,0.383993824557119,6,6,502,502,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,226.851042041667
problem,DASCMOP5_BC,DASCMOP_BC,1,6,9363.83333333333,9300,3836.5,3770.5,0.0299269365787206,0.0217922206388016,0.0300903399535585,0.0282629162972609,0.998082284456362,0.998739050648217,0.00505050505050505,0,0.227272727272727,1,1,0.495441773734164,0.0031114062412128,0.000345781466113416,1.33333333333333,0,0.000568730921577754,2.16666666666667,0,0.166666666666667,0.227272727272727,1893,11.3333333333333,0.435346823051661,0.46444648167287,0.435346823051661,0.46444648167287,6,6,549.166666666667,549.166666666667,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,226.851042041667
problem,DASCMOP6_BC,DASCMOP_BC,1,6,3308.16666666667,3282,1570.16666666667,1566.5,0.0169840651200429,0.0173078131635068,0.0168098685318606,0.0168366355093525,0.998066245721765,0.997999031241566,0.0833333333333333,0,0.14047619047619,1,1,0.457205816709663,0.00398793720512951,0.000677506775067751,1.16666666666667,0,0.000304699070258418,0.5,0,0.166666666666667,0.14047619047619,717.5,6.33333333333333,0.490774201737679,0.495380422987305,0.490774201737679,0.495380422987305,6,6,535.833333333333,535.833333333333,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,226.851042041667
problem,DASCMOP7_BC,DASCMOP_BC,1,6,13247.1666666667,12953.5,4442.33333333333,4356.5,0.0394249846398346,0.028930282877728,0.0406689512348717,0.0384369304834591,0.998672761925911,0.998699712542943,0.0151515151515152,0,0.331512237762238,1,1,0.476035760792926,0.00414536672320859,0.00069955222784996,1.66666666666667,0,0.000723123062520358,3.16666666666667,0,0.166666666666667,0.331512237762238,2109.5,18.3333333333333,0.440145484468567,0.473578396475763,0.440145484468567,0.473578396475763,5,5,579.666666666667,579.666666666667,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,226.851042041667
problem,DASCMOP8_BC,DASCMOP_BC,1,6,14543,14813,4448.66666666667,4501.5,0.0518198830919144,0.061283325108018,0.0532418005046222,0.0472629287822379,0.997936771807366,0.998257810311297,0,0,0.352300509197061,1,1,0.465091555632704,0.00457391098705177,0.00104748705443424,1.5,1.06473644739003e-06,0.00129753660491622,5.83333333333333,0,0,0.352300509197061,2073.5,20.5,0.418638795898994,0.414714268185272,0.418638795898994,0.414714268185272,6,6,598.833333333333,598.833333333333,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,226.851042041667
problem,DASCMOP9_BC,DASCMOP_BC,1,6,18133.3333333333,18502.5,7011,7141,0.0676492419294011,0.0677173413062262,0.0674114286401201,0.0656927147928992,0.997674004737196,0.997421716761815,0.0695663890910071,0.0608294930875576,0.409443789091497,1,1,0.498481795564797,0.0138458849938198,0.0010797194476869,1.16666666666667,0,0.00153557711364012,10.8333333333333,0,1.66666666666667,0.409443789091497,3479.83333333333,96.3333333333333,0.264697734486136,0.275330311675007,0.253736226702395,0.264545097372857,6,6,910.166666666667,910.166666666667,selector_random_shortlist,"Selector ablation: random selection within Pareto shortlist",beta,226.851042041667
problem,DASCMOP1_BC,DASCMOP_BC,1,6,25547.1666666667,25566,7079.33333333333,7048.5,0.0679923173763435,0.0680350935944751,0.0723484611138482,0.0423919369285148,0.974512824401074,0.974804261420191,0,0,0.0658113505745538,1,1,0.618142632134676,0.0586181712124618,0,0,0,0.00165091047002719,11.6666666666667,0,0,NaN,4256.66666666667,404,0.19382724911432,0.182837667115112,0.171161434328995,0.169994448946913,6,6,864.833333333333,864.833333333333,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,228.045577791667
problem,DASCMOP2_BC,DASCMOP_BC,1,6,32781.3333333333,32407.5,7251.33333333333,7266,0.039130144820355,0.0371991405711701,0.0407109132813882,0.0189933721514402,0.913820903357248,0.911524070988401,0,0,0.0287310502555608,1,1,0.590828821946972,0.13036596177927,0.00233148527533749,3.16666666666667,4.68051703929542e-07,0.00246124728154159,17.8333333333333,0,0,NaN,3904.66666666667,860.666666666667,0.170955577722791,0.167502130056985,0.168109443685056,0.162590958037632,6,6,699.166666666667,699.166666666667,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,228.045577791667
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4576.16666666667,4291.5,2158.5,2013.5,0.0570181416260547,0.0666299955953683,0.0517247196146757,0.0525298610178908,0.948536284866882,0.946548551472117,0,0,0.0198043612119924,1,1,0.449706630326816,0.0438611424108694,0,0,0,0.000967677624985458,2,0,0,NaN,923,90.5,0.173717566434699,0.152505233798294,0.168024543273178,0.152505233798294,6,6,910.5,910.5,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,228.045577791667
problem,DASCMOP4_BC,DASCMOP_BC,1,6,7480.16666666667,7371,3355,3222,0.0364887943621366,0.0332074348146963,0.0383594486271033,0.0328006764353593,0.996531064255364,0.996188535068034,0,0,0.0702380952380952,1,1,0.546911623966279,0.00704851545412793,0.00482008405090472,13.3333333333333,0,0.0003053349475142,1,0,0,NaN,1860.83333333333,24.5,0.405243110423913,0.390297437160078,0.405243110423913,0.390297437160078,6,6,530.166666666667,530.166666666667,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,228.045577791667
problem,DASCMOP5_BC,DASCMOP_BC,1,6,9240,9318.5,3836,3843.5,0.0316637645320909,0.0217886823924168,0.0352337503786909,0.0256527094305327,0.99867625600768,0.998768034892809,0,0,0.167277167277167,0.999957221081451,1,0.532294201212308,0.00410356196594944,0.000520652676610013,2.83333333333333,0,0.000356221062739902,1.33333333333333,0,0,NaN,2031.16666666667,15.5,0.443605351330946,0.448890280415589,0.443605351330946,0.448890280415589,6,6,543.666666666667,543.666666666667,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,228.045577791667
problem,DASCMOP6_BC,DASCMOP_BC,1,6,2951.5,2949,1400,1440.5,0.0168073709842237,0.0168864471335773,0.016941946996823,0.0169224120781786,0.998166027599942,0.998927273301225,0,0,0.38997113997114,1,1,0.519317686397337,0.00402238343945436,0.00151992809840982,3.33333333333333,1.18805940220527e-06,0.00102562749938496,1.5,0,0,NaN,724.166666666667,5.5,0.484241100928881,0.492408564815886,0.484241100928881,0.492408564815886,6,6,558.833333333333,558.833333333333,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,228.045577791667
problem,DASCMOP7_BC,DASCMOP_BC,1,6,13218.1666666667,12500,4335.16666666667,4229.5,0.034109941464688,0.0222081624890571,0.0368002402230912,0.0210380267477489,0.99887117137821,0.999265614835053,0,0,0.531582125603865,1,1,0.532458664483776,0.00322047370056096,0.00121836026378536,2.66666666666667,2.54961053497974e-07,0.000815413644617271,3.5,0,0,NaN,2316.83333333333,13.6666666666667,0.448261271109688,0.472141722930802,0.448261271109688,0.472141722930802,5,5,554.5,554.5,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,228.045577791667
problem,DASCMOP8_BC,DASCMOP_BC,1,6,14316.1666666667,14718.5,4464.5,4624.5,0.0344412362833652,0.0269111513606189,0.0371899934097847,0.018870925992152,0.998571258407102,0.998478616889584,0,0,0.297222222222222,1,1,0.506529517509848,0.0030700192274201,0.00122549019607843,5,0,0.000604186595812503,2.66666666666667,0,0,NaN,2245.83333333333,13.3333333333333,0.456643660298691,0.489462562411805,0.456643660298691,0.489462562411805,4,4,572,572,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,228.045577791667
problem,DASCMOP9_BC,DASCMOP_BC,1,6,17749.5,17808.5,6892,6947.5,0.0648342455042339,0.0652564645213279,0.0662253934148406,0.0497175409624057,0.997863173874912,0.997904443578362,0,0,0.432479698024345,1,1,0.578382716008416,0.0133117184630272,0,0,0,0.0015164535890231,10.5,0,0,NaN,3979.66666666667,91.5,0.32541579846899,0.329587872652755,0.305501543840964,0.309053817280102,6,6,914,914,feasible_forward_off,"Refinement ablation: disable feasible forward exploit",beta,228.045577791667
problem,DASCMOP1_BC,DASCMOP_BC,1,6,27625,27594.5,7247.16666666667,7251,0.0320117619769688,0.0126306958740153,0.0349257431975174,0.0214819683988666,0.000524753599023489,6.95216907675195e-05,0,0,0.0578785310492628,0,0,0.0822961214808805,0,0,0,0,0.000524753599023489,3.83333333333333,0,0,0.0578785310492628,587.833333333333,0,0.392588998546504,0.37626011710253,0.361266055826326,0.37626011710253,4,4,567.833333333333,567.833333333333,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,220.795120416667
problem,DASCMOP2_BC,DASCMOP_BC,1,6,33503.3333333333,33538.5,7469.83333333333,7468.5,0.0556501947767664,0.0552971706514617,0.0592458999960075,0.0258393085552747,0.00283414926056909,0.00288667888648196,0.0127752049774876,0.0134624618367291,0.0270314784507348,0,0,0.0700113031707235,0,0.00052210245860811,1,6.38959274974806e-07,0.00283414926056909,21.1666666666667,0,10,0.0270314784507348,467.5,0,0.188598470254549,0.191515331626751,0.186355233903195,0.186561755307503,6,6,854.666666666667,854.666666666667,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,220.795120416667
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4785,4831.5,2053.66666666667,1910.5,0.054744240704152,0.0515727542549067,0.0501198737675056,0.049786535495461,0.00107073205693296,0.00107022607022607,0.00535165352769101,0.00308641975308642,0.0342864747983858,0,0,0.0711430295014016,0,0,0,0,0.00107073205693296,2.16666666666667,0,0.666666666666667,0.0342864747983858,138.333333333333,0,0.332734220172904,0.320749745136252,0.332734220172904,0.320749745136252,6,6,926.833333333333,926.833333333333,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,220.795120416667
problem,DASCMOP4_BC,DASCMOP_BC,1,6,7643,7359.5,3010.66666666667,2851,0.0329292786646506,0.0368623320823194,0.0304661935645914,0.0278003577497787,0.000223034730379328,0.000179662234998203,0,0,0.0746031746031746,0,0,0.23945101597747,0,0.000850340136054422,1.83333333333333,0,0.000223034730379328,0.666666666666667,0,0,0.0746031746031746,742.666666666667,0,0.473929933737975,0.465276859605221,0.473929933737975,0.465276859605221,6,6,496,496,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,220.795120416667
problem,DASCMOP5_BC,DASCMOP_BC,1,6,10192.8333333333,10262.5,3665.66666666667,3710.5,0.0337713809481516,0.0277819587714517,0.0337793966157688,0.0265264152726615,0.000270721412522921,0.000288674753391543,0,0,0.277777777777778,0,0,0.244433085472146,0,0,0,0,0.000270721412522921,1,0,0,0.277777777777778,892.833333333333,0,0.481641594472574,0.483510980622293,0.481641594472574,0.483510980622293,4,4,476.166666666667,476.166666666667,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,220.795120416667
problem,DASCMOP6_BC,DASCMOP_BC,1,6,3277.66666666667,3293,1402.66666666667,1384.5,0.0241940368506784,0.0221059440104527,0.0220179236948721,0.0220217700299677,0.000418184203115193,0.000326370757180157,0,0,0.305555555555556,0,0,0.176460122401861,0,0.000840901446350488,2,1.27921969198192e-06,0.000418184203115193,0.666666666666667,0,0,0.305555555555556,253.333333333333,0,0.474703717187023,0.48025095143344,0.474703717187023,0.48025095143344,6,6,514.166666666667,514.166666666667,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,220.795120416667
problem,DASCMOP7_BC,DASCMOP_BC,1,6,14090.5,14051.5,4503.83333333333,4436.5,0.0331257233736416,0.0337853197859072,0.0345944139803108,0.0212552177222338,0.00133503231355065,0.000840605032915628,0.00709219858156028,0,0.261826125249154,0,0,0.218533631237146,0,0.000511770726714432,1,1.28537800826136e-06,0.00133503231355065,6,0,0.333333333333333,0.261826125249154,994.833333333333,0,0.469648366874852,0.479911587797286,0.469648366874852,0.479911587797286,6,6,568.166666666667,568.166666666667,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,220.795120416667
problem,DASCMOP8_BC,DASCMOP_BC,1,6,14731.5,14808,4519.5,4569,0.0273048604266062,0.0278433932174443,0.0279783287393495,0.0162800761398088,0.000689605935861859,0.000670806304037174,0.0625,0,0.346590909090909,0,0,0.219199350257398,0,0.000341530054644809,0.833333333333333,0,0.000689605935861859,3.16666666666667,0,0.5,0.346590909090909,987.666666666667,0,0.458958168914671,0.47677824756632,0.458958168914671,0.47677824756632,5,5,579.166666666667,579.166666666667,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,220.795120416667
problem,DASCMOP9_BC,DASCMOP_BC,1,6,18797,18740.5,7198.83333333333,7156.5,0.037012024032118,0.0408349733269775,0.0384430840873208,0.026195854682684,0.00129005420499108,0.00122570676824464,0.0962541011134361,0.0954545454545455,0.47856967556456,0,0,0.0363735045384177,0,0,0,0,0.00129005420499108,9.33333333333333,0,1.66666666666667,0.47856967556456,261.333333333333,0,0.440138212903159,0.468612547966334,0.440138212903159,0.468612547966334,6,6,946.666666666667,946.666666666667,infeasible_shrink_off,"Refinement ablation: disable infeasible bracket shrink",beta,220.795120416667
problem,DASCMOP1_BC,DASCMOP_BC,1,6,29299.3333333333,29266,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,no_boundary,"Final-effect ablation: boundary budget disabled via bRho = 0",beta,128.713779541667
problem,DASCMOP2_BC,DASCMOP_BC,1,6,34597,34262,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,no_boundary,"Final-effect ablation: boundary budget disabled via bRho = 0",beta,128.713779541667
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4549.5,4461,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,no_boundary,"Final-effect ablation: boundary budget disabled via bRho = 0",beta,128.713779541667
problem,DASCMOP4_BC,DASCMOP_BC,1,6,8373.83333333333,8761,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,no_boundary,"Final-effect ablation: boundary budget disabled via bRho = 0",beta,128.713779541667
problem,DASCMOP5_BC,DASCMOP_BC,1,6,10377.8333333333,10756,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,no_boundary,"Final-effect ablation: boundary budget disabled via bRho = 0",beta,128.713779541667
problem,DASCMOP6_BC,DASCMOP_BC,1,6,2867,2781.5,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,no_boundary,"Final-effect ablation: boundary budget disabled via bRho = 0",beta,128.713779541667
problem,DASCMOP7_BC,DASCMOP_BC,1,6,13946.6666666667,14043,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,no_boundary,"Final-effect ablation: boundary budget disabled via bRho = 0",beta,128.713779541667
problem,DASCMOP8_BC,DASCMOP_BC,1,6,16246.8333333333,16638,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,no_boundary,"Final-effect ablation: boundary budget disabled via bRho = 0",beta,128.713779541667
problem,DASCMOP9_BC,DASCMOP_BC,1,6,18903,18817.5,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,no_boundary,"Final-effect ablation: boundary budget disabled via bRho = 0",beta,128.713779541667
