scope,name,family,metric,baseVariant,compareVariant,baseDescription,compareDescription,betterDirection,pairCount,baseMean,compareMean,meanDiff,baseMedian,compareMedian,medianDiff,signrankP,holmAdjustedP
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,14.5,9.16666666666667,-5.33333333333333,10.5,9,-5.5,0.15625,1
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,14.5,9.5,-5,10.5,10.5,-1,0.4375,1
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,14.5,14.5,0,10.5,10.5,0,1,1
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,14.5,56.6666666666667,42.1666666666667,10.5,61,42.5,0.03125,0.4375
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,14.5,7.33333333333333,-7.16666666666667,10.5,7,-2,0.03125,0.4375
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,14.5,15.1666666666667,0.666666666666667,10.5,12,1.5,0.59375,1
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,14.5,20.5,6,10.5,17,4,0.40625,1
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,14.5,13.3333333333333,-1.16666666666667,10.5,12,0,1,1
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,14.5,0,-14.5,10.5,0,-10.5,0.03125,0.4375
problem,DASCMOP8_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,14.5,0,-14.5,10.5,0,-10.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",lower_better,6,0.0490313284648857,0.00829970286571453,-0.0407316255991712,0.0493894343139745,0.0067000160020838,-0.0432584683229685,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",lower_better,6,0.0490313284648857,0.0233395433759707,-0.025691785088915,0.0493894343139745,0.0247192835025701,-0.0317757000879696,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",lower_better,6,0.0490313284648857,0.051052457901066,0.00202112943618035,0.0493894343139745,0.0544685111946335,0.00451914791147917,0.84375,1
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",lower_better,6,0.0490313284648857,0.0524692106311424,0.00343788216625672,0.0493894343139745,0.0524726457638279,0.000845462634832778,0.6875,1
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",lower_better,6,0.0490313284648857,0.0500899478169001,0.00105861935201445,0.0493894343139745,0.049967532102323,0.00153738667416022,0.84375,1
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",lower_better,6,0.0490313284648857,0.0287258110569854,-0.0203055174079003,0.0493894343139745,0.0257609549099891,-0.0258560229899083,0.0625,0.5625
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",lower_better,6,0.0490313284648857,0.0490313284648857,0,0.0493894343139745,0.0493894343139745,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",lower_better,6,0.0490313284648857,0.0493370469642611,0.000305718499375369,0.0493894343139745,0.0494661771242491,0.00342696036235662,1,1
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",lower_better,6,0.0490313284648857,0.0579632088508789,0.00893188038599318,0.0493894343139745,0.0584819195502241,0.00604654366262062,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",lower_better,6,0.0490313284648857,0.0486099191029016,-0.000421409361984107,0.0493894343139745,0.050147211677276,-0.000517761549008972,0.5625,1
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",lower_better,6,0.0490313284648857,0.0656927147928992,0.0166613863280135,0.0493894343139745,0.0662435045437513,0.0160045505442718,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",lower_better,6,0.0490313284648857,0.0497175409624057,0.000686212497519958,0.0493894343139745,0.0505961094083471,0,0.875,1
problem,DASCMOP9_BC,DASCMOP_BC,M1_selected,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",lower_better,6,0.0490313284648857,0.026195854682684,-0.0228354737822017,0.0493894343139745,0.0284077407326222,-0.021508278145088,0.0625,0.5625
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0.998337373651987,0.998052460864017,-0.00028491278797016,0.998387129553667,0.998140288564624,-0.00043859750580888,0.5625,1
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0.998337373651987,0.99937789836812,0.00104052471613294,0.998387129553667,0.999358689155933,0.00110765585641359,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0.998337373651987,0.998696720246972,0.00035934659498484,0.998387129553667,0.998647038900678,0.000327589828377717,0.3125,1
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0.998337373651987,0.997363035104647,-0.000974338547339878,0.998387129553667,0.997400190448712,-0.000787361973481782,0.0625,0.5625
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0.998337373651987,0.998134345655236,-0.000203027996750686,0.998387129553667,0.998234759058465,-0.000545791831624343,0.6875,1
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0.998337373651987,0.999518819755491,0.00118144610350368,0.998387129553667,0.999489205784811,0.00125199032803863,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0.998337373651987,0.998337373651987,0,0.998387129553667,0.998387129553667,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0.998337373651987,0.988678009596247,-0.00965936405574001,0.998387129553667,0.988412165721695,-0.00978391603526035,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0.998337373651987,0.998926253920426,0.000588880268438804,0.998387129553667,0.998918630714351,0.000585102395758985,0.0625,0.5625
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0.998337373651987,0.998337373651987,0,0.998387129553667,0.998387129553667,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0.998337373651987,0.997674004737196,-0.000663368914791499,0.998387129553667,0.997421716761815,-0.000933035416228023,0.21875,1
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0.998337373651987,0.997863173874912,-0.000474199777075486,0.998387129553667,0.997904443578362,-4.47024783528649e-05,0.125,0.875
problem,DASCMOP9_BC,DASCMOP_BC,M2,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0.998337373651987,0.00129005420499108,-0.997047319446996,0.998387129553667,0.00122570676824464,-0.996869579179676,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0.00151977731224703,0.00138066924723041,-0.000139108065016614,0.00158384924554532,0.00127346166551548,-0.000140984939970775,0.4375,1
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0.00151977731224703,0.000815681244854992,-0.000704096067392037,0.00158384924554532,0.000716450983154878,-0.000741686646360994,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0.00151977731224703,0.000843339524811669,-0.00067643778743536,0.00158384924554532,0.000840595350668434,-0.000835633295231747,0.0625,0.6875
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0.00151977731224703,0.00183623687268146,0.000316459560434436,0.00158384924554532,0.00160687894471212,0.000419344237529002,0.21875,1
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0.00151977731224703,0.00156274247023483,4.29651579878043e-05,0.00158384924554532,0.00156852310961609,5.56473174765194e-05,0.84375,1
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0.00151977731224703,0.000895272723871046,-0.000624504588375982,0.00158384924554532,0.000928707284725125,-0.00075973262655105,0.0625,0.6875
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0.00151977731224703,0.00151977731224703,0,0.00158384924554532,0.00158384924554532,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0.00151977731224703,0.00290467051356749,0.00138489320132046,0.00158384924554532,0.00294736447475172,0.00133135616126807,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0.00151977731224703,0.00106755309182306,-0.000452224220423968,0.00158384924554532,0.00101217021152041,-0.000440602281256725,0.0625,0.6875
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0.00151977731224703,0.00151977731224703,0,0.00158384924554532,0.00158384924554532,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0.00151977731224703,0.00153557711364012,1.57998013930895e-05,0.00158384924554532,0.00167073038540429,-6.65710664593642e-05,0.6875,1
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0.00151977731224703,0.0015164535890231,-3.32372322392634e-06,0.00158384924554532,0.00152079113224184,2.34449930026704e-05,0.875,1
problem,DASCMOP9_BC,DASCMOP_BC,UBY,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0.00151977731224703,0.00129005420499108,-0.000229723107255947,0.00158384924554532,0.00122570676824464,-0.000252730015277321,0.15625,1
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,10.6666666666667,9.66666666666667,-1,11,9,-1,0.375,1
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,10.6666666666667,5.66666666666667,-5,11,5,-5.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,10.6666666666667,5.83333333333333,-4.83333333333333,11,6,-6,0.0625,0.6875
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,10.6666666666667,13,2.33333333333333,11,11,3,0.28125,1
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,10.6666666666667,10.8333333333333,0.166666666666667,11,11,0.5,1,1
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,10.6666666666667,6.16666666666667,-4.5,11,6.5,-5.5,0.0625,0.6875
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,10.6666666666667,10.6666666666667,0,11,11,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,10.6666666666667,20.1666666666667,9.5,11,21,9.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,10.6666666666667,7.5,-3.16666666666667,11,7,-3,0.0625,0.6875
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,10.6666666666667,10.6666666666667,0,11,11,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,10.6666666666667,10.8333333333333,0.166666666666667,11,12,-0.5,0.875,1
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,10.6666666666667,10.5,-0.166666666666667,11,10.5,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,10.6666666666667,9.33333333333333,-1.33333333333333,11,9,-1.5,0.25,1
problem,DASCMOP9_BC,DASCMOP_BC,ABS,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,10.6666666666667,0,-10.6666666666667,11,0,-11,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,AGS,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0,0.990313481538168,0.990313481538168,0,0.990296470577295,0.990296470577295,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0,0.0010797194476869,0.0010797194476869,0,0,0,0.5,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0,18066,18066,0,18028,18028,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0,1.16666666666667,1.16666666666667,0,0,0,0.5,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0,0,0,0,0,0,1,1
