problem,FE,pairs,updates,epochs,movementRMSE,commonRefs,adjacentTargetJump,top10WeightShare,effectiveWeightedPairs,preRMSE,postRMSE,relativeError,noiseRMSE
LIRCMOP6_BC,35400,92,20,3.33333333333333,0.0983863090803804,84,0.0856308264426753,0.44935099585472,30.5320021405402,0.0838190938786078,0.0835295527246786,2.75336455625979,0.0116831033790406
LIRCMOP6_BC,35600,91,20,3.33333333333333,0.0988171564057673,85,0.0822145242966136,0.406951936880291,38.3443394424671,0.0862497234011962,0.0847671614221429,2.65577119484246,0.0118306755734677
LIRCMOP6_BC,35800,94,20,3.33333333333333,0.0963066204222836,86,0.0889066313263982,0.445089474666762,31.4755251456241,0.0830269321694478,0.0827665830332166,2.79887498922427,0.0115791209666933
LIRCMOP6_BC,36000,80,20,4,0.109601883282302,75,0.0821428678028186,0.412537943220457,27.3770087579215,0.0861214727435587,0.0836931444467848,2.77027175060972,0.0118398093543484
LIRCMOP6_BC,36200,88,20,3.33333333333333,0.106894948811148,71,0.0833319410068791,0.42527088283567,28.8857102659149,0.0834231953602861,0.0836167999929303,2.6244280156643,0.011501516195688
LIRCMOP6_BC,36400,94,20,3.33333333333333,0.101596677346215,83,0.0856308264426753,0.437162838802487,32.3080642610544,0.0842497029592144,0.0831029717007463,2.84589877719433,0.0114004435089614
LIRCMOP6_BC,36600,90,20,3.33333333333333,0.102845090639791,85,0.0826893505308799,0.387135750570207,38.1938660079431,0.088147569230509,0.0872985093168777,2.69020103697226,0.0116356604757765
LIRCMOP6_BC,36800,88,20,3.33333333333333,0.099937853382538,80,0.084684475583414,0.421341477326525,29.4702014987282,0.0800606358402435,0.0797826836781046,2.67508113848583,0.0115525305819092
LIRCMOP6_BC,37000,91,20,3.33333333333333,0.114626405224444,80,0.0864246110931862,0.463953483739192,31.4893391838019,0.0900791338436826,0.087541423834484,3.0644016199196,0.0116185592954368
LIRCMOP6_BC,37200,85,20,3.33333333333333,0.115648811765865,78,0.0823389432130633,0.416471163760577,31.4910723968016,0.0811244886599099,0.0794893259615009,2.86683248454324,0.011575374590518
LIRCMOP6_BC,37400,94,20,3.33333333333333,0.103897145172378,80,0.0889066313263982,0.446754886334087,32.4548655229082,0.0868397114392418,0.0859653413394717,3.00264521525233,0.0115749691344641
LIRCMOP6_BC,37600,84,20,3.33333333333333,0.116342671650679,79,0.0832111675492554,0.374478190418701,39.0576999857787,0.0850555021345955,0.0843884059927162,2.73816876114973,0.0115573000814101
LIRCMOP6_BC,37800,92,20,3.33333333333333,0.0986395437048972,78,0.0827518584634347,0.444054436167581,30.7726175919994,0.0832496153005951,0.0829857911797341,2.83742340807857,0.0114943609985038
LIRCMOP6_BC,38000,92,20,3.33333333333333,0.0892696160677906,87,0.0826893505308799,0.461403394967854,31.6674534802166,0.0809767332965945,0.0806838786059636,2.94159944767198,0.0117233169648313
LIRCMOP6_BC,38200,96,20,3.33333333333333,0.0981186969975995,88,0.0827829752964963,0.430055314724533,34.6354355447731,0.0832648884986785,0.082130496741036,2.9840260320859,0.0117150442783601
LIRCMOP6_BC,38400,90,20,3.33333333333333,0.0989381497735215,86,0.0867394628540504,0.427480984337815,31.2855951109083,0.0822147830049148,0.0818935971979353,2.9497102294731,0.0117135999346586
LIRCMOP6_BC,38600,93,20,3.33333333333333,0.0830112294469183,86,0.0865051108678228,0.77355801036308,2.63857783918473,0.0820174260602699,0.0823703117291622,4.02726309638869,0.0117162465512778
LIRCMOP6_BC,38800,84,20,3.33333333333333,0.108548307084779,78,0.084684475583414,0.803844112659857,2.26057502942767,0.0885905069886025,0.0894739144803014,4.05674199073077,0.0117005861515473
LIRCMOP6_BC,39000,87,20,3.33333333333333,0.106681477105964,75,0.0876242202783982,0.780233428507322,2.52563413880109,0.0844788092048523,0.0856378832657886,4.10075722340789,0.0121181737869624
LIRCMOP6_BC,39200,91,20,3.33333333333333,0.109289657541644,80,0.0823924096856249,0.806517496707942,2.32226128760696,0.0896943864129718,0.0901561196649771,3.9919902078558,0.0119123368853179
LIRCMOP6_BC,39400,82,20,3.33333333333333,0.110352018857444,77,0.0828649615341059,0.432265171914751,30.7662965858237,0.0874487949197896,0.0859389925416129,3.15864083685463,0.0121765517538292
LIRCMOP6_BC,39600,88,20,3.33333333333333,0.109450725567878,71,0.0885486946576092,0.785471023691876,2.39526875743514,0.0871562112391832,0.0880776409051811,4.02368986831794,0.012233924419436
LIRCMOP6_BC,39800,89,20,3.33333333333333,0.120027926105023,78,0.0873001854338189,0.456594804691736,29.5531202819441,0.0901520175356652,0.0897257344975649,3.03150216158857,0.0120659153743146
LIRCMOP6_BC,40000,94,20,3.33333333333333,0.11168334396424,83,0.0828649615341059,0.778656052193659,2.5475199984744,0.084277312099775,0.0847730452464697,3.82316323692787,0.011980356697144
LIRCMOP6_BC,40200,87,20,3.33333333333333,0.102644245961689,81,0.0849464338348381,0.804519458905273,2.27578248949141,0.0847937725673717,0.0864801893565965,3.77159632026505,0.0122852156635488
LIRCMOP6_BC,40400,76,20,4,0.110745533712505,67,0.0833319410068791,0.404107514026381,28.3973913611721,0.104528455911937,0.10278269476732,3.61388868528844,0.0125046893052843
LIRCMOP6_BC,40600,31,20,10,0.0467833056510788,20,0.0548508999742606,0.317632960905956,20.0693906470243,0.0574558685796912,0.056283431900168,2.27620737749143,0.0114790868361617
LIRCMOP6_BC,40800,32,20,10,0.0577345364726272,20,0.0581607856617151,0.352397261644528,17.4972969609438,0.0597613420402241,0.0585169078333359,2.60342780115227,0.0117193715685485
LIRCMOP6_BC,41000,31,20,10,0.0587710896756359,23,0.058279537248569,0.381537547373389,16.112896315177,0.0576558813786346,0.0564046563047753,2.4098738974862,0.0115978648925661
LIRCMOP6_BC,41200,30,20,10,0.0564890200465025,20,0.0537416716465243,0.235334281017917,20.8112221965409,0.0551136356539241,0.0536926248951098,2.27183963952496,0.0111746236641871
LIRCMOP6_BC,41400,30,20,10,0.0509851983256008,22,0.0554334395358754,0.25575075839074,19.0668814895731,0.053122108650503,0.0521911579075792,2.13442184950982,0.0110978402250465
LIRCMOP6_BC,41600,31,20,10,0.0602939063474929,20,0.059672385607518,0.410073757282387,14.5256481469958,0.0585288028060681,0.055589787065193,2.2470970222963,0.0115634828765302
LIRCMOP6_BC,41800,31,20,10,0.0568836971553113,23,0.0542348321310263,0.413705151254797,14.7695489203045,0.0533778172879482,0.052348046001728,2.33750115358067,0.0113158318622514
LIRCMOP6_BC,42000,30,20,10,0.0593201419999363,20,0.0589168591166115,0.307543720509951,16.3077803780381,0.0553303458210954,0.0530034944642233,2.33960634531581,0.0116002213785125
LIRCMOP6_BC,42200,32,20,10,0.0518518811208873,28,0.0568322850890134,0.462439684996884,13.4902201898275,0.0517140996430307,0.0504852859252907,2.34997708880048,0.0115091467418589
LIRCMOP6_BC,42400,27,20,10,0.0544298782816391,16,0.053527044737629,0.432136259970648,11.959002051942,0.0533684021237232,0.0513675171390054,2.43770278311724,0.0105204277497183
LIRCMOP6_BC,42600,28,20,10,0.0198575150172813,25,0.0580451241179054,0.415405707525592,12.3948877719532,0.0561246756767002,0.0551080014732276,2.56668767673672,0.0108800315074053
LIRCMOP6_BC,42800,30,20,10,0.0581321684622806,21,0.0686814153885105,0.406889690825759,12.8023957374779,0.0573330735086173,0.0562748193298651,2.49950365490886,0.0108087539317044
LIRCMOP6_BC,43000,30,20,10,0.0586874249647796,19,0.0571504170667095,0.38911090255474,12.7670307526479,0.0554792682850263,0.0547632469097826,2.25471663496764,0.0107757348066785
LIRCMOP6_BC,43400,29,20,10,0.0451502919746249,26,0.067364952317518,0.438363010556885,11.5954194160947,0.0534981080257338,0.0527886680973466,2.31589052305551,0.0109079571300675
LIRCMOP6_BC,43600,27,20,10,0.0545276475814698,20,0.0663534530015514,0.449638469718865,10.6792003749871,0.0539413133390194,0.0533491099934666,2.15805440150306,0.0106806539982106
LIRCMOP6_BC,43800,27,20,10,0.0546050034130525,19,0.0580919515734764,0.426740315648899,11.7591280908154,0.0553363516969447,0.0547680843620684,2.5046958847239,0.0105711324870719
LIRCMOP6_BC,44000,30,20,10,0.0555653321741453,18,0.0706190170422365,0.397163569647661,12.7135915586,0.0572478073554345,0.0552905413789663,2.17987752315018,0.0105395936754419
LIRCMOP6_BC,44200,24,20,10,0.0558497756532708,14,0.0736710483276227,0.35648985848886,13.0374987948753,0.0598042679821945,0.0579601389080443,2.47154192920588,0.0107584883946036
LIRCMOP6_BC,44400,33,20,6.66666666666667,0.0643203451127834,15,0.0647403511008422,0.449053979203953,14.2194084593815,0.0611726675403572,0.0578172725862006,2.44884833901204,0.0104485872069253
LIRCMOP6_BC,44600,29,20,10,0.0492512505493158,20,0.0667710309898745,0.430833708900599,11.6582764290385,0.0573626756554997,0.0572750542309008,2.3310412147564,0.0102342306655247
LIRCMOP6_BC,44800,28,20,10,0.0430660300636021,23,0.0678205678698882,0.404046872166433,11.9529932273975,0.056153241313852,0.056143118469685,2.49760958638185,0.0102197057835839
LIRCMOP6_BC,45000,33,20,6.66666666666667,0.0549797919179242,21,0.068524937353348,0.450143414907376,14.1002472639703,0.0608707378747143,0.0593094492697745,2.45991343335999,0.0104082188227657
LIRCMOP6_BC,45200,30,20,10,0.0600388053058133,20,0.0629152874791886,0.390123575898864,13.539496306065,0.0629823720572928,0.0599182414747803,2.59215488604885,0.0103735153198549
LIRCMOP6_BC,45400,31,20,10,0.0607115123710506,19,0.0596731881635381,0.426704851368272,14.2928066350478,0.0587949533815444,0.0583397632273625,2.38985913378709,0.0106803992732498
LIRCMOP6_BC,45600,36,20,6.66666666666667,0.0564242518071215,27,0.0633021346319189,0.430282394939167,15.2905869335307,0.0597750657095085,0.0593086123974086,2.53477903065551,0.0102881092810977
LIRCMOP6_BC,45800,30,20,10,0.0553921208242633,23,0.0657214941098608,0.461439307613979,10.7857221613512,0.0577297151536428,0.0571237175865462,2.3753977412477,0.0106854906606828
LIRCMOP6_BC,46000,32,20,10,0.0580993376628195,23,0.0606162878980621,0.484019198374494,13.3499593220863,0.0603174841661365,0.0595258864859035,2.55368611380369,0.0102125793091256
LIRCMOP6_BC,46200,28,20,10,0.0592036202052101,21,0.0616109899822334,0.406078767284742,12.7475068709474,0.057592453947672,0.05727354228589,2.38662613141046,0.0101883788061723
LIRCMOP6_BC,46400,30,20,10,0.054272561958373,22,0.0606162878980621,0.373251016668232,13.9660794284468,0.062094012162516,0.0614952157988758,2.49744803145592,0.0100944636151065
LIRCMOP6_BC,46600,29,20,10,0.055023901938556,23,0.0605811922657441,0.453446039342556,11.2836129444957,0.0622636262896402,0.0606086356083133,2.58904237885205,0.0102219153622601
LIRCMOP6_BC,46800,32,20,10,0.0589213454414016,23,0.0606162878980621,0.45645441225202,14.1268477578094,0.0632825086067777,0.0633574108796558,2.64995204723798,0.0099607020765302
LIRCMOP6_BC,47000,31,20,10,0.0567974460046037,27,0.0610578068466341,0.477448272575652,12.5442859563094,0.0633664846284867,0.0619114186391052,2.59692323580885,0.0102986332265072
LIRCMOP6_BC,47200,31,20,10,0.0609790101323714,22,0.0659021267185334,0.408627151321582,14.556498299235,0.0599617938300567,0.060041364003745,2.29963519882658,0.0102047859502583
LIRCMOP6_BC,47400,25,20,10,0.0614228983870959,20,0.0704240100736626,0.439063989086204,10.7868771113881,0.0654120890365053,0.065916615693794,2.52881189319147,0.00991003636186395
LIRCMOP6_BC,47600,26,20,10,0.0624696395147206,18,0.066958938276675,0.456416872278879,10.6666787952249,0.0612149026284004,0.0596978335926396,2.36997044971058,0.00943103498624333
LIRCMOP6_BC,47800,26,20,10,0.0606138495166494,15,0.0733475452128791,0.827874076144754,1.81318681504249,0.0650873003470714,0.0603741394852777,3.93883284136,0.00964686700529305
LIRCMOP6_BC,48000,30,20,10,0.0645820468577131,16,0.0588227147852421,0.847390149255365,1.60174077829997,0.0610899913181347,0.0617418402688089,3.45996131862107,0.0100445313838537
LIRCMOP6_BC,48200,32,20,10,0.0594854717554289,19,0.0659404275334828,0.851380282102674,1.78782445373038,0.0623111737617794,0.0629259648728812,3.50855824185898,0.00975012501703869
LIRCMOP6_BC,48400,23,20,10,0.0665156878999133,18,0.0743753394105491,0.879992282077114,1.60968975651981,0.0693357505220456,0.0700098944403326,3.94108810320363,0.0099762635073606
LIRCMOP6_BC,48600,25,20,10,0.060526122975568,19,0.0673318663836136,0.432300471344527,10.9209366525833,0.0708807853849535,0.0701390572795633,2.96234353438902,0.00937579725782469
LIRCMOP6_BC,48800,20,20,10,0.0674625916185546,15,0.0758438595836803,0.886859056147684,1.39315841821454,0.0693874182014366,0.0694069917882456,3.73205895481841,0.00958379162755785
LIRCMOP6_BC,49000,23,20,10,0.0570515912094416,18,0.0673318663836136,0.895219250108583,1.47521417614756,0.0729468841894429,0.0741213890936587,3.66042193161331,0.00960666513195363
LIRCMOP6_BC,49200,26,20,10,0.073909774882762,13,0.066958938276675,0.546726366212263,8.42806312792133,0.0702458345865346,0.06862371856687,2.67690958319167,0.00944642970078168
LIRCMOP6_BC,49400,25,20,10,0.0642617435304827,17,0.0694698412304594,0.854498718559986,2.09820406191228,0.0661097622435688,0.0679405168619593,3.91440368063738,0.00909880277289079
LIRCMOP6_BC,49600,23,20,10,0.0535873807959262,20,0.0756333554470323,0.553717140540996,7.23661024040554,0.0701056302947979,0.0690170113035478,2.72444109890077,0.00954749230182745
LIRCMOP6_BC,49800,24,20,10,0.0599523052063007,18,0.0689604420671218,0.475248407040495,9.52120093614067,0.0697002803101485,0.068788308564458,2.76865972269837,0.00952748606052147
LIRCMOP6_BC,50000,21,20,10,0.0642194479467243,15,0.0751924598212832,0.917125920442862,1.4341858263551,0.071695761450814,0.0733101530268897,3.79326648091806,0.00968281025228095
LIRCMOP6_BC,50200,24,20,10,0.0622525598920421,18,0.0744523560519942,0.862105675119276,2.06187728629149,0.0676136073161587,0.0689569612258507,3.98329751488494,0.00941612020950038
LIRCMOP6_BC,50400,24,20,10,0.0559660735914201,18,0.0722588686797136,0.83773356476048,2.17798031616457,0.0676735258934409,0.0685697951112293,4.08753463085363,0.00946441983370896
LIRCMOP6_BC,50600,26,20,10,0.0527561904797031,21,0.0745806752207255,0.866047259404429,2.04654871426912,0.0698878800780896,0.0711792397369995,4.09494681039013,0.00887785357026248
LIRCMOP6_BC,50800,25,20,10,0.0576872200528949,20,0.0684554433353708,0.847581195669957,2.13213092719634,0.0750373521046335,0.0738047647789773,4.20142239387629,0.00888743045092252
LIRCMOP6_BC,51000,24,20,10,0.0227377182089171,24,0.0742156333932188,0.85569839894358,1.7018138054882,0.0706641108054629,0.0716540107054888,3.61492469988327,0.00916366650433245
LIRCMOP6_BC,51200,21,20,10,0.0630391259446121,19,0.062430731049111,0.903949694789313,1.52902724301169,0.071822417562704,0.0714174848524828,3.3595645735665,0.00935734677216317
LIRCMOP6_BC,51400,25,20,10,0.0713747008177865,14,0.062430731049111,0.796955530918594,1.9529406551319,0.0645241302029343,0.0642555929017756,3.84070632973261,0.00876945971029751
LIRCMOP6_BC,51600,26,20,10,0.0659457636625547,20,0.060472316521487,0.810549674480861,1.88805957460999,0.0691665268579615,0.0698748000133549,3.4167429873991,0.00889771514035817
LIRCMOP6_BC,51800,25,20,10,0.0585129712573278,19,0.062430731049111,0.773777478482226,2.06627011694747,0.0668952215104676,0.0683882103192971,3.7863751084615,0.0086631791507063
LIRCMOP6_BC,52000,22,20,10,0.0687879158915597,13,0.0676513488611117,0.873574718586921,1.63132094597129,0.0767099817451139,0.0751808277205766,3.24943392656803,0.00932708556302615
LIRCMOP6_BC,52200,26,20,10,0.0679693467581684,15,0.0711374733657155,0.845232222430043,1.75473230747019,0.0712249332973823,0.0714290968625702,3.71628293217088,0.00898077547377503
LIRCMOP6_BC,52400,26,20,10,0.0656771821272615,17,0.0727816072513813,0.85208795756836,1.74087585092677,0.0765736747151611,0.076302379700007,3.23617174304283,0.00896621423818428
LIRCMOP6_BC,52600,32,20,10,0.0676581547914603,16,0.066958938276675,0.848581208469677,2.24250347347328,0.072273316145848,0.0721880045191085,3.34920605755072,0.00913597912605956
LIRCMOP6_BC,52800,22,20,10,0.0878524399931691,10,0.0689604420671218,0.515585206575161,8.06295598039674,0.0859605020774583,0.0819501933820919,3.57156084996961,0.00974512446209937
LIRCMOP6_BC,53000,27,20,10,0.0705182288084908,17,0.0682514276576347,0.838590120948521,2.03573608636582,0.0780360219958153,0.0782286357953338,3.21848988838761,0.0091649317114454
LIRCMOP6_BC,53200,26,20,10,0.0555587149551406,22,0.060472316521487,0.864661638694706,1.68699747125379,0.0836380199244104,0.0838559966546263,3.08917628018671,0.00893575724340997
LIRCMOP6_BC,53400,25,20,10,0.0533564283259166,23,0.0662129562710103,0.840499363027511,2.02010342826479,0.0850494523674241,0.0849967173494107,3.14645798443409,0.00893784526984774
LIRCMOP6_BC,53600,30,20,10,0.0655231365328184,20,0.0684896016673145,0.830747610078893,1.97707752912456,0.0826176786232358,0.0819318220839484,3.19333629963025,0.00922588910882509
LIRCMOP6_BC,53800,24,20,10,0.0691507881096978,18,0.0698315407735374,0.908495259185862,1.38187623150683,0.0893203331034561,0.0892620853016334,3.32535610884471,0.00922633095379308
LIRCMOP6_BC,54000,24,20,10,0.0721444689080825,19,0.0684896016673145,0.446668508177841,9.65164431983651,0.0871542226355855,0.085421864057785,2.90752296689507,0.00911016590601873
LIRCMOP6_BC,54200,22,20,10,0.147412774822561,9,0.064019185594075,0.487761950359464,8.95736447082061,0.0902616147983364,0.084794635540966,2.94184801397345,0.00924414897596544
LIRCMOP6_BC,54400,21,20,10,0.0880009389375855,13,0.0574588257949135,0.62052247193137,6.73377012753715,0.0823142476376601,0.081119915723266,2.96996536257121,0.00936200242394144
LIRCMOP6_BC,54600,18,20,10,0.0612898138509785,17,0.0718197134277232,0.364021804788036,8.7040213791608,0.0694660357743071,0.0679199025154217,2.9497664703231,0.00987059200795812
LIRCMOP6_BC,54800,18,20,10,0.0650281473377573,17,0.063999893431283,0.288429079399567,11.1555918748575,0.0635592077310075,0.0620830023298519,2.29790672409016,0.00997070139628041
LIRCMOP6_BC,55000,18,20,10,0.062580568703597,11,0.0596223285524833,0.452873156847443,6.60274877807915,0.120652577587336,0.119519928966386,3.63037043571421,0.0102070551923963
LIRCMOP6_BC,55200,17,20,10,0.0777310566569894,12,0.062581460876021,0.441747475879251,6.3337374362269,0.12564531881264,0.125972993997528,3.72971828971296,0.0108165690911709
LIRCMOP6_BC,55400,17,20,10,0.0348803216500593,16,0.0618207570732792,0.358337415874365,9.30441556658148,0.146347114801267,0.145643331085492,3.73545667885511,0.0108417990936449
LIRCMOP6_BC,55600,17,20,10,0.0511027762065054,15,0.0611420875088951,0.527172393438031,4.87339847639279,0.139117940932732,0.136709224704276,3.75729218509454,0.0111439260942351
LIRCMOP6_BC,55800,20,20,10,0.0967459526849435,12,0.0596223285524833,0.500448105082148,6.31689875816622,0.127537637306334,0.126420533257625,3.77551458101669,0.00970976424146414
LIRCMOP6_BC,56000,22,20,10,0.0581475284359554,18,0.064019185594075,0.621466959940979,5.3699792583334,0.13793160791116,0.136146238449293,3.74145811964356,0.0100495144778046
LIRCMOP6_BC,56400,16,20,20,0.137526958591933,12,0.0693035522548707,0.315033861645406,9.83600086065826,0.165746786222857,0.16216627948766,4.48539136543761,0.0109441948331838
LIRCMOP6_BC,56600,19,20,10,0.152633084897952,11,0.0757412840948859,0.551664348412828,5.28359741034036,0.149034523521346,0.146239854263752,4.34890548666473,0.0101964898095938
LIRCMOP6_BC,56800,18,20,10,0.0974029007943092,13,0.064019185594075,0.279993088603347,10.8558396401425,0.152922123552922,0.150420654338662,4.91335461946444,0.010743846799615
LIRCMOP6_BC,57000,19,20,10,0.0515980693848751,17,0.0661250642976101,0.534874003394186,5.33901642340041,0.14413715696032,0.144485560101691,5.05971766558978,0.0105155500574102
LIRCMOP6_BC,57200,20,20,10,0.116191761996689,11,0.0903904259981182,0.573155580146539,4.81624598731868,0.146424119617196,0.1422352910275,4.71968412481404,0.010095532733671
LIRCMOP6_BC,57400,18,20,10,0.1423636091294,11,0.064019185594075,0.271498994282206,11.3822613541431,0.145754883278746,0.144767974443747,5.074073761933,0.0108952551279546
LIRCMOP6_BC,57600,19,20,10,0.0676126132975505,16,0.0698186952878498,0.38503452490231,7.92886585897377,0.143511784313707,0.143715334135926,6.04619300645691,0.010798437676948
LIRCMOP6_BC,57800,19,20,10,0.0665157643864578,18,0.0629156978394026,0.402566232944525,7.24877362484323,0.135929274677416,0.138230931294399,5.24008979309522,0.0107556285750188
LIRCMOP6_BC,58000,22,20,10,0.112095617575295,13,0.063999893431283,0.573800458138966,6.11484495888607,0.153679723291482,0.1492603969709,5.62159168193072,0.0105552239017828
LIRCMOP6_BC,58200,21,20,10,0.0849995066121805,16,0.0517543433309615,0.540084750001457,7.9486887157014,0.151175615590825,0.149537825401622,6.72243950290728,0.0110141332220591
LIRCMOP6_BC,58400,18,20,10,0.105294426741978,14,0.0635747683223046,0.475863446205854,6.42301687232543,0.147465498746851,0.146085794100787,8.12457325661921,0.0119985942689169
LIRCMOP6_BC,58600,18,20,10,0.069267457052887,16,0.073284804630118,0.39511879920821,7.78662544560239,0.126832006363124,0.126105869320423,5.94243913373899,0.0119044130019829
LIRCMOP6_BC,58800,22,20,10,0.12592970874806,12,0.0637394108297463,0.525799872131505,8.14731630935118,0.14909304974965,0.146936392296356,8.31272562660053,0.0110033662626577
LIRCMOP6_BC,59000,22,20,10,0.0613359990448797,19,0.064019185594075,0.448153202763223,10.1463530049228,0.142325874062303,0.139754188598718,8.09742440205897,0.0110966366602152
LIRCMOP6_BC,59200,20,20,10,0.0719358887945523,17,0.0583157049502694,0.375118012150354,8.69558429089522,0.140579908116627,0.139439254227941,8.11491591101817,0.0110335186361825
LIRCMOP6_BC,59400,22,20,10,0.0656182454639847,17,0.071451385596491,0.546678477401973,6.95576229104419,0.130100075919871,0.129012374106696,6.51591454989256,0.0111637407237756
LIRCMOP6_BC,59600,18,20,10,0.0943005806913356,14,0.0672313127412035,0.470957220577763,6.66844262338494,0.137175757102498,0.137380759976032,8.62086953287587,0.0117510810150001
LIRCMOP6_BC,59800,19,20,10,0.0698181827383749,17,0.0471420429013969,0.385340159993464,8.83377509431193,0.13787343785979,0.136818184168697,8.71330829427074,0.011389612334111
LIRCMOP6_BC,60000,18,20,10,0.0746351920951485,14,0.0536191606653829,0.391936588229705,7.86728709902058,0.147144426817126,0.147773200481444,9.49757177307126,0.0122307067841279
LIRCMOP6_BC,60200,20,20,10,0.0780819701361806,16,0.0390297164783186,0.333917204681803,10.1317543260041,0.152108232206702,0.153428877017176,10.1511224885497,0.0114380301568885
LIRCMOP6_BC,60400,20,20,10,0.074265057591957,18,0.0465389419924212,0.389294375124864,8.50653491209074,0.141758169317081,0.13999546266833,8.52372179358608,0.0113052750999012
LIRCMOP6_BC,60600,20,20,10,0.072121755760091,18,0.0625356653173537,0.375364820158207,8.13258214849609,0.142664346105918,0.142017954158373,9.4845563786594,0.0114217309761552
LIRCMOP6_BC,61000,17,20,10,0.107028968336371,14,0.0444815554567937,0.432749156294613,6.96328819050088,0.146259640339673,0.146412496198714,10.006682054177,0.0122348237894538
LIRCMOP6_BC,61200,22,20,10,0.116907964538414,14,0.0409124296695628,0.427015026662473,10.6609438975208,0.143346175857123,0.139536594364965,11.5981709864318,0.0113240447152946
LIRCMOP6_BC,61400,20,20,10,0.0431422871697821,18,0.0419008426271094,0.259436363207356,11.7103749315451,0.140305876256456,0.138334096457648,11.0981274046605,0.0111956665076221
LIRCMOP6_BC,61600,19,20,10,0.133968938165263,12,0.038078314679831,0.466837895272583,5.96159101528151,0.13321449092536,0.132812523303502,9.17203129271768,0.0121304396358897
LIRCMOP6_BC,61800,22,20,10,0.129481573039656,12,0.0350423413549894,0.465116832220736,9.79324444870885,0.13082961434432,0.130606662136171,11.0344824353822,0.011740472408356
LIRCMOP6_BC,62000,22,20,10,0.0586028949477652,22,0.0372046045895316,0.368114467705171,12.0984220536054,0.141714604499553,0.141052261644824,10.3930264465483,0.0113922645778504
LIRCMOP6_BC,62200,23,20,10,0.036659896806407,22,0.0370911699357506,0.454480302450335,10.1927270476759,0.137664246860016,0.137018679332314,11.1707980182392,0.0114073773409279
LIRCMOP6_BC,62400,23,20,10,0.06275004287947,20,0.0318559275964559,0.429906151240535,10.6976798306222,0.140675329021588,0.139482524257444,11.5032489795291,0.0117579209372736
LIRCMOP6_BC,62600,22,20,10,0.0771411485547807,19,0.0348338291854878,0.479498127829153,9.42724943609678,0.136534079506728,0.136224855918925,10.3508444025942,0.0117595432906718
LIRCMOP6_BC,62800,21,20,10,0.0735960941222063,17,0.0348646272885355,0.47406430056805,9.34877349415439,0.138661363858255,0.138195033250384,11.7548209655599,0.0117698907456726
LIRCMOP6_BC,63000,26,20,10,0.0996486805387896,18,0.0355536891729119,0.345934052734098,13.4223050021584,0.13675857259433,0.13568815605098,11.8942586531113,0.0121259468607951
LIRCMOP6_BC,63200,23,20,10,0.0831442057827116,21,0.032802584643033,0.364636202574204,12.2461791421597,0.136043964918754,0.135754796083887,11.7308355524599,0.0121341494995785
LIRCMOP6_BC,63400,23,20,10,0.02252612006514,22,0.0308740769229635,0.374694699797436,12.0384283925617,0.136999440895009,0.136608949321715,11.3491328791781,0.012503303522183
LIRCMOP6_BC,64000,8,20,20,0.0214301487745224,6,0.0155850017641807,0.590200977419942,2.64827574424007,0.0935061908142622,0.092145162900841,6.6217496305045,0.0146512814007676
LIRCMOP6_BC,73400,10,20,20,0.0326419574417343,2,0.0118394893120444,0.420917103326927,4.05741327628415,0.109857991612342,0.0997212053106154,4.09461382843026,0.0130473470473888
LIRCMOP6_BC,73600,9,20,20,0.00802748774828452,2,0.0132249292980315,0.46756968683642,3.44762610954364,0.0971389664877928,0.0817940700444601,4.70273849434058,0.0170898135470368
LIRCMOP6_BC,73800,9,20,20,0.00811771088527567,3,0.0143801345122984,0.437526370605944,3.83152086008025,0.0718676165835572,0.0598076578381048,3.65224872932852,0.0155758313744082
LIRCMOP6_BC,74200,10,20,20,0.00642178975588983,3,0.0123880256219319,0.430469184785464,3.93240246173284,0.0808565710363573,0.0740082969583493,2.94148178792994,0.0135995255572087
LIRCMOP6_BC,75400,13,20,20,0.0151751770269458,5,0.0111744583728764,0.463642234949884,6.5396111251745,0.076433851135498,0.0696680784881,2.44701981026568,0.0119128792296599
LIRCMOP6_BC,75800,8,20,20,0,2,0.0194936976829594,0.262256278644758,5.47217551335905,0.0514289714036923,0.0465416492368998,1.69577029629842,0.0148365109390673
LIRCMOP6_BC,76200,8,20,20,0,2,0.0118816601659436,0.260650751556057,5.81046284035877,0.0659399084587221,0.0519438159905155,2.44691352279723,0.0129940610169534
LIRCMOP6_BC,78800,8,20,20,0.00820918712835562,2,0.0131802318298269,0.26633351584856,4.55073533715404,0.0680780695287462,0.0667140841961766,2.30180671805776,0.0124895399426178
LIRCMOP6_BC,79000,8,20,20,0.00844638221199268,3,0.0131802318298269,0.252181928987801,4.99697749372647,0.0677542215947623,0.0552478505237207,2.16266037609424,0.0132756625230699
LIRCMOP6_BC,79400,9,20,20,0.0226902813174437,5,0.0161033721375339,0.24030647792972,5.68901930193319,0.063315759560648,0.0511690120524496,2.25018406268169,0.0135360252901032
LIRCMOP6_BC,80000,8,20,20,0.00946212837580097,3,0.0114278843445163,0.411001932966482,3.46372775612144,0.0640566583824081,0.0599647154979163,2.36320063445981,0.0108307699823825
LIRCMOP6_BC,80400,9,20,20,0.0214917863517842,6,0.0110196909927609,0.359491368097568,4.21238843459283,0.0533036281734216,0.0506941033487184,2.07575777211681,0.0114723036869642
