problem,stage,loss,stream,addedUpdates,reverseFeasibleCoverage,reverseInfeasibleCoverage,f1Offset,f2Offset,f1BaseOffset,f2BaseOffset,f1EnergyOffset,f2EnergyOffset,medianTrueFeasibleNeighborRMS,medianGeneratedFeasibleNeighborRMS
LIRCMOP6_BC,early,adversarial,3,2000,0.329714956980313,0.20705414913479,-0.334026881007318,-0.186219874121593,0.00831519128367321,-0.0106509489120728,-0.342342072290992,-0.17556892520952,0.0862995600693139,0.00331211543036924
LIRCMOP6_BC,early,distance,1,0,0.346861810906213,0.213750176453476,-0.307072935654597,-0.263545820714305,0.00496578629841875,-0.00227091859631858,-0.312038721953016,-0.261274902117987,0.0862995600693139,0.0023054926918075
LIRCMOP6_BC,early,distance,1,20,0.361054174411438,0.224717182931351,-0.429513796482725,-0.218270710712375,-0.00983140258505925,0.0171241183065681,-0.419682393897666,-0.235394829018943,0.0862995600693139,0.00221790404312619
LIRCMOP6_BC,early,distance,1,200,0.417413612276429,0.2857395946942,-0.430247572269506,-0.302182403582384,0.011016919871474,-0.012106851282599,-0.44126449214098,-0.290075552299785,0.0862995600693139,0.00232472330187814
LIRCMOP6_BC,early,distance,1,2000,0.31091079219322,0.243556485607867,-0.447835682827382,-0.306924172399362,0.000948539512929751,0.00186701312708537,-0.448784222340311,-0.308791185526447,0.0862995600693139,0.00302847385280046
LIRCMOP6_BC,early,distance,2,0,0.346861810906213,0.213750176453476,-0.307072935654597,-0.263545820714305,0.00496578629841875,-0.00227091859631858,-0.312038721953016,-0.261274902117987,0.0862995600693139,0.0023054926918075
LIRCMOP6_BC,early,distance,2,20,0.395822655885542,0.242505062844052,-0.440746074512811,-0.245896539772732,-0.0105826383275198,0.0188262596931797,-0.430163436185291,-0.264722799465911,0.0862995600693139,0.0021145370369837
LIRCMOP6_BC,early,distance,2,200,0.449688002180519,0.311322419796771,-0.513662579738031,-0.257936107009418,-0.00573463595605693,0.0116707822178338,-0.507927943781974,-0.269606889227251,0.0862995600693139,0.00226725443763247
LIRCMOP6_BC,early,distance,2,2000,0.295260113616289,0.240231223455482,-0.456762360889663,-0.268738564646206,0.000582520597211499,0.00179031320148969,-0.457344881486874,-0.270528877847695,0.0862995600693139,0.0031627237971953
LIRCMOP6_BC,early,distance,3,0,0.346861810906213,0.213750176453476,-0.307072935654597,-0.263545820714305,0.00496578629841875,-0.00227091859631858,-0.312038721953016,-0.261274902117987,0.0862995600693139,0.0023054926918075
LIRCMOP6_BC,early,distance,3,20,0.411065940131982,0.260678877555269,-0.445612458085538,-0.331562046889258,0.00849164182610149,-0.00815594090683373,-0.454104099911639,-0.323406105982424,0.0862995600693139,0.00220357884836534
LIRCMOP6_BC,early,distance,3,200,0.422649854689596,0.280607800093657,-0.432942812088283,-0.281689012042579,-0.00212783244402555,0.00634432852937656,-0.430814979644257,-0.288033340571956,0.0862995600693139,0.00230288447954996
LIRCMOP6_BC,early,distance,3,2000,0.314136278718166,0.244486601267021,-0.467981034417033,-0.259671638709009,-0.00709912556695651,0.0126144716360816,-0.460881908850077,-0.27228611034509,0.0862995600693139,0.00312766595763439
LIRCMOP6_BC,late,adversarial,1,0,0.206522022643791,0.18072303597644,0.194457846869245,0.135435098125939,0.0137230708272636,-0.00889268031002286,0.180734776041981,0.144327778435962,0.0122288723174727,0.00475948497593987
LIRCMOP6_BC,late,adversarial,1,20,0.112769793441136,0.0939496249796214,0.163532240174097,0.0734534733064665,-0.0110862710504353,0.00863490108335225,0.174618511224532,0.0648185722231142,0.0122288723174727,0.00449745993446487
LIRCMOP6_BC,late,adversarial,1,200,0.127898078782252,0.0987817607639647,0.185666155014132,0.0265244798863812,0.0184620938272655,-0.01289172762899,0.167204061186866,0.0394162075153713,0.0122288723174727,0.00521911183759252
LIRCMOP6_BC,late,adversarial,1,2000,0.154317451292599,0.126269428255408,0.239313729252726,0.0308464118996748,-0.0235441827206433,0.0175588613557458,0.262857911973369,0.013287550543929,0.0122288723174727,0.00584517245241871
LIRCMOP6_BC,late,adversarial,2,0,0.206522022643791,0.18072303597644,0.194457846869245,0.135435098125939,0.0137230708272636,-0.00889268031002286,0.180734776041981,0.144327778435962,0.0122288723174727,0.00475948497593987
LIRCMOP6_BC,late,adversarial,2,20,0.153194259348976,0.130616267972468,0.18600477344193,0.0985010086055057,0.000737395790356365,0.000209586579003052,0.185267377651573,0.0982914220265027,0.0122288723174727,0.00452060729288026
LIRCMOP6_BC,late,adversarial,2,200,0.100154357828614,0.0720270336714566,0.257381353440589,0.0934527661848722,-0.0369188026516259,0.0258384347966641,0.294300156092215,0.0676143313882082,0.0122288723174727,0.00511783165888607
LIRCMOP6_BC,late,adversarial,2,2000,0.05304507501901,0.0182358976037377,0.0799263240713464,0.0308644842380748,0.00497101610614654,-0.0035049942334483,0.0749553079651998,0.0343694784715231,0.0122288723174727,0.007340169476945
LIRCMOP6_BC,late,adversarial,3,0,0.206522022643791,0.18072303597644,0.194457846869245,0.135435098125939,0.0137230708272636,-0.00889268031002286,0.180734776041981,0.144327778435962,0.0122288723174727,0.00475948497593987
LIRCMOP6_BC,late,adversarial,3,20,0.135831538726971,0.119549700154007,0.195753318564478,0.0896344112372106,-0.0163796470491708,0.0122907444315138,0.212132965613649,0.0773436668056968,0.0122288723174727,0.00450595394328786
LIRCMOP6_BC,late,adversarial,3,200,0.214152616713401,0.195292798308475,0.487392142399654,0.243453634791417,-0.0220184707073987,0.016378835038493,0.509410613107053,0.227074799752924,0.0122288723174727,0.00523977999942657
LIRCMOP6_BC,late,adversarial,3,2000,0.0458789358000792,0.00908356085047991,0.0914291628516562,-0.00144782889485102,0.0188490911395728,-0.0138129917402502,0.0725800717120834,0.0123651628453991,0.0122288723174727,0.0057795478001167
LIRCMOP6_BC,late,distance,1,0,0.206522022643791,0.18072303597644,0.194457846869245,0.135435098125939,0.0137230708272636,-0.00889268031002286,0.180734776041981,0.144327778435962,0.0122288723174727,0.00475948497593987
LIRCMOP6_BC,late,distance,1,20,0.056323421325733,0.0284672756770173,0.0671953603345627,0.00678373801262442,0.0223883635373294,-0.01548549990418,0.0448069967972333,0.0222692379168044,0.0122288723174727,0.00511554290176198
LIRCMOP6_BC,late,distance,1,200,0.00741303251961065,0.00474250047146153,-0.00266090563784553,-0.00366202561504392,0.0018150686295211,-0.000653903864429317,-0.00447597426736663,-0.0030081217506146,0.0122288723174727,0.00677101954722659
LIRCMOP6_BC,late,distance,1,2000,0.0101541795813921,0.00612595899681495,-0.0147243615711307,-0.00122389352972574,-0.00688247466371659,0.00504611472996539,-0.00784188690741408,-0.00627000825969113,0.0122288723174727,0.00834397350499087
LIRCMOP6_BC,late,distance,2,0,0.206522022643791,0.18072303597644,0.194457846869245,0.135435098125939,0.0137230708272636,-0.00889268031002286,0.180734776041981,0.144327778435962,0.0122288723174727,0.00475948497593987
LIRCMOP6_BC,late,distance,2,20,0.0255222152084766,0.0028284186616582,0.0182196870652882,9.32707257993215e-05,0.0148147418172538,-0.00976778544778147,0.00340494524803443,0.0098610561735808,0.0122288723174727,0.00516040936094439
LIRCMOP6_BC,late,distance,2,200,0.00619397153475692,0.00752581780475822,-0.00847160995317986,0.00271279290402562,-0.0036307626395047,0.00326580259363229,-0.00484084731367516,-0.000553009689606676,0.0122288723174727,0.00668365893821213
LIRCMOP6_BC,late,distance,2,2000,0.0097391492131441,0.00267955748747021,-0.00925649021213191,-0.00164924790186021,-0.00561653161333206,0.00415699285861948,-0.00363995859879984,-0.00580624076047969,0.0122288723174727,0.00829946454984382
LIRCMOP6_BC,late,distance,3,0,0.206522022643791,0.18072303597644,0.194457846869245,0.135435098125939,0.0137230708272636,-0.00889268031002286,0.180734776041981,0.144327778435962,0.0122288723174727,0.00475948497593987
LIRCMOP6_BC,late,distance,3,20,0.0371212498685951,0.00432824584141264,0.0321613910829815,0.00419284827094149,0.0307858250112712,-0.0219602831421668,0.00137556607171032,0.0261531314131083,0.0122288723174727,0.00510937251178936
LIRCMOP6_BC,late,distance,3,200,0.00821497739360136,0.0103887020650912,-0.00616911762850521,0.00137237882093588,-0.00934186661527756,0.00732774939037497,0.00317274898677236,-0.00595537056943909,0.0122288723174727,0.0066553858148012
LIRCMOP6_BC,late,distance,3,2000,0.00783769968133111,0.00793394805472543,-0.0111246926444198,0.00214345982693431,-0.0123161853282273,0.00884958010482195,0.00119149268380756,-0.00670612027788764,0.0122288723174727,0.00838093900836608
LIRCMOP6_BC,middle,adversarial,1,0,0.20788778408866,0.135653164384029,0.285230087406943,0.316012724255774,-0.0401423702181976,0.0515180464398814,0.32537245762514,0.264494677815892,0.0188601248308828,0.00494445666562341
LIRCMOP6_BC,middle,adversarial,1,20,0.17649786569536,0.104323113441552,0.26780591984416,0.0620253427135459,0.00771456601305793,-0.00939006472680072,0.260091353831102,0.0714154074403466,0.0188601248308828,0.00502520160244691
LIRCMOP6_BC,middle,adversarial,1,200,0.151426530627973,0.261863163367702,0.233779841205172,0.0926038032842959,0.0172473439781268,-0.0232100494303242,0.216532497227045,0.11581385271462,0.0188601248308828,0.00521748313001233
LIRCMOP6_BC,middle,adversarial,1,2000,0.0295003656561138,0.0628378866394868,0.0403154992636715,0.00544323056755042,0.00586020888968299,-0.00813822775368712,0.0344552903739886,0.0135814583212375,0.0188601248308828,0.0062392305738873
LIRCMOP6_BC,middle,adversarial,2,0,0.20788778408866,0.135653164384029,0.285230087406943,0.316012724255774,-0.0401423702181976,0.0515180464398814,0.32537245762514,0.264494677815892,0.0188601248308828,0.00494445666562341
LIRCMOP6_BC,middle,adversarial,2,20,0.136454675795599,0.0759036587144066,0.25403205753047,0.057225788849037,-0.0192248871715467,0.0259466644106832,0.273256944702017,0.0312791244383539,0.0188601248308828,0.00514920793163397
LIRCMOP6_BC,middle,adversarial,2,200,0.123136413840873,0.133814951834536,0.0928931116050208,0.111744031960559,-0.0134052625091474,0.017806216676884,0.106298374114168,0.0939378152836746,0.0188601248308828,0.00401921973119349
LIRCMOP6_BC,middle,adversarial,2,2000,0.0304089777846534,0.0249015708853467,0.00647981711777297,0.027012382982262,-0.00614656341985871,0.00785325057735843,0.0126263805376317,0.0191591324049036,0.0188601248308828,0.0071430088714435
LIRCMOP6_BC,middle,adversarial,3,0,0.20788778408866,0.135653164384029,0.285230087406943,0.316012724255774,-0.0401423702181976,0.0515180464398814,0.32537245762514,0.264494677815892,0.0188601248308828,0.00494445666562341
LIRCMOP6_BC,middle,adversarial,3,20,0.183465175153031,0.0926931216449954,0.323294419687709,0.0931204601234476,0.00252467485352348,-0.00246091609921814,0.320769744834185,0.0955813762226657,0.0188601248308828,0.00505644846849731
LIRCMOP6_BC,middle,adversarial,3,200,0.156372961507465,0.198025124852891,0.143879967019903,0.105599494822756,0.00612697841807197,-0.00812706945089351,0.137752988601831,0.113726564273649,0.0188601248308828,0.00650152457165342
LIRCMOP6_BC,middle,adversarial,3,2000,0.0720156689499474,0.0674551457185,0.0473879683216343,0.0213781588863727,0.0144318008629877,-0.0188595089407242,0.0329561674586466,0.0402376678270969,0.0188601248308828,0.00721502239539856
LIRCMOP6_BC,middle,distance,1,0,0.20788778408866,0.135653164384029,0.285230087406943,0.316012724255774,-0.0401423702181976,0.0515180464398814,0.32537245762514,0.264494677815892,0.0188601248308828,0.00494445666562341
LIRCMOP6_BC,middle,distance,1,20,0.0462434054777483,0.0351151845939998,0.020479152055042,0.0294614485865504,-0.00546970126942803,0.00874259437244343,0.0259488533244701,0.020718854214107,0.0188601248308828,0.00465550066463534
LIRCMOP6_BC,middle,distance,1,200,0.0182251232010747,0.013835158071399,-0.0134566184668818,0.00434738744234936,-0.00493684617594887,0.00764924029426605,-0.00851977229093295,-0.00330185285191669,0.0188601248308828,0.00649098781442822
LIRCMOP6_BC,middle,distance,1,2000,0.0184601127477751,0.00782254990260688,-0.0133134362837847,-0.00229584665045758,0.000386677107055888,-5.85887397697271e-05,-0.0137001133908406,-0.00223725791068785,0.0188601248308828,0.00733873211309073
