addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm,problem,stage,stream,loss
1520.0,0.201423659470801,0.184349576946117,-0.017074082524684,0.772788164937443,0.997159070370327,-0.0717291553239789,0.0452762218533426,1.36517651557113,2.93763562350064,1.36517648280485,LIRCMOP5_BC,late,1.0,distance
1540.0,0.203381355915402,0.181829503136453,-0.0215518527789483,0.868904883423868,0.994795630650105,-0.07431479531236,0.0428112256837336,1.40699389322269,3.1784635158476,1.40699392286509,LIRCMOP5_BC,late,1.0,distance
1560.0,0.189227038509557,0.180497951785077,-0.00872908672448028,0.812541781760003,0.996901978951978,-0.0447293684289731,0.0331874111049419,1.06396489133238,2.52658557065914,1.06396489545475,LIRCMOP5_BC,late,1.0,distance
1580.0,0.20749311181011,0.192334070600416,-0.0151590412096941,0.69932046608503,0.996621372052084,-0.096501684499033,0.0535761302576532,1.7031923570551,3.55072116222031,1.70319237070509,LIRCMOP5_BC,late,1.0,distance
1600.0,0.18962830225683,0.190421376421309,0.000793074164479407,0.882066945378866,0.993058994493989,-0.054557705931053,0.0398248294655446,1.24083944624002,2.83361098001787,1.24083945219246,LIRCMOP5_BC,late,1.0,distance
1620.0,0.207973127233561,0.192556311328246,-0.0154168159053151,0.876530003327157,0.998460916576754,-0.0999067465755509,0.0555113336858163,1.74408747732459,3.52611001987683,1.74408745483397,LIRCMOP5_BC,late,1.0,distance
1640.0,0.185899824992856,0.181680358840966,-0.00421946615189012,0.682349003053162,0.983225345040436,-0.0433016781129815,0.0383415869661083,0.971692951884747,2.06296421200121,0.971692941024719,LIRCMOP5_BC,late,1.0,distance
1660.0,0.180689918152563,0.179026529549642,-0.00166338860292101,0.444495017971834,0.990525286108524,-0.026333747984562,0.0282956408407021,0.833746554372415,1.91514846517032,0.833746529903861,LIRCMOP5_BC,late,1.0,distance
1680.0,0.181610950870834,0.20227270979836,0.0206617589275263,0.701534378865703,0.99273804367197,-0.0487591317708011,0.0437360606293536,1.14414069196875,1.91816002878288,1.14414069058923,LIRCMOP5_BC,late,1.0,distance
1700.0,0.172393951610901,0.199201873154729,0.0268079215438278,-0.0983965079692589,0.60477866479568,-0.0070002247176302,0.0545144423462656,0.761668577355923,0.476560577227835,0.761668578975808,LIRCMOP5_BC,late,1.0,distance
1720.0,0.189348690885248,0.179239560997244,-0.0101091298880031,0.68123342388863,0.993776905701641,-0.0487514652626719,0.0351498513887102,0.847697214605538,2.25604455631047,0.847697189544573,LIRCMOP5_BC,late,1.0,distance
1740.0,0.221657540850137,0.177581804564987,-0.0440757362851496,0.891314916539534,0.997609435015918,-0.0920344252330513,0.0480297164872683,1.45843295997194,3.71252474205227,1.45843297663001,LIRCMOP5_BC,late,1.0,distance
1760.0,0.206798976612388,0.174143392361329,-0.0326555842510589,0.517266036054367,0.996877387275278,-0.0630717664218297,0.0385108619608809,1.05680495956015,2.71860670915347,1.05680493184767,LIRCMOP5_BC,late,1.0,distance
1780.0,0.185637021454803,0.194398620525589,0.00876159907078602,0.80350006161973,0.995930509507726,-0.0587670952808132,0.0430835882763144,1.39579871208018,2.61874699601418,1.39579867892577,LIRCMOP5_BC,late,1.0,distance
1800.0,0.185783683947514,0.182752166609942,-0.00303151733757218,0.828128577320284,0.996247649789578,-0.0489857554887318,0.0371018706274144,1.12535828548015,2.53315923909416,1.12535830389221,LIRCMOP5_BC,late,1.0,distance
1820.0,0.180189733449379,0.173729484137115,-0.00646024931226352,0.514555044704709,0.988247962541151,-0.0253069683908334,0.0250405080234562,0.691205817651568,2.10679517278927,0.691205830116895,LIRCMOP5_BC,late,1.0,distance
1840.0,0.185494907768227,0.194862063329889,0.00936715556166126,0.48218937661124,0.991897031568378,-0.0589374171225811,0.0446232465102625,1.40125384509265,2.5956991780165,1.40125384400732,LIRCMOP5_BC,late,1.0,distance
1860.0,0.217245505667002,0.173999270350579,-0.0432462353164224,0.761679002986815,0.995318628706439,-0.0923103444035403,0.050915451880182,1.42110040595672,3.13425299041633,1.42110043976858,LIRCMOP5_BC,late,1.0,distance
1880.0,0.172728590881752,0.198661132086339,0.0259325412045876,0.879252297949287,0.971857892650069,-0.0224848234291523,0.0416800196865008,1.16026427700157,1.19728228508793,1.16026428438401,LIRCMOP5_BC,late,1.0,distance
1900.0,0.175007703712323,0.189081147314844,0.0140734436025208,0.670645844853001,0.990215082260268,-0.0295947368154268,0.0348243254888787,1.02001692222655,1.96365288683706,1.02001693329342,LIRCMOP5_BC,late,1.0,distance
1920.0,0.194306083300095,0.191635659311529,-0.00267042398856665,0.757917883736225,0.980942883294924,-0.0766319589082027,0.053056290854701,1.50271461823189,2.44572496744415,1.50271456787066,LIRCMOP5_BC,late,1.0,distance
1940.0,0.180143299970576,0.183478364333672,0.003335064363096,0.734009288400367,0.974732289125946,-0.0348307083945809,0.0358265980543358,1.08365615806279,1.88358337509315,1.08365612502128,LIRCMOP5_BC,late,1.0,distance
1960.0,0.196214293122899,0.171277545460387,-0.0249367476625123,0.713914004520272,0.995856597193761,-0.0479215461088634,0.0320438063398143,0.986887081861103,2.44434110658749,0.986887062862126,LIRCMOP5_BC,late,1.0,distance
1980.0,0.201372504873012,0.204061073667881,0.00268856879486867,0.871689737137993,0.998005135245236,-0.104552579746997,0.0641157268012837,1.85454481775214,3.0905548760908,1.85454484388003,LIRCMOP5_BC,late,1.0,distance
2000.0,0.199093037105394,0.174340114472774,-0.0247529226326199,0.838762094734724,0.99685028736897,-0.0707573317118879,0.039016930659741,1.31938225742326,3.5422542703054,1.31938226186569,LIRCMOP5_BC,late,1.0,distance
1.0,0.371594009963739,0.332149193196253,-0.0394448167674858,-0.374432937832944,0.992977663106127,-0.0584987438823889,0.0464274229011268,1.40286116168045,1.97626921631676,1.40286121169808,LIRCMOP5_BC,late,2.0,distance
2.0,0.332149193196253,0.308380351023082,-0.0237688421731708,0.114705366407314,0.939267328402916,-0.0361592825174994,0.0549798455776508,1.53826985474228,1.07772211557542,1.53826987519265,LIRCMOP5_BC,late,2.0,distance
3.0,0.308380351023082,0.308141785087363,-0.000238565935719859,0.324749574096927,0.954871299276799,-0.0294647399215371,0.0555012873111928,1.50639595191722,0.837984087926545,1.50639598140652,LIRCMOP5_BC,late,2.0,distance
4.0,0.308141785087363,0.294662736753563,-0.0134790483337996,-0.176601416108656,0.989946376149165,-0.0493248954258879,0.0436082498364198,1.36313229269677,1.57085782450004,1.36313227152008,LIRCMOP5_BC,late,2.0,distance
5.0,0.294662736753563,0.316666157337371,0.0220034205838081,0.494080677828851,0.960113532978906,-0.0438642565927998,0.0548693830837729,1.94424162772099,1.4332708994486,1.94424159461655,LIRCMOP5_BC,late,2.0,distance
20.0,0.255737140541619,0.286716183102406,0.0309790425607861,-0.0196211321549279,0.97752572300356,-0.0227874840689574,0.044907944427913,1.65168065733935,0.831297442630269,1.65168068601718,LIRCMOP5_BC,late,2.0,distance
40.0,0.244937069096622,0.262178728209483,0.0172416591128609,0.071382639246891,0.986201615756731,-0.0327622262835126,0.0402724234968246,1.71034248549139,1.77054167242823,1.71034245468257,LIRCMOP5_BC,late,2.0,distance
60.0,0.247607476873531,0.246756557998812,-0.000850918874719359,0.156012567862392,0.996730986071415,-0.0547609150606982,0.0445873874518541,1.5229081102551,2.23726123935457,1.52290813916639,LIRCMOP5_BC,late,2.0,distance
80.0,0.232532771811643,0.271718532597831,0.0391857607861879,-0.0340352752097915,0.938096194909991,-0.0281929390755986,0.0589617240921154,1.94191331112411,1.04440061649849,1.94191333924976,LIRCMOP5_BC,late,2.0,distance
100.0,0.232898668123761,0.259526547390017,0.0266278792662556,0.131323916180052,0.983012511812207,-0.0452699734143608,0.0505732779976107,1.87891185796467,1.91196099885312,1.87891185818618,LIRCMOP5_BC,late,2.0,distance
120.0,0.228700919048965,0.247221339558863,0.0185204205098982,-0.0157706885981261,0.987017916683118,-0.0326842883217724,0.0381311684588531,1.59261380295872,1.53606710808465,1.59261382271649,LIRCMOP5_BC,late,2.0,distance
140.0,0.232517166655692,0.244802215433124,0.012285048777432,-0.189132582770362,0.977928974164598,-0.0495897320747614,0.0521637087142381,1.83812381991896,1.53362726293872,1.83812381233625,LIRCMOP5_BC,late,2.0,distance
160.0,0.248459724383274,0.221857191122266,-0.026602533261008,-0.0701951968111225,0.995501187670278,-0.0652336221533966,0.0361114573737114,1.51045719089025,3.26486082371952,1.51045721551918,LIRCMOP5_BC,late,2.0,distance
180.0,0.246046453861907,0.222071091459486,-0.0239753624024208,0.521775433608671,0.994614443982748,-0.0674718404534135,0.0383561673004174,1.60415632030953,3.27535805424118,1.60415629402431,LIRCMOP5_BC,late,2.0,distance
200.0,0.23066955064926,0.231081481981448,0.000411931332188142,0.319520699108559,0.990744059566685,-0.0526688435937999,0.0405422626828779,1.60686317124983,2.7820957037007,1.60686319783573,LIRCMOP5_BC,late,2.0,distance
220.0,0.2488968001722,0.221372764675447,-0.0275240354967525,0.492542947949025,0.996989520191467,-0.0835729442569699,0.045037759019338,1.7011981416524,3.69942706664862,1.70119812510568,LIRCMOP5_BC,late,2.0,distance
240.0,0.233348729908976,0.224021469597901,-0.00932726031107534,0.542313669947541,0.997256034868101,-0.0637529777845674,0.0401379174242789,1.53180528083323,2.94588373989012,1.5318052410023,LIRCMOP5_BC,late,2.0,distance
260.0,0.227633510644689,0.229688991520637,0.00205548087594817,0.304618285562253,0.994334946182777,-0.0594303395409816,0.0468166737330663,1.51074660900047,2.4807933407344,1.51074657035009,LIRCMOP5_BC,late,2.0,distance
280.0,0.239503907988295,0.222291117522655,-0.0172127904656398,0.252982938985039,0.994358109374127,-0.0818097102176608,0.045964759351203,1.52704051651908,2.82086964014089,1.52704046856084,LIRCMOP5_BC,late,2.0,distance
300.0,0.249139358461897,0.21718109612566,-0.0319582623362373,0.692816062980533,0.993330276124636,-0.0858068788088666,0.0493121091946549,1.5358732420756,2.85448068890147,1.53587322400502,LIRCMOP5_BC,late,2.0,distance
320.0,0.232042877633718,0.216927713969892,-0.0151151636638267,0.499443534373072,0.996522449064959,-0.0689751181144831,0.0398069439436182,1.37101404770602,3.10161659037056,1.37101409647469,LIRCMOP5_BC,late,2.0,distance
340.0,0.229257800182638,0.222007465244821,-0.00725033493781779,0.704575020247442,0.995959551478979,-0.0708361221320477,0.0445992177427687,1.34810392558851,2.84478497187456,1.34810389510621,LIRCMOP5_BC,late,2.0,distance
360.0,0.216689090770281,0.226794246163973,0.0101051553936925,0.693337316851207,0.984079348751497,-0.0472400231273748,0.0450877418801595,1.30028023478743,2.01429800225223,1.30028027592918,LIRCMOP5_BC,late,2.0,distance
380.0,0.250898842950845,0.205714896709142,-0.0451839462417032,0.417862115575594,0.996757445846754,-0.0776577600779312,0.0372703278958905,1.20840719953329,3.94171639470152,1.2084071534163,LIRCMOP5_BC,late,2.0,distance
400.0,0.227912549516186,0.210422891888134,-0.0174896576280527,0.559248111814582,0.997303098745203,-0.0665088370143521,0.0384642296775093,1.14380489395075,3.30014441368291,1.14380485558337,LIRCMOP5_BC,late,2.0,distance
420.0,0.227063415458101,0.208423595309316,-0.0186398201487854,0.509015313462353,0.996450005637913,-0.0614389845572922,0.03801724573343,1.21196700100151,3.16945495933514,1.21196700972162,LIRCMOP5_BC,late,2.0,distance
440.0,0.20974915843755,0.216662774362157,0.00691361592460749,0.567973650855734,0.992991268919522,-0.0366413080186745,0.0365100699359349,1.00356399220687,2.38194349322958,1.00356395884988,LIRCMOP5_BC,late,2.0,distance
460.0,0.217757412150315,0.208131072999912,-0.00962633915040284,0.262207389152356,0.995266645938357,-0.0520540740801605,0.0347734136861991,1.05911046930814,2.43406926976001,1.05911044903075,LIRCMOP5_BC,late,2.0,distance
480.0,0.23696388453512,0.205216135030344,-0.0317477495047762,0.629890101261141,0.995872259660836,-0.0808105536669109,0.0447838188652758,1.29465521343303,2.77921982579448,1.29465523099671,LIRCMOP5_BC,late,2.0,distance
500.0,0.230797242147731,0.202957803962364,-0.027839438185367,0.486887335030722,0.997380227992341,-0.0741437020592234,0.0393062666741574,1.1616863592788,3.45250719237248,1.16168632018054,LIRCMOP5_BC,late,2.0,distance
520.0,0.215566797925931,0.204359773549788,-0.0112070243761428,0.435699714838595,0.995381572123956,-0.0503246774150324,0.03702058872871,0.945841875399546,2.40945318022712,0.945841880173949,LIRCMOP5_BC,late,2.0,distance
540.0,0.216676701266861,0.204268379279644,-0.0124083219872173,0.484852494962138,0.995207257880373,-0.0543610490762604,0.0384078365844453,0.967312746113168,2.44356213975373,0.967312771652252,LIRCMOP5_BC,late,2.0,distance
560.0,0.222186538102297,0.202670707071661,-0.0195158310306358,0.546164128596357,0.99641752755721,-0.067560441257568,0.0401168701502291,0.961877481647116,3.17975789999358,0.961877461673801,LIRCMOP5_BC,late,2.0,distance
580.0,0.213712531859848,0.226693826759934,0.0129812949000863,0.814332166636854,0.994790376283034,-0.0731806199377357,0.0562937262807192,1.47520184081936,2.65535036885101,1.47520183889879,LIRCMOP5_BC,late,2.0,distance
600.0,0.205373330727575,0.242501244386125,0.0371279136585504,0.862329066474038,0.992375312813047,-0.0605250595943433,0.0555021937907448,1.53349558164207,2.2424293468304,1.5334955801605,LIRCMOP5_BC,late,2.0,distance
620.0,0.200680870429187,0.216117750535054,0.0154368801058662,0.246589923964999,0.987831404827045,-0.0369864463600116,0.0394423602003292,0.994107078544275,1.87516266873861,0.994107090905306,LIRCMOP5_BC,late,2.0,distance
640.0,0.209453283914075,0.21487024796292,0.00541696404884542,0.69110010691058,0.993870976467667,-0.0669217575175532,0.0441929947964269,1.36569358304672,2.81820805455403,1.36569356063172,LIRCMOP5_BC,late,2.0,distance
660.0,0.213325010714444,0.210308318709832,-0.00301669200461188,0.425604700126585,0.996346828910658,-0.072752631528194,0.0445302410073422,1.25679149932729,2.77301271767893,1.25679145907385,LIRCMOP5_BC,late,2.0,distance
680.0,0.204386844258422,0.204846161059805,0.000459316801382975,0.399476867732389,0.988090160013639,-0.0459705209682285,0.0405142695766416,0.796642609145082,1.98482177970109,0.79664263017228,LIRCMOP5_BC,late,2.0,distance
700.0,0.191924517621589,0.213015478613229,0.0210909609916403,-0.275890554960015,0.249446037852108,-0.00340493980982945,0.0553290045547956,0.812127735063625,0.501720042829327,0.812127730352783,LIRCMOP5_BC,late,2.0,distance
720.0,0.229527110580012,0.214094820096606,-0.0154322904834061,0.863938745993783,0.994622260445605,-0.120133242162139,0.0602340520109604,1.68248770302319,3.43583755444758,1.68248772906381,LIRCMOP5_BC,late,2.0,distance
740.0,0.19548649518921,0.212956476749557,0.0174699815603462,-0.203109582193619,0.97494876349548,-0.0277102757380801,0.0394575678865524,0.810315564550794,1.38200477900603,0.810315552177461,LIRCMOP5_BC,late,2.0,distance
760.0,0.213743259366383,0.199087652008386,-0.0146556073579972,0.622247858869745,0.992699899279307,-0.0673982488622316,0.0438359775726061,0.920722406549469,2.73750720936446,0.920722435031199,LIRCMOP5_BC,late,2.0,distance
780.0,0.216528228147217,0.202950801273773,-0.013577426873444,0.666282961761798,0.997495310453123,-0.0798861442718162,0.046670491986867,1.04728873658117,3.15226545469941,1.04728871614787,LIRCMOP5_BC,late,2.0,distance
800.0,0.223357483797351,0.191288184266875,-0.032069299530476,-0.491333357443538,0.993975192414289,-0.0699878851817606,0.0406250023805612,0.901386533932183,3.08472081727903,0.901386493884298,LIRCMOP5_BC,late,2.0,distance
820.0,0.240534854859421,0.188849965829869,-0.0516848890295522,0.83819392323289,0.997987529680851,-0.0912660084204983,0.0435420223208919,1.11697689312325,3.83793577557977,1.11697693942202,LIRCMOP5_BC,late,2.0,distance
840.0,0.206825940296507,0.204094114904442,-0.00273182539206573,0.541657115845575,0.98259716516572,-0.0652112498818681,0.0474847952074888,0.941165164799873,2.25709525745011,0.941165189119691,LIRCMOP5_BC,late,2.0,distance
860.0,0.205689439909967,0.225248380114444,0.0195589402044773,0.85585272794093,0.997726843308444,-0.0884686727977386,0.0561500364560088,1.39309772577027,3.02331788856876,1.3930977352931,LIRCMOP5_BC,late,2.0,distance
880.0,0.18821393200411,0.218973438653534,0.030759506649424,0.602369615083368,0.913734881723934,-0.0171035460898441,0.0532623290266955,1.09014404070346,0.71862700020864,1.09014402324206,LIRCMOP5_BC,late,2.0,distance
900.0,0.186455164484689,0.217743806600398,0.0312886421157091,0.470552690446742,0.93258577929424,-0.0139001121048708,0.0454854436816546,0.91464830423009,0.834552433929561,0.914648341052261,LIRCMOP5_BC,late,2.0,distance
920.0,0.250871756778552,0.186064773667253,-0.0648069831112987,0.664310436133686,0.996926519607906,-0.104380887494646,0.0470157194954648,1.18884390873154,4.0132038618019,1.18884389383233,LIRCMOP5_BC,late,2.0,distance
940.0,0.216239626551333,0.213283292060383,-0.00295633449095026,0.847684187932519,0.998054124663671,-0.111222991653919,0.0561747246967979,1.5430283404917,3.86663180991845,1.54302838228202,LIRCMOP5_BC,late,2.0,distance
960.0,0.194427212086286,0.203744133495943,0.00931692140965693,0.681263924322765,0.992953492313573,-0.0498881837258826,0.0382164782429955,0.978738923073646,2.47779895288637,0.978738956148153,LIRCMOP5_BC,late,2.0,distance
980.0,0.189964404645847,0.188729062994601,-0.00123534165124647,0.0384588936327299,0.97409495604553,-0.0241768065834846,0.0273158066306574,0.524726765099248,1.59327940495662,0.524726764251557,LIRCMOP5_BC,late,2.0,distance
1000.0,0.184288851552795,0.209708781570453,0.0254199300176576,-0.091880385954955,0.796579367042166,-0.00965578761148478,0.0407698968769604,0.646219216169609,0.798721677651876,0.64621921504656,LIRCMOP5_BC,late,2.0,distance
1020.0,0.186332525764343,0.197260471537462,0.0109279457731191,-0.211087928411738,0.968254496755114,-0.0239819612796453,0.0334324234445395,0.605708284207566,1.34261683639463,0.605708306076445,LIRCMOP5_BC,late,2.0,distance
1040.0,0.198057184712235,0.243461817970142,0.0454046332579067,0.772082736618436,0.99347316000441,-0.0967692198493401,0.068948649120288,1.48364934170372,2.84331741442134,1.4836494194544,LIRCMOP5_BC,late,2.0,distance
1060.0,0.189555377633344,0.188462344114574,-0.00109303351877005,-0.00689504423193178,0.982860608899862,-0.0296524657175531,0.0317667875992207,0.566642155010846,1.85211994855264,0.566642162159982,LIRCMOP5_BC,late,2.0,distance
1080.0,0.199213226499525,0.198211011022742,-0.00100221547678339,0.534563488402379,0.993971047221998,-0.0634872662346071,0.0417766785697913,0.88866038794745,2.62083724385859,0.888660386471166,LIRCMOP5_BC,late,2.0,distance
1100.0,0.18222068827806,0.214950078065985,0.0327293897879248,-0.577089740964384,0.933848649601603,-0.0148030394673375,0.0474385599573611,0.840366956117845,0.993031696088829,0.840366983027474,LIRCMOP5_BC,late,2.0,distance
1120.0,0.194908200070867,0.201144932365767,0.00623673229489985,0.827495381081627,0.996669891505477,-0.0612495743315555,0.0437972912263137,1.13349344150762,2.88134115281395,1.13349345054324,LIRCMOP5_BC,late,2.0,distance
1140.0,0.186817552608199,0.203826344414755,0.0170087918065554,0.504829229799511,0.984053545637281,-0.0370350795592181,0.041911013673403,0.95879922824556,1.61741010426705,0.958799203332053,LIRCMOP5_BC,late,2.0,distance
1160.0,0.183597898783805,0.209049624321162,0.0254517255373567,0.197156730012034,0.981973554456828,-0.0283952979967874,0.039545076816129,0.973911992521731,1.27040483246605,0.973911968910902,LIRCMOP5_BC,late,2.0,distance
1180.0,0.19464454082099,0.186031074150387,-0.00861346667060348,0.162982111166127,0.992772713037559,-0.0470525920868368,0.0343217794511974,0.617314996677884,2.49129689877066,0.61731499257229,LIRCMOP5_BC,late,2.0,distance
1200.0,0.203040845892129,0.198816298111141,-0.00422454778098766,0.739899647817284,0.997865052899603,-0.0835102401990448,0.0470729185770933,1.12881970362987,3.33545275018725,1.12881971241246,LIRCMOP5_BC,late,2.0,distance
1220.0,0.181368619216286,0.200351158801278,0.0189825395849919,0.130896000956028,0.982066432344622,-0.0216666705255856,0.0356712439878928,0.709133263752024,1.17313938370061,0.709133245276365,LIRCMOP5_BC,late,2.0,distance
1240.0,0.199275347488605,0.236831519578013,0.0375561720894077,0.863446005587694,0.993290620470157,-0.11048085445657,0.0609694903598365,1.48043832111983,3.33838752592197,1.48043830561885,LIRCMOP5_BC,late,2.0,distance
1260.0,0.236709318501338,0.179333438544081,-0.0573758799572568,0.822182594644057,0.99800912365218,-0.0944611001767362,0.0432335869532831,1.15080900345931,4.33105509740814,1.15080901944326,LIRCMOP5_BC,late,2.0,distance
1280.0,0.200210668665108,0.191348809535111,-0.00886185912999687,0.879869685499996,0.996043335788382,-0.0704806354391596,0.0428857955174447,1.14724963820954,3.28737810200834,1.14724961125304,LIRCMOP5_BC,late,2.0,distance
1300.0,0.204568314965813,0.188328543625407,-0.0162397713404061,0.498717970774111,0.995554621033956,-0.0793670363949061,0.04539407247871,1.05814877109682,3.20567927279425,1.05814877066101,LIRCMOP5_BC,late,2.0,distance
1320.0,0.177888815036141,0.202722314635309,0.024833499599168,-0.599481699640062,0.856853235370834,-0.0102907945118005,0.0535778249587989,0.758904181009102,0.7210205485269,0.758904218884255,LIRCMOP5_BC,late,2.0,distance
1340.0,0.182672216921031,0.182719332195221,4.71152741896574e-05,-0.254754050729879,0.991881860124304,-0.0233923997723559,0.0274384545952204,0.5824970772331,1.86010369485289,0.582497051075035,LIRCMOP5_BC,late,2.0,distance
1360.0,0.189460466430848,0.202417494338631,0.012957027907783,0.701044545147207,0.99666447083247,-0.0625390321624487,0.0467969782055179,1.30030401125148,2.75638372529487,1.30030403917824,LIRCMOP5_BC,late,2.0,distance
1380.0,0.181664908535388,0.193826583376979,0.012161674841591,0.217520694542818,0.948002447565224,-0.0287051777755021,0.0440736928011683,0.745989761421231,1.15808448947097,0.745989739631449,LIRCMOP5_BC,late,2.0,distance
1400.0,0.182366289702832,0.185879039804623,0.00351275010179145,0.234512495062642,0.990957117006604,-0.0299205504091803,0.0288947391238006,0.667715782805571,2.14803874899455,0.6677157789045,LIRCMOP5_BC,late,2.0,distance
1420.0,0.208378781387949,0.180546492479855,-0.0278322889080941,0.854732807745897,0.996583761305562,-0.0758894528385772,0.0403498950128557,1.01085907678801,3.41457306829391,1.0108590646577,LIRCMOP5_BC,late,2.0,distance
1440.0,0.177337012615469,0.229383176106087,0.0520461634906173,-0.130502278372669,0.92363852052712,-0.0253585208692063,0.0642325331505061,1.18208469828665,0.81067939748352,1.18208474863734,LIRCMOP5_BC,late,2.0,distance
1460.0,0.184663932035969,0.194373372854282,0.00970944081831301,0.50886566411742,0.990422314884787,-0.0444653197490829,0.0392273015957866,0.857102498065827,2.04087604610064,0.857102526697135,LIRCMOP5_BC,late,2.0,distance
1480.0,0.191801320096922,0.185214498714525,-0.00658682138239702,0.189342597572316,0.988814498024874,-0.0532181784361288,0.0383712900053132,0.791909836813973,2.35845268497186,0.79190984345504,LIRCMOP5_BC,late,2.0,distance
1500.0,0.219622905924835,0.175430943409975,-0.0441919625148606,0.549551805613881,0.998141631028825,-0.0746907578133915,0.0364598531136004,0.921899407573286,3.7457225333179,0.921899432926773,LIRCMOP5_BC,late,2.0,distance
1520.0,0.184486794973927,0.190260080488434,0.00577328551450745,0.0874294489625489,0.996211062601455,-0.0445978456818045,0.0377632102610637,0.774033416764367,2.26467151408293,0.774033417618421,LIRCMOP5_BC,late,2.0,distance
1540.0,0.204955649065986,0.209477419772094,0.00452177070610785,0.755280976511558,0.995461714125232,-0.108785978278901,0.0634811054659292,1.44611178804823,3.2500497033119,1.4461117968132,LIRCMOP5_BC,late,2.0,distance
1560.0,0.210130793552213,0.215588365419033,0.00545757186682011,0.775459701341627,0.997455355827659,-0.132414550308183,0.0661875423403972,1.7741334564315,3.83446991050646,1.77413350365475,LIRCMOP5_BC,late,2.0,distance
1580.0,0.174315588533911,0.197038966682688,0.0227233781487778,-0.34687362604525,0.803461720905769,-0.0111266672159003,0.0423706452132552,0.671057878383732,0.605298606766575,0.671057858627108,LIRCMOP5_BC,late,2.0,distance
1600.0,0.199949274345801,0.225579262545142,0.0256299881993404,0.827651971938657,0.995199994685395,-0.114973594786398,0.0675894035898832,1.62186229005531,2.94209290476068,1.62186232637628,LIRCMOP5_BC,late,2.0,distance
1620.0,0.207868622431115,0.18301912995029,-0.0248494924808246,0.714470990214575,0.997950865823853,-0.0852454461084566,0.0473608655236517,1.21636591555035,3.33269154060968,1.21636589305752,LIRCMOP5_BC,late,2.0,distance
1640.0,0.196467990541963,0.182597721109633,-0.0138702694323301,0.593223156344075,0.996287385695373,-0.0659932091165413,0.0439719040816235,0.869711194789583,2.60926905793796,0.869711201119546,LIRCMOP5_BC,late,2.0,distance
1660.0,0.173576391591591,0.206797589813902,0.0332211982223109,-0.357683179119377,0.938304305457218,-0.0138121359493512,0.0520825762142098,0.779655711515647,0.566627989231322,0.779655688968796,LIRCMOP5_BC,late,2.0,distance
1680.0,0.187760318601121,0.206888200210046,0.019127881608925,0.772141975942382,0.996228617774659,-0.0778359660261766,0.0504220277406554,1.35122386558959,2.93062838120638,1.35122387187586,LIRCMOP5_BC,late,2.0,distance
1700.0,0.175472351096436,0.197426920145615,0.0219545690491782,-0.56930033406127,0.918545579242607,-0.0254372059359411,0.0458046198621678,0.691678829535095,1.09869938996137,0.691678846134638,LIRCMOP5_BC,late,2.0,distance
1720.0,0.182322826402135,0.198230330872204,0.015907504470069,0.75463966585015,0.990671887373227,-0.0560298463677828,0.0461897721869638,1.23330082997017,2.3632889571986,1.23330076054242,LIRCMOP5_BC,late,2.0,distance
1740.0,0.182286803012057,0.17880178897045,-0.00348501404160706,0.05589272627242,0.994253134075806,-0.0361452832640733,0.0299411141952454,0.767051495226172,2.35305852617764,0.767051500309423,LIRCMOP5_BC,late,2.0,distance
1760.0,0.183261346865861,0.197168171706266,0.0139068248404056,0.487909128519061,0.994761519091311,-0.0559156535998378,0.0469141978354627,1.03129857547428,2.46025085750241,1.03129859913041,LIRCMOP5_BC,late,2.0,distance
1780.0,0.173039085100436,0.198578248223803,0.025539163123367,0.0210436996680437,0.719205836234898,-0.014878067562735,0.0527186736700832,0.715247331801644,0.729823481877866,0.715247341076839,LIRCMOP5_BC,late,2.0,distance
1800.0,0.175093324210355,0.190012077004873,0.0149187527945183,0.302126055808614,0.990760425430871,-0.0257091500113682,0.0337153707857609,0.715207629511446,1.37042131867145,0.71520760802971,LIRCMOP5_BC,late,2.0,distance
1820.0,0.172193429302627,0.195777372797075,0.0235839434944475,-0.33749357240155,0.795417172396735,-0.0105011235348731,0.0519224769849208,0.707624577581391,0.43419769290599,0.707624588438647,LIRCMOP5_BC,late,2.0,distance
1840.0,0.17688580820318,0.188067967232254,0.0111821590290747,-0.0661052454819194,0.994564147491532,-0.0323561172799402,0.0348911621861717,0.750914240893055,2.03124996860868,0.750914218236359,LIRCMOP5_BC,late,2.0,distance
1860.0,0.190906584809489,0.186075657190837,-0.00483092761865153,0.460254005328766,0.995391627135061,-0.0666736561387662,0.0448079932525647,1.12097724990812,2.72158484302288,1.12097727354341,LIRCMOP5_BC,late,2.0,distance
1880.0,0.186112967427193,0.186877449041258,0.000764481614065504,0.757208173086227,0.991800945840513,-0.055183070535213,0.04259601408996,1.04866862234913,2.66710339174458,1.0486686011504,LIRCMOP5_BC,late,2.0,distance
1900.0,0.213838213524153,0.185978036623908,-0.0278601769002448,0.795652680997814,0.997183549511599,-0.106647005362894,0.0571944087525792,1.42983807081007,3.52884747290424,1.42983810757859,LIRCMOP5_BC,late,2.0,distance
1920.0,0.201258526325382,0.173260402132977,-0.0279981241924044,0.859102767634439,0.997901649834497,-0.0660771759156199,0.037766897940338,1.01973441493697,3.62067042326931,1.01973444246847,LIRCMOP5_BC,late,2.0,distance
