addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm,problem,stage,stream,fraction,fractionalDistance,fractionalChange
1,0.850335310618813,0.853684659604163,0.00334934898534978,0.0132689522974327,0.0132689522974327,-0.000731557867882133,0.0415465849964849,1.16125896094107,0.700794507197708,1.16125896094107,LIRCMOP7_BC,late,2,1,0.853684659604163,0.00334934898534978
1,0.850335310618813,0.844001004876484,-0.00633430574232852,0.610544201196527,0.610544201196527,-0.00839750382932144,0.0376902629082973,1.15821501318709,1.59743505277379,1.15821501318709,LIRCMOP7_BC,late,3,0.01,0.85025154961519,-8.37610036230618e-05
1,0.850335310618813,0.844001004876484,-0.00633430574232852,0.610544201196527,0.610544201196527,-0.00839750382932144,0.0376902629082973,1.15821501318709,1.59743505277379,1.15821501318709,LIRCMOP7_BC,late,3,0.1,0.84951577419418,-0.000819536424632616
1,0.850335310618813,0.844001004876484,-0.00633430574232852,0.610544201196527,0.610544201196527,-0.00839750382932144,0.0376902629082973,1.15821501318709,1.59743505277379,1.15821501318709,LIRCMOP7_BC,late,3,1,0.844001004876484,-0.00633430574232852
1,0.461382464988667,0.459737135926401,-0.00164532906226517,0.19402400041838,0.19402400041838,-0.00417765705573923,0.0307090345182825,0.851849153795426,1.18071609761497,0.851849153795426,LIRCMOP8_BC,early,1,0.01,0.461340880729652,-4.1584259014571e-05
1,0.461382464988667,0.459737135926401,-0.00164532906226517,0.19402400041838,0.19402400041838,-0.00417765705573923,0.0307090345182825,0.851849153795426,1.18071609761497,0.851849153795426,LIRCMOP8_BC,early,1,0.1,0.460989634600275,-0.00039283038839133
1,0.461382464988667,0.459737135926401,-0.00164532906226517,0.19402400041838,0.19402400041838,-0.00417765705573923,0.0307090345182825,0.851849153795426,1.18071609761497,0.851849153795426,LIRCMOP8_BC,early,1,1,0.459737135926401,-0.00164532906226517
1,0.461382464988667,0.454678017075365,-0.00670444791330177,0.497932035990918,0.497932035990918,-0.0162415349357449,0.0442399700931175,1.42073347670003,1.24508267124818,1.42073347670003,LIRCMOP8_BC,early,2,0.01,0.461220985655362,-0.000161479333304293
1,0.461382464988667,0.454678017075365,-0.00670444791330177,0.497932035990918,0.497932035990918,-0.0162415349357449,0.0442399700931175,1.42073347670003,1.24508267124818,1.42073347670003,LIRCMOP8_BC,early,2,0.1,0.459851770941594,-0.00153069404707257
1,0.461382464988667,0.454678017075365,-0.00670444791330177,0.497932035990918,0.497932035990918,-0.0162415349357449,0.0442399700931175,1.42073347670003,1.24508267124818,1.42073347670003,LIRCMOP8_BC,early,2,1,0.454678017075365,-0.00670444791330177
1,0.461382464988667,0.456716691915438,-0.00466577307322891,0.451092154644437,0.451092154644437,-0.0131935610540175,0.0445306004956887,1.61341209177858,1.27794895724498,1.61341209177858,LIRCMOP8_BC,early,3,0.01,0.461251346199093,-0.000131118789573559
1,0.461382464988667,0.456716691915438,-0.00466577307322891,0.451092154644437,0.451092154644437,-0.0131935610540175,0.0445306004956887,1.61341209177858,1.27794895724498,1.61341209177858,LIRCMOP8_BC,early,3,0.1,0.460147005280921,-0.00123545970774552
1,0.461382464988667,0.456716691915438,-0.00466577307322891,0.451092154644437,0.451092154644437,-0.0131935610540175,0.0445306004956887,1.61341209177858,1.27794895724498,1.61341209177858,LIRCMOP8_BC,early,3,1,0.456716691915438,-0.00466577307322891
1,0.732143674868142,0.723890125177611,-0.00825354969053138,0.432555329540916,0.432555329540916,-0.0112552499758447,0.0405140800272692,1.57629501273208,1.48760824523733,1.57629501273208,LIRCMOP8_BC,middle,1,0.01,0.732031390504455,-0.000112284363687154
1,0.732143674868142,0.723890125177611,-0.00825354969053138,0.432555329540916,0.432555329540916,-0.0112552499758447,0.0405140800272692,1.57629501273208,1.48760824523733,1.57629501273208,LIRCMOP8_BC,middle,1,0.1,0.731048191260743,-0.00109548360739908
1,0.732143674868142,0.723890125177611,-0.00825354969053138,0.432555329540916,0.432555329540916,-0.0112552499758447,0.0405140800272692,1.57629501273208,1.48760824523733,1.57629501273208,LIRCMOP8_BC,middle,1,1,0.723890125177611,-0.00825354969053138
1,0.732143674868142,0.724192430982747,-0.00795124388539492,0.323218071885097,0.323218071885097,-0.00966890936119589,0.0368821945133367,1.31028399567319,1.36470874458832,1.31028399567319,LIRCMOP8_BC,middle,2,0.01,0.732047171143757,-9.65037243855216e-05
1,0.732143674868142,0.724192430982747,-0.00795124388539492,0.323218071885097,0.323218071885097,-0.00966890936119589,0.0368821945133367,1.31028399567319,1.36470874458832,1.31028399567319,LIRCMOP8_BC,middle,2,0.1,0.731193602431931,-0.000950072436211036
