problem,run,seed,quotaPercent,FE,IGD
LIRCMOP7_BC,2,2,40,100000,0.00826861787631596
LIRCMOP7_BC,2,2,50,10000,0.293456821412888
LIRCMOP7_BC,2,2,50,20000,0.0956731346562378
LIRCMOP7_BC,2,2,50,30000,0.0865688455985308
LIRCMOP7_BC,2,2,50,40000,0.0813802834098383
LIRCMOP7_BC,2,2,50,50000,0.0702107070761802
LIRCMOP7_BC,2,2,50,60000,0.0244637408260767
LIRCMOP7_BC,2,2,50,70000,0.0107871066796513
LIRCMOP7_BC,2,2,50,80000,0.00951720681193269
LIRCMOP7_BC,2,2,50,90000,0.00886021737594077
LIRCMOP7_BC,2,2,50,100000,0.00858290217469061
LIRCMOP7_BC,3,3,30,10000,0.262782762058678
LIRCMOP7_BC,3,3,30,20000,0.120368060371993
LIRCMOP7_BC,3,3,30,30000,0.0987098295554532
LIRCMOP7_BC,3,3,30,40000,0.0330843191600849
LIRCMOP7_BC,3,3,30,50000,0.0181912424420269
LIRCMOP7_BC,3,3,30,60000,0.0106692217268634
LIRCMOP7_BC,3,3,30,70000,0.00916398428269449
LIRCMOP7_BC,3,3,30,80000,0.00878124520755011
LIRCMOP7_BC,3,3,30,90000,0.00844461804979824
LIRCMOP7_BC,3,3,30,100000,0.00813905051826379
LIRCMOP7_BC,3,3,40,10000,0.177012851383473
LIRCMOP7_BC,3,3,40,20000,0.128504242673146
LIRCMOP7_BC,3,3,40,30000,0.111404585061243
LIRCMOP7_BC,3,3,40,40000,0.0850320308980549
LIRCMOP7_BC,3,3,40,50000,0.0206814137860037
LIRCMOP7_BC,3,3,40,60000,0.0160080606319987
LIRCMOP7_BC,3,3,40,70000,0.0093090438181189
LIRCMOP7_BC,3,3,40,80000,0.00901404588429535
LIRCMOP7_BC,3,3,40,90000,0.00875900562485873
LIRCMOP7_BC,3,3,40,100000,0.00838443711495647
LIRCMOP7_BC,3,3,50,10000,0.167338284591193
LIRCMOP7_BC,3,3,50,20000,0.151827959058892
LIRCMOP7_BC,3,3,50,30000,0.151317948581915
LIRCMOP7_BC,3,3,50,40000,0.145362291945703
LIRCMOP7_BC,3,3,50,50000,0.142056144700153
LIRCMOP7_BC,3,3,50,60000,0.131183332480843
LIRCMOP7_BC,3,3,50,70000,0.122059121123595
LIRCMOP7_BC,3,3,50,80000,0.121961810646415
LIRCMOP7_BC,3,3,50,90000,0.0881209394155485
LIRCMOP7_BC,3,3,50,100000,0.0877799589555597
LIRCMOP7_BC,4,4,30,10000,0.350040171029349
LIRCMOP7_BC,4,4,30,20000,0.22261558897004
LIRCMOP7_BC,4,4,30,30000,0.150274069723744
LIRCMOP7_BC,4,4,30,40000,0.0137843830837178
LIRCMOP7_BC,4,4,30,50000,0.0100874777116902
LIRCMOP7_BC,4,4,30,60000,0.00942313298366081
LIRCMOP7_BC,4,4,30,70000,0.00915530104836988
LIRCMOP7_BC,4,4,30,80000,0.00909390302334611
LIRCMOP7_BC,4,4,30,90000,0.00893162862230747
LIRCMOP7_BC,4,4,30,100000,0.00850098571372837
LIRCMOP7_BC,4,4,40,10000,0.21338592804843
LIRCMOP7_BC,4,4,40,20000,0.142899196356582
LIRCMOP7_BC,4,4,40,30000,0.105937369339496
LIRCMOP7_BC,4,4,40,40000,0.0326233543376786
LIRCMOP7_BC,4,4,40,50000,0.0128590617135825
LIRCMOP7_BC,4,4,40,60000,0.00953051429554044
LIRCMOP7_BC,4,4,40,70000,0.00854995396552969
LIRCMOP7_BC,4,4,40,80000,0.00836993522089769
LIRCMOP7_BC,4,4,40,90000,0.00820049374888905
LIRCMOP7_BC,4,4,40,100000,0.00824836145154471
LIRCMOP7_BC,4,4,50,10000,1.68712151266739
LIRCMOP7_BC,4,4,50,20000,0.183192669821331
LIRCMOP7_BC,4,4,50,30000,0.133190197873053
LIRCMOP7_BC,4,4,50,40000,0.0406304435887007
LIRCMOP7_BC,4,4,50,50000,0.0112795282443758
LIRCMOP7_BC,4,4,50,60000,0.00998648374367709
LIRCMOP7_BC,4,4,50,70000,0.00991348604201706
LIRCMOP7_BC,4,4,50,80000,0.00911876730956446
LIRCMOP7_BC,4,4,50,90000,0.00912941973599782
LIRCMOP7_BC,4,4,50,100000,0.00901270196768893
LIRCMOP7_BC,5,5,30,10000,0.256803014214038
LIRCMOP7_BC,5,5,30,20000,0.133842518364671
LIRCMOP7_BC,5,5,30,30000,0.115151959270687
LIRCMOP7_BC,5,5,30,40000,0.0923542790157147
LIRCMOP7_BC,5,5,30,50000,0.0201711846261316
LIRCMOP7_BC,5,5,30,60000,0.0138229328763021
LIRCMOP7_BC,5,5,30,70000,0.0106406258319
LIRCMOP7_BC,5,5,30,80000,0.00960840672101201
LIRCMOP7_BC,5,5,30,90000,0.00926347032529239
LIRCMOP7_BC,5,5,30,100000,0.00882912276340374
LIRCMOP7_BC,5,5,40,10000,0.230286287120895
LIRCMOP7_BC,5,5,40,20000,0.125249724676487
LIRCMOP7_BC,5,5,40,30000,0.0942725021275165
LIRCMOP7_BC,5,5,40,40000,0.0342666632316539
LIRCMOP7_BC,5,5,40,50000,0.0134099287967679
LIRCMOP7_BC,5,5,40,60000,0.0106036287168568
LIRCMOP7_BC,5,5,40,70000,0.00919579586782846
LIRCMOP7_BC,5,5,40,80000,0.00853950600735043
LIRCMOP7_BC,5,5,40,90000,0.00815672220105235
LIRCMOP7_BC,5,5,40,100000,0.00815229131274146
LIRCMOP7_BC,5,5,50,10000,0.341771858625844
LIRCMOP7_BC,5,5,50,20000,0.15213839640645
LIRCMOP7_BC,5,5,50,30000,0.131974383967869
LIRCMOP7_BC,5,5,50,40000,0.0762023522922807
LIRCMOP7_BC,5,5,50,50000,0.0114079971670501
LIRCMOP7_BC,5,5,50,60000,0.00961458806830254
LIRCMOP7_BC,5,5,50,70000,0.00873521072212279
LIRCMOP7_BC,5,5,50,80000,0.00841917688524308
LIRCMOP7_BC,5,5,50,90000,0.00829151396532415
LIRCMOP7_BC,5,5,50,100000,0.00828253802564803
LIRCMOP7_BC,6,6,30,10000,0.132987043505128
LIRCMOP7_BC,6,6,30,20000,0.109758309973156
LIRCMOP7_BC,6,6,30,30000,0.0913273387250745
LIRCMOP7_BC,6,6,30,40000,0.0330669597543138
LIRCMOP7_BC,6,6,30,50000,0.0238884237255201
LIRCMOP7_BC,6,6,30,60000,0.017057881692259
LIRCMOP7_BC,6,6,30,70000,0.0129995915623214
LIRCMOP7_BC,6,6,30,80000,0.0102383523094432
LIRCMOP7_BC,6,6,30,90000,0.00965079631463242
LIRCMOP7_BC,6,6,30,100000,0.00914107990227889
LIRCMOP7_BC,6,6,40,10000,0.132150985612341
LIRCMOP7_BC,6,6,40,20000,0.107727005431957
LIRCMOP7_BC,6,6,40,30000,0.112240563949754
LIRCMOP7_BC,6,6,40,40000,0.1036472467534
LIRCMOP7_BC,6,6,40,50000,0.0959081878911978
LIRCMOP7_BC,6,6,40,60000,0.0704284873175241
LIRCMOP7_BC,6,6,40,70000,0.0638900942400671
LIRCMOP7_BC,6,6,40,80000,0.0467023611347813
LIRCMOP7_BC,6,6,40,90000,0.0423838004392101
LIRCMOP7_BC,6,6,40,100000,0.0419310312775241
LIRCMOP7_BC,6,6,50,10000,0.20274742282066
LIRCMOP7_BC,6,6,50,20000,0.131716341629915
LIRCMOP7_BC,6,6,50,30000,0.106239061535832
LIRCMOP7_BC,6,6,50,40000,0.0875794549566561
LIRCMOP7_BC,6,6,50,50000,0.0682645124626637
LIRCMOP7_BC,6,6,50,60000,0.0617683577693741
LIRCMOP7_BC,6,6,50,70000,0.0406111188263897
LIRCMOP7_BC,6,6,50,80000,0.015827315392314
LIRCMOP7_BC,6,6,50,90000,0.0129058094942737
LIRCMOP7_BC,6,6,50,100000,0.0125153793279744
LIRCMOP7_BC,7,7,30,10000,0.239864463191509
LIRCMOP7_BC,7,7,30,20000,0.124103203721417
LIRCMOP7_BC,7,7,30,30000,0.11825666662246
LIRCMOP7_BC,7,7,30,40000,0.100092642174008
LIRCMOP7_BC,7,7,30,50000,0.0991697298838121
LIRCMOP7_BC,7,7,30,60000,0.0226283546394394
LIRCMOP7_BC,7,7,30,70000,0.0117515977803689
LIRCMOP7_BC,7,7,30,80000,0.00956559782623442
LIRCMOP7_BC,7,7,30,90000,0.00847103847874398
LIRCMOP7_BC,7,7,30,100000,0.00821451197935038
LIRCMOP7_BC,7,7,40,10000,0.198467973421727
LIRCMOP7_BC,7,7,40,20000,0.144893613262359
LIRCMOP7_BC,7,7,40,30000,0.137782718365076
LIRCMOP7_BC,7,7,40,40000,0.126689567346081
LIRCMOP7_BC,7,7,40,50000,0.0894516938669579
LIRCMOP7_BC,7,7,40,60000,0.0276470471975362
LIRCMOP7_BC,7,7,40,70000,0.0181167838972132
LIRCMOP7_BC,7,7,40,80000,0.0113902727473628
LIRCMOP7_BC,7,7,40,90000,0.00997808107747912
LIRCMOP7_BC,7,7,40,100000,0.00863127659202433
LIRCMOP7_BC,7,7,50,10000,0.323084661313508
LIRCMOP7_BC,7,7,50,20000,0.142985273725628
LIRCMOP7_BC,7,7,50,30000,0.125348342846417
LIRCMOP7_BC,7,7,50,40000,0.0926809322574403
LIRCMOP7_BC,7,7,50,50000,0.0123370298978322
LIRCMOP7_BC,7,7,50,60000,0.0111595049541946
LIRCMOP7_BC,7,7,50,70000,0.0102103380986954
LIRCMOP7_BC,7,7,50,80000,0.00976509186712362
LIRCMOP7_BC,7,7,50,90000,0.00901918758355286
LIRCMOP7_BC,7,7,50,100000,0.00840388074260934
LIRCMOP7_BC,8,8,30,10000,0.199827906899905
LIRCMOP7_BC,8,8,30,20000,0.0914590931684758
LIRCMOP7_BC,8,8,30,30000,0.0801530347754153
LIRCMOP7_BC,8,8,30,40000,0.0704056855944586
LIRCMOP7_BC,8,8,30,50000,0.0568591168458289
LIRCMOP7_BC,8,8,30,60000,0.040163062040015
LIRCMOP7_BC,8,8,30,70000,0.0293620932789783
LIRCMOP7_BC,8,8,30,80000,0.0132617815964394
LIRCMOP7_BC,8,8,30,90000,0.00992989249068918
LIRCMOP7_BC,8,8,30,100000,0.0091004288423638
LIRCMOP7_BC,8,8,40,10000,0.230572261446441
LIRCMOP7_BC,8,8,40,20000,0.11086490983101
LIRCMOP7_BC,8,8,40,30000,0.104181365929695
LIRCMOP7_BC,8,8,40,40000,0.08833830596183
LIRCMOP7_BC,8,8,40,50000,0.0753602461308267
LIRCMOP7_BC,8,8,40,60000,0.0313097139582293
LIRCMOP7_BC,8,8,40,70000,0.0287646025560648
LIRCMOP7_BC,8,8,40,80000,0.0160069205069818
LIRCMOP7_BC,8,8,40,90000,0.0120249452016194
LIRCMOP7_BC,8,8,40,100000,0.0101502136632981
LIRCMOP7_BC,8,8,50,10000,0.175206243946335
LIRCMOP7_BC,8,8,50,20000,0.126210316276209
LIRCMOP7_BC,8,8,50,30000,0.0893152371982826
LIRCMOP7_BC,8,8,50,40000,0.0437355869883207
LIRCMOP7_BC,8,8,50,50000,0.0299435645148219
LIRCMOP7_BC,8,8,50,60000,0.0161112399586815
LIRCMOP7_BC,8,8,50,70000,0.0111238392127886
LIRCMOP7_BC,8,8,50,80000,0.00994600941757283
LIRCMOP7_BC,8,8,50,90000,0.00955551059671709
LIRCMOP7_BC,8,8,50,100000,0.00917226820562108
LIRCMOP7_BC,9,9,30,10000,0.174217651140644
LIRCMOP7_BC,9,9,30,20000,0.113417406622125
LIRCMOP7_BC,9,9,30,30000,0.0972295162311673
LIRCMOP7_BC,9,9,30,40000,0.0864004070725683
LIRCMOP7_BC,9,9,30,50000,0.0844470042782888
LIRCMOP7_BC,9,9,30,60000,0.0690299938039603
LIRCMOP7_BC,9,9,30,70000,0.0425185659746228
LIRCMOP7_BC,9,9,30,80000,0.0101205956880684
LIRCMOP7_BC,9,9,30,90000,0.00959537331991278
LIRCMOP7_BC,9,9,30,100000,0.00904174373407372
LIRCMOP7_BC,9,9,40,10000,0.286084151386849
LIRCMOP7_BC,9,9,40,20000,0.0724605691986969
LIRCMOP7_BC,9,9,40,30000,0.0318815496645189
LIRCMOP7_BC,9,9,40,40000,0.0258350910228267
LIRCMOP7_BC,9,9,40,50000,0.0146049116213849
LIRCMOP7_BC,9,9,40,60000,0.0104763153414517
LIRCMOP7_BC,9,9,40,70000,0.00876170756662322
LIRCMOP7_BC,9,9,40,80000,0.00823010939499957
LIRCMOP7_BC,9,9,40,90000,0.00811176258802418
LIRCMOP7_BC,9,9,40,100000,0.0077273801569044
LIRCMOP7_BC,9,9,50,10000,0.478775278684268
LIRCMOP7_BC,9,9,50,20000,0.137037986520233
LIRCMOP7_BC,9,9,50,30000,0.117870184832818
LIRCMOP7_BC,9,9,50,40000,0.0861131203546699
LIRCMOP7_BC,9,9,50,50000,0.0781379907029407
LIRCMOP7_BC,9,9,50,60000,0.0118141443062033
LIRCMOP7_BC,9,9,50,70000,0.0094190853777547
LIRCMOP7_BC,9,9,50,80000,0.00883336830236284
LIRCMOP7_BC,9,9,50,90000,0.00847782581040398
LIRCMOP7_BC,9,9,50,100000,0.00821994825095494
LIRCMOP7_BC,10,10,30,10000,0.37473890828939
LIRCMOP7_BC,10,10,30,20000,0.136660991979664
LIRCMOP7_BC,10,10,30,30000,0.131207639162445
LIRCMOP7_BC,10,10,30,40000,0.118504741628955
LIRCMOP7_BC,10,10,30,50000,0.0985877811269226
LIRCMOP7_BC,10,10,30,60000,0.0156033593101889
LIRCMOP7_BC,10,10,30,70000,0.0104583864355806
LIRCMOP7_BC,10,10,30,80000,0.00999988978814345
LIRCMOP7_BC,10,10,30,90000,0.0088905928842268
LIRCMOP7_BC,10,10,30,100000,0.00829586225417045
LIRCMOP7_BC,10,10,40,10000,0.65981403247544
LIRCMOP7_BC,10,10,40,20000,0.117126713283019
LIRCMOP7_BC,10,10,40,30000,0.111443985316974
LIRCMOP7_BC,10,10,40,40000,0.0924815770268423
LIRCMOP7_BC,10,10,40,50000,0.017158547086391
LIRCMOP7_BC,10,10,40,60000,0.0100329833902708
LIRCMOP7_BC,10,10,40,70000,0.0092705444997628
LIRCMOP7_BC,10,10,40,80000,0.00877729642168478
LIRCMOP7_BC,10,10,40,90000,0.00876074235775441
LIRCMOP7_BC,10,10,40,100000,0.00872588157019565
LIRCMOP7_BC,10,10,50,10000,0.281529983333538
LIRCMOP7_BC,10,10,50,20000,0.115023379449651
LIRCMOP7_BC,10,10,50,30000,0.0789563823871576
LIRCMOP7_BC,10,10,50,40000,0.024375196725652
LIRCMOP7_BC,10,10,50,50000,0.0125678945822641
LIRCMOP7_BC,10,10,50,60000,0.00945158913654752
LIRCMOP7_BC,10,10,50,70000,0.00850039835823411
LIRCMOP7_BC,10,10,50,80000,0.00821092051141071
LIRCMOP7_BC,10,10,50,90000,0.00806063733974051
LIRCMOP7_BC,10,10,50,100000,0.00800084777792507
LIRCMOP8_BC,1,1,30,10000,1.68488876103056
LIRCMOP8_BC,1,1,30,20000,0.203217846235772
LIRCMOP8_BC,1,1,30,30000,0.160367529152338
LIRCMOP8_BC,1,1,30,40000,0.0620901793477006
LIRCMOP8_BC,1,1,30,50000,0.0126646703752732
LIRCMOP8_BC,1,1,30,60000,0.0106736701756207
LIRCMOP8_BC,1,1,30,70000,0.00946479638312956
LIRCMOP8_BC,1,1,30,80000,0.00898666210947353
LIRCMOP8_BC,1,1,30,90000,0.00820567941497476
LIRCMOP8_BC,1,1,30,100000,0.0082843371176783
LIRCMOP8_BC,1,1,40,10000,0.402638914271809
LIRCMOP8_BC,1,1,40,20000,0.20525244461898
LIRCMOP8_BC,1,1,40,30000,0.0832980718403617
LIRCMOP8_BC,1,1,40,40000,0.0165897355722683
LIRCMOP8_BC,1,1,40,50000,0.0118186878138947
LIRCMOP8_BC,1,1,40,60000,0.0109599171080977
LIRCMOP8_BC,1,1,40,70000,0.00974949016242294
LIRCMOP8_BC,1,1,40,80000,0.00918127390437656
LIRCMOP8_BC,1,1,40,90000,0.00897959266716936
LIRCMOP8_BC,1,1,40,100000,0.00844477436779142
LIRCMOP8_BC,1,1,50,10000,0.652003411072122
LIRCMOP8_BC,1,1,50,20000,0.189740301852496
LIRCMOP8_BC,1,1,50,30000,0.0938852740729516
LIRCMOP8_BC,1,1,50,40000,0.0568948286987202
LIRCMOP8_BC,1,1,50,50000,0.0443538771225169
LIRCMOP8_BC,1,1,50,60000,0.0150539607174862
LIRCMOP8_BC,1,1,50,70000,0.010787324992503
LIRCMOP8_BC,1,1,50,80000,0.0102365909293774
LIRCMOP8_BC,1,1,50,90000,0.0086353677406153
LIRCMOP8_BC,1,1,50,100000,0.00853375162747673
LIRCMOP8_BC,2,2,30,10000,1.68727319592016
LIRCMOP8_BC,2,2,30,20000,0.453240750757964
LIRCMOP8_BC,2,2,30,30000,0.358802782927645
LIRCMOP8_BC,2,2,30,40000,0.065649235743834
LIRCMOP8_BC,2,2,30,50000,0.0130490032802617
LIRCMOP8_BC,2,2,30,60000,0.01098781261833
LIRCMOP8_BC,2,2,30,70000,0.00979199517300171
LIRCMOP8_BC,2,2,30,80000,0.00960667704339908
LIRCMOP8_BC,2,2,30,90000,0.00898839285454127
LIRCMOP8_BC,2,2,30,100000,0.00837463116198888
LIRCMOP8_BC,2,2,40,10000,1.68651382758745
LIRCMOP8_BC,2,2,40,20000,0.273190685192614
LIRCMOP8_BC,2,2,40,30000,0.26128204766664
LIRCMOP8_BC,2,2,40,40000,0.230440491848863
LIRCMOP8_BC,2,2,40,50000,0.038811929072528
LIRCMOP8_BC,2,2,40,60000,0.0213576998805627
LIRCMOP8_BC,2,2,40,70000,0.0139321750207919
LIRCMOP8_BC,2,2,40,80000,0.0109696707017157
LIRCMOP8_BC,2,2,40,90000,0.00942837356706049
LIRCMOP8_BC,2,2,40,100000,0.00880924353281126
LIRCMOP8_BC,2,2,50,10000,1.68625048338803
LIRCMOP8_BC,2,2,50,20000,0.418853618320832
LIRCMOP8_BC,2,2,50,30000,0.413893441639003
LIRCMOP8_BC,2,2,50,40000,0.0850173716251395
LIRCMOP8_BC,2,2,50,50000,0.0155882679592282
LIRCMOP8_BC,2,2,50,60000,0.0111868066531521
LIRCMOP8_BC,2,2,50,70000,0.0101896469009255
LIRCMOP8_BC,2,2,50,80000,0.0099382719762071
LIRCMOP8_BC,2,2,50,90000,0.00882206543560626
LIRCMOP8_BC,2,2,50,100000,0.00829046235302513
LIRCMOP8_BC,3,3,30,10000,0.338733689668023
LIRCMOP8_BC,3,3,30,20000,0.236952796349576
LIRCMOP8_BC,3,3,30,30000,0.157193826548721
LIRCMOP8_BC,3,3,30,40000,0.150671992407346
LIRCMOP8_BC,3,3,30,50000,0.100451594732526
LIRCMOP8_BC,3,3,30,60000,0.070344496898092
LIRCMOP8_BC,3,3,30,70000,0.0597684126107729
LIRCMOP8_BC,3,3,30,80000,0.0396703768030561
LIRCMOP8_BC,3,3,30,90000,0.00971790676407868
LIRCMOP8_BC,3,3,30,100000,0.00864512667687158
LIRCMOP8_BC,3,3,40,10000,0.676532792003233
LIRCMOP8_BC,3,3,40,20000,0.41125906000774
LIRCMOP8_BC,3,3,40,30000,0.347097559206383
LIRCMOP8_BC,3,3,40,40000,0.0489459489391316
LIRCMOP8_BC,3,3,40,50000,0.0108203302342347
LIRCMOP8_BC,3,3,40,60000,0.0087744783301174
LIRCMOP8_BC,3,3,40,70000,0.00889443093572532
LIRCMOP8_BC,3,3,40,80000,0.00872922928249808
LIRCMOP8_BC,3,3,40,90000,0.00863531644871481
LIRCMOP8_BC,3,3,40,100000,0.00861251198964687
LIRCMOP8_BC,3,3,50,10000,1.6858227561004
LIRCMOP8_BC,3,3,50,20000,0.239459740305846
LIRCMOP8_BC,3,3,50,30000,0.184681055051261
LIRCMOP8_BC,3,3,50,40000,0.0155381984319294
LIRCMOP8_BC,3,3,50,50000,0.0118252564952523
LIRCMOP8_BC,3,3,50,60000,0.00917687100858808
LIRCMOP8_BC,3,3,50,70000,0.00862299591662437
LIRCMOP8_BC,3,3,50,80000,0.00827583979892017
LIRCMOP8_BC,3,3,50,90000,0.00867387507754227
LIRCMOP8_BC,3,3,50,100000,0.00891163048468768
LIRCMOP8_BC,4,4,30,10000,0.695167065919635
LIRCMOP8_BC,4,4,30,20000,0.192419753244752
LIRCMOP8_BC,4,4,30,30000,0.163481317899657
LIRCMOP8_BC,4,4,30,40000,0.0314600385074378
LIRCMOP8_BC,4,4,30,50000,0.01045263874401
LIRCMOP8_BC,4,4,30,60000,0.00909909145665568
LIRCMOP8_BC,4,4,30,70000,0.00886045792323208
LIRCMOP8_BC,4,4,30,80000,0.00873162180351873
LIRCMOP8_BC,4,4,30,90000,0.00841564527648914
LIRCMOP8_BC,4,4,30,100000,0.00801998884436245
LIRCMOP8_BC,4,4,40,10000,1.68633496439079
LIRCMOP8_BC,4,4,40,20000,0.221187072873537
LIRCMOP8_BC,4,4,40,30000,0.178289917788812
LIRCMOP8_BC,4,4,40,40000,0.141983987494359
LIRCMOP8_BC,4,4,40,50000,0.112453744610821
LIRCMOP8_BC,4,4,40,60000,0.0309561588602845
LIRCMOP8_BC,4,4,40,70000,0.0119185545661695
LIRCMOP8_BC,4,4,40,80000,0.00992295499229923
LIRCMOP8_BC,4,4,40,90000,0.00907721810088503
LIRCMOP8_BC,4,4,40,100000,0.00865309500870295
LIRCMOP8_BC,4,4,50,10000,0.297153364923017
LIRCMOP8_BC,4,4,50,20000,0.160524609939665
LIRCMOP8_BC,4,4,50,30000,0.11646679379714
LIRCMOP8_BC,4,4,50,40000,0.0962697617981635
LIRCMOP8_BC,4,4,50,50000,0.0748176671178479
LIRCMOP8_BC,4,4,50,60000,0.0342600697942119
LIRCMOP8_BC,4,4,50,70000,0.0130308733965282
LIRCMOP8_BC,4,4,50,80000,0.0108645902283006
LIRCMOP8_BC,4,4,50,90000,0.00911363140509471
LIRCMOP8_BC,4,4,50,100000,0.00829310138173851
LIRCMOP8_BC,5,5,30,10000,1.68811789706953
LIRCMOP8_BC,5,5,30,20000,0.1933549021215
LIRCMOP8_BC,5,5,30,30000,0.168580672119377
LIRCMOP8_BC,5,5,30,40000,0.109588022962202
LIRCMOP8_BC,5,5,30,50000,0.0185637501963255
LIRCMOP8_BC,5,5,30,60000,0.0139203417301481
LIRCMOP8_BC,5,5,30,70000,0.010885094340747
LIRCMOP8_BC,5,5,30,80000,0.00893634010046161
LIRCMOP8_BC,5,5,30,90000,0.00862957556126134
LIRCMOP8_BC,5,5,30,100000,0.00800219259247816
LIRCMOP8_BC,5,5,40,10000,0.360416059263236
LIRCMOP8_BC,5,5,40,20000,0.200894937196474
LIRCMOP8_BC,5,5,40,30000,0.20084280192984
LIRCMOP8_BC,5,5,40,40000,0.184872711432814
LIRCMOP8_BC,5,5,40,50000,0.166307772935116
LIRCMOP8_BC,5,5,40,60000,0.035388697483548
LIRCMOP8_BC,5,5,40,70000,0.0117078807829774
LIRCMOP8_BC,5,5,40,80000,0.0102438885049594
LIRCMOP8_BC,5,5,40,90000,0.00963656174744842
LIRCMOP8_BC,5,5,40,100000,0.00855087919939963
LIRCMOP8_BC,5,5,50,10000,0.328586832864521
LIRCMOP8_BC,5,5,50,20000,0.229188048223363
LIRCMOP8_BC,5,5,50,30000,0.195507424518974
LIRCMOP8_BC,5,5,50,40000,0.11661682710714
LIRCMOP8_BC,5,5,50,50000,0.0175286604468494
LIRCMOP8_BC,5,5,50,60000,0.010263304629248
LIRCMOP8_BC,5,5,50,70000,0.00912252222320176
LIRCMOP8_BC,5,5,50,80000,0.00859956121232169
LIRCMOP8_BC,5,5,50,90000,0.0089880920451301
LIRCMOP8_BC,5,5,50,100000,0.0084335681127214
LIRCMOP8_BC,6,6,30,10000,0.456060474529058
LIRCMOP8_BC,6,6,30,20000,0.21637915727119
LIRCMOP8_BC,6,6,30,30000,0.144869761726052
LIRCMOP8_BC,6,6,30,40000,0.0861092173388653
LIRCMOP8_BC,6,6,30,50000,0.0522393413586378
LIRCMOP8_BC,6,6,30,60000,0.0134293807528328
LIRCMOP8_BC,6,6,30,70000,0.0101374694946284
LIRCMOP8_BC,6,6,30,80000,0.00903259796277922
LIRCMOP8_BC,6,6,30,90000,0.00859401941502989
LIRCMOP8_BC,6,6,30,100000,0.00822533542116544
LIRCMOP8_BC,6,6,40,10000,0.484428886791731
LIRCMOP8_BC,6,6,40,20000,0.234730346009132
LIRCMOP8_BC,6,6,40,30000,0.189115013015348
LIRCMOP8_BC,6,6,40,40000,0.162755736786943
LIRCMOP8_BC,6,6,40,50000,0.0238333021927625
LIRCMOP8_BC,6,6,40,60000,0.0115763340012546
LIRCMOP8_BC,6,6,40,70000,0.00952076357440972
LIRCMOP8_BC,6,6,40,80000,0.00896338129177449
LIRCMOP8_BC,6,6,40,90000,0.00866718557265688
LIRCMOP8_BC,6,6,40,100000,0.00842002047347809
LIRCMOP8_BC,6,6,50,10000,0.397381674524428
LIRCMOP8_BC,6,6,50,20000,0.317172687456975
LIRCMOP8_BC,6,6,50,30000,0.286547167541423
LIRCMOP8_BC,6,6,50,40000,0.0752404042740303
LIRCMOP8_BC,6,6,50,50000,0.0618396754646682
LIRCMOP8_BC,6,6,50,60000,0.0549110978067574
LIRCMOP8_BC,6,6,50,70000,0.0543106881190346
LIRCMOP8_BC,6,6,50,80000,0.0493245850052863
LIRCMOP8_BC,6,6,50,90000,0.0392679688375515
LIRCMOP8_BC,6,6,50,100000,0.013724824073298
LIRCMOP8_BC,7,7,30,10000,0.615664952838036
LIRCMOP8_BC,7,7,30,20000,0.199725106258364
LIRCMOP8_BC,7,7,30,30000,0.134518564066273
LIRCMOP8_BC,7,7,30,40000,0.0141131277377141
LIRCMOP8_BC,7,7,30,50000,0.0103444194819034
LIRCMOP8_BC,7,7,30,60000,0.00935096580026228
LIRCMOP8_BC,7,7,30,70000,0.0089564187616879
LIRCMOP8_BC,7,7,30,80000,0.00850900603487177
LIRCMOP8_BC,7,7,30,90000,0.00828457511716158
LIRCMOP8_BC,7,7,30,100000,0.00846271402749305
LIRCMOP8_BC,7,7,40,10000,1.69002280147123
LIRCMOP8_BC,7,7,40,20000,0.150805755139634
LIRCMOP8_BC,7,7,40,30000,0.122967912505777
LIRCMOP8_BC,7,7,40,40000,0.106543204376874
LIRCMOP8_BC,7,7,40,50000,0.0570387694074553
LIRCMOP8_BC,7,7,40,60000,0.00948709705110484
LIRCMOP8_BC,7,7,40,70000,0.00865674465572158
LIRCMOP8_BC,7,7,40,80000,0.00829855979053552
LIRCMOP8_BC,7,7,40,90000,0.00800700698797342
LIRCMOP8_BC,7,7,40,100000,0.00780881354223531
LIRCMOP8_BC,7,7,50,10000,0.467895586959113
LIRCMOP8_BC,7,7,50,20000,0.35495117170121
LIRCMOP8_BC,7,7,50,30000,0.286675218155368
LIRCMOP8_BC,7,7,50,40000,0.0735082464156585
LIRCMOP8_BC,7,7,50,50000,0.0125828895424908
LIRCMOP8_BC,7,7,50,60000,0.0104863224961938
LIRCMOP8_BC,7,7,50,70000,0.00983109988432859
LIRCMOP8_BC,7,7,50,80000,0.00937518336709607
LIRCMOP8_BC,7,7,50,90000,0.00903891174828684
LIRCMOP8_BC,7,7,50,100000,0.00862948981997484
LIRCMOP8_BC,8,8,30,10000,1.68869100451726
LIRCMOP8_BC,8,8,30,20000,0.447403641400886
LIRCMOP8_BC,8,8,30,30000,0.323862489711718
LIRCMOP8_BC,8,8,30,40000,0.0290335226359347
LIRCMOP8_BC,8,8,30,50000,0.0107114339860151
LIRCMOP8_BC,8,8,30,60000,0.00979281753581247
LIRCMOP8_BC,8,8,30,70000,0.0087707131402643
LIRCMOP8_BC,8,8,30,80000,0.00847046742452598
LIRCMOP8_BC,8,8,30,90000,0.00817912797463717
LIRCMOP8_BC,8,8,30,100000,0.00805882007400161
