problem,run,seed,FE,IGD20,IGD30,IGD40,IGD50,delta30Minus20,delta40Minus20,delta50Minus20
LIRCMOP5_BC,5,5,30000,1.21631591426389,0.395458479680688,1.21560767796208,1.21450282076275,-0.820857434583199,-0.000708236301807386,-0.00181309350113468
LIRCMOP5_BC,5,5,40000,1.21540148499919,0.268329292780468,1.19982239857291,1.21474749665817,-0.94707219221872,-0.0155790864262775,-0.000653988341019263
LIRCMOP5_BC,5,5,50000,1.19989512625669,0.0552984103544381,0.323697556724453,1.21399169012821,-1.14459671590225,-0.876197569532238,0.0140965638715216
LIRCMOP5_BC,5,5,60000,1.19983754140542,0.0343400159084349,0.0452448473443786,0.726977974607203,-1.16549752549699,-1.15459269406105,-0.472859566798221
LIRCMOP5_BC,5,5,70000,1.15651019018807,0.0257055147473451,0.0314268516920835,0.357083246946465,-1.13080467544073,-1.12508333849599,-0.799426943241609
LIRCMOP5_BC,5,5,80000,0.170519788454067,0.0178975726437722,0.0253451199632201,0.0830493365420523,-0.152622215810294,-0.145174668490846,-0.0874704519120143
LIRCMOP5_BC,5,5,90000,0.0360755634490531,0.0164285165016152,0.0196998288470446,0.0307615282711901,-0.0196470469474379,-0.0163757346020084,-0.00531403517786295
LIRCMOP5_BC,5,5,100000,0.0227662703064569,0.0151949460208025,0.0175493058298143,0.0250342234349974,-0.00757132428565436,-0.00521696447664261,0.00226795312854053
LIRCMOP5_BC,6,6,10000,1.23747428301185,1.2338255711877,1.2394558753085,1.25243164033708,-0.00364871182414683,0.00198159229664796,0.0149573573252295
LIRCMOP5_BC,6,6,20000,0.2748894066497,1.22903174807824,0.282176085939225,1.24260650680178,0.954142341428537,0.00728667928952581,0.967717100152076
LIRCMOP5_BC,6,6,30000,0.181223443210398,1.22486957947061,0.24137711788435,0.333637671920628,1.04364613626021,0.0601536746739519,0.15241422871023
LIRCMOP5_BC,6,6,40000,0.0526549831109664,0.168133140223586,0.121537879498766,0.273169191503071,0.115478157112619,0.0688828963878001,0.220514208392105
LIRCMOP5_BC,6,6,50000,0.0258645268610082,0.0649020506722349,0.0598659064581209,0.147305559667752,0.0390375238112267,0.0340013795971127,0.121441032806744
LIRCMOP5_BC,6,6,60000,0.0211797273036995,0.0465640327545183,0.0519586950025235,0.0611646168592648,0.0253843054508188,0.030778967698824,0.0399848895555653
LIRCMOP5_BC,6,6,70000,0.0151435170109624,0.0379436672217463,0.0411347204620748,0.0547346171053576,0.0228001502107839,0.0259912034511124,0.0395911000943952
LIRCMOP5_BC,6,6,80000,0.0140735608456453,0.0375121530753823,0.0336659937909269,0.0305021201528123,0.023438592229737,0.0195924329452816,0.016428559307167
LIRCMOP5_BC,6,6,90000,0.0125416282021249,0.0239765938166331,0.0240961155892037,0.0198011884619962,0.0114349656145081,0.0115544873870788,0.00725956025987129
LIRCMOP5_BC,6,6,100000,0.0114533922775055,0.0183442590019242,0.0153902139487315,0.0144530562063643,0.00689086672441877,0.00393682167122608,0.00299966392885879
LIRCMOP5_BC,7,7,10000,1.25709404004341,1.24452239829577,1.24074769425573,1.23868435017101,-0.0125716417476345,-0.0163463457876796,-0.0184096898723995
LIRCMOP5_BC,7,7,20000,1.23400953665588,1.21903190805152,0.339718058222914,1.2223295372603,-0.0149776286043679,-0.894291478432971,-0.0116799993955827
LIRCMOP5_BC,7,7,30000,1.23092781466618,1.21814929652127,0.286224940974564,1.22070380445054,-0.0127785181449132,-0.94470287369162,-0.0102240102156477
LIRCMOP5_BC,7,7,40000,1.18959729300035,1.21782033313756,0.196497352180863,1.21705808282329,0.0282230401372121,-0.993099940819489,0.0274607898229353
LIRCMOP5_BC,7,7,50000,0.41829283982565,1.16794046808537,0.0536103981915437,1.21428851588781,0.749647628259717,-0.364682441634107,0.795995676062162
LIRCMOP5_BC,7,7,60000,0.100647136631832,0.729379834094613,0.0174460944480305,1.17874546386134,0.628732697462781,-0.0832010421838017,1.07809832722951
