problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,train_count,query_count,raw_generated_count,feasible_generated_count,boundary_dist50,boundary_dist90,query_width90,generated_new_ref_hit_rate,train_dec_rmse,train_obj_dist50,train_obj_dist90,train_feasible_rate,query_obj_dist50,query_obj_dist90,feasible_rate,branch,ganIter,outDir
LIRCMOP6_BC,1,50000,50164,231,73,14,73,5,20,4,0.00518095940669534,0.00825209271116527,0.0131904511291327,0.2,0.0546682518152109,0.00444602552573761,0.00776368429460653,0.0684931506849315,0.00696692771059251,0.0170637468682225,0.2,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
LIRCMOP6_BC,1,70000,70184,322,27,8,27,5,20,18,0.0114852549790085,0.0157061312138459,0.00597690609747368,0.4,0.0421432511062032,0.00243444642054339,0.0132327534521314,0.296296296296296,0.0164085703171478,0.0220638473401081,0.9,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
LIRCMOP6_BC,1,100000,100104,458,50,13,50,5,20,12,0.00636584820710853,0.0156917458400481,0.000403667028440936,0,0.0483548327694269,0.00224413193399947,0.0224145292647124,0.62,0.0274425266178876,0.040829347901394,0.6,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
LIRCMOP8_BC,1,10000,10140,48,41,5,41,5,20,0,0.00920663685741087,0.009785637342926,0.00247211273045113,1,0.0703430052686676,0.0208570439639358,0.0442727021921119,0,0.0287920981663842,0.0709127109862815,0,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
LIRCMOP8_BC,1,30000,30160,139,49,8,49,5,20,5,0.00285886210028005,0.00330661580052441,0.000976819838607752,1,0.0598571365482613,0.00446672598171642,0.0149554547012664,0.26530612244898,0.00428556476196222,0.00951921728331987,0.25,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
LIRCMOP8_BC,1,50000,50180,230,64,14,64,5,20,13,0.00192441227244196,0.00325843489184603,0.000924883033342146,0.8,0.0455322954053573,0.00338467185372871,0.00849322239558905,0.21875,0.00875728363815863,0.0262205557931833,0.65,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
LIRCMOP8_BC,1,70000,70200,321,38,6,38,5,20,13,0.0582332692008839,0.120152423352477,0.00637376363446265,0,0.106471051513438,0.0130038044859104,0.0964870394447008,0.342105263157895,0.100686750752332,0.176559017567824,0.65,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
LIRCMOP8_BC,1,100000,100120,457,77,12,77,5,20,10,0.000981844937339399,0.00454727908856876,0.0019254809850899,0.6,0.0663524908659246,0.00488303780993472,0.00653186831768922,0.0649350649350649,0.00304790647336205,0.00647903821518208,0.5,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP1_BC,1,10000,10048,45,13,1,13,5,20,0,0.0785962384609671,0.0817565369379329,0.00257515299222534,1,0.133160024741528,0.0784298192948867,0.0835844022233013,0,0.0844529592961304,0.0855989598374871,0,single,30,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/single_iter030
DASCMOP1_BC,1,30000,30068,136,34,1,34,5,20,0,0.00468189581017569,0.0544526534201819,0.0038654720246953,1,0.105754003875857,0.0237824796857886,0.0745019570899544,0.235294117647059,0.0445013255942764,0.102335491290205,0,single,30,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/single_iter030
